iw_n,G_iw_n
-1758.0352489488482j,[[3.13358467e-14+0.00056881j]]
-1755.5219748259763j,[[8.36407819e-14+0.00056963j]]
-1753.0087007031045j,[[-3.44416582e-13+0.00057044j]]
-1750.4954265802328j,[[-4.09616207e-13+0.00057126j]]
-1747.982152457361j,[[-2.53948559e-13+0.00057208j]]
-1745.4688783344889j,[[-6.08129226e-13+0.00057291j]]
-1742.9556042116171j,[[-6.13524205e-13+0.00057373j]]
-1740.4423300887454j,[[-2.35916329e-13+0.00057456j]]
-1737.9290559658737j,[[-3.49710024e-13+0.00057539j]]
-1735.4157818430017j,[[-2.51717998e-13+0.00057623j]]
-1732.90250772013j,[[-1.3858608e-13+0.00057706j]]
-1730.3892335972582j,[[2.28891488e-14+0.0005779j]]
-1727.875959474386j,[[1.66607582e-13+0.00057874j]]
-1725.3626853515143j,[[5.43318015e-14+0.00057959j]]
-1722.8494112286426j,[[2.31545732e-13+0.00058043j]]
-1720.3361371057708j,[[3.02557898e-13+0.00058128j]]
-1717.8228629828986j,[[1.63173482e-13+0.00058213j]]
-1715.309588860027j,[[3.84232597e-13+0.00058298j]]
-1712.7963147371552j,[[4.95407114e-13+0.00058384j]]
-1710.2830406142834j,[[9.43993519e-14+0.0005847j]]
-1707.7697664914115j,[[1.82523165e-13+0.00058555j]]
-1705.2564923685397j,[[2.2311226e-13+0.00058642j]]
-1702.743218245668j,[[2.53697019e-13+0.00058728j]]
-1700.2299441227958j,[[9.04066311e-14+0.00058815j]]
-1697.716669999924j,[[-5.24079996e-14+0.00058902j]]
-1695.2033958770523j,[[2.38994234e-13+0.0005899j]]
-1692.6901217541806j,[[1.61283407e-13+0.00059077j]]
-1690.1768476313086j,[[-1.90230297e-13+0.00059165j]]
-1687.663573508437j,[[1.81718457e-13+0.00059253j]]
-1685.1502993855652j,[[7.44824941e-14+0.00059342j]]
-1682.6370252626934j,[[-2.89275554e-13+0.0005943j]]
-1680.1237511398213j,[[-1.30348896e-13+0.00059519j]]
-1677.6104770169495j,[[-2.10742631e-13+0.00059608j]]
-1675.0972028940778j,[[-2.91378576e-13+0.00059698j]]
-1672.5839287712056j,[[-5.21331715e-13+0.00059787j]]
-1670.0706546483339j,[[-3.70032896e-13+0.00059877j]]
-1667.5573805254621j,[[-1.40903224e-13+0.00059968j]]
-1665.0441064025904j,[[-3.03074346e-13+0.00060058j]]
-1662.5308322797184j,[[-2.94328718e-13+0.00060149j]]
-1660.0175581568467j,[[1.25000073e-13+0.0006024j]]
-1657.504284033975j,[[6.65057832e-14+0.00060331j]]
-1654.9910099111032j,[[6.92136466e-14+0.00060423j]]
-1652.477735788231j,[[2.25276893e-13+0.00060515j]]
-1649.9644616653593j,[[4.71163605e-13+0.00060607j]]
-1647.4511875424876j,[[4.37336653e-13+0.00060699j]]
-1644.9379134196156j,[[1.74650536e-13+0.00060792j]]
