iw_n,G_iw_n
-1569.7491292436998j,[[5.15064299e-14+0.00063704j]]
-1567.6547341413068j,[[1.75919475e-14+0.00063789j]]
-1565.5603390389135j,[[1.63259793e-13+0.00063874j]]
-1563.4659439365205j,[[8.81013614e-14+0.00063959j]]
-1561.371548834127j,[[-2.37080217e-14+0.00064046j]]
-1559.277153731734j,[[-6.24609782e-14+0.00064131j]]
-1557.182758629341j,[[-1.30209714e-13+0.00064218j]]
-1555.0883635269477j,[[-3.91378451e-14+0.00064304j]]
-1552.9939684245544j,[[1.11998296e-13+0.00064391j]]
-1550.8995733221611j,[[1.58296388e-13+0.00064478j]]
-1548.805178219768j,[[7.07158912e-14+0.00064565j]]
-1546.7107831173746j,[[-1.35887388e-13+0.00064653j]]
-1544.6163880149816j,[[-2.55372911e-13+0.0006474j]]
-1542.5219929125885j,[[7.56078159e-14+0.00064828j]]
-1540.4275978101953j,[[2.83017505e-13+0.00064916j]]
-1538.333202707802j,[[1.9771331e-13+0.00065005j]]
-1536.2388076054087j,[[7.43911703e-14+0.00065093j]]
-1534.1444125030157j,[[5.3530054e-14+0.00065182j]]
-1532.0500174006227j,[[1.80609634e-13+0.00065271j]]
-1529.9556222982292j,[[3.49062123e-13+0.0006536j]]
-1527.8612271958361j,[[2.61307307e-13+0.0006545j]]
-1525.7668320934429j,[[1.63934324e-13+0.0006554j]]
-1523.6724369910496j,[[-8.64198995e-14+0.0006563j]]
-1521.5780418886563j,[[-2.97087739e-13+0.0006572j]]
-1519.4836467862633j,[[-1.15411546e-13+0.00065811j]]
-1517.3892516838703j,[[8.1707723e-14+0.00065902j]]
-1515.2948565814768j,[[6.45826169e-15+0.00065993j]]
-1513.2004614790837j,[[-2.91815731e-13+0.00066084j]]
-1511.1060663766905j,[[-5.58561035e-13+0.00066176j]]
-1509.0116712742974j,[[-4.94511587e-13+0.00066268j]]
-1506.917276171904j,[[-3.205769e-13+0.0006636j]]
-1504.822881069511j,[[-2.10140561e-13+0.00066452j]]
-1502.7284859671179j,[[-9.76816849e-14+0.00066545j]]
-1500.6340908647244j,[[-9.51293321e-14+0.00066638j]]
-1498.5396957623313j,[[-1.59426521e-13+0.00066731j]]
-1496.445300659938j,[[-6.45039804e-14+0.00066824j]]
-1494.350905557545j,[[5.4164014e-14+0.00066918j]]
-1492.2565104551516j,[[3.95302748e-14+0.00067012j]]
-1490.1621153527585j,[[-3.30229494e-14+0.00067106j]]
-1488.0677202503655j,[[-1.78398875e-13+0.000672j]]
-1485.9733251479722j,[[-1.64079693e-13+0.00067295j]]
-1483.878930045579j,[[-4.59154623e-14+0.0006739j]]
-1481.7845349431857j,[[5.0310131e-14+0.00067485j]]
-1479.6901398407927j,[[1.46853495e-13+0.00067581j]]
-1477.5957447383992j,[[-4.10573769e-14+0.00067677j]]
-1475.5013496360061j,[[-3.52262775e-13+0.00067773j]]
-1473.406954533613j,[[-2.06481445e-13+0.00067869j]]
-1471.3125594312198j,[[3.66340864e-14+0.00067966j]]
-1469.2181643288266j,[[8.87552912e-16+0.00068063j]]
-1467.1237692264333j,[[-6.62373464e-14+0.0006816j]]
-1465.0293741240403j,[[-6.01556741e-14+0.00068257j]]
-1462.9349790216468j,[[6.69720641e-14+0.00068355j]]
-1460.8405839192537j,[[9.07434983e-14+0.00068453j]]
-1458.7461888168607j,[[-3.15044431e-14+0.00068551j]]
-1456.6517937144674j,[[3.05086258e-14+0.0006865j]]
-1454.5573986120742j,[[7.40369355e-14+0.00068748j]]
-1452.463003509681j,[[-2.16092829e-13+0.00068848j]]
-1450.3686084072879j,[[-2.6266178e-13+0.00068947j]]
-1448.2742133048948j,[[3.43316054e-14+0.00069047j]]
-1446.1798182025013j,[[3.15920091e-13+0.00069147j]]
-1444.0854231001083j,[[4.01418365e-13+0.00069247j]]
-1441.991027997715j,[[1.56972736e-13+0.00069348j]]
-1439.8966328953218j,[[-9.28926489e-14+0.00069449j]]
-1437.8022377929285j,[[-1.0626873e-13+0.00069549j]]
-1435.7078426905355j,[[-3.4634385e-14+0.00069651j]]
-1433.6134475881424j,[[1.77717652e-13+0.00069753j]]
-1431.519052485749j,[[2.93924356e-13+0.00069855j]]
-1429.424657383356j,[[-1.70085914e-14+0.00069957j]]
-1427.3302622809626j,[[-2.23651359e-13+0.0007006j]]
-1425.2358671785696j,[[-2.11346429e-13+0.00070163j]]
-1423.1414720761761j,[[-5.96072267e-14+0.00070266j]]
-1421.047076973783j,[[4.18902622e-14+0.00070369j]]
-1418.95268187139j,[[-1.74093157e-13+0.00070474j]]
-1416.8582867689965j,[[-4.72796857e-13+0.00070578j]]
-1414.7638916666035j,[[-3.73754943e-13+0.00070682j]]
-1412.6694965642102j,[[-1.74076791e-13+0.00070787j]]
-1410.5751014618172j,[[7.07089445e-15+0.00070892j]]
-1408.4807063594237j,[[9.47217826e-14+0.00070998j]]
-1406.3863112570307j,[[-7.12605589e-14+0.00071103j]]
-1404.2919161546376j,[[-2.62715198e-13+0.00071209j]]
-1402.1975210522444j,[[-2.43937194e-13+0.00071315j]]
-1400.1031259498511j,[[-2.07420492e-13+0.00071422j]]
-1398.0087308474579j,[[-5.06918175e-14+0.00071529j]]
-1395.9143357450648j,[[-5.775842e-14+0.00071637j]]
-1393.8199406426713j,[[-1.0846272e-13+0.00071744j]]
-1391.7255455402783j,[[-2.75956131e-14+0.00071852j]]
-1389.6311504378853j,[[-1.72863324e-14+0.0007196j]]
-1387.536755335492j,[[-2.50101447e-14+0.00072069j]]
-1385.4423602330987j,[[1.78836688e-13+0.00072178j]]
-1383.3479651307055j,[[2.52055127e-13+0.00072288j]]
-1381.2535700283124j,[[1.61675891e-13+0.00072397j]]
-1379.1591749259194j,[[3.26456737e-14+0.00072507j]]
-1377.064779823526j,[[1.2773061e-13+0.00072617j]]
-1374.9703847211329j,[[4.93632597e-13+0.00072727j]]
-1372.8759896187396j,[[5.2428388e-13+0.00072839j]]
-1370.7815945163463j,[[1.47081168e-13+0.0007295j]]
-1368.687199413953j,[[-4.17328501e-14+0.00073061j]]
-1366.59280431156j,[[-5.0481706e-14+0.00073173j]]
-1364.4984092091668j,[[-1.7301565e-14+0.00073286j]]
-1362.4040141067737j,[[4.94734899e-14+0.00073398j]]
-1360.3096190043805j,[[-8.35294251e-15+0.00073512j]]
-1358.2152239019872j,[[-1.05561082e-13+0.00073625j]]
-1356.120828799594j,[[-1.49049267e-13+0.00073739j]]
-1354.026433697201j,[[-2.41105175e-13+0.00073853j]]
-1351.9320385948076j,[[-1.00568487e-13+0.00073967j]]
-1349.8376434924144j,[[3.75474184e-14+0.00074082j]]
-1347.7432483900213j,[[-5.44174795e-15+0.00074197j]]
-1345.648853287628j,[[-9.93996728e-14+0.00074312j]]
-1343.5544581852348j,[[-2.3759818e-13+0.00074428j]]
-1341.4600630828415j,[[-1.70236348e-13+0.00074544j]]
-1339.3656679804485j,[[1.57651451e-13+0.00074661j]]
-1337.2712728780552j,[[1.88966709e-13+0.00074778j]]
-1335.1768777756622j,[[-9.59082413e-14+0.00074895j]]
-1333.082482673269j,[[-3.82412428e-13+0.00075013j]]
-1330.9880875708757j,[[-3.3500122e-13+0.00075131j]]
-1328.8936924684824j,[[-3.48046162e-14+0.00075249j]]
-1326.7992973660891j,[[5.51782307e-14+0.00075368j]]
-1324.704902263696j,[[-3.61018731e-14+0.00075487j]]
-1322.6105071613028j,[[2.93379408e-15+0.00075607j]]
-1320.5161120589098j,[[-1.49600561e-13+0.00075726j]]
-1318.4217169565165j,[[-3.2460529e-13+0.00075847j]]
-1316.3273218541233j,[[-1.31776135e-13+0.00075968j]]
-1314.23292675173j,[[9.06676445e-14+0.00076088j]]
-1312.138531649337j,[[-3.93343802e-14+0.0007621j]]
-1310.0441365469437j,[[-3.70184381e-13+0.00076332j]]
-1307.9497414445507j,[[-5.59505442e-13+0.00076454j]]
-1305.8553463421574j,[[-2.00137513e-13+0.00076577j]]
-1303.7609512397642j,[[4.55500803e-14+0.00076699j]]
-1301.666556137371j,[[-2.66898315e-13+0.00076823j]]
-1299.5721610349776j,[[-3.95072162e-13+0.00076947j]]
-1297.4777659325846j,[[-3.26361362e-13+0.00077071j]]
-1295.3833708301913j,[[-3.74139347e-13+0.00077195j]]
-1293.2889757277983j,[[-2.91400219e-13+0.00077321j]]
-1291.194580625405j,[[-1.32559799e-13+0.00077446j]]
-1289.1001855230118j,[[1.50775885e-13+0.00077572j]]
-1287.0057904206185j,[[2.93217832e-13+0.00077698j]]
-1284.9113953182255j,[[-1.35449028e-13+0.00077825j]]
-1282.8170002158322j,[[-4.07873275e-13+0.00077951j]]
-1280.722605113439j,[[-2.19846432e-13+0.00078079j]]
-1278.628210011046j,[[7.65665201e-15+0.00078207j]]
-1276.5338149086526j,[[6.05068806e-14+0.00078336j]]
-1274.4394198062594j,[[-1.8343451e-13+0.00078464j]]
-1272.345024703866j,[[-3.83246145e-13+0.00078594j]]
-1270.250629601473j,[[-1.77022746e-13+0.00078723j]]
-1268.1562344990798j,[[-1.41797795e-14+0.00078853j]]
-1266.0618393966868j,[[-9.16749847e-14+0.00078983j]]
-1263.9674442942935j,[[-8.13780198e-14+0.00079114j]]
-1261.8730491919002j,[[-2.51391229e-13+0.00079246j]]
-1259.778654089507j,[[-3.19179258e-13+0.00079377j]]
-1257.6842589871137j,[[-1.38026812e-13+0.0007951j]]
-1255.5898638847207j,[[4.80615683e-14+0.00079642j]]
-1253.4954687823274j,[[1.51083171e-13+0.00079775j]]
-1251.4010736799344j,[[4.45386208e-14+0.00079909j]]
-1249.306678577541j,[[-3.36962602e-13+0.00080042j]]
-1247.2122834751478j,[[-2.86960136e-13+0.00080177j]]
-1245.1178883727546j,[[-9.89648952e-14+0.00080312j]]
-1243.0234932703615j,[[-8.03240259e-14+0.00080447j]]
-1240.9290981679683j,[[-2.17020254e-13+0.00080583j]]
-1238.834703065575j,[[-3.6463723e-13+0.00080719j]]
-1236.740307963182j,[[-2.87212371e-13+0.00080856j]]
-1234.6459128607887j,[[1.06277522e-13+0.00080993j]]
-1232.5515177583954j,[[2.06827522e-13+0.00081131j]]
-1230.4571226560022j,[[1.04864539e-13+0.00081269j]]
-1228.3627275536091j,[[2.74998681e-14+0.00081408j]]
-1226.2683324512159j,[[-9.94108619e-14+0.00081546j]]
