iw_n,G_iw_n
-1910.9078792922267j,[[-3.55466662e-14+0.00052331j]]
-1908.1760595934525j,[[-1.62173943e-13+0.00052406j]]
-1905.444239894679j,[[8.6674383e-14+0.00052481j]]
-1902.7124201959052j,[[7.49755772e-14+0.00052556j]]
-1899.9806004971317j,[[5.69347828e-14+0.00052632j]]
-1897.2487807983578j,[[4.10552647e-14+0.00052708j]]
-1894.516961099584j,[[-1.26848148e-13+0.00052784j]]
-1891.7851414008105j,[[4.16819754e-14+0.0005286j]]
-1889.0533217020368j,[[-9.28266752e-14+0.00052936j]]
-1886.3215020032628j,[[-8.34222911e-14+0.00053013j]]
-1883.589682304489j,[[1.52082749e-14+0.0005309j]]
-1880.8578626057156j,[[-4.60476667e-14+0.00053167j]]
-1878.1260429069414j,[[1.65805112e-13+0.00053244j]]
-1875.394223208168j,[[7.7620147e-15+0.00053322j]]
-1872.6624035093942j,[[-3.21214393e-14+0.000534j]]
-1869.9305838106206j,[[1.60486169e-14+0.00053478j]]
-1867.1987641118467j,[[-1.5122108e-13+0.00053556j]]
-1864.466944413073j,[[-5.15535575e-15+0.00053634j]]
-1861.7351247142994j,[[-6.18217366e-14+0.00053713j]]
-1859.0033050155257j,[[-9.50366491e-15+0.00053792j]]
-1856.2714853167518j,[[1.46526505e-13+0.00053871j]]
-1853.539665617978j,[[-6.34220689e-15+0.00053951j]]
-1850.8078459192045j,[[1.17646884e-13+0.0005403j]]
-1848.0760262204303j,[[-1.02186879e-14+0.0005411j]]
-1845.3442065216568j,[[-8.19247586e-14+0.0005419j]]
-1842.612386822883j,[[-7.84301149e-15+0.00054271j]]
-1839.8805671241096j,[[-1.54748757e-13+0.00054351j]]
-1837.1487474253356j,[[9.94040898e-14+0.00054432j]]
-1834.4169277265619j,[[7.55439607e-14+0.00054513j]]
-1831.6851080277884j,[[4.49001268e-14+0.00054594j]]
-1828.9532883290146j,[[1.12634352e-13+0.00054676j]]
-1826.2214686302407j,[[-7.69970658e-14+0.00054758j]]
-1823.489648931467j,[[4.01215356e-14+0.0005484j]]
-1820.7578292326934j,[[-7.96286277e-14+0.00054922j]]
-1818.0260095339193j,[[-1.37917466e-13+0.00055005j]]
-1815.2941898351457j,[[2.34645824e-14+0.00055087j]]
-1812.562370136372j,[[4.43947225e-15+0.0005517j]]
-1809.8305504375985j,[[1.44888049e-13+0.00055254j]]
-1807.0987307388245j,[[3.99250193e-14+0.00055337j]]
-1804.3669110400508j,[[-3.97445055e-14+0.00055421j]]
-1801.6350913412773j,[[4.47708928e-14+0.00055505j]]
-1798.9032716425036j,[[-1.28548364e-13+0.00055589j]]
-1796.1714519437296j,[[-2.80318493e-14+0.00055674j]]
-1793.4396322449559j,[[-1.2261201e-13+0.00055759j]]
-1790.7078125461824j,[[-4.96781996e-14+0.00055844j]]
-1787.9759928474084j,[[1.72153672e-13+0.00055929j]]
-1785.2441731486347j,[[-2.87626363e-14+0.00056015j]]
-1782.512353449861j,[[1.00485075e-13+0.000561j]]
-1779.7805337510872j,[[-4.37162862e-14+0.00056187j]]
-1777.0487140523137j,[[-1.03048811e-13+0.00056273j]]
