iw_n,G_iw_n
-376.78167892053585j,[[-9.16261835e-08+0.00265368j]]
-376.3627999000572j,[[-9.17802007e-08+0.00265663j]]
-375.94392087957857j,[[-9.20012764e-08+0.00265958j]]
-375.5250418591j,[[-9.22398988e-08+0.00266253j]]
-375.1061628386213j,[[-9.23462838e-08+0.00266551j]]
-374.68728381814265j,[[-9.25730762e-08+0.0026685j]]
-374.268404797664j,[[-9.2818223e-08+0.00267149j]]
-373.8495257771854j,[[-9.30324493e-08+0.00267448j]]
-373.4306467567067j,[[-9.3209727e-08+0.00267748j]]
-373.0117677362281j,[[-9.34417924e-08+0.00268048j]]
-372.5928887157495j,[[-9.36128675e-08+0.0026835j]]
-372.1740096952708j,[[-9.38818216e-08+0.00268652j]]
-371.75513067479216j,[[-9.4073176e-08+0.00268954j]]
-371.33625165431357j,[[-9.43186122e-08+0.00269259j]]
-370.91737263383493j,[[-9.45662505e-08+0.00269562j]]
-370.49849361335623j,[[-9.47399255e-08+0.00269866j]]
-370.07961459287765j,[[-9.49729445e-08+0.00270171j]]
-369.660735572399j,[[-9.51382608e-08+0.00270478j]]
-369.24185655192036j,[[-9.53163906e-08+0.00270784j]]
-368.8229775314417j,[[-9.55070665e-08+0.00271092j]]
-368.4040985109631j,[[-9.58804144e-08+0.002714j]]
-367.98521949048444j,[[-9.60677184e-08+0.00271709j]]
-367.56634047000574j,[[-9.62901672e-08+0.00272018j]]
-367.14746144952716j,[[-9.65247494e-08+0.00272327j]]
-366.7285824290485j,[[-9.66256861e-08+0.00272638j]]
-366.3097034085699j,[[-9.68767005e-08+0.0027295j]]
-365.89082438809123j,[[-9.70922284e-08+0.00273262j]]
-365.4719453676126j,[[-9.73081429e-08+0.00273575j]]
-365.05306634713395j,[[-9.75117124e-08+0.00273889j]]
-364.63418732665536j,[[-9.77817623e-08+0.00274203j]]
-364.21530830617667j,[[-9.7934637e-08+0.0027452j]]
-363.796429285698j,[[-9.82305322e-08+0.00274836j]]
-363.37755026521944j,[[-9.84115361e-08+0.00275154j]]
-362.95867124474074j,[[-9.87359047e-08+0.00275471j]]
-362.5397922242621j,[[-9.89584668e-08+0.00275789j]]
-362.1209132037835j,[[-9.92194063e-08+0.00276107j]]
-361.7020341833049j,[[-9.93289623e-08+0.00276428j]]
-361.2831551628262j,[[-9.95832341e-08+0.0027675j]]
-360.8642761423476j,[[-9.97819868e-08+0.00277069j]]
-360.44539712186895j,[[-1.00098209e-07+0.0027739j]]
-360.0265181013903j,[[-1.00290846e-07+0.00277713j]]
-359.6076390809116j,[[-1.00523864e-07+0.00278036j]]
-359.188760060433j,[[-1.00801321e-07+0.00278359j]]
-358.7698810399544j,[[-1.01021833e-07+0.00278687j]]
-358.3510020194757j,[[-1.01245168e-07+0.0027901j]]
-357.9321229989971j,[[-1.01441092e-07+0.00279338j]]
-357.51324397851846j,[[-1.01704536e-07+0.00279665j]]
-357.0943649580398j,[[-1.01957784e-07+0.00279993j]]
-356.6754859375612j,[[-1.02206242e-07+0.00280321j]]
-356.25660691708254j,[[-1.0239827e-07+0.00280652j]]
-355.8377278966039j,[[-1.02691518e-07+0.00280982j]]
-355.4188488761253j,[[-1.02901203e-07+0.00281313j]]
-354.9999698556466j,[[-1.03163115e-07+0.00281644j]]
-354.58109083516797j,[[-1.03319297e-07+0.00281975j]]
-354.1622118146894j,[[-1.03600243e-07+0.0028231j]]
-353.7433327942107j,[[-1.03901692e-07+0.00282643j]]
-353.32445377373205j,[[-1.04176865e-07+0.00282978j]]
-352.90557475325346j,[[-1.04453962e-07+0.00283313j]]
-352.4866957327748j,[[-1.04614846e-07+0.00283652j]]
-352.0678167122961j,[[-1.04913611e-07+0.00283989j]]
-351.6489376918175j,[[-1.05170282e-07+0.00284327j]]
-351.2300586713389j,[[-1.05345341e-07+0.00284665j]]
-350.81117965086025j,[[-1.05588422e-07+0.00285005j]]
-350.39230063038156j,[[-1.0589174e-07+0.00285345j]]
-349.97342160990297j,[[-1.06105683e-07+0.00285687j]]
-349.55454258942433j,[[-1.06383283e-07+0.00286029j]]
-349.13566356894563j,[[-1.06677336e-07+0.00286372j]]
-348.71678454846705j,[[-1.06907247e-07+0.00286716j]]
-348.2979055279884j,[[-1.07237218e-07+0.00287061j]]
-347.87902650750976j,[[-1.074066e-07+0.00287407j]]
-347.4601474870311j,[[-1.07603359e-07+0.00287753j]]
-347.0412684665525j,[[-1.0799261e-07+0.00288102j]]
-346.62238944607384j,[[-1.08216042e-07+0.00288448j]]
-346.2035104255952j,[[-1.08478266e-07+0.00288796j]]
-345.78463140511656j,[[-1.08666182e-07+0.00289147j]]
-345.3657523846379j,[[-1.09099467e-07+0.00289498j]]
-344.94687336415933j,[[-1.09311407e-07+0.00289848j]]
-344.52799434368063j,[[-1.09482587e-07+0.00290201j]]
-344.109115323202j,[[-1.09644832e-07+0.00290554j]]
-343.69023630272335j,[[-1.09989897e-07+0.00290909j]]
-343.27135728224476j,[[-1.10388285e-07+0.00291265j]]
-342.85247826176607j,[[-1.10628472e-07+0.00291619j]]
-342.4335992412874j,[[-1.1086924e-07+0.00291976j]]
-342.01472022080884j,[[-1.11250503e-07+0.00292333j]]
-341.59584120033014j,[[-1.11348408e-07+0.00292691j]]
-341.1769621798515j,[[-1.11692489e-07+0.0029305j]]
-340.7580831593729j,[[-1.11905201e-07+0.00293411j]]
-340.3392041388943j,[[-1.12234039e-07+0.00293772j]]
-339.9203251184156j,[[-1.12530656e-07+0.00294135j]]
-339.501446097937j,[[-1.12777473e-07+0.00294496j]]
-339.08256707745835j,[[-1.13038156e-07+0.0029486j]]
-338.6636880569797j,[[-1.13368998e-07+0.00295223j]]
-338.24480903650107j,[[-1.1367263e-07+0.00295589j]]
-337.8259300160224j,[[-1.13945558e-07+0.00295956j]]
