iw_n,G_iw_n
-1997.767328350964j,[[1.58652689e-13+0.00050056j]]
-1994.9113350295183j,[[1.52351646e-13+0.00050127j]]
-1992.055341708073j,[[4.46011277e-15+0.00050199j]]
-1989.199348386628j,[[-5.4760166e-14+0.00050271j]]
-1986.3433550651828j,[[-7.16840374e-14+0.00050344j]]
-1983.4873617437372j,[[-2.36544385e-14+0.00050416j]]
-1980.631368422292j,[[-6.26488199e-17+0.00050489j]]
-1977.775375100847j,[[-1.01205297e-13+0.00050562j]]
-1974.9193817794019j,[[2.11612843e-14+0.00050635j]]
-1972.0633884579563j,[[1.40332573e-13+0.00050708j]]
-1969.207395136511j,[[1.02552604e-14+0.00050782j]]
-1966.3514018150659j,[[-1.08998116e-13+0.00050855j]]
-1963.4954084936203j,[[-9.32701814e-14+0.00050929j]]
-1960.6394151721752j,[[-5.00269206e-14+0.00051004j]]
-1957.78342185073j,[[9.40316313e-14+0.00051078j]]
-1954.927428529285j,[[1.10261009e-13+0.00051153j]]
-1952.0714352078394j,[[3.78345153e-14+0.00051228j]]
-1949.215441886394j,[[4.04702535e-14+0.00051303j]]
-1946.359448564949j,[[3.80615625e-15+0.00051378j]]
-1943.5034552435038j,[[-5.90162529e-14+0.00051453j]]
-1940.6474619220583j,[[-1.29176208e-13+0.00051529j]]
-1937.7914686006131j,[[-1.76468288e-13+0.00051605j]]
-1934.935475279168j,[[-6.45064774e-14+0.00051681j]]
-1932.0794819577225j,[[1.23101782e-13+0.00051758j]]
-1929.2234886362774j,[[6.69643135e-14+0.00051834j]]
-1926.367495314832j,[[2.28731676e-14+0.00051911j]]
-1923.511501993387j,[[6.97220198e-14+0.00051988j]]
-1920.6555086719413j,[[9.46102498e-14+0.00052065j]]
-1917.7995153504962j,[[9.90090676e-14+0.00052143j]]
-1914.943522029051j,[[1.1500962e-13+0.00052221j]]
-1912.087528707606j,[[6.88784926e-14+0.00052299j]]
-1909.2315353861604j,[[1.32801019e-13+0.00052377j]]
-1906.3755420647153j,[[1.55427437e-13+0.00052455j]]
-1903.51954874327j,[[5.50777894e-14+0.00052534j]]
-1900.6635554218244j,[[-1.11327692e-14+0.00052613j]]
