iw_n,G_iw_n
-117.73118469327748j,[[-5.80387039e-07+0.00849011j]]
-117.574105060598j,[[-5.82045067e-07+0.00850144j]]
-117.41702542791852j,[[-5.83809758e-07+0.0085128j]]
-117.25994579523903j,[[-5.85238724e-07+0.0085242j]]
-117.10286616255954j,[[-5.86678424e-07+0.00853562j]]
-116.94578652988005j,[[-5.88304677e-07+0.00854708j]]
-116.78870689720057j,[[-5.89968603e-07+0.00855856j]]
-116.63162726452109j,[[-5.91515643e-07+0.00857008j]]
-116.47454763184157j,[[-5.93054857e-07+0.00858163j]]
-116.31746799916209j,[[-5.94718136e-07+0.00859321j]]
-116.16038836648261j,[[-5.96211263e-07+0.00860482j]]
-116.0033087338031j,[[-5.97786141e-07+0.00861646j]]
-115.84622910112361j,[[-5.99446107e-07+0.00862813j]]
-115.68914946844413j,[[-6.01208829e-07+0.00863983j]]
-115.53206983576464j,[[-6.02846156e-07+0.00865157j]]
-115.37499020308515j,[[-6.04370802e-07+0.00866334j]]
-115.21791057040566j,[[-6.06107325e-07+0.00867514j]]
-115.06083093772618j,[[-6.07811599e-07+0.00868697j]]
-114.9037513050467j,[[-6.093145e-07+0.00869884j]]
-114.74667167236719j,[[-6.10911878e-07+0.00871073j]]
-114.5895920396877j,[[-6.12706829e-07+0.00872266j]]
-114.43251240700822j,[[-6.14463818e-07+0.00873462j]]
-114.27543277432872j,[[-6.16209799e-07+0.00874662j]]
-114.11835314164924j,[[-6.17752741e-07+0.00875865j]]
-113.96127350896975j,[[-6.19487007e-07+0.00877071j]]
-113.80419387629027j,[[-6.21195999e-07+0.00878281j]]
-113.64711424361076j,[[-6.22808179e-07+0.00879493j]]
-113.49003461093127j,[[-6.24526425e-07+0.00880709j]]
-113.33295497825179j,[[-6.26235487e-07+0.00881929j]]
-113.17587534557231j,[[-6.28193793e-07+0.00883151j]]
-113.0187957128928j,[[-6.30008679e-07+0.00884378j]]
-112.86171608021331j,[[-6.31601547e-07+0.00885608j]]
-112.70463644753383j,[[-6.33347784e-07+0.00886841j]]
-112.54755681485433j,[[-6.35053818e-07+0.00888078j]]
-112.39047718217485j,[[-6.3686591e-07+0.00889317j]]
-112.23339754949536j,[[-6.38669427e-07+0.00890561j]]
-112.07631791681588j,[[-6.40468889e-07+0.00891808j]]
-111.91923828413637j,[[-6.42247736e-07+0.00893058j]]
-111.76215865145689j,[[-6.440237e-07+0.00894312j]]
-111.6050790187774j,[[-6.45769067e-07+0.00895569j]]
-111.44799938609792j,[[-6.4761492e-07+0.0089683j]]
-111.29091975341842j,[[-6.4956403e-07+0.00898095j]]
-111.13384012073894j,[[-6.51396643e-07+0.00899363j]]
-110.97676048805945j,[[-6.53293974e-07+0.00900635j]]
-110.81968085537994j,[[-6.55123637e-07+0.0090191j]]
-110.66260122270046j,[[-6.56869772e-07+0.00903189j]]
-110.50552159002098j,[[-6.58850866e-07+0.00904472j]]
-110.34844195734149j,[[-6.60714764e-07+0.00905758j]]
-110.19136232466198j,[[-6.62417871e-07+0.00907048j]]
-110.0342826919825j,[[-6.64304494e-07+0.00908341j]]
-109.87720305930301j,[[-6.66256887e-07+0.00909639j]]
-109.72012342662352j,[[-6.68240054e-07+0.00910939j]]
-109.56304379394403j,[[-6.70256432e-07+0.00912244j]]
-109.40596416126455j,[[-6.72082739e-07+0.00913553j]]
-109.24888452858507j,[[-6.73764723e-07+0.00914865j]]
-109.09180489590555j,[[-6.7582581e-07+0.0091618j]]
-108.93472526322607j,[[-6.77919151e-07+0.009175j]]
-108.77764563054659j,[[-6.79828764e-07+0.00918824j]]
-108.6205659978671j,[[-6.8173676e-07+0.00920151j]]
-108.4634863651876j,[[-6.83844864e-07+0.00921482j]]
-108.30640673250812j,[[-6.85804889e-07+0.00922818j]]
-108.14932709982864j,[[-6.87654079e-07+0.00924156j]]
-107.99224746714913j,[[-6.89763033e-07+0.00925499j]]
-107.83516783446964j,[[-6.91714153e-07+0.00926846j]]
-107.67808820179016j,[[-6.93755783e-07+0.00928196j]]
-107.52100856911068j,[[-6.95825711e-07+0.00929551j]]
-107.36392893643117j,[[-6.97763068e-07+0.0093091j]]
-107.20684930375168j,[[-6.99795066e-07+0.00932272j]]
-107.0497696710722j,[[-7.01844882e-07+0.00933638j]]
-106.89269003839271j,[[-7.03893748e-07+0.00935009j]]
-106.73561040571322j,[[-7.05984376e-07+0.00936383j]]
-106.57853077303373j,[[-7.08131288e-07+0.00937761j]]
-106.42145114035425j,[[-7.10454231e-07+0.00939144j]]
-106.26437150767474j,[[-7.12434839e-07+0.00940532j]]
-106.10729187499525j,[[-7.14348594e-07+0.00941923j]]
-105.95021224231577j,[[-7.16408517e-07+0.00943317j]]
-105.79313260963629j,[[-7.18580937e-07+0.00944716j]]
-105.63605297695679j,[[-7.20883064e-07+0.00946119j]]
-105.4789733442773j,[[-7.22920983e-07+0.00947527j]]
-105.32189371159782j,[[-7.24972378e-07+0.00948938j]]
-105.16481407891834j,[[-7.27108068e-07+0.00950354j]]
-105.00773444623883j,[[-7.29258585e-07+0.00951774j]]
-104.85065481355934j,[[-7.31279963e-07+0.00953197j]]
-104.69357518087986j,[[-7.33758744e-07+0.00954625j]]
-104.53649554820035j,[[-7.36104388e-07+0.00956059j]]
-104.37941591552087j,[[-7.38363385e-07+0.00957496j]]
-104.22233628284138j,[[-7.40503048e-07+0.00958938j]]
-104.0652566501619j,[[-7.42543684e-07+0.00960384j]]
-103.9081770174824j,[[-7.4488391e-07+0.00961833j]]
-103.75109738480292j,[[-7.4720891e-07+0.00963288j]]
-103.59401775212343j,[[-7.49380501e-07+0.00964747j]]
-103.43693811944395j,[[-7.51685943e-07+0.0096621j]]
-103.27985848676444j,[[-7.5387934e-07+0.00967678j]]
-103.12277885408496j,[[-7.5618613e-07+0.0096915j]]
-102.96569922140547j,[[-7.58635175e-07+0.00970626j]]
-102.80861958872597j,[[-7.60859887e-07+0.00972108j]]
-102.65153995604649j,[[-7.63239409e-07+0.00973593j]]
-102.49446032336701j,[[-7.65631584e-07+0.00975084j]]
-102.33738069068751j,[[-7.67892274e-07+0.00976579j]]
-102.18030105800803j,[[-7.70452312e-07+0.00978078j]]
-102.02322142532853j,[[-7.72844003e-07+0.00979583j]]
-101.86614179264905j,[[-7.75080666e-07+0.00981092j]]
-101.70906215996955j,[[-7.77431222e-07+0.00982605j]]
-101.55198252729006j,[[-7.79981455e-07+0.00984123j]]
-101.39490289461057j,[[-7.82253498e-07+0.00985647j]]
-101.23782326193108j,[[-7.84362376e-07+0.00987174j]]
-101.0807436292516j,[[-7.86902664e-07+0.00988705j]]
-100.9236639965721j,[[-7.89510873e-07+0.00990242j]]
-100.76658436389262j,[[-7.92026279e-07+0.00991784j]]
-100.60950473121312j,[[-7.9454908e-07+0.0099333j]]
-100.45242509853364j,[[-7.96892618e-07+0.00994882j]]
-100.29534546585414j,[[-7.99345447e-07+0.00996438j]]
-100.13826583317466j,[[-8.0209025e-07+0.00997999j]]
-99.98118620049516j,[[-8.04502014e-07+0.00999565j]]
-99.82410656781568j,[[-8.06997582e-07+0.01001136j]]
-99.66702693513619j,[[-8.09563001e-07+0.01002712j]]
-99.5099473024567j,[[-8.12021108e-07+0.01004293j]]
-99.35286766977721j,[[-8.14819776e-07+0.01005878j]]
-99.19578803709771j,[[-8.17517791e-07+0.0100747j]]
-99.03870840441823j,[[-8.19829528e-07+0.01009066j]]
-98.88162877173873j,[[-8.2229107e-07+0.01010667j]]
-98.72454913905925j,[[-8.2488148e-07+0.01012272j]]
-98.56746950637975j,[[-8.2771703e-07+0.01013883j]]
-98.41038987370027j,[[-8.30373892e-07+0.010155j]]
-98.25331024102078j,[[-8.32858283e-07+0.01017121j]]
-98.0962306083413j,[[-8.35526162e-07+0.01018747j]]
-97.9391509756618j,[[-8.38339251e-07+0.01020379j]]
-97.7820713429823j,[[-8.40973707e-07+0.01022016j]]
-97.62499171030282j,[[-8.43864088e-07+0.01023659j]]
-97.46791207762332j,[[-8.46555647e-07+0.01025307j]]
-97.31083244494384j,[[-8.48978246e-07+0.01026959j]]
-97.15375281226434j,[[-8.517232e-07+0.01028617j]]
-96.99667317958486j,[[-8.54695352e-07+0.01030281j]]
-96.83959354690538j,[[-8.5754066e-07+0.0103195j]]
-96.6825139142259j,[[-8.60348064e-07+0.01033625j]]
-96.5254342815464j,[[-8.62853539e-07+0.01035305j]]
-96.36835464886691j,[[-8.65708691e-07+0.01036989j]]
-96.21127501618741j,[[-8.68523049e-07+0.0103868j]]
-96.05419538350792j,[[-8.71560992e-07+0.01040376j]]
-95.89711575082843j,[[-8.74435375e-07+0.01042078j]]
-95.74003611814894j,[[-8.77145921e-07+0.01043786j]]
-95.58295648546945j,[[-8.80066631e-07+0.01045499j]]
-95.42587685278997j,[[-8.82827625e-07+0.01047217j]]
-95.26879722011049j,[[-8.85905987e-07+0.01048941j]]
-95.11171758743099j,[[-8.88698688e-07+0.01050672j]]
-94.9546379547515j,[[-8.91452996e-07+0.01052406j]]
-94.797558322072j,[[-8.94660443e-07+0.01054148j]]
-94.64047868939251j,[[-8.97566557e-07+0.01055895j]]
-94.48339905671303j,[[-9.00595954e-07+0.01057648j]]
-94.32631942403353j,[[-9.03633457e-07+0.01059407j]]
-94.16923979135404j,[[-9.0680324e-07+0.01061171j]]
-94.01216015867456j,[[-9.09680291e-07+0.01062943j]]
-93.85508052599508j,[[-9.1264196e-07+0.01064719j]]
-93.69800089331558j,[[-9.15735516e-07+0.01066501j]]
-93.5409212606361j,[[-9.18983037e-07+0.0106829j]]
-93.3838416279566j,[[-9.22228719e-07+0.01070085j]]
-93.22676199527712j,[[-9.25160406e-07+0.01071886j]]
-93.06968236259762j,[[-9.28140881e-07+0.01073692j]]
-92.91260272991812j,[[-9.31069702e-07+0.01075505j]]
-92.75552309723864j,[[-9.34081924e-07+0.01077323j]]
-92.59844346455915j,[[-9.37510826e-07+0.01079147j]]
-92.44136383187967j,[[-9.40611822e-07+0.01080978j]]
-92.28428419920017j,[[-9.43867854e-07+0.01082815j]]
-92.12720456652069j,[[-9.47160242e-07+0.01084659j]]
-91.97012493384119j,[[-9.50456887e-07+0.01086508j]]
-91.81304530116171j,[[-9.53789878e-07+0.01088365j]]
-91.65596566848221j,[[-9.56829221e-07+0.01090227j]]
-91.49888603580273j,[[-9.60230682e-07+0.01092096j]]
-91.34180640312323j,[[-9.63570882e-07+0.01093971j]]
-91.18472677044375j,[[-9.66814588e-07+0.01095854j]]
-91.02764713776426j,[[-9.69778217e-07+0.01097741j]]
-90.87056750508476j,[[-9.73310492e-07+0.01099635j]]
-90.71348787240528j,[[-9.76844497e-07+0.01101536j]]
-90.55640823972578j,[[-9.80380465e-07+0.01103444j]]
-90.3993286070463j,[[-9.83807327e-07+0.01105359j]]
-90.2422489743668j,[[-9.86975144e-07+0.0110728j]]
-90.08516934168732j,[[-9.90603392e-07+0.01109208j]]
-89.92808970900782j,[[-9.94101734e-07+0.01111143j]]
-89.77101007632834j,[[-9.97580638e-07+0.01113084j]]
-89.61393044364885j,[[-1.00106115e-06+0.01115033j]]
-89.45685081096936j,[[-1.00429772e-06+0.01116987j]]
-89.29977117828987j,[[-1.00786574e-06+0.01118949j]]
-89.14269154561038j,[[-1.01148993e-06+0.01120917j]]
-88.98561191293089j,[[-1.01527899e-06+0.01122893j]]
-88.8285322802514j,[[-1.01897701e-06+0.01124876j]]
-88.67145264757191j,[[-1.02242528e-06+0.01126866j]]
-88.51437301489241j,[[-1.02589175e-06+0.01128863j]]
-88.35729338221293j,[[-1.02967994e-06+0.01130866j]]
-88.20021374953345j,[[-1.03319689e-06+0.01132878j]]
-88.04313411685396j,[[-1.03696463e-06+0.01134895j]]
-87.88605448417447j,[[-1.04072453e-06+0.01136921j]]
-87.72897485149497j,[[-1.044097e-06+0.01138953j]]
-87.57189521881548j,[[-1.0479065e-06+0.01140992j]]
-87.41481558613599j,[[-1.05176732e-06+0.01143039j]]
-87.2577359534565j,[[-1.05555758e-06+0.01145094j]]
-87.100656320777j,[[-1.05941415e-06+0.01147155j]]
-86.94357668809752j,[[-1.06340858e-06+0.01149224j]]
-86.78649705541804j,[[-1.06723104e-06+0.01151302j]]
-86.62941742273856j,[[-1.07067657e-06+0.01153386j]]
-86.47233779005906j,[[-1.07457205e-06+0.01155477j]]
-86.31525815737957j,[[-1.07863508e-06+0.01157576j]]
-86.15817852470008j,[[-1.08285251e-06+0.01159683j]]
-86.00109889202058j,[[-1.08679208e-06+0.01161799j]]
-85.8440192593411j,[[-1.09053882e-06+0.0116392j]]
-85.6869396266616j,[[-1.09452278e-06+0.01166051j]]
-85.52985999398211j,[[-1.09846393e-06+0.01168188j]]
