iw_n,G_iw_n
-1255.7394635348917j,[[6.106092e-14+0.00079634j]]
-1253.9442677328402j,[[3.21930351e-15+0.00079748j]]
-1252.149071930789j,[[-3.46406598e-14+0.00079862j]]
-1250.3538761287377j,[[4.03597019e-14+0.00079977j]]
-1248.5586803266865j,[[8.13212717e-14+0.00080092j]]
-1246.763484524635j,[[4.25060262e-14+0.00080207j]]
-1244.9682887225838j,[[-2.31680984e-14+0.00080323j]]
-1243.1730929205326j,[[-2.89011599e-14+0.00080439j]]
-1241.3778971184813j,[[2.75331846e-14+0.00080555j]]
-1239.5827013164296j,[[4.71696055e-14+0.00080672j]]
-1237.7875055143784j,[[-5.74376602e-14+0.00080789j]]
-1235.9923097123271j,[[-7.56154013e-14+0.00080906j]]
-1234.1971139102757j,[[-1.01502839e-14+0.00081024j]]
-1232.4019181082244j,[[1.99300335e-14+0.00081142j]]
-1230.6067223061732j,[[2.8881898e-15+0.0008126j]]
-1228.811526504122j,[[-4.88576494e-14+0.00081379j]]
-1227.0163307020705j,[[-3.74024751e-14+0.00081498j]]
-1225.2211349000193j,[[6.6825952e-14+0.00081618j]]
-1223.425939097968j,[[8.19988026e-14+0.00081737j]]
-1221.6307432959168j,[[-1.66072696e-14+0.00081857j]]
-1219.8355474938653j,[[-1.03689675e-14+0.00081978j]]
-1218.040351691814j,[[3.40986278e-14+0.00082099j]]
-1216.2451558897628j,[[7.4506691e-14+0.0008222j]]
-1214.4499600877114j,[[3.31796822e-14+0.00082341j]]
-1212.6547642856601j,[[-5.65194344e-14+0.00082463j]]
-1210.8595684836089j,[[-5.20828051e-14+0.00082586j]]
-1209.0643726815576j,[[3.54124803e-14+0.00082708j]]
-1207.2691768795062j,[[1.45821588e-14+0.00082831j]]
-1205.473981077455j,[[-5.70382777e-14+0.00082955j]]
-1203.6787852754037j,[[-6.82866826e-14+0.00083078j]]
-1201.8835894733525j,[[-2.46941379e-14+0.00083202j]]
-1200.088393671301j,[[5.61749719e-14+0.00083327j]]
-1198.2931978692498j,[[1.37832621e-14+0.00083452j]]
-1196.4980020671985j,[[-4.44010711e-14+0.00083577j]]
-1194.7028062651468j,[[1.32953097e-16+0.00083702j]]
-1192.9076104630956j,[[7.93223641e-14+0.00083828j]]
-1191.1124146610443j,[[5.9108997e-14+0.00083955j]]
-1189.317218858993j,[[1.21269061e-14+0.00084081j]]
-1187.5220230569416j,[[-2.90774324e-14+0.00084209j]]
-1185.7268272548904j,[[1.91853896e-14+0.00084336j]]
-1183.9316314528392j,[[7.03096055e-14+0.00084464j]]
-1182.136435650788j,[[-9.06251128e-15+0.00084592j]]
-1180.3412398487364j,[[-7.59161893e-14+0.00084721j]]
-1178.5460440466852j,[[-4.862953e-14+0.0008485j]]
-1176.750848244634j,[[1.80954027e-14+0.00084979j]]
-1174.9556524425825j,[[5.20970693e-15+0.00085109j]]
-1173.1604566405313j,[[-4.29923448e-14+0.00085239j]]
-1171.36526083848j,[[-7.15524946e-14+0.0008537j]]
-1169.5700650364286j,[[1.10957016e-14+0.00085501j]]
-1167.7748692343773j,[[6.36093013e-14+0.00085632j]]
-1165.979673432326j,[[3.25711986e-14+0.00085764j]]
-1164.1844776302748j,[[-2.16821064e-14+0.00085897j]]
-1162.3892818282234j,[[2.87827026e-15+0.00086029j]]
-1160.5940860261721j,[[7.51399164e-14+0.00086162j]]
-1158.798890224121j,[[5.92916579e-14+0.00086296j]]
-1157.0036944220694j,[[-6.43951234e-15+0.0008643j]]
-1155.2084986200182j,[[-4.02332878e-14+0.00086564j]]
-1153.413302817967j,[[2.88976968e-15+0.00086699j]]
-1151.6181070159157j,[[2.13082055e-14+0.00086834j]]
-1149.8229112138642j,[[-1.00919206e-14+0.00086969j]]
-1148.027715411813j,[[-8.38541223e-14+0.00087105j]]
-1146.2325196097615j,[[-5.00553416e-14+0.00087242j]]
-1144.4373238077103j,[[1.32624233e-14+0.00087379j]]
-1142.642128005659j,[[1.26581169e-14+0.00087516j]]
-1140.8469322036078j,[[-2.62769247e-14+0.00087654j]]
-1139.0517364015564j,[[-3.90729955e-14+0.00087792j]]
-1137.2565405995051j,[[2.25780231e-14+0.0008793j]]
-1135.4613447974539j,[[7.88637236e-14+0.00088069j]]
-1133.6661489954024j,[[4.14941768e-14+0.00088209j]]
-1131.8709531933512j,[[-2.19922531e-14+0.00088349j]]
-1130.0757573913j,[[1.3999723e-14+0.00088489j]]
-1128.2805615892487j,[[3.80451545e-14+0.0008863j]]
-1126.4853657871972j,[[4.88074701e-14+0.00088771j]]
-1124.690169985146j,[[-1.30439961e-14+0.00088913j]]
-1122.8949741830945j,[[-7.45872092e-14+0.00089055j]]
-1121.0997783810433j,[[-2.74467825e-14+0.00089198j]]
-1119.304582578992j,[[2.43186739e-14+0.00089341j]]
-1117.5093867769406j,[[-3.186493e-14+0.00089484j]]
-1115.7141909748893j,[[-6.08029214e-14+0.00089628j]]
-1113.918995172838j,[[-4.06370701e-14+0.00089773j]]
-1112.1237993707869j,[[-6.32937964e-15+0.00089918j]]
-1110.3286035687354j,[[5.33149229e-14+0.00090063j]]
-1108.5334077666841j,[[3.7563594e-15+0.00090209j]]
-1106.738211964633j,[[-3.09817853e-14+0.00090355j]]
-1104.9430161625817j,[[3.47987078e-14+0.00090502j]]
-1103.1478203605302j,[[7.59504058e-14+0.00090649j]]
