iw_n,G_iw_n
-1177.3118469327749j,[[3.73723274e-13+0.00084938j]]
-1175.74105060598j,[[3.10391908e-14+0.00085051j]]
-1174.1702542791852j,[[-6.16131427e-14+0.00085165j]]
-1172.5994579523904j,[[-6.14130744e-14+0.00085279j]]
-1171.0286616255953j,[[-8.39430235e-14+0.00085393j]]
-1169.4578652988005j,[[-1.02524051e-13+0.00085508j]]
-1167.8870689720056j,[[1.61505071e-14+0.00085623j]]
-1166.3162726452108j,[[1.54741742e-13+0.00085739j]]
-1164.7454763184157j,[[2.69118997e-13+0.00085854j]]
-1163.174679991621j,[[3.6593608e-13+0.0008597j]]
-1161.603883664826j,[[3.35639466e-13+0.00086086j]]
-1160.033087338031j,[[3.12966115e-13+0.00086203j]]
-1158.4622910112362j,[[2.92066244e-13+0.0008632j]]
-1156.8914946844413j,[[3.99308962e-13+0.00086437j]]
-1155.3206983576465j,[[5.87569067e-13+0.00086554j]]
-1153.7499020308514j,[[6.78303107e-13+0.00086672j]]
-1152.1791057040566j,[[1.78892362e-13+0.0008679j]]
-1150.6083093772618j,[[-4.09388168e-14+0.00086909j]]
-1149.037513050467j,[[-2.72877486e-14+0.00087028j]]
-1147.4667167236719j,[[-2.89628975e-13+0.00087147j]]
-1145.895920396877j,[[-5.82928405e-13+0.00087266j]]
-1144.3251240700822j,[[-2.9702504e-13+0.00087386j]]
-1142.7543277432871j,[[-1.75195245e-13+0.00087506j]]
-1141.1835314164923j,[[-2.08810588e-14+0.00087627j]]
-1139.6127350896975j,[[-2.26230702e-13+0.00087747j]]
-1138.0419387629026j,[[-2.45449872e-13+0.00087868j]]
-1136.4711424361076j,[[-2.34022383e-13+0.0008799j]]
-1134.9003461093127j,[[-5.95736404e-16+0.00088111j]]
-1133.329549782518j,[[-5.35241094e-13+0.00088233j]]
-1131.758753455723j,[[-3.37125999e-13+0.00088356j]]
-1130.187957128928j,[[-2.78486495e-13+0.00088479j]]
-1128.6171608021332j,[[-1.86170773e-13+0.00088602j]]
-1127.0463644753384j,[[2.54508517e-14+0.00088725j]]
-1125.4755681485433j,[[2.82906191e-13+0.00088849j]]
-1123.9047718217485j,[[1.36517716e-13+0.00088973j]]
-1122.3339754949536j,[[6.32413359e-15+0.00089098j]]
-1120.7631791681588j,[[2.20400143e-13+0.00089223j]]
-1119.1923828413637j,[[3.89891885e-13+0.00089348j]]
-1117.621586514569j,[[2.43309901e-13+0.00089474j]]
-1116.050790187774j,[[-1.22835593e-13+0.000896j]]
-1114.4799938609792j,[[1.87298701e-13+0.00089726j]]
-1112.9091975341842j,[[5.27668753e-13+0.00089853j]]
-1111.3384012073893j,[[2.48891808e-13+0.0008998j]]
-1109.7676048805945j,[[3.10887715e-14+0.00090107j]]
-1108.1968085537994j,[[2.43467663e-13+0.00090235j]]
-1106.6260122270046j,[[1.57739665e-13+0.00090363j]]
-1105.0552159002098j,[[-1.87409659e-13+0.00090491j]]
-1103.484419573415j,[[-1.76245437e-13+0.0009062j]]
-1101.9136232466199j,[[1.07206794e-13+0.00090749j]]
-1100.342826919825j,[[5.30161348e-14+0.00090879j]]
-1098.7720305930302j,[[-1.6006736e-15+0.00091009j]]
-1097.2012342662351j,[[3.27874063e-14+0.00091139j]]
-1095.6304379394403j,[[1.9141301e-13+0.0009127j]]
-1094.0596416126455j,[[-5.99762637e-14+0.00091401j]]
-1092.4888452858506j,[[8.97334872e-16+0.00091532j]]
-1090.9180489590556j,[[2.91784327e-14+0.00091663j]]
-1089.3472526322607j,[[6.14450448e-14+0.00091796j]]
-1087.776456305466j,[[-2.34697147e-13+0.00091929j]]
-1086.205659978671j,[[-4.10621474e-13+0.00092061j]]
-1084.634863651876j,[[-3.16346818e-13+0.00092195j]]
-1083.0640673250812j,[[-3.4921298e-13+0.00092329j]]
-1081.4932709982863j,[[-4.30769798e-13+0.00092463j]]
-1079.9224746714913j,[[-2.29064833e-13+0.00092597j]]
-1078.3516783446964j,[[1.66859725e-13+0.00092732j]]
-1076.7808820179016j,[[6.17829606e-15+0.00092868j]]
-1075.2100856911068j,[[-8.28743788e-15+0.00093003j]]
-1073.6392893643117j,[[-1.51587454e-15+0.00093139j]]
-1072.0684930375169j,[[8.12974562e-14+0.00093275j]]
-1070.497696710722j,[[1.38081492e-13+0.00093412j]]
-1068.9269003839272j,[[5.72352444e-14+0.0009355j]]
-1067.3561040571321j,[[-6.01369375e-14+0.00093687j]]
-1065.7853077303373j,[[1.39540979e-13+0.00093825j]]
-1064.2145114035425j,[[-1.69654246e-13+0.00093964j]]
-1062.6437150767474j,[[-2.04286026e-13+0.00094102j]]
-1061.0729187499526j,[[-8.21009897e-14+0.00094242j]]
-1059.5021224231577j,[[1.82293179e-13+0.00094381j]]
-1057.931326096363j,[[-1.37010346e-13+0.00094522j]]
-1056.3605297695678j,[[-9.04810044e-15+0.00094663j]]
-1054.789733442773j,[[-9.44971617e-14+0.00094803j]]
-1053.2189371159782j,[[1.07331782e-13+0.00094945j]]
-1051.6481407891833j,[[2.16349057e-13+0.00095087j]]
-1050.0773444623883j,[[1.96456812e-13+0.00095228j]]
-1048.5065481355934j,[[1.64694326e-13+0.00095371j]]
-1046.9357518087986j,[[1.65103676e-13+0.00095515j]]
-1045.3649554820036j,[[7.17659565e-14+0.00095658j]]
-1043.7941591552087j,[[5.30949422e-14+0.00095802j]]
-1042.2233628284139j,[[6.33115608e-14+0.00095946j]]
-1040.652566501619j,[[3.32751202e-14+0.00096091j]]
-1039.081770174824j,[[1.76051743e-15+0.00096237j]]
-1037.5109738480292j,[[2.3192742e-13+0.00096382j]]
-1035.9401775212343j,[[2.70031523e-13+0.00096528j]]
-1034.3693811944395j,[[6.45473928e-14+0.00096675j]]
-1032.7985848676444j,[[-3.06349412e-14+0.00096822j]]
-1031.2277885408496j,[[-1.10154069e-14+0.00096969j]]
-1029.6569922140548j,[[-7.49563052e-14+0.00097117j]]
-1028.0861958872597j,[[-1.41124794e-13+0.00097266j]]
-1026.5153995604649j,[[-1.10414601e-13+0.00097414j]]
-1024.94460323367j,[[3.37804994e-14+0.00097563j]]
-1023.3738069068751j,[[2.0465624e-13+0.00097714j]]
-1021.8030105800802j,[[-1.57972617e-14+0.00097864j]]
-1020.2322142532853j,[[-1.41296477e-13+0.00098014j]]
-1018.6614179264905j,[[-6.41854717e-14+0.00098165j]]
-1017.0906215996955j,[[2.66639707e-13+0.00098317j]]
-1015.5198252729007j,[[1.1066957e-13+0.00098469j]]
-1013.9490289461057j,[[4.13404635e-14+0.00098622j]]
-1012.3782326193108j,[[1.29484641e-13+0.00098775j]]
-1010.807436292516j,[[1.53151663e-13+0.00098928j]]
-1009.236639965721j,[[5.68845293e-14+0.00099082j]]
-1007.6658436389262j,[[-1.68814545e-13+0.00099237j]]
-1006.0950473121312j,[[6.75553223e-15+0.00099392j]]
-1004.5242509853364j,[[-1.68235427e-13+0.00099546j]]
-1002.9534546585414j,[[-1.8740162e-13+0.00099702j]]
-1001.3826583317466j,[[-1.29702411e-13+0.00099859j]]
-999.8118620049516j,[[-8.92828495e-14+0.00100016j]]
-998.2410656781568j,[[-3.28048947e-13+0.00100173j]]
-996.6702693513619j,[[-3.51441709e-13+0.00100331j]]
-995.0994730245669j,[[6.40050192e-14+0.0010049j]]
-993.5286766977721j,[[1.16083947e-13+0.00100648j]]
-991.9578803709771j,[[-1.51778645e-13+0.00100807j]]
-990.3870840441823j,[[-6.43684911e-14+0.00100967j]]
-988.8162877173874j,[[3.25784379e-14+0.00101128j]]
-987.2454913905925j,[[1.37954011e-13+0.00101289j]]
-985.6746950637976j,[[-1.02217374e-13+0.00101451j]]
-984.1038987370027j,[[2.34584029e-13+0.00101613j]]
-982.5331024102078j,[[2.2623437e-13+0.00101775j]]
-980.962306083413j,[[8.26911179e-14+0.00101938j]]
-979.391509756618j,[[-1.10446135e-13+0.00102102j]]
-977.8207134298231j,[[-3.81367396e-14+0.00102265j]]
-976.2499171030282j,[[3.74825981e-13+0.0010243j]]
-974.6791207762333j,[[2.7239366e-13+0.00102595j]]
-973.1083244494384j,[[2.05106607e-13+0.0010276j]]
-971.5375281226435j,[[2.93627493e-13+0.00102926j]]
-969.9667317958487j,[[3.55713131e-13+0.00103093j]]
-968.3959354690537j,[[-2.14606997e-13+0.00103261j]]
-966.8251391422589j,[[-1.9692286e-13+0.00103429j]]
-965.2543428154639j,[[-2.06796144e-13+0.00103597j]]
-963.6835464886691j,[[-9.19553603e-14+0.00103765j]]
-962.1127501618741j,[[-2.83146655e-13+0.00103935j]]
-960.5419538350792j,[[-2.77067776e-13+0.00104105j]]
-958.9711575082844j,[[-2.20955245e-13+0.00104275j]]
-957.4003611814894j,[[3.74999146e-15+0.00104446j]]
-955.8295648546946j,[[-4.92582179e-13+0.00104618j]]
-954.2587685278996j,[[-4.86917161e-13+0.0010479j]]
-952.6879722011048j,[[-3.3160048e-13+0.00104963j]]
-951.1171758743099j,[[-6.67532648e-13+0.00105137j]]
-949.546379547515j,[[-6.87965328e-13+0.00105311j]]
-947.9755832207201j,[[-5.96788162e-14+0.00105485j]]
-946.4047868939251j,[[-1.6930515e-13+0.0010566j]]
-944.8339905671303j,[[-3.42764904e-13+0.00105836j]]
-943.2631942403353j,[[-3.40780925e-13+0.00106012j]]
-941.6923979135405j,[[8.50323283e-14+0.00106188j]]
-940.1216015867456j,[[2.03429112e-14+0.00106366j]]
-938.5508052599507j,[[-1.03261528e-13+0.00106544j]]
-936.9800089331558j,[[-1.21544844e-13+0.00106722j]]
-935.4092126063609j,[[2.1469137e-13+0.00106902j]]
-933.838416279566j,[[4.55166325e-13+0.00107081j]]
-932.2676199527712j,[[4.70830752e-13+0.00107262j]]
-930.6968236259762j,[[5.99531056e-13+0.00107442j]]
-929.1260272991813j,[[6.37651294e-13+0.00107624j]]
-927.5552309723864j,[[7.00730902e-13+0.00107807j]]
-925.9844346455915j,[[2.55837514e-13+0.0010799j]]
-924.4136383187966j,[[6.67818105e-14+0.00108173j]]
-922.8428419920017j,[[-1.33113456e-13+0.00108357j]]
-921.2720456652069j,[[-1.94299293e-13+0.00108542j]]
-919.7012493384119j,[[2.66584079e-14+0.00108728j]]
-918.1304530116171j,[[1.5572961e-13+0.00108914j]]
-916.5596566848221j,[[-9.89565765e-14+0.001091j]]
-914.9888603580273j,[[-4.27574294e-14+0.00109287j]]
-913.4180640312323j,[[-3.28791136e-13+0.00109475j]]
-911.8472677044374j,[[-1.33229181e-13+0.00109663j]]
-910.2764713776426j,[[-2.14382929e-13+0.00109854j]]
-908.7056750508476j,[[-3.56102913e-13+0.00110043j]]
-907.1348787240528j,[[-2.99526564e-13+0.00110234j]]
-905.5640823972578j,[[9.37453241e-14+0.00110424j]]
-903.993286070463j,[[-2.92902627e-13+0.00110617j]]
-902.422489743668j,[[-6.56627505e-13+0.00110809j]]
-900.8516934168732j,[[-3.46735676e-13+0.00111002j]]
-899.2808970900783j,[[-9.59907528e-14+0.00111196j]]
-897.7101007632834j,[[-1.21555441e-13+0.00111391j]]
-896.1393044364885j,[[-3.08539132e-13+0.00111587j]]
-894.5685081096935j,[[-2.07635743e-13+0.00111782j]]
-892.9977117828987j,[[1.07298337e-13+0.00111978j]]
-891.4269154561038j,[[2.34159397e-13+0.00112176j]]
-889.8561191293089j,[[1.36466272e-13+0.00112374j]]
-888.285322802514j,[[2.71339718e-13+0.00112573j]]
-886.7145264757191j,[[1.10897177e-13+0.00112772j]]
-885.1437301489242j,[[-8.80137547e-14+0.00112972j]]
-883.5729338221294j,[[-4.80138851e-14+0.00113173j]]
