iw_n,G_iw_n
-1465.0293741240403j,[[1.2509234e-13+0.00068257j]]
-1462.9349790216468j,[[3.17729745e-14+0.00068355j]]
-1460.8405839192537j,[[-3.14133828e-13+0.00068453j]]
-1458.7461888168607j,[[1.86806274e-14+0.00068551j]]
-1456.6517937144674j,[[-4.8332719e-14+0.0006865j]]
-1454.5573986120742j,[[2.01387686e-14+0.00068749j]]
-1452.463003509681j,[[1.10844046e-13+0.00068848j]]
-1450.3686084072879j,[[-1.46065984e-13+0.00068947j]]
-1448.2742133048948j,[[-1.14604814e-13+0.00069047j]]
-1446.1798182025013j,[[8.37921951e-14+0.00069147j]]
-1444.0854231001083j,[[-1.17295782e-13+0.00069247j]]
-1441.991027997715j,[[-2.64132763e-13+0.00069348j]]
-1439.8966328953218j,[[1.21988005e-13+0.00069449j]]
-1437.8022377929285j,[[1.61296863e-13+0.0006955j]]
-1435.7078426905355j,[[-3.16216084e-13+0.00069651j]]
-1433.6134475881424j,[[3.39400725e-14+0.00069753j]]
-1431.519052485749j,[[1.37151121e-13+0.00069855j]]
-1429.424657383356j,[[-2.05661859e-13+0.00069957j]]
-1427.3302622809626j,[[2.07098747e-13+0.0007006j]]
-1425.2358671785696j,[[3.73587935e-13+0.00070163j]]
-1423.1414720761761j,[[6.95281664e-14+0.00070267j]]
-1421.047076973783j,[[3.88372564e-14+0.0007037j]]
-1418.95268187139j,[[-9.71643948e-14+0.00070474j]]
-1416.8582867689965j,[[-1.30151387e-13+0.00070578j]]
-1414.7638916666035j,[[1.05191244e-13+0.00070683j]]
-1412.6694965642102j,[[1.02673844e-13+0.00070787j]]
-1410.5751014618172j,[[-2.2698947e-13+0.00070892j]]
-1408.4807063594237j,[[-2.56205605e-13+0.00070998j]]
-1406.3863112570307j,[[-2.43554714e-14+0.00071103j]]
-1404.2919161546376j,[[-2.97418725e-13+0.0007121j]]
-1402.1975210522444j,[[-1.06474767e-14+0.00071316j]]
-1400.1031259498511j,[[2.90769229e-13+0.00071423j]]
-1398.0087308474579j,[[-1.06458913e-13+0.0007153j]]
-1395.9143357450648j,[[-5.96250358e-14+0.00071637j]]
-1393.8199406426713j,[[3.39106003e-13+0.00071745j]]
-1391.7255455402783j,[[2.74590243e-14+0.00071853j]]
-1389.6311504378853j,[[-1.73672476e-15+0.00071961j]]
-1387.536755335492j,[[3.33255915e-13+0.0007207j]]
-1385.4423602330987j,[[3.30709058e-13+0.00072178j]]
-1383.3479651307055j,[[2.11263783e-13+0.00072288j]]
-1381.2535700283124j,[[3.47127519e-13+0.00072397j]]
-1379.1591749259194j,[[3.36635942e-13+0.00072507j]]
-1377.064779823526j,[[2.09075067e-13+0.00072618j]]
-1374.9703847211329j,[[1.58202541e-13+0.00072728j]]
-1372.8759896187396j,[[-1.07456421e-13+0.00072839j]]
-1370.7815945163463j,[[-1.0022853e-13+0.0007295j]]
-1368.687199413953j,[[4.27097622e-13+0.00073062j]]
-1366.59280431156j,[[1.65307841e-14+0.00073174j]]
-1364.4984092091668j,[[-4.6069137e-13+0.00073286j]]
-1362.4040141067737j,[[9.47977408e-15+0.00073399j]]
-1360.3096190043805j,[[3.54096393e-14+0.00073512j]]
-1358.2152239019872j,[[-7.67670059e-14+0.00073625j]]
-1356.120828799594j,[[2.35493371e-13+0.00073739j]]
-1354.026433697201j,[[1.63043224e-13+0.00073853j]]
-1351.9320385948076j,[[-1.69202068e-13+0.00073967j]]
-1349.8376434924144j,[[-9.90405296e-14+0.00074082j]]
-1347.7432483900213j,[[2.54774167e-14+0.00074197j]]
-1345.648853287628j,[[-1.08004181e-13+0.00074313j]]
-1343.5544581852348j,[[2.84912839e-14+0.00074429j]]
-1341.4600630828415j,[[1.64587059e-13+0.00074545j]]
-1339.3656679804485j,[[-1.96140811e-13+0.00074661j]]
-1337.2712728780552j,[[2.6453171e-15+0.00074778j]]
-1335.1768777756622j,[[-4.2069252e-14+0.00074896j]]
-1333.082482673269j,[[-2.8909225e-13+0.00075013j]]
-1330.9880875708757j,[[2.22404643e-13+0.00075131j]]
-1328.8936924684824j,[[2.80576028e-13+0.0007525j]]
-1326.7992973660891j,[[-1.01765228e-13+0.00075369j]]
-1324.704902263696j,[[1.14911287e-13+0.00075488j]]
-1322.6105071613028j,[[3.13299035e-13+0.00075607j]]
-1320.5161120589098j,[[-2.35280408e-14+0.00075727j]]
-1318.4217169565165j,[[-7.49881555e-14+0.00075847j]]
-1316.3273218541233j,[[3.20302305e-13+0.00075968j]]
-1314.23292675173j,[[1.11464065e-13+0.00076089j]]
-1312.138531649337j,[[2.10831888e-14+0.00076211j]]
-1310.0441365469437j,[[2.3987799e-13+0.00076332j]]
-1307.9497414445507j,[[-1.68185867e-14+0.00076455j]]
-1305.8553463421574j,[[-1.60141183e-13+0.00076577j]]
-1303.7609512397642j,[[-1.09262243e-13+0.000767j]]
-1301.666556137371j,[[-2.7722877e-13+0.00076824j]]
-1299.5721610349776j,[[-9.75456712e-14+0.00076947j]]
-1297.4777659325846j,[[5.89675575e-14+0.00077072j]]
-1295.3833708301913j,[[-3.70977595e-13+0.00077197j]]
-1293.2889757277983j,[[-3.75680615e-13+0.00077321j]]
-1291.194580625405j,[[-2.13868216e-15+0.00077447j]]
-1289.1001855230118j,[[-1.96634119e-13+0.00077573j]]
-1287.0057904206185j,[[-3.53383672e-13+0.00077699j]]
-1284.9113953182255j,[[1.74240538e-13+0.00077825j]]
-1282.8170002158322j,[[1.96836906e-13+0.00077952j]]
-1280.722605113439j,[[-3.31836536e-13+0.0007808j]]
-1278.628210011046j,[[-2.31495292e-13+0.00078208j]]
-1276.5338149086526j,[[-4.6233042e-14+0.00078336j]]
-1274.4394198062594j,[[5.961779e-15+0.00078465j]]
-1272.345024703866j,[[3.90470969e-13+0.00078594j]]
-1270.250629601473j,[[2.03406951e-13+0.00078724j]]
-1268.1562344990798j,[[-4.45536454e-15+0.00078854j]]
-1266.0618393966868j,[[1.40551867e-13+0.00078984j]]
