iw_n,G_iw_n
-2092.899105891486j,[[-2.48729938e-14+0.0004778j]]
-2089.907112888067j,[[2.56243009e-14+0.00047849j]]
-2086.915119884648j,[[2.16073832e-14+0.00047917j]]
-2083.9231268812296j,[[3.34567296e-14+0.00047986j]]
-2080.9311338778107j,[[-4.38674494e-14+0.00048055j]]
-2077.9391408743913j,[[4.627506e-15+0.00048125j]]
-2074.947147870973j,[[-4.14212809e-14+0.00048194j]]
-2071.955154867554j,[[1.95634628e-14+0.00048263j]]
-2068.963161864135j,[[6.29741962e-15+0.00048333j]]
-2065.9711688607163j,[[1.30006298e-14+0.00048403j]]
-2062.9791758572974j,[[-2.18053978e-14+0.00048473j]]
-2059.9871828538785j,[[-6.64810698e-15+0.00048544j]]
-2056.9951898504596j,[[-2.01899069e-14+0.00048614j]]
-2054.0031968470407j,[[4.60962123e-14+0.00048685j]]
-2051.011203843622j,[[4.47082098e-14+0.00048756j]]
-2048.0192108402034j,[[2.68149171e-14+0.00048828j]]
-2045.027217836784j,[[-3.57076165e-15+0.00048899j]]
-2042.0352248333654j,[[-7.31427653e-14+0.00048971j]]
-2039.0432318299468j,[[-3.30778253e-14+0.00049042j]]
-2036.0512388265279j,[[-6.51340356e-15+0.00049115j]]
-2033.0592458231088j,[[7.10339309e-14+0.00049187j]]
-2030.06725281969j,[[4.26298938e-14+0.00049259j]]
-2027.0752598162712j,[[2.96976594e-14+0.00049332j]]
-2024.0832668128521j,[[-4.91788533e-14+0.00049405j]]
-2021.0912738094335j,[[-1.17478445e-14+0.00049478j]]
-2018.0992808060146j,[[-1.0576344e-14+0.00049551j]]
-2015.107287802596j,[[7.59920561e-14+0.00049625j]]
-2012.1152947991768j,[[-9.40323607e-15+0.00049699j]]
-2009.123301795758j,[[-4.12274431e-15+0.00049773j]]
-2006.1313087923393j,[[-9.34738511e-14+0.00049847j]]
-2003.1393157889206j,[[-9.84955493e-15+0.00049921j]]
-2000.1473227855015j,[[1.84785212e-14+0.00049996j]]
-1997.1553297820826j,[[8.84705157e-14+0.00050071j]]
-1994.163336778664j,[[1.58528905e-14+0.00050146j]]
-1991.1713437752448j,[[-4.42193144e-14+0.00050222j]]
-1988.179350771826j,[[-9.3720161e-14+0.00050297j]]
-1985.1873577684073j,[[-4.27936801e-14+0.00050373j]]
-1982.1953647649887j,[[2.37564017e-14+0.00050449j]]
-1979.2033717615693j,[[5.53229205e-14+0.00050525j]]
-1976.2113787581507j,[[-3.90934294e-15+0.00050602j]]
-1973.219385754732j,[[-7.260575e-14+0.00050678j]]
-1970.2273927513131j,[[-9.50443245e-14+0.00050755j]]
-1967.235399747894j,[[-4.99291454e-14+0.00050833j]]
-1964.2434067444754j,[[5.27481965e-14+0.0005091j]]
-1961.2514137410567j,[[4.35473916e-14+0.00050988j]]
-1958.2594207376374j,[[8.30077529e-15+0.00051066j]]
-1955.2674277342187j,[[-5.91023225e-14+0.00051144j]]
-1952.2754347308j,[[-8.69935916e-14+0.00051222j]]
-1949.283441727381j,[[-3.70198199e-14+0.00051301j]]
-1946.2914487239623j,[[2.85012669e-14+0.0005138j]]
-1943.2994557205434j,[[-4.80583963e-15+0.00051459j]]
-1940.3074627171245j,[[-1.14945584e-14+0.00051538j]]
