iw_n,G_iw_n
-1910.9078792922267j,[[6.66496929e-15+0.00052331j]]
-1908.1760595934525j,[[-1.64567273e-14+0.00052406j]]
-1905.444239894679j,[[-2.00221366e-14+0.00052481j]]
-1902.7124201959052j,[[2.86497731e-16+0.00052556j]]
-1899.9806004971317j,[[2.03077725e-14+0.00052632j]]
-1897.2487807983578j,[[1.61464525e-14+0.00052708j]]
-1894.516961099584j,[[-7.30821618e-15+0.00052784j]]
-1891.7851414008105j,[[-2.21266009e-14+0.0005286j]]
-1889.0533217020368j,[[-1.05979143e-14+0.00052936j]]
-1886.3215020032628j,[[1.36012326e-14+0.00053013j]]
-1883.589682304489j,[[2.16302124e-14+0.0005309j]]
-1880.8578626057156j,[[3.85610894e-15+0.00053167j]]
-1878.1260429069414j,[[-1.85895872e-14+0.00053244j]]
-1875.394223208168j,[[-1.89333387e-14+0.00053322j]]
-1872.6624035093942j,[[3.30512441e-15+0.000534j]]
-1869.9305838106206j,[[2.16563405e-14+0.00053478j]]
-1867.1987641118467j,[[1.42061134e-14+0.00053556j]]
-1864.466944413073j,[[-1.02358367e-14+0.00053635j]]
-1861.7351247142994j,[[-2.25519541e-14+0.00053713j]]
-1859.0033050155257j,[[-8.00320337e-15+0.00053792j]]
-1856.2714853167518j,[[1.61338333e-14+0.00053871j]]
-1853.539665617978j,[[2.10830849e-14+0.00053951j]]
-1850.8078459192045j,[[8.7545531e-16+0.0005403j]]
-1848.0760262204303j,[[-2.04538598e-14+0.0005411j]]
-1845.3442065216568j,[[-1.7453928e-14+0.0005419j]]
-1842.612386822883j,[[6.37188417e-15+0.00054271j]]
-1839.8805671241096j,[[2.26543376e-14+0.00054351j]]
-1837.1487474253356j,[[1.19364511e-14+0.00054432j]]
-1834.4169277265619j,[[-1.30764401e-14+0.00054513j]]
-1831.6851080277884j,[[-2.25769905e-14+0.00054594j]]
-1828.9532883290146j,[[-5.17575549e-15+0.00054676j]]
-1826.2214686302407j,[[1.84458862e-14+0.00054758j]]
-1823.489648931467j,[[2.01152268e-14+0.0005484j]]
