iw_n,G_iw_n
-941.8494775462199j,[[-1.92473197e-08+0.00106171j]]
-940.592840484784j,[[-1.92047446e-08+0.00106312j]]
-939.3362034233481j,[[-1.92722246e-08+0.00106454j]]
-938.0795663619123j,[[-1.93305867e-08+0.00106598j]]
-936.8229293004763j,[[-1.93925337e-08+0.0010674j]]
-935.5662922390404j,[[-1.94428157e-08+0.00106883j]]
-934.3096551776046j,[[-1.95334809e-08+0.00107028j]]
-933.0530181161687j,[[-1.95625732e-08+0.00107171j]]
-931.7963810547326j,[[-1.95517952e-08+0.00107315j]]
-930.5397439932967j,[[-1.9670934e-08+0.00107461j]]
-929.2831069318609j,[[-1.97134687e-08+0.00107606j]]
-928.0264698704248j,[[-1.9722577e-08+0.00107752j]]
-926.7698328089889j,[[-1.98137963e-08+0.00107897j]]
-925.513195747553j,[[-1.98712576e-08+0.00108044j]]
-924.2565586861172j,[[-1.99341578e-08+0.00108191j]]
-922.9999216246812j,[[-2.00297092e-08+0.00108338j]]
-921.7432845632453j,[[-2.00715392e-08+0.00108486j]]
-920.4866475018094j,[[-2.00791712e-08+0.00108634j]]
-919.2300104403736j,[[-2.01476658e-08+0.00108783j]]
-917.9733733789375j,[[-2.02086699e-08+0.00108931j]]
-916.7167363175016j,[[-2.02591625e-08+0.00109081j]]
-915.4600992560657j,[[-2.03140476e-08+0.00109231j]]
-914.2034621946298j,[[-2.03419474e-08+0.00109381j]]
-912.9468251331939j,[[-2.04163919e-08+0.00109531j]]
-911.690188071758j,[[-2.04684097e-08+0.00109682j]]
-910.4335510103222j,[[-2.05115008e-08+0.00109833j]]
-909.1769139488861j,[[-2.05958384e-08+0.00109985j]]
-907.9202768874502j,[[-2.06394917e-08+0.00110137j]]
-906.6636398260143j,[[-2.07160075e-08+0.0011029j]]
-905.4070027645785j,[[-2.07647296e-08+0.00110444j]]
-904.1503657031424j,[[-2.08485413e-08+0.00110597j]]
-902.8937286417065j,[[-2.08609665e-08+0.00110751j]]
-901.6370915802706j,[[-2.09430898e-08+0.00110905j]]
