iw_n,G_iw_n
-1569.7491292436998j,[[-3.04260108e-13+0.00063704j]]
-1567.6547341413068j,[[-2.79870256e-13+0.00063789j]]
-1565.5603390389135j,[[-1.7490919e-13+0.00063874j]]
-1563.4659439365205j,[[4.48486258e-14+0.0006396j]]
-1561.371548834127j,[[2.24788363e-13+0.00064046j]]
-1559.277153731734j,[[2.47231477e-13+0.00064132j]]
-1557.182758629341j,[[8.98548397e-14+0.00064218j]]
-1555.0883635269477j,[[6.99655568e-14+0.00064305j]]
-1552.9939684245544j,[[3.83351632e-14+0.00064391j]]
-1550.8995733221611j,[[6.06528947e-14+0.00064478j]]
-1548.805178219768j,[[1.02893741e-13+0.00064566j]]
-1546.7107831173746j,[[-9.15366899e-14+0.00064653j]]
-1544.6163880149816j,[[-1.76932978e-13+0.00064741j]]
-1542.5219929125885j,[[-3.19159341e-13+0.00064828j]]
-1540.4275978101953j,[[-1.88787767e-13+0.00064917j]]
-1538.333202707802j,[[-5.25790055e-14+0.00065005j]]
-1536.2388076054087j,[[1.27501858e-13+0.00065094j]]
-1534.1444125030157j,[[2.31068996e-13+0.00065183j]]
-1532.0500174006227j,[[8.68296918e-14+0.00065272j]]
-1529.9556222982292j,[[-2.053557e-14+0.00065361j]]
-1527.8612271958361j,[[-6.05607693e-14+0.00065451j]]
-1525.7668320934429j,[[-4.22060092e-14+0.0006554j]]
-1523.6724369910496j,[[4.15077136e-14+0.00065631j]]
-1521.5780418886563j,[[2.71717024e-14+0.00065721j]]
-1519.4836467862633j,[[-1.29348497e-13+0.00065811j]]
-1517.3892516838703j,[[-8.56566147e-14+0.00065902j]]
-1515.2948565814768j,[[-1.29393653e-13+0.00065993j]]
-1513.2004614790837j,[[-7.06629415e-14+0.00066085j]]
-1511.1060663766905j,[[-2.21732729e-14+0.00066176j]]
-1509.0116712742974j,[[-5.94190936e-14+0.00066268j]]
-1506.917276171904j,[[9.05411853e-14+0.0006636j]]
-1504.822881069511j,[[5.16200818e-14+0.00066453j]]
-1502.7284859671179j,[[-3.33772713e-14+0.00066545j]]
-1500.6340908647244j,[[-2.13880763e-13+0.00066638j]]
-1498.5396957623313j,[[-3.59943912e-13+0.00066731j]]
-1496.445300659938j,[[-2.02336132e-13+0.00066825j]]
-1494.350905557545j,[[-1.75171513e-13+0.00066918j]]
