iw_n,G_iw_n
-1569.6743294186147j,[[1.26884329e-13+0.00063707j]]
-1567.4303346660504j,[[-1.53228913e-13+0.00063798j]]
-1565.1863399134863j,[[-2.02302987e-13+0.0006389j]]
-1562.9423451609223j,[[-3.06565788e-15+0.00063981j]]
-1560.6983504083582j,[[-1.07791716e-14+0.00064073j]]
-1558.4543556557937j,[[-1.05788585e-14+0.00064166j]]
-1556.2103609032297j,[[-9.02645142e-14+0.00064258j]]
-1553.9663661506656j,[[1.04398014e-13+0.00064351j]]
-1551.7223713981016j,[[-3.1311163e-15+0.00064444j]]
-1549.4783766455373j,[[3.11767674e-14+0.00064537j]]
-1547.2343818929733j,[[3.95633457e-14+0.00064631j]]
-1544.9903871404092j,[[1.94296055e-13+0.00064725j]]
-1542.7463923878447j,[[2.12543441e-13+0.00064819j]]
-1540.5023976352807j,[[-2.70377083e-14+0.00064913j]]
-1538.2584028827166j,[[3.4372867e-14+0.00065008j]]
-1536.0144081301526j,[[1.6993219e-13+0.00065103j]]
-1533.7704133775883j,[[2.40052266e-13+0.00065198j]]
-1531.5264186250242j,[[6.51258233e-14+0.00065294j]]
-1529.2824238724602j,[[1.14591117e-13+0.0006539j]]
-1527.0384291198961j,[[2.66652911e-13+0.00065486j]]
-1524.7944343673316j,[[1.69681787e-13+0.00065582j]]
-1522.5504396147676j,[[-5.06120841e-14+0.00065679j]]
-1520.3064448622035j,[[-1.91077275e-13+0.00065776j]]
-1518.0624501096393j,[[1.31970197e-13+0.00065873j]]
-1515.8184553570752j,[[2.41710658e-13+0.0006597j]]
-1513.5744606045112j,[[3.25549213e-13+0.00066068j]]
-1511.330465851947j,[[1.7048874e-13+0.00066167j]]
-1509.0864710993828j,[[1.00094237e-13+0.00066265j]]
-1506.8424763468188j,[[9.70999005e-14+0.00066363j]]
-1504.5984815942547j,[[3.75896803e-14+0.00066462j]]
-1502.3544868416907j,[[-6.66043126e-14+0.00066562j]]
-1500.1104920891262j,[[-6.17304191e-14+0.00066661j]]
-1497.8664973365621j,[[5.00769572e-14+0.00066761j]]
-1495.622502583998j,[[-1.58810751e-13+0.00066861j]]
-1493.3785078314338j,[[-5.26456828e-14+0.00066962j]]
-1491.1345130788698j,[[6.93287947e-15+0.00067062j]]
-1488.8905183263057j,[[-7.66462573e-14+0.00067164j]]
-1486.6465235737417j,[[-1.69218863e-13+0.00067265j]]
-1484.4025288211772j,[[-1.72938088e-13+0.00067366j]]
-1482.158534068613j,[[4.83609116e-14+0.00067469j]]
-1479.914539316049j,[[1.85305458e-13+0.00067571j]]
-1477.670544563485j,[[1.82756649e-13+0.00067673j]]
-1475.4265498109207j,[[3.31764305e-14+0.00067776j]]
-1473.1825550583567j,[[-9.71556367e-15+0.0006788j]]
-1470.9385603057926j,[[1.31074389e-13+0.00067983j]]
-1468.6945655532281j,[[8.5248239e-14+0.00068087j]]
-1466.450570800664j,[[-7.99590933e-14+0.00068191j]]
-1464.2065760481j,[[-1.71923156e-13+0.00068296j]]
-1461.962581295536j,[[-8.98580587e-14+0.00068401j]]
-1459.718586542972j,[[-9.41665569e-14+0.00068506j]]
-1457.4745917904077j,[[-6.83453641e-14+0.00068611j]]
-1455.2305970378436j,[[-4.87267508e-14+0.00068717j]]
-1452.9866022852793j,[[-1.88852009e-14+0.00068823j]]
-1450.7426075327153j,[[1.53357319e-13+0.00068929j]]
-1448.4986127801512j,[[7.32942693e-14+0.00069036j]]
-1446.254618027587j,[[-9.07376584e-14+0.00069143j]]
-1444.010623275023j,[[7.87259551e-15+0.00069251j]]
-1441.7666285224586j,[[1.01709689e-13+0.00069359j]]
-1439.5226337698946j,[[7.33987251e-14+0.00069467j]]
-1437.2786390173303j,[[1.50708181e-13+0.00069575j]]
-1435.0346442647663j,[[1.8227183e-13+0.00069684j]]
-1432.7906495122022j,[[6.17308912e-14+0.00069793j]]
-1430.5466547596382j,[[-7.42916262e-15+0.00069903j]]
-1428.3026600070739j,[[-1.28932283e-13+0.00070013j]]
-1426.0586652545098j,[[-1.51750823e-14+0.00070123j]]
-1423.8146705019456j,[[-1.28066276e-14+0.00070233j]]
-1421.5706757493815j,[[-1.1439849e-13+0.00070344j]]
-1419.3266809968175j,[[-2.14019269e-13+0.00070455j]]
-1417.0826862442532j,[[-8.19186962e-14+0.00070567j]]
-1414.8386914916891j,[[1.83671861e-13+0.00070679j]]
-1412.5946967391249j,[[-3.10388759e-14+0.00070791j]]
-1410.3507019865608j,[[-1.97085727e-13+0.00070903j]]
-1408.1067072339965j,[[-2.08277585e-13+0.00071017j]]
-1405.8627124814325j,[[1.79316207e-13+0.0007113j]]
-1403.6187177288684j,[[1.6509255e-13+0.00071244j]]
-1401.3747229763044j,[[-7.23960441e-14+0.00071358j]]
-1399.13072822374j,[[8.06854096e-15+0.00071472j]]
-1396.8867334711758j,[[9.57967689e-15+0.00071587j]]
-1394.6427387186118j,[[1.8872582e-13+0.00071702j]]
-1392.3987439660477j,[[3.50584983e-14+0.00071818j]]
-1390.1547492134837j,[[5.32602892e-14+0.00071934j]]
-1387.9107544609194j,[[1.79182996e-14+0.0007205j]]
-1385.6667597083554j,[[-8.10524769e-14+0.00072167j]]
-1383.422764955791j,[[-1.55950095e-13+0.00072284j]]
-1381.178770203227j,[[-1.02267158e-13+0.00072401j]]
-1378.9347754506628j,[[2.40720019e-13+0.00072519j]]
-1376.6907806980987j,[[1.61557251e-13+0.00072637j]]
-1374.4467859455347j,[[1.59078276e-13+0.00072756j]]
-1372.2027911929704j,[[1.7344368e-13+0.00072875j]]
-1369.9587964404063j,[[4.01539235e-13+0.00072994j]]
-1367.714801687842j,[[1.49936459e-13+0.00073114j]]
-1365.470806935278j,[[-1.08293261e-13+0.00073234j]]
-1363.226812182714j,[[2.66104897e-14+0.00073355j]]
-1360.98281743015j,[[2.15805566e-13+0.00073476j]]
-1358.7388226775856j,[[3.48053707e-13+0.00073597j]]
-1356.4948279250216j,[[1.55546477e-14+0.00073719j]]
-1354.2508331724573j,[[9.07201045e-14+0.00073841j]]
-1352.006838419893j,[[1.86137895e-13+0.00073963j]]
-1349.762843667329j,[[3.17211242e-13+0.00074086j]]
-1347.518848914765j,[[-1.07250625e-13+0.0007421j]]
-1345.2748541622009j,[[-1.43625693e-13+0.00074333j]]
-1343.0308594096366j,[[2.98808908e-13+0.00074458j]]
-1340.7868646570726j,[[2.80696182e-13+0.00074582j]]
-1338.5428699045083j,[[3.24187899e-13+0.00074707j]]
-1336.2988751519442j,[[8.85231064e-14+0.00074833j]]
-1334.0548803993802j,[[1.9032531e-13+0.00074959j]]
-1331.8108856468161j,[[2.62800486e-14+0.00075085j]]
-1329.5668908942519j,[[2.53677811e-15+0.00075212j]]
-1327.3228961416876j,[[1.13699177e-14+0.00075339j]]
-1325.0789013891235j,[[4.45028103e-14+0.00075466j]]
-1322.8349066365593j,[[1.55819222e-13+0.00075595j]]
-1320.5909118839952j,[[-1.94463765e-13+0.00075723j]]
-1318.3469171314312j,[[-4.74408187e-14+0.00075852j]]
-1316.102922378867j,[[1.48558385e-13+0.00075981j]]
-1313.8589276263028j,[[2.49047038e-13+0.00076111j]]
-1311.6149328737388j,[[-2.12954752e-14+0.00076241j]]
-1309.3709381211745j,[[-1.13548407e-13+0.00076372j]]
-1307.1269433686105j,[[1.95283744e-13+0.00076503j]]
-1304.8829486160464j,[[1.97398507e-13+0.00076634j]]
-1302.6389538634821j,[[6.3389932e-14+0.00076766j]]
-1300.394959110918j,[[-1.17442625e-13+0.00076899j]]
-1298.1509643583538j,[[9.51919993e-14+0.00077032j]]
-1295.9069696057898j,[[9.58345788e-14+0.00077165j]]
-1293.6629748532255j,[[1.53469493e-13+0.00077299j]]
-1291.4189801006614j,[[-5.39304458e-14+0.00077433j]]
-1289.1749853480974j,[[-8.89216713e-14+0.00077568j]]
-1286.9309905955333j,[[-1.00665094e-13+0.00077704j]]
-1284.686995842969j,[[-4.03503742e-13+0.00077839j]]
-1282.443001090405j,[[-3.25796848e-13+0.00077975j]]
-1280.1990063378407j,[[-2.45449837e-13+0.00078112j]]
-1277.9550115852765j,[[-2.32590708e-14+0.00078249j]]
-1275.7110168327124j,[[-1.64408587e-13+0.00078387j]]
-1273.4670220801484j,[[-1.14103396e-13+0.00078525j]]
-1271.2230273275843j,[[-7.67757312e-14+0.00078664j]]
-1268.97903257502j,[[-1.07055583e-13+0.00078803j]]
-1266.735037822456j,[[-1.99235654e-13+0.00078942j]]
-1264.4910430698917j,[[-2.57463137e-13+0.00079082j]]
-1262.2470483173277j,[[1.85308777e-14+0.00079223j]]
-1260.0030535647636j,[[9.35015111e-14+0.00079364j]]
-1257.7590588121996j,[[-2.34980928e-14+0.00079505j]]
-1255.5150640596353j,[[-2.16655791e-13+0.00079648j]]
-1253.271069307071j,[[-3.14561455e-13+0.0007979j]]
-1251.027074554507j,[[-4.90870046e-14+0.00079933j]]
-1248.7830798019427j,[[-2.66978404e-13+0.00080077j]]
-1246.5390850493786j,[[-4.47642101e-13+0.00080221j]]
-1244.2950902968146j,[[-3.45711193e-13+0.00080366j]]
-1242.0510955442505j,[[-7.41839447e-14+0.00080511j]]
-1239.8071007916863j,[[4.5673098e-14+0.00080657j]]
-1237.5631060391222j,[[2.40669867e-14+0.00080803j]]
-1235.319111286558j,[[-1.26413372e-13+0.0008095j]]
-1233.0751165339939j,[[-2.13954451e-13+0.00081097j]]
-1230.8311217814298j,[[4.35636946e-14+0.00081245j]]
-1228.5871270288656j,[[4.98807753e-14+0.00081393j]]
-1226.3431322763015j,[[-2.93500574e-14+0.00081542j]]
-1224.0991375237372j,[[-5.8646855e-14+0.00081692j]]
-1221.8551427711732j,[[-2.45372494e-14+0.00081842j]]
-1219.611148018609j,[[-9.28766544e-14+0.00081992j]]
-1217.3671532660449j,[[6.93739693e-14+0.00082143j]]
-1215.1231585134808j,[[1.88431594e-13+0.00082295j]]
-1212.8791637609168j,[[7.57712908e-14+0.00082447j]]
-1210.6351690083525j,[[-3.727285e-14+0.000826j]]
-1208.3911742557882j,[[-6.74081159e-14+0.00082754j]]
-1206.1471795032242j,[[5.00022795e-14+0.00082908j]]
-1203.90318475066j,[[1.17732839e-13+0.00083062j]]
-1201.659189998096j,[[3.43830359e-14+0.00083217j]]
-1199.4151952455318j,[[4.19399169e-14+0.00083373j]]
-1197.1712004929677j,[[1.03924211e-14+0.00083529j]]
-1194.9272057404035j,[[3.17305055e-13+0.00083686j]]
-1192.6832109878394j,[[-6.44881019e-14+0.00083843j]]
-1190.4392162352751j,[[-2.79793752e-13+0.00084001j]]
-1188.195221482711j,[[-1.76220505e-13+0.0008416j]]
-1185.951226730147j,[[-4.14396593e-14+0.00084319j]]
-1183.7072319775828j,[[8.33083641e-15+0.00084479j]]
-1181.4632372250187j,[[-1.96639015e-13+0.0008464j]]
-1179.2192424724544j,[[-4.09827561e-14+0.00084801j]]
