iw_n,G_iw_n
-1910.9078792922267j,[[2.59358842e-14+0.00052331j]]
-1908.1760595934525j,[[4.85688398e-14+0.00052406j]]
-1905.444239894679j,[[4.30451702e-14+0.00052481j]]
-1902.7124201959052j,[[8.10994947e-14+0.00052556j]]
-1899.9806004971317j,[[8.05447581e-15+0.00052632j]]
-1897.2487807983578j,[[-1.43517073e-14+0.00052708j]]
-1894.516961099584j,[[-6.55692271e-14+0.00052784j]]
-1891.7851414008105j,[[1.87426992e-14+0.0005286j]]
-1889.0533217020368j,[[1.75849216e-14+0.00052936j]]
-1886.3215020032628j,[[6.26241254e-14+0.00053013j]]
-1883.589682304489j,[[3.68484235e-14+0.0005309j]]
-1880.8578626057156j,[[-1.80962595e-14+0.00053167j]]
-1878.1260429069414j,[[-4.19333896e-14+0.00053244j]]
-1875.394223208168j,[[-1.09037338e-13+0.00053322j]]
-1872.6624035093942j,[[-3.59486932e-14+0.000534j]]
-1869.9305838106206j,[[7.54062596e-14+0.00053478j]]
-1867.1987641118467j,[[-1.20905094e-13+0.00053556j]]
-1864.466944413073j,[[-1.50057367e-13+0.00053634j]]
-1861.7351247142994j,[[-7.26845445e-14+0.00053713j]]
-1859.0033050155257j,[[-9.35128189e-14+0.00053792j]]
-1856.2714853167518j,[[-2.23377462e-15+0.00053871j]]
-1853.539665617978j,[[-9.59985942e-16+0.00053951j]]
-1850.8078459192045j,[[-5.06343078e-14+0.0005403j]]
-1848.0760262204303j,[[4.12537163e-14+0.0005411j]]
-1845.3442065216568j,[[-1.13074962e-14+0.0005419j]]
-1842.612386822883j,[[-2.44584781e-14+0.00054271j]]
-1839.8805671241096j,[[-1.46288406e-13+0.00054351j]]
-1837.1487474253356j,[[-1.04479043e-13+0.00054432j]]
-1834.4169277265619j,[[-1.03582872e-14+0.00054513j]]
-1831.6851080277884j,[[2.51874875e-15+0.00054594j]]
-1828.9532883290146j,[[3.59523417e-15+0.00054676j]]
-1826.2214686302407j,[[-3.0070456e-14+0.00054758j]]
-1823.489648931467j,[[-5.98127747e-14+0.0005484j]]
-1820.7578292326934j,[[-7.16482374e-15+0.00054922j]]
-1818.0260095339193j,[[-5.79398307e-14+0.00055005j]]
-1815.2941898351457j,[[-2.8437501e-14+0.00055087j]]
-1812.562370136372j,[[-6.67398375e-15+0.0005517j]]
-1809.8305504375985j,[[-1.57489296e-14+0.00055254j]]
-1807.0987307388245j,[[2.31905092e-14+0.00055337j]]
-1804.3669110400508j,[[1.17280507e-13+0.00055421j]]
-1801.6350913412773j,[[1.16564074e-13+0.00055505j]]
-1798.9032716425036j,[[3.80633098e-14+0.00055589j]]
-1796.1714519437296j,[[6.27052312e-14+0.00055674j]]
-1793.4396322449559j,[[3.80166189e-14+0.00055759j]]
-1790.7078125461824j,[[-3.55095464e-14+0.00055844j]]
-1787.9759928474084j,[[4.15729404e-14+0.00055929j]]
-1785.2441731486347j,[[4.88299156e-14+0.00056014j]]
-1782.512353449861j,[[-5.3296509e-14+0.000561j]]
-1779.7805337510872j,[[7.64830695e-14+0.00056186j]]
-1777.0487140523137j,[[4.97492794e-14+0.00056273j]]
-1774.3168943535397j,[[4.55441123e-14+0.0005636j]]
-1771.5850746547662j,[[7.4881791e-14+0.00056446j]]
-1768.8532549559923j,[[1.72103459e-14+0.00056534j]]
-1766.1214352572188j,[[1.05714238e-13+0.00056621j]]
-1763.3896155584448j,[[4.79483246e-14+0.00056709j]]
-1760.657795859671j,[[-4.96177719e-14+0.00056797j]]
-1757.9259761608973j,[[-8.03051914e-15+0.00056885j]]
-1755.1941564621236j,[[-4.35696278e-14+0.00056974j]]
-1752.46233676335j,[[4.08760752e-14+0.00057062j]]
-1749.7305170645761j,[[1.54549548e-13+0.00057151j]]
-1746.9986973658026j,[[2.38331464e-14+0.00057241j]]
-1744.2668776670287j,[[-6.36703624e-14+0.0005733j]]
-1741.5350579682552j,[[-8.98451602e-14+0.0005742j]]
-1738.8032382694812j,[[-9.2648528e-14+0.00057511j]]
