iw_n,G_iw_n
-1910.9078792922267j,[[6.02285903e-14+0.00052331j]]
-1908.1760595934525j,[[8.2943468e-14+0.00052406j]]
-1905.444239894679j,[[-5.23633249e-14+0.00052481j]]
-1902.7124201959052j,[[-1.10086665e-13+0.00052556j]]
-1899.9806004971317j,[[6.41573193e-15+0.00052632j]]
-1897.2487807983578j,[[4.93844269e-14+0.00052708j]]
-1894.516961099584j,[[-1.64918508e-14+0.00052784j]]
-1891.7851414008105j,[[-9.55977924e-15+0.0005286j]]
-1889.0533217020368j,[[7.27174425e-14+0.00052936j]]
-1886.3215020032628j,[[9.81006659e-14+0.00053013j]]
-1883.589682304489j,[[-3.09166055e-14+0.0005309j]]
-1880.8578626057156j,[[-9.2232e-14+0.00053167j]]
-1878.1260429069414j,[[3.02668177e-14+0.00053244j]]
-1875.394223208168j,[[2.43836473e-14+0.00053322j]]
-1872.6624035093942j,[[-6.47625844e-14+0.000534j]]
-1869.9305838106206j,[[-2.66917798e-14+0.00053478j]]
-1867.1987641118467j,[[-1.88089668e-14+0.00053556j]]
-1864.466944413073j,[[-5.88924829e-16+0.00053634j]]
-1861.7351247142994j,[[1.10288431e-13+0.00053713j]]
-1859.0033050155257j,[[6.15447254e-14+0.00053792j]]
-1856.2714853167518j,[[-9.49060735e-14+0.00053871j]]
-1853.539665617978j,[[-6.191621e-14+0.00053951j]]
-1850.8078459192045j,[[1.23624277e-14+0.0005403j]]
-1848.0760262204303j,[[1.74718791e-14+0.0005411j]]
-1845.3442065216568j,[[-2.62413925e-14+0.0005419j]]
-1842.612386822883j,[[1.33163513e-14+0.00054271j]]
-1839.8805671241096j,[[1.28982435e-13+0.00054351j]]
-1837.1487474253356j,[[5.657652e-14+0.00054432j]]
-1834.4169277265619j,[[-1.07605312e-13+0.00054513j]]
-1831.6851080277884j,[[-7.04462354e-14+0.00054594j]]
-1828.9532883290146j,[[4.26597401e-14+0.00054676j]]
-1826.2214686302407j,[[-2.9215235e-15+0.00054758j]]
-1823.489648931467j,[[-5.74490084e-16+0.0005484j]]
-1820.7578292326934j,[[-2.56950337e-14+0.00054922j]]
-1818.0260095339193j,[[-7.28488361e-14+0.00055005j]]
-1815.2941898351457j,[[1.0671116e-14+0.00055087j]]
-1812.562370136372j,[[8.67541441e-14+0.0005517j]]
-1809.8305504375985j,[[4.21775224e-14+0.00055254j]]
-1807.0987307388245j,[[-3.2324328e-14+0.00055337j]]
-1804.3669110400508j,[[-4.47747435e-14+0.00055421j]]
-1801.6350913412773j,[[-4.854594e-14+0.00055505j]]
-1798.9032716425036j,[[6.50617522e-15+0.00055589j]]
-1796.1714519437296j,[[-3.68326879e-15+0.00055674j]]
-1793.4396322449559j,[[6.0971147e-14+0.00055759j]]
-1790.7078125461824j,[[1.01303523e-13+0.00055844j]]
-1787.9759928474084j,[[-1.65103129e-14+0.00055929j]]
-1785.2441731486347j,[[-8.35553342e-14+0.00056015j]]
-1782.512353449861j,[[-1.87247517e-14+0.000561j]]
-1779.7805337510872j,[[1.43308494e-14+0.00056187j]]
-1777.0487140523137j,[[-3.95868633e-15+0.00056273j]]
-1774.3168943535397j,[[8.3407784e-15+0.0005636j]]
-1771.5850746547662j,[[-5.47841091e-14+0.00056446j]]
-1768.8532549559923j,[[-1.85541608e-14+0.00056534j]]
-1766.1214352572188j,[[-1.77771243e-15+0.00056621j]]
-1763.3896155584448j,[[-1.24078457e-14+0.00056709j]]
-1760.657795859671j,[[6.948425e-14+0.00056797j]]
-1757.9259761608973j,[[6.93942407e-14+0.00056885j]]
-1755.1941564621236j,[[-5.91595181e-14+0.00056974j]]
-1752.46233676335j,[[-1.04678357e-13+0.00057062j]]
-1749.7305170645761j,[[-2.58452756e-14+0.00057151j]]
-1746.9986973658026j,[[3.83783321e-14+0.00057241j]]
-1744.2668776670287j,[[1.20069306e-13+0.00057331j]]
-1741.5350579682552j,[[4.83436222e-14+0.0005742j]]
-1738.8032382694812j,[[-4.48740598e-14+0.00057511j]]
-1736.0714185707077j,[[-6.14427707e-14+0.00057601j]]
-1733.3395988719337j,[[-2.98861312e-14+0.00057692j]]
-1730.60777917316j,[[3.01204037e-14+0.00057783j]]
-1727.8759594743863j,[[2.73721185e-14+0.00057874j]]
-1725.1441397756125j,[[-4.49547636e-14+0.00057966j]]
-1722.412320076839j,[[-3.37515337e-14+0.00058058j]]
-1719.680500378065j,[[2.35924815e-14+0.0005815j]]
-1716.9486806792916j,[[-6.96626945e-14+0.00058243j]]
-1714.2168609805176j,[[-2.85507523e-14+0.00058335j]]
-1711.485041281744j,[[1.3994143e-13+0.00058429j]]
-1708.7532215829701j,[[9.47384658e-14+0.00058522j]]
-1706.0214018841966j,[[-8.05885776e-14+0.00058616j]]
-1703.2895821854227j,[[-1.22492299e-13+0.0005871j]]
-1700.557762486649j,[[-3.24051071e-14+0.00058804j]]
-1697.8259427878752j,[[8.04922302e-14+0.00058899j]]
-1695.0941230891015j,[[9.55845663e-14+0.00058994j]]
-1692.362303390328j,[[1.16780093e-14+0.00059089j]]
-1689.630483691554j,[[-2.11601663e-14+0.00059184j]]
-1686.8986639927805j,[[-4.76012824e-14+0.0005928j]]
-1684.1668442940065j,[[-2.18314033e-14+0.00059376j]]
-1681.435024595233j,[[4.54611445e-14+0.00059473j]]
-1678.703204896459j,[[-3.20810214e-14+0.0005957j]]
-1675.9713851976855j,[[-4.82933192e-14+0.00059667j]]
-1673.2395654989116j,[[6.23903647e-14+0.00059764j]]
-1670.5077458001379j,[[-1.49922661e-14+0.00059862j]]
-1667.7759261013643j,[[-1.23185671e-13+0.0005996j]]
