iw_n,G_iw_n
-156.97491292437j,[[-2.1901254e-07+0.00636108j]]
-156.76547341413067j,[[-2.18507074e-07+0.00636938j]]
-156.55603390389135j,[[-2.18575751e-07+0.00637801j]]
-156.34659439365205j,[[-2.18950372e-07+0.00638629j]]
-156.1371548834127j,[[-2.2051172e-07+0.00639484j]]
-155.92771537317338j,[[-2.23066162e-07+0.00640355j]]
-155.7182758629341j,[[-2.22072551e-07+0.00641192j]]
-155.50883635269477j,[[-2.21337357e-07+0.00642042j]]
-155.29939684245542j,[[-2.22925227e-07+0.00642928j]]
-155.08995733221613j,[[-2.24078795e-07+0.00643788j]]
-154.8805178219768j,[[-2.23546465e-07+0.00644661j]]
-154.67107831173746j,[[-2.25493929e-07+0.00645513j]]
-154.46163880149817j,[[-2.2414338e-07+0.00646387j]]
-154.25219929125885j,[[-2.24202775e-07+0.00647271j]]
-154.04275978101953j,[[-2.24626918e-07+0.00648156j]]
-153.8333202707802j,[[-2.25046501e-07+0.00649008j]]
-153.62388076054089j,[[-2.25273713e-07+0.00649941j]]
-153.41444125030156j,[[-2.27401183e-07+0.00650795j]]
-153.20500174006227j,[[-2.26961002e-07+0.0065168j]]
-152.99556222982292j,[[-2.25728377e-07+0.00652571j]]
-152.7861227195836j,[[-2.28012936e-07+0.00653466j]]
-152.57668320934428j,[[-2.29029705e-07+0.00654343j]]
-152.36724369910496j,[[-2.28576952e-07+0.00655242j]]
-152.15780418886564j,[[-2.30080462e-07+0.00656176j]]
-151.94836467862632j,[[-2.30221973e-07+0.00657046j]]
-151.73892516838703j,[[-2.33514449e-07+0.00657942j]]
-151.52948565814768j,[[-2.3234284e-07+0.00658879j]]
-151.32004614790836j,[[-2.32874796e-07+0.00659765j]]
-151.11060663766906j,[[-2.36034913e-07+0.00660692j]]
-150.90116712742974j,[[-2.35255629e-07+0.00661585j]]
-150.6917276171904j,[[-2.37017654e-07+0.00662504j]]
-150.4822881069511j,[[-2.34249548e-07+0.00663431j]]
-150.27284859671178j,[[-2.35535101e-07+0.00664366j]]
-150.06340908647243j,[[-2.36115861e-07+0.00665286j]]
-149.85396957623314j,[[-2.37261787e-07+0.00666184j]]
-149.64453006599382j,[[-2.37814588e-07+0.00667155j]]
-149.4350905557545j,[[-2.38860819e-07+0.00668069j]]
-149.22565104551515j,[[-2.39713135e-07+0.00668992j]]
-149.01621153527586j,[[-2.37211868e-07+0.00669951j]]
-148.80677202503654j,[[-2.38758195e-07+0.00670871j]]
-148.59733251479722j,[[-2.3910254e-07+0.00671821j]]
-148.3878930045579j,[[-2.4204964e-07+0.00672773j]]
-148.17845349431857j,[[-2.41395503e-07+0.00673729j]]
-147.96901398407925j,[[-2.44239439e-07+0.00674683j]]
-147.75957447383993j,[[-2.43252882e-07+0.00675615j]]
-147.5501349636006j,[[-2.46133406e-07+0.00676554j]]
-147.3406954533613j,[[-2.4172974e-07+0.00677523j]]
-147.131255943122j,[[-2.43202826e-07+0.00678475j]]
-146.92181643288265j,[[-2.46306153e-07+0.00679437j]]
-146.71237692264333j,[[-2.46637249e-07+0.00680387j]]
-146.50293741240404j,[[-2.45146011e-07+0.00681372j]]
-146.2934979021647j,[[-2.46638039e-07+0.00682361j]]
-146.08405839192537j,[[-2.4858688e-07+0.00683333j]]
-145.87461888168608j,[[-2.47435377e-07+0.0068431j]]
-145.66517937144675j,[[-2.50021511e-07+0.00685272j]]
-145.4557398612074j,[[-2.50603312e-07+0.00686289j]]
-145.24630035096808j,[[-2.51058224e-07+0.00687265j]]
-145.0368608407288j,[[-2.51254776e-07+0.00688237j]]
-144.82742133048947j,[[-2.52924704e-07+0.00689257j]]
-144.61798182025012j,[[-2.54557293e-07+0.00690274j]]
-144.40854231001083j,[[-2.57530066e-07+0.00691231j]]
-144.1991027997715j,[[-2.58345174e-07+0.00692229j]]
-143.98966328953216j,[[-2.5994977e-07+0.00693231j]]
-143.78022377929287j,[[-2.61873108e-07+0.00694225j]]
-143.57078426905355j,[[-2.60717171e-07+0.00695233j]]
-143.36134475881423j,[[-2.61231433e-07+0.00696275j]]
-143.1519052485749j,[[-2.62995317e-07+0.00697256j]]
-142.94246573833559j,[[-2.63540011e-07+0.00698295j]]
-142.73302622809626j,[[-2.63278831e-07+0.00699317j]]
-142.52358671785697j,[[-2.62111038e-07+0.00700317j]]
-142.31414720761762j,[[-2.63803765e-07+0.00701339j]]
-142.1047076973783j,[[-2.65187305e-07+0.0070236j]]
-141.895268187139j,[[-2.6450284e-07+0.00703391j]]
-141.68582867689966j,[[-2.65621957e-07+0.00704441j]]
-141.47638916666034j,[[-2.636398e-07+0.007055j]]
-141.26694965642102j,[[-2.65838021e-07+0.0070653j]]
-141.05751014618173j,[[-2.6747875e-07+0.00707582j]]
-140.84807063594238j,[[-2.68292786e-07+0.00708631j]]
-140.63863112570306j,[[-2.6798323e-07+0.00709697j]]
-140.42919161546376j,[[-2.69312621e-07+0.00710745j]]
-140.21975210522444j,[[-2.68974755e-07+0.00711784j]]
-140.0103125949851j,[[-2.74228645e-07+0.00712868j]]
-139.8008730847458j,[[-2.73344487e-07+0.00713913j]]
-139.59143357450648j,[[-2.72686712e-07+0.00714973j]]
-139.38199406426713j,[[-2.76460951e-07+0.00716059j]]
-139.17255455402784j,[[-2.73603276e-07+0.00717122j]]
-138.96311504378852j,[[-2.75012876e-07+0.00718187j]]
-138.7536755335492j,[[-2.76337566e-07+0.00719277j]]
-138.54423602330988j,[[-2.79148362e-07+0.00720382j]]
-138.33479651307056j,[[-2.79216768e-07+0.00721456j]]
-138.12535700283124j,[[-2.78759655e-07+0.00722542j]]
-137.91591749259194j,[[-2.8035296e-07+0.00723651j]]
-137.7064779823526j,[[-2.81592733e-07+0.00724739j]]
-137.49703847211327j,[[-2.84357891e-07+0.00725834j]]
-137.28759896187395j,[[-2.83888759e-07+0.00726939j]]
-137.07815945163463j,[[-2.84426784e-07+0.00728062j]]
-136.8687199413953j,[[-2.85594917e-07+0.00729144j]]
-136.659280431156j,[[-2.87367204e-07+0.00730267j]]
-136.44984092091667j,[[-2.8769643e-07+0.00731429j]]
-136.24040141067738j,[[-2.89464693e-07+0.00732491j]]
-136.03096190043803j,[[-2.88638736e-07+0.00733615j]]
-135.82152239019874j,[[-2.89299793e-07+0.00734788j]]
-135.6120828799594j,[[-2.8865429e-07+0.00735899j]]
-135.4026433697201j,[[-2.89776302e-07+0.00737025j]]
-135.19320385948078j,[[-2.91672357e-07+0.0073818j]]
-134.98376434924143j,[[-2.93052411e-07+0.00739288j]]
-134.77432483900213j,[[-2.95152484e-07+0.00740449j]]
-134.5648853287628j,[[-2.93792209e-07+0.00741595j]]
-134.3554458185235j,[[-2.96054353e-07+0.00742737j]]
-134.14600630828417j,[[-2.95445923e-07+0.00743922j]]
-133.93656679804485j,[[-2.9538498e-07+0.00745021j]]
-133.72712728780553j,[[-2.99576599e-07+0.00746176j]]
-133.5176877775662j,[[-2.99978776e-07+0.00747354j]]
-133.3082482673269j,[[-3.01789435e-07+0.00748549j]]
-133.09880875708757j,[[-3.01736544e-07+0.00749711j]]
-132.88936924684825j,[[-3.02927651e-07+0.00750885j]]
-132.67992973660893j,[[-3.00392551e-07+0.00752052j]]
-132.4704902263696j,[[-3.04794403e-07+0.00753267j]]
-132.26105071613028j,[[-3.0491648e-07+0.00754425j]]
-132.05161120589096j,[[-3.06152104e-07+0.00755603j]]
-131.84217169565164j,[[-3.07067621e-07+0.00756811j]]
-131.63273218541232j,[[-3.07487548e-07+0.00758018j]]
-131.423292675173j,[[-3.08849705e-07+0.00759256j]]
-131.2138531649337j,[[-3.07592635e-07+0.00760398j]]
-131.00441365469436j,[[-3.1057044e-07+0.00761632j]]
-130.79497414445507j,[[-3.10007941e-07+0.00762863j]]
-130.58553463421575j,[[-3.10318249e-07+0.00764079j]]
-130.3760951239764j,[[-3.14539902e-07+0.00765269j]]
-130.1666556137371j,[[-3.13318017e-07+0.0076653j]]
-129.95721610349776j,[[-3.14645806e-07+0.00767753j]]
-129.74777659325846j,[[-3.14623669e-07+0.00768975j]]
-129.53833708301914j,[[-3.14984175e-07+0.00770179j]]
