iw_n,G_iw_n
-1177.3118469327749j,[[-1.96022798e-13+0.00084938j]]
-1175.74105060598j,[[-2.03910048e-13+0.00085052j]]
-1174.1702542791852j,[[7.36979416e-14+0.00085166j]]
-1172.5994579523904j,[[-1.7028801e-13+0.0008528j]]
-1171.0286616255953j,[[9.51373143e-14+0.00085394j]]
-1169.4578652988005j,[[4.21818559e-13+0.00085509j]]
-1167.8870689720056j,[[3.61107664e-13+0.00085624j]]
-1166.3162726452108j,[[3.01527556e-13+0.00085739j]]
-1164.7454763184157j,[[1.99838193e-13+0.00085855j]]
-1163.174679991621j,[[1.2916075e-14+0.00085971j]]
-1161.603883664826j,[[7.83292568e-14+0.00086087j]]
-1160.033087338031j,[[-2.54031003e-13+0.00086204j]]
-1158.4622910112362j,[[-4.44296479e-13+0.0008632j]]
-1156.8914946844413j,[[-2.4874804e-13+0.00086438j]]
-1155.3206983576465j,[[-3.55201245e-14+0.00086555j]]
-1153.7499020308514j,[[8.58908611e-15+0.00086673j]]
-1152.1791057040566j,[[2.92807778e-13+0.00086791j]]
-1150.6083093772618j,[[5.20997387e-14+0.0008691j]]
-1149.037513050467j,[[3.20286958e-13+0.00087028j]]
-1147.4667167236719j,[[4.53023757e-13+0.00087148j]]
-1145.895920396877j,[[2.1682553e-13+0.00087267j]]
-1144.3251240700822j,[[3.82101728e-13+0.00087387j]]
-1142.7543277432871j,[[3.38169699e-13+0.00087507j]]
-1141.1835314164923j,[[7.7717587e-14+0.00087627j]]
-1139.6127350896975j,[[-1.80946374e-13+0.00087748j]]
-1138.0419387629026j,[[-5.53705951e-13+0.00087869j]]
-1136.4711424361076j,[[-5.15722975e-13+0.00087991j]]
-1134.9003461093127j,[[-2.83731386e-13+0.00088112j]]
-1133.329549782518j,[[-3.32750544e-13+0.00088235j]]
-1131.758753455723j,[[-2.03849788e-13+0.00088357j]]
-1130.187957128928j,[[5.48050752e-16+0.0008848j]]
-1128.6171608021332j,[[-1.38445613e-13+0.00088603j]]
-1127.0463644753384j,[[1.37029635e-13+0.00088726j]]
-1125.4755681485433j,[[3.06084785e-13+0.0008885j]]
-1123.9047718217485j,[[2.30567775e-13+0.00088975j]]
-1122.3339754949536j,[[4.59041247e-13+0.00089099j]]
-1120.7631791681588j,[[1.99891476e-13+0.00089224j]]
-1119.1923828413637j,[[6.39542837e-14+0.00089349j]]
-1117.621586514569j,[[1.24004088e-13+0.00089475j]]
-1116.050790187774j,[[-3.07310449e-13+0.00089601j]]
-1114.4799938609792j,[[-4.06551027e-13+0.00089727j]]
-1112.9091975341842j,[[-3.52405442e-13+0.00089854j]]
-1111.3384012073893j,[[-4.38197829e-13+0.00089981j]]
-1109.7676048805945j,[[-1.70011796e-13+0.00090108j]]
-1108.1968085537994j,[[4.34144241e-14+0.00090236j]]
-1106.6260122270046j,[[7.83866442e-14+0.00090364j]]
-1105.0552159002098j,[[2.76053472e-13+0.00090492j]]
-1103.484419573415j,[[4.72347046e-13+0.00090621j]]
-1101.9136232466199j,[[1.68182737e-13+0.0009075j]]
-1100.342826919825j,[[3.44664947e-13+0.0009088j]]
-1098.7720305930302j,[[2.90328098e-13+0.00091009j]]
-1097.2012342662351j,[[3.28431509e-13+0.0009114j]]
-1095.6304379394403j,[[4.03514195e-13+0.0009127j]]
-1094.0596416126455j,[[-1.86783747e-13+0.00091402j]]
-1092.4888452858506j,[[-4.37394062e-13+0.00091533j]]
-1090.9180489590556j,[[-5.30474754e-13+0.00091665j]]
-1089.3472526322607j,[[-7.33232529e-13+0.00091797j]]
-1087.776456305466j,[[-4.11603054e-13+0.0009193j]]
-1086.205659978671j,[[-1.87928655e-13+0.00092062j]]
-1084.634863651876j,[[9.67326224e-14+0.00092196j]]
-1083.0640673250812j,[[2.48247029e-13+0.0009233j]]
-1081.4932709982863j,[[1.49290153e-13+0.00092464j]]
-1079.9224746714913j,[[-2.45895609e-14+0.00092598j]]
-1078.3516783446964j,[[1.81833734e-13+0.00092733j]]
-1076.7808820179016j,[[3.41578903e-13+0.00092868j]]
-1075.2100856911068j,[[2.62264253e-13+0.00093004j]]
-1073.6392893643117j,[[2.95628203e-13+0.0009314j]]
-1072.0684930375169j,[[-7.77565868e-14+0.00093276j]]
-1070.497696710722j,[[-2.21377584e-13+0.00093413j]]
-1068.9269003839272j,[[-4.29211053e-13+0.00093551j]]
-1067.3561040571321j,[[-8.31653575e-13+0.00093688j]]
-1065.7853077303373j,[[-5.80382355e-13+0.00093826j]]
-1064.2145114035425j,[[-2.45428601e-13+0.00093965j]]
-1062.6437150767474j,[[1.13099117e-13+0.00094104j]]
-1061.0729187499526j,[[4.09154623e-13+0.00094243j]]
-1059.5021224231577j,[[2.89423678e-13+0.00094383j]]
-1057.931326096363j,[[2.44970591e-13+0.00094523j]]
-1056.3605297695678j,[[2.9870593e-13+0.00094663j]]
-1054.789733442773j,[[2.29835355e-13+0.00094804j]]
-1053.2189371159782j,[[3.49597761e-13+0.00094946j]]
-1051.6481407891833j,[[4.06347957e-13+0.00095088j]]
-1050.0773444623883j,[[1.20404428e-13+0.0009523j]]
-1048.5065481355934j,[[-2.02172626e-13+0.00095372j]]
-1046.9357518087986j,[[-5.43555654e-13+0.00095516j]]
-1045.3649554820036j,[[-8.91032064e-13+0.00095659j]]
-1043.7941591552087j,[[-5.23881648e-13+0.00095803j]]
-1042.2233628284139j,[[-2.89842583e-13+0.00095948j]]
-1040.652566501619j,[[-1.82734941e-13+0.00096092j]]
-1039.081770174824j,[[-1.5062213e-14+0.00096237j]]
-1037.5109738480292j,[[2.82146436e-14+0.00096383j]]
