iw_n,G_iw_n
-2092.899105891486j,[[-1.876678e-14+0.00047781j]]
-2089.907112888067j,[[2.99095137e-14+0.00047849j]]
-2086.915119884648j,[[9.04736452e-14+0.00047918j]]
-2083.9231268812296j,[[3.47671587e-14+0.00047986j]]
-2080.9311338778107j,[[-3.02127796e-14+0.00048055j]]
-2077.9391408743913j,[[-6.94696109e-14+0.00048125j]]
-2074.947147870973j,[[-6.82095654e-15+0.00048194j]]
-2071.955154867554j,[[8.95853253e-14+0.00048264j]]
-2068.963161864135j,[[1.15181992e-13+0.00048333j]]
-2065.9711688607163j,[[9.47405955e-14+0.00048403j]]
-2062.9791758572974j,[[-2.85884559e-14+0.00048474j]]
-2059.9871828538785j,[[-2.23894395e-14+0.00048544j]]
-2056.9951898504596j,[[-3.3156083e-14+0.00048615j]]
-2054.0031968470407j,[[9.9517679e-14+0.00048685j]]
-2051.011203843622j,[[1.1115778e-13+0.00048756j]]
-2048.0192108402034j,[[1.00967144e-13+0.00048828j]]
-2045.027217836784j,[[-2.73885862e-14+0.00048899j]]
-2042.0352248333654j,[[-5.55542773e-14+0.00048971j]]
-2039.0432318299468j,[[-3.94042118e-14+0.00049043j]]
-2036.0512388265279j,[[7.01690211e-14+0.00049115j]]
-2033.0592458231088j,[[1.04984315e-13+0.00049187j]]
-2030.06725281969j,[[5.97747014e-14+0.00049259j]]
-2027.0752598162712j,[[-1.55695425e-14+0.00049332j]]
-2024.0832668128521j,[[-9.66915042e-14+0.00049405j]]
-2021.0912738094335j,[[-2.10089201e-14+0.00049478j]]
-2018.0992808060146j,[[2.31036861e-14+0.00049551j]]
-2015.107287802596j,[[1.07785091e-13+0.00049625j]]
-2012.1152947991768j,[[2.63760084e-14+0.00049699j]]
-2009.123301795758j,[[-1.61575737e-14+0.00049773j]]
-2006.1313087923393j,[[-9.97371051e-14+0.00049847j]]
-2003.1393157889206j,[[-2.92535585e-14+0.00049922j]]
-2000.1473227855015j,[[9.80283955e-15+0.00049996j]]
-1997.1553297820826j,[[8.94560508e-14+0.00050071j]]
-1994.163336778664j,[[2.99771117e-14+0.00050146j]]
-1991.1713437752448j,[[-4.25781552e-14+0.00050222j]]
-1988.179350771826j,[[-8.22089499e-14+0.00050297j]]
-1985.1873577684073j,[[-5.04890235e-14+0.00050373j]]
-1982.1953647649887j,[[5.49988215e-14+0.00050449j]]
-1979.2033717615693j,[[5.78772949e-14+0.00050525j]]
-1976.2113787581507j,[[4.73962761e-14+0.00050602j]]
-1973.219385754732j,[[-5.99797701e-14+0.00050679j]]
-1970.2273927513131j,[[-4.4505791e-14+0.00050755j]]
-1967.235399747894j,[[-3.53782884e-14+0.00050833j]]
-1964.2434067444754j,[[9.65590635e-14+0.0005091j]]
-1961.2514137410567j,[[8.08661423e-14+0.00050988j]]
-1958.2594207376374j,[[6.7509511e-14+0.00051066j]]
-1955.2674277342187j,[[-4.71259216e-14+0.00051144j]]
-1952.2754347308j,[[-3.48230535e-14+0.00051222j]]
-1949.283441727381j,[[2.26897284e-14+0.00051301j]]
-1946.2914487239623j,[[1.15767083e-13+0.0005138j]]
-1943.2994557205434j,[[1.40595225e-13+0.00051459j]]
-1940.3074627171245j,[[5.00291519e-14+0.00051538j]]
-1937.3154697137056j,[[-2.74627322e-14+0.00051618j]]
-1934.323476710287j,[[-7.23248352e-14+0.00051698j]]
-1931.3314837068679j,[[4.94189376e-14+0.00051778j]]
-1928.339490703449j,[[1.02473321e-13+0.00051858j]]
-1925.3474977000303j,[[1.52663477e-13+0.00051939j]]
-1922.3555046966114j,[[8.32167545e-15+0.00052019j]]
-1919.3635116931925j,[[-4.95838478e-14+0.00052101j]]
-1916.3715186897737j,[[-1.18369029e-13+0.00052182j]]
-1913.379525686355j,[[-6.617596e-15+0.00052263j]]
-1910.387532682936j,[[6.54238022e-14+0.00052345j]]
-1907.3955396795172j,[[1.11447275e-13+0.00052427j]]
-1904.4035466760984j,[[1.06931503e-14+0.0005251j]]
-1901.4115536726795j,[[-1.06617107e-13+0.00052592j]]
-1898.4195606692606j,[[-1.34716901e-13+0.00052675j]]
-1895.4275676658417j,[[-7.26107995e-14+0.00052758j]]
-1892.435574662423j,[[6.43347551e-14+0.00052842j]]
-1889.443581659004j,[[6.55418801e-14+0.00052926j]]
-1886.4515886555853j,[[3.80248229e-14+0.00053009j]]
-1883.4595956521664j,[[-1.11539945e-13+0.00053094j]]
-1880.4676026487475j,[[-9.9169267e-14+0.00053178j]]
-1877.4756096453286j,[[-7.75697552e-14+0.00053263j]]
-1874.48361664191j,[[7.30340353e-14+0.00053348j]]
-1871.4916236384909j,[[6.74037255e-14+0.00053433j]]
-1868.4996306350722j,[[4.98652185e-14+0.00053519j]]
-1865.5076376316533j,[[-5.83696084e-14+0.00053605j]]
-1862.5156446282342j,[[-6.19338223e-14+0.00053691j]]
-1859.5236516248156j,[[-1.50979313e-14+0.00053777j]]
-1856.5316586213967j,[[6.23878787e-14+0.00053864j]]
-1853.539665617978j,[[1.02052473e-13+0.00053951j]]
-1850.547672614559j,[[2.46750015e-14+0.00054038j]]
-1847.5556796111402j,[[-1.75316822e-14+0.00054125j]]
-1844.5636866077214j,[[-5.46968126e-14+0.00054213j]]
-1841.5716936043025j,[[5.75842212e-14+0.00054301j]]
-1838.5797006008836j,[[6.94582831e-14+0.0005439j]]
-1835.587707597465j,[[1.07705131e-13+0.00054478j]]
-1832.5957145940458j,[[-1.32316474e-14+0.00054567j]]
-1829.603721590627j,[[-1.75434858e-14+0.00054657j]]
-1826.6117285872083j,[[-4.24960435e-14+0.00054746j]]
-1823.6197355837892j,[[6.65886824e-14+0.00054836j]]
-1820.6277425803705j,[[1.04481191e-13+0.00054926j]]
-1817.6357495769516j,[[9.31588183e-14+0.00055016j]]
-1814.643756573533j,[[-1.87833286e-15+0.00055107j]]
-1811.6517635701139j,[[-7.7047282e-14+0.00055198j]]
-1808.6597705666952j,[[-4.46182522e-14+0.00055289j]]
-1805.6677775632763j,[[2.57732935e-14+0.00055381j]]
-1802.6757845598572j,[[1.32757023e-13+0.00055473j]]
-1799.6837915564386j,[[7.00067781e-14+0.00055565j]]
-1796.6917985530197j,[[1.12623759e-14+0.00055658j]]
-1793.6998055496008j,[[-1.47437515e-13+0.00055751j]]
-1790.707812546182j,[[-8.8023031e-14+0.00055844j]]
-1787.7158195427633j,[[-3.39270692e-14+0.00055937j]]
-1784.7238265393441j,[[1.01490072e-13+0.00056031j]]
-1781.7318335359255j,[[5.575531e-14+0.00056125j]]
-1778.7398405325066j,[[-2.2543632e-14+0.00056219j]]
-1775.747847529088j,[[-1.48787724e-13+0.00056314j]]
-1772.7558545256688j,[[-1.48525799e-13+0.00056409j]]
-1769.76386152225j,[[-6.98890799e-14+0.00056505j]]
-1766.7718685188313j,[[3.54086793e-14+0.000566j]]
-1763.7798755154122j,[[7.81535915e-14+0.00056696j]]
-1760.7878825119935j,[[-3.75184515e-14+0.00056793j]]
-1757.7958895085746j,[[-9.38117549e-14+0.00056889j]]
-1754.8038965051558j,[[-1.61572949e-13+0.00056986j]]
-1751.8119035017369j,[[-2.534681e-14+0.00057084j]]
-1748.8199104983182j,[[2.30231474e-14+0.00057181j]]
-1745.827917494899j,[[1.00267691e-13+0.00057279j]]
-1742.8359244914805j,[[7.87718124e-15+0.00057378j]]
-1739.8439314880616j,[[-2.59359508e-14+0.00057476j]]
-1736.8519384846427j,[[-7.55468455e-14+0.00057575j]]
-1733.8599454812238j,[[2.66426649e-14+0.00057675j]]
-1730.867952477805j,[[7.62035317e-14+0.00057774j]]
-1727.8759594743863j,[[1.09098158e-13+0.00057874j]]
-1724.8839664709672j,[[6.49939285e-14+0.00057975j]]
-1721.8919734675485j,[[-9.98011558e-15+0.00058076j]]
-1718.8999804641296j,[[1.81088324e-14+0.00058177j]]
-1715.9079874607107j,[[2.81546806e-14+0.00058278j]]
-1712.9159944572918j,[[1.37428763e-13+0.0005838j]]
-1709.9240014538732j,[[9.37788046e-14+0.00058482j]]
-1706.932008450454j,[[6.33113164e-14+0.00058584j]]
-1703.9400154470352j,[[-5.14094496e-14+0.00058687j]]
-1700.9480224436165j,[[7.68924602e-15+0.00058791j]]
-1697.9560294401977j,[[3.56501642e-14+0.00058894j]]
-1694.9640364367788j,[[1.46937259e-13+0.00058998j]]
-1691.9720434333599j,[[7.00727472e-14+0.00059102j]]
-1688.9800504299412j,[[9.05929498e-15+0.00059207j]]
-1685.9880574265221j,[[-7.95846686e-14+0.00059312j]]
-1682.9960644231035j,[[-6.79721865e-14+0.00059418j]]
-1680.0040714196846j,[[4.89234353e-14+0.00059523j]]
-1677.0120784162657j,[[9.97350317e-14+0.0005963j]]
-1674.0200854128468j,[[1.02743533e-13+0.00059736j]]
-1671.028092409428j,[[-4.31311485e-14+0.00059843j]]
-1668.036099406009j,[[-1.00808009e-13+0.00059951j]]
-1665.0441064025902j,[[-1.23407785e-13+0.00060058j]]
-1662.0521133991715j,[[3.78240103e-14+0.00060166j]]
-1659.0601203957526j,[[7.12610633e-14+0.00060275j]]
-1656.0681273923337j,[[1.23105607e-13+0.00060384j]]
-1653.0761343889149j,[[-5.7025817e-14+0.00060493j]]
-1650.0841413854962j,[[-1.1710851e-13+0.00060603j]]
-1647.092148382077j,[[-1.33303996e-13+0.00060713j]]
-1644.1001553786584j,[[-6.84989155e-15+0.00060823j]]
-1641.1081623752395j,[[9.60847002e-14+0.00060934j]]
-1638.1161693718204j,[[7.98551933e-14+0.00061046j]]
-1635.1241763684018j,[[-1.12234709e-14+0.00061157j]]
-1632.132183364983j,[[-1.22354551e-13+0.00061269j]]
-1629.1401903615642j,[[-1.0679066e-13+0.00061382j]]
-1626.1481973581451j,[[-3.49806157e-14+0.00061495j]]
-1623.1562043547265j,[[1.31321665e-13+0.00061608j]]
-1620.1642113513076j,[[7.66100494e-14+0.00061722j]]
-1617.1722183478887j,[[4.88132509e-14+0.00061836j]]
-1614.1802253444698j,[[-1.19254803e-13+0.00061951j]]
-1611.188232341051j,[[-5.36043109e-14+0.00062066j]]
-1608.196239337632j,[[1.8061503e-14+0.00062181j]]
-1605.2042463342132j,[[1.44467088e-13+0.00062297j]]
-1602.2122533307945j,[[1.28285946e-13+0.00062414j]]
-1599.2202603273754j,[[4.38846299e-14+0.0006253j]]
-1596.2282673239567j,[[-5.9876359e-14+0.00062647j]]
-1593.2362743205379j,[[-3.38608012e-14+0.00062765j]]
-1590.2442813171192j,[[7.09503273e-14+0.00062883j]]
-1587.2522883137j,[[1.30653958e-13+0.00063002j]]
-1584.2602953102814j,[[1.47374511e-13+0.00063121j]]
-1581.2683023068626j,[[-1.9588562e-14+0.0006324j]]
-1578.2763093034434j,[[-2.74698242e-14+0.0006336j]]
-1575.2843163000248j,[[-8.14160027e-14+0.0006348j]]
-1572.292323296606j,[[6.63509219e-14+0.00063601j]]
-1569.300330293187j,[[9.25352418e-14+0.00063722j]]
-1566.3083372897681j,[[8.7354348e-14+0.00063844j]]
-1563.3163442863495j,[[-6.49563027e-14+0.00063966j]]
-1560.3243512829304j,[[-1.08497798e-13+0.00064089j]]
-1557.3323582795117j,[[-1.07375432e-13+0.00064212j]]
-1554.3403652760928j,[[3.22238795e-14+0.00064336j]]
-1551.3483722726742j,[[6.7092611e-14+0.0006446j]]
-1548.356379269255j,[[8.71908146e-15+0.00064584j]]
-1545.3643862658362j,[[-6.82483526e-14+0.00064709j]]
-1542.3723932624175j,[[-1.84930229e-13+0.00064835j]]
-1539.3804002589984j,[[-7.19356412e-14+0.00064961j]]
-1536.3884072555798j,[[-1.14475178e-14+0.00065087j]]
-1533.3964142521609j,[[1.10048951e-13+0.00065214j]]
-1530.404421248742j,[[1.43399302e-14+0.00065342j]]
-1527.412428245323j,[[-6.78272383e-14+0.0006547j]]
-1524.4204352419044j,[[-1.7456994e-13+0.00065599j]]
-1521.4284422384853j,[[-5.25190477e-14+0.00065727j]]
-1518.4364492350667j,[[2.32001539e-14+0.00065857j]]
-1515.4444562316478j,[[1.60714378e-13+0.00065987j]]
-1512.452463228229j,[[6.38420372e-14+0.00066118j]]
-1509.46047022481j,[[-6.62447272e-14+0.00066249j]]
-1506.4684772213911j,[[-1.22265138e-13+0.0006638j]]
-1503.4764842179725j,[[-8.59549565e-14+0.00066512j]]
-1500.4844912145534j,[[1.07326732e-13+0.00066645j]]
-1497.4924982111347j,[[1.38076817e-13+0.00066778j]]
-1494.5005052077158j,[[1.11812133e-13+0.00066912j]]
-1491.508512204297j,[[-5.35563954e-14+0.00067046j]]
-1488.516519200878j,[[-9.32036816e-14+0.00067181j]]
-1485.5245261974594j,[[-9.96974073e-14+0.00067316j]]
-1482.5325331940403j,[[1.04117441e-13+0.00067452j]]
-1479.5405401906214j,[[1.15327024e-13+0.00067588j]]
-1476.5485471872028j,[[1.4550015e-13+0.00067725j]]
-1473.5565541837839j,[[-4.10338889e-14+0.00067863j]]
-1470.564561180365j,[[-1.00845003e-13+0.00068001j]]
-1467.572568176946j,[[-6.04458542e-14+0.00068139j]]
-1464.5805751735274j,[[3.30797707e-14+0.00068279j]]
-1461.5885821701083j,[[1.31446404e-13+0.00068418j]]
-1458.5965891666897j,[[7.8855984e-14+0.00068559j]]
-1455.6045961632708j,[[-1.46529671e-14+0.000687j]]
-1452.612603159852j,[[-1.12339558e-13+0.00068841j]]
-1449.620610156433j,[[-5.42543825e-14+0.00068983j]]
-1446.6286171530141j,[[-2.20387522e-14+0.00069126j]]
-1443.6366241495953j,[[1.08231951e-13+0.00069269j]]
-1440.6446311461764j,[[-2.06597708e-14+0.00069413j]]
-1437.6526381427577j,[[-2.47851919e-14+0.00069558j]]
-1434.6606451393388j,[[-1.44795434e-13+0.00069703j]]
-1431.66865213592j,[[-8.16163196e-14+0.00069848j]]
-1428.676659132501j,[[-1.43580665e-14+0.00069995j]]
-1425.6846661290824j,[[3.27344719e-14+0.00070141j]]
-1422.6926731256633j,[[-2.36290451e-14+0.00070289j]]
-1419.7006801222444j,[[-1.14509438e-13+0.00070437j]]
-1416.7086871188258j,[[-1.5289603e-13+0.00070586j]]
-1413.7166941154067j,[[-7.36934333e-14+0.00070735j]]
-1410.724701111988j,[[5.45449133e-14+0.00070885j]]
-1407.732708108569j,[[2.74196143e-14+0.00071036j]]
-1404.7407151051505j,[[3.62943077e-14+0.00071187j]]
-1401.7487221017313j,[[-1.50087858e-13+0.00071339j]]
-1398.7567290983127j,[[-7.94455944e-14+0.00071492j]]
-1395.7647360948938j,[[-4.66064911e-14+0.00071645j]]
-1392.772743091475j,[[1.34273501e-13+0.00071799j]]
-1389.780750088056j,[[1.55443179e-13+0.00071954j]]
-1386.7887570846372j,[[9.7743952e-14+0.00072109j]]
-1383.7967640812183j,[[-5.81499992e-14+0.00072265j]]
