iw_n,G_iw_n
-1381.0441305180732j,"[[-7.18785155e-07+7.24070307e-04j -1.72270230e-06-3.30573007e-09j]
 [-1.72363196e-06-3.30757372e-09j -7.10476317e-07+7.24070135e-04j]]"
-1378.5308563952012j,"[[-7.21333849e-07+7.25390315e-04j -1.72878705e-06-3.36173853e-09j]
 [-1.72972010e-06-3.36359232e-09j -7.13187724e-07+7.25390380e-04j]]"
-1376.0175822723293j,"[[-7.23855682e-07+7.26715072e-04j -1.73495234e-06-3.34660318e-09j]
 [-1.73588880e-06-3.34846717e-09j -7.15619677e-07+7.26715103e-04j]]"
-1373.5043081494575j,"[[-7.26636142e-07+7.28044713e-04j -1.74111962e-06-3.36995401e-09j]
 [-1.74205951e-06-3.37182828e-09j -7.18355535e-07+7.28044771e-04j]]"
-1370.9910340265856j,"[[-7.29421549e-07+7.29379449e-04j -1.74728799e-06-3.32562990e-09j]
 [-1.74823133e-06-3.32751447e-09j -7.21020780e-07+7.29379350e-04j]]"
-1368.4777599037138j,"[[-7.31863465e-07+7.30718806e-04j -1.75332212e-06-3.28423029e-09j]
 [-1.75426893e-06-3.28612526e-09j -7.23735911e-07+7.30718763e-04j]]"
-1365.964485780842j,"[[-7.34556699e-07+7.32063247e-04j -1.75942525e-06-3.37699509e-09j]
 [-1.76037555e-06-3.37890063e-09j -7.26382784e-07+7.32063250e-04j]]"
-1363.4512116579704j,"[[-7.37337313e-07+7.33412359e-04j -1.76573305e-06-3.44600629e-09j]
 [-1.76668686e-06-3.44792233e-09j -7.28939741e-07+7.33412412e-04j]]"
-1360.9379375350984j,"[[-7.40111543e-07+7.34766697e-04j -1.77203797e-06-3.42136106e-09j]
 [-1.77299530e-06-3.42328772e-09j -7.31749754e-07+7.34766827e-04j]]"
-1358.4246634122267j,"[[-7.42851551e-07+7.36126215e-04j -1.77830576e-06-3.42726770e-09j]
 [-1.77926664e-06-3.42920507e-09j -7.34367365e-07+7.36126339e-04j]]"
-1355.9113892893547j,"[[-7.45684290e-07+7.37490417e-04j -1.78462239e-06-3.46126688e-09j]
 [-1.78558683e-06-3.46321499e-09j -7.36914228e-07+7.37490647e-04j]]"
-1353.3981151664827j,"[[-7.48564538e-07+7.38859810e-04j -1.79101647e-06-3.48737543e-09j]
 [-1.79198450e-06-3.48933443e-09j -7.39368422e-07+7.38859825e-04j]]"
-1350.884841043611j,"[[-7.51591804e-07+7.40234225e-04j -1.79747078e-06-3.58203801e-09j]
 [-1.79844241e-06-3.58400806e-09j -7.42240671e-07+7.40234073e-04j]]"
-1348.371566920739j,"[[-7.54250969e-07+7.41614016e-04j -1.80416966e-06-3.69546812e-09j]
 [-1.80514492e-06-3.69744915e-09j -7.45206642e-07+7.41614046e-04j]]"
-1345.8582927978673j,"[[-7.57174087e-07+7.42998687e-04j -1.81102843e-06-3.77963861e-09j]
 [-1.81200733e-06-3.78163065e-09j -7.47798962e-07+7.42999044e-04j]]"
