iw_n,G_iw_n
-1381.0441305180732j,"[[-2.00818149e-07+7.24077153e-04j -1.81393371e-06-1.01678170e-09j]
 [-1.81514465e-06-1.01745999e-09j -1.99153862e-07+7.24077136e-04j]]"
-1378.5308563952012j,"[[-2.01510674e-07+7.25397174e-04j -1.82051675e-06-1.01378876e-09j]
 [-1.82173211e-06-1.01447085e-09j -1.99888676e-07+7.25397189e-04j]]"
-1376.0175822723293j,"[[-2.02337997e-07+7.26721848e-04j -1.82714072e-06-1.02421122e-09j]
 [-1.82836052e-06-1.02489706e-09j -2.00533133e-07+7.26721863e-04j]]"
-1373.5043081494575j,"[[-2.03110846e-07+7.28051538e-04j -1.83383535e-06-1.03447114e-09j]
 [-1.83505962e-06-1.03516077e-09j -2.01264031e-07+7.28051519e-04j]]"
-1370.9910340265856j,"[[-2.03588896e-07+7.29386188e-04j -1.84053409e-06-1.02225802e-09j]
 [-1.84176286e-06-1.02295146e-09j -2.02317202e-07+7.29386142e-04j]]"
-1368.4777599037138j,"[[-2.04342991e-07+7.30725777e-04j -1.84709869e-06-1.00498260e-09j]
 [-1.84833197e-06-1.00567980e-09j -2.03001049e-07+7.30725853e-04j]]"
-1365.964485780842j,"[[-2.05300909e-07+7.32070097e-04j -1.85368470e-06-1.02004656e-09j]
 [-1.85492252e-06-1.02074759e-09j -2.03502996e-07+7.32070115e-04j]]"
-1363.4512116579704j,"[[-2.06094577e-07+7.33419464e-04j -1.86045564e-06-1.05641931e-09j]
 [-1.86169803e-06-1.05712429e-09j -2.04281181e-07+7.33419442e-04j]]"
-1360.9379375350984j,"[[-2.06877924e-07+7.34773964e-04j -1.86730611e-06-1.05147573e-09j]
 [-1.86855310e-06-1.05218470e-09j -2.05033454e-07+7.34774002e-04j]]"
-1358.4246634122267j,"[[-2.07746769e-07+7.36133332e-04j -1.87409677e-06-1.03568428e-09j]
 [-1.87534838e-06-1.03639714e-09j -2.05623418e-07+7.36133340e-04j]]"
-1355.9113892893547j,"[[-2.08487311e-07+7.37497638e-04j -1.88084366e-06-1.03995790e-09j]
 [-1.88209991e-06-1.04067475e-09j -2.06418982e-07+7.37497611e-04j]]"
-1353.3981151664827j,"[[-2.09163975e-07+7.38867085e-04j -1.88764692e-06-1.05252926e-09j]
 [-1.88890784e-06-1.05325004e-09j -2.07364981e-07+7.38867040e-04j]]"
-1350.884841043611j,"[[-2.09938657e-07+7.40241947e-04j -1.89449286e-06-1.05372825e-09j]
 [-1.89575848e-06-1.05445301e-09j -2.08161765e-07+7.40241945e-04j]]"
-1348.371566920739j,"[[-2.10758415e-07+7.41621701e-04j -1.90139608e-06-1.07066951e-09j]
 [-1.90266642e-06-1.07139838e-09j -2.08809825e-07+7.41621760e-04j]]"
-1345.8582927978673j,"[[-2.11781247e-07+7.43006443e-04j -1.90841208e-06-1.09036415e-09j]
 [-1.90968716e-06-1.09109716e-09j -2.09346203e-07+7.43006491e-04j]]"
-1343.3450186749956j,"[[-2.12540392e-07+7.44396460e-04j -1.91551720e-06-1.09204885e-09j]
 [-1.91679706e-06-1.09278600e-09j -2.10149679e-07+7.44396412e-04j]]"
-1340.8317445521238j,"[[-2.13227153e-07+7.45791629e-04j -1.92266078e-06-1.11332716e-09j]
 [-1.92394544e-06-1.11406833e-09j -2.11105130e-07+7.45791611e-04j]]"
-1338.3184704292519j,"[[-2.14031288e-07+7.47192155e-04j -1.92990553e-06-1.11201132e-09j]
 [-1.93119503e-06-1.11275673e-09j -2.11882877e-07+7.47192160e-04j]]"
-1335.8051963063801j,"[[-2.14790388e-07+7.48597952e-04j -1.93716226e-06-1.12224686e-09j]
 [-1.93845661e-06-1.12299645e-09j -2.12748571e-07+7.48597907e-04j]]"
-1333.2919221835082j,"[[-2.15445917e-07+7.50009052e-04j -1.94451543e-06-1.13908445e-09j]
 [-1.94581467e-06-1.13983832e-09j -2.13715730e-07+7.50009051e-04j]]"
-1330.7786480606364j,"[[-2.16218571e-07+7.51425505e-04j -1.95190747e-06-1.13463969e-09j]
 [-1.95321161e-06-1.13539785e-09j -2.14521565e-07+7.51425482e-04j]]"
-1328.2653739377645j,"[[-2.16896226e-07+7.52847192e-04j -1.95930779e-06-1.14636136e-09j]
 [-1.96061688e-06-1.14712393e-09j -2.15472404e-07+7.52847141e-04j]]"
-1325.7520998148925j,"[[-2.17614822e-07+7.54274238e-04j -1.96674378e-06-1.14377197e-09j]
 [-1.96805784e-06-1.14453887e-09j -2.16412419e-07+7.54274232e-04j]]"
-1323.2388256920208j,"[[-2.18454542e-07+7.55706845e-04j -1.97418044e-06-1.14257646e-09j]
 [-1.97549949e-06-1.14334770e-09j -2.17236841e-07+7.55706897e-04j]]"
-1320.725551569149j,"[[-2.19558086e-07+7.57144874e-04j -1.98161546e-06-1.14706035e-09j]
 [-1.98293954e-06-1.14783597e-09j -2.17807599e-07+7.57144892e-04j]]"
-1318.2122774462773j,"[[-2.20378923e-07+7.58588411e-04j -1.98913563e-06-1.16712994e-09j]
 [-1.99046476e-06-1.16791010e-09j -2.18655912e-07+7.58588424e-04j]]"
-1315.6990033234053j,"[[-2.21281746e-07+7.60037465e-04j -1.99673842e-06-1.17527958e-09j]
 [-1.99807264e-06-1.17606413e-09j -2.19390079e-07+7.60037505e-04j]]"
-1313.1857292005336j,"[[-2.22229813e-07+7.61492028e-04j -2.00436322e-06-1.16859307e-09j]
 [-2.00570254e-06-1.16938209e-09j -2.20149448e-07+7.61492038e-04j]]"
-1310.6724550776617j,"[[-2.23059497e-07+7.62952079e-04j -2.01197427e-06-1.17337643e-09j]
 [-2.01331874e-06-1.17417006e-09j -2.21009627e-07+7.62952085e-04j]]"
-1308.15918095479j,"[[-2.23953688e-07+7.64417932e-04j -2.01958608e-06-1.16871362e-09j]
 [-2.02093572e-06-1.16951176e-09j -2.21814977e-07+7.64417925e-04j]]"
