iw_n,G_iw_n
-1726.3051631475914j,"[[-1.84843455e-10+5.79269510e-04j -1.43152766e-07-3.84302771e-14j]
 [-1.42880537e-07-3.84234669e-14j  1.74750558e-10+5.79269510e-04j]]"
-1723.1635704940015j,"[[-1.95148093e-10+5.80325664e-04j -1.43677916e-07-3.80023039e-14j]
 [-1.43404694e-07-3.79954452e-14j  1.84918110e-10+5.80325664e-04j]]"
-1720.0219778404116j,"[[-1.02789048e-10+5.81385599e-04j -1.44210013e-07-4.22221784e-14j]
 [-1.43935792e-07-4.22152875e-14j  9.25146532e-11+5.81385599e-04j]]"
-1716.880385186822j,"[[-1.41595156e-10+5.82449468e-04j -1.44734091e-07-3.68628212e-14j]
 [-1.44458866e-07-3.68559044e-14j  1.31229254e-10+5.82449468e-04j]]"
-1713.738792533232j,"[[-1.31188994e-10+5.83517143e-04j -1.45264907e-07-3.31178326e-14j]
 [-1.44988671e-07-3.31108618e-14j  1.20860763e-10+5.83517143e-04j]]"
-1710.5971998796424j,"[[-1.24389706e-10+5.84588788e-04j -1.45807599e-07-3.53317097e-14j]
 [-1.45530348e-07-3.53247144e-14j  1.14082062e-10+5.84588788e-04j]]"
-1707.4556072260525j,"[[-1.98534068e-10+5.85664353e-04j -1.46343442e-07-4.10332070e-14j]
 [-1.46065170e-07-4.10261321e-14j  1.88116501e-10+5.85664353e-04j]]"
-1704.3140145724628j,"[[-1.74820209e-10+5.86743999e-04j -1.46884538e-07-4.02018859e-14j]
 [-1.46605239e-07-4.01947809e-14j  1.64414835e-10+5.86743999e-04j]]"
-1701.172421918873j,"[[-2.10355901e-10+5.87827566e-04j -1.47432639e-07-3.78744757e-14j]
 [-1.47152307e-07-3.78673507e-14j  1.99874274e-10+5.87827566e-04j]]"
-1698.0308292652833j,"[[-1.88343647e-10+5.88915151e-04j -1.47980977e-07-3.72313459e-14j]
 [-1.47699607e-07-3.72241865e-14j  1.77772178e-10+5.88915151e-04j]]"
