iw_n,G_iw_n
-986.4600932271951j,"[[-5.84897153e-10+1.01371583e-03j -4.26302909e-07-1.71701126e-14j]
 [-4.25915023e-07-1.71704428e-14j  6.01519798e-10+1.01371583e-03j]]"
-984.6648974251437j,"[[-6.68732379e-10+1.01556390e-03j -4.27881889e-07+4.01028960e-15j]
 [-4.27492587e-07+4.00995764e-15j  6.85276790e-10+1.01556390e-03j]]"
-982.8697016230924j,"[[-4.72324213e-10+1.01741852e-03j -4.29593002e-07+2.82489249e-14j]
 [-4.29202276e-07+2.82485911e-14j  4.88922942e-10+1.01741852e-03j]]"
-981.0745058210412j,"[[-5.03904827e-10+1.01928069e-03j -4.31149019e-07+3.90064767e-15j]
 [-4.30756862e-07+3.90031205e-15j  5.21020827e-10+1.01928069e-03j]]"
-979.2793100189898j,"[[-2.42281553e-10+1.02114913e-03j -4.32656145e-07-1.46366842e-14j]
 [-4.32262549e-07-1.46370217e-14j  2.59287743e-10+1.02114912e-03j]]"
-977.4841142169386j,"[[-7.01561847e-10+1.02302379e-03j -4.34136789e-07-2.88044082e-15j]
 [-4.33741746e-07-2.88078014e-15j  7.18347018e-10+1.02302379e-03j]]"
-975.6889184148871j,"[[-2.80593329e-10+1.02490591e-03j -4.35801468e-07+1.60780060e-14j]
 [-4.35404969e-07+1.60776648e-14j  2.97425326e-10+1.02490591e-03j]]"
-973.8937226128359j,"[[-2.89030364e-10+1.02679557e-03j -4.37432492e-07+1.14021840e-14j]
 [-4.37034531e-07+1.14018409e-14j  3.06280005e-10+1.02679557e-03j]]"
-972.0985268107845j,"[[-5.99281443e-10+1.02869167e-03j -4.38967946e-07+2.00836007e-14j]
 [-4.38568513e-07+2.00832557e-14j  6.16896354e-10+1.02869167e-03j]]"
-970.3033310087333j,"[[-1.71426914e-10+1.03059480e-03j -4.40589562e-07-4.90031547e-15j]
 [-4.40188650e-07-4.90066238e-15j  1.89087129e-10+1.03059480e-03j]]"
-968.5081352066819j,"[[-4.60870119e-10+1.03250498e-03j -4.42173216e-07-2.60699079e-14j]
 [-4.41770816e-07-2.60702568e-14j  4.78260580e-10+1.03250498e-03j]]"
-966.7129394046306j,"[[-8.65348340e-10+1.03442181e-03j -4.43846651e-07-2.92696125e-14j]
 [-4.43442756e-07-2.92699633e-14j  8.82826786e-10+1.03442181e-03j]]"
-964.9177436025793j,"[[ 4.58361923e-11+1.03634674e-03j -4.45516989e-07+5.62226925e-15j]
 [-4.45111590e-07+5.62191650e-15j -2.86253281e-11+1.03634674e-03j]]"
-963.122547800528j,"[[-1.69226379e-10+1.03827833e-03j -4.47222827e-07+1.97296116e-15j]
 [-4.46815914e-07+1.97260644e-15j  1.86650667e-10+1.03827833e-03j]]"
-961.3273519984767j,"[[-5.63032885e-10+1.04021743e-03j -4.48849181e-07-8.99109524e-15j]
 [-4.48440748e-07-8.99145196e-15j  5.80335688e-10+1.04021743e-03j]]"
-959.5321561964254j,"[[-8.70886329e-10+1.04216349e-03j -4.50525615e-07+1.64706720e-14j]
 [-4.50115652e-07+1.64703133e-14j  8.87920648e-10+1.04216349e-03j]]"
-957.7369603943741j,"[[-9.09495195e-10+1.04411670e-03j -4.52291719e-07+3.04462799e-14j]
 [-4.51880217e-07+3.04459191e-14j  9.27235891e-10+1.04411670e-03j]]"
-955.9417645923228j,"[[-9.08513697e-10+1.04607761e-03j -4.54005661e-07-9.23713540e-15j]
 [-4.53592613e-07-9.23749817e-15j  9.26649881e-10+1.04607761e-03j]]"
-954.1465687902715j,"[[-2.29179645e-10+1.04804526e-03j -4.55729936e-07+4.55782256e-15j]
 [-4.55315332e-07+4.55745775e-15j  2.47087172e-10+1.04804526e-03j]]"
-952.3513729882201j,"[[-2.56429561e-10+1.05002098e-03j -4.57513669e-07-3.86155613e-15j]
 [-4.57097501e-07-3.86192302e-15j  2.74233469e-10+1.05002098e-03j]]"
