iw_n,G_iw_n
-3452.610326295183j,"[[-1.30105714e-08+2.89634963e-04j -4.05404583e-08-4.27308669e-12j]
 [-4.07222889e-08-4.29055960e-12j -1.23098364e-08+2.89634962e-04j]]"
-3446.327140988003j,"[[-1.30335829e-08+2.90163048e-04j -4.06997069e-08-4.09825365e-12j]
 [-4.08822011e-08-4.11582351e-12j -1.23782176e-08+2.90163050e-04j]]"
-3440.0439556808233j,"[[-1.31259758e-08+2.90693009e-04j -4.08448865e-08-3.85375607e-12j]
 [-4.10280480e-08-3.87142186e-12j -1.23806996e-08+2.90693007e-04j]]"
-3433.760770373644j,"[[-1.32346106e-08+2.91224952e-04j -4.10057281e-08-4.22855154e-12j]
 [-4.11895605e-08-4.24631694e-12j -1.23585531e-08+2.91224951e-04j]]"
-3427.477585066464j,"[[-1.32031846e-08+2.91758814e-04j -4.11515913e-08-3.64480773e-12j]
 [-4.13360981e-08-3.66266857e-12j -1.24880140e-08+2.91758814e-04j]]"
-3421.194399759285j,"[[-1.32852066e-08+2.92294594e-04j -4.12984100e-08-4.01809558e-12j]
 [-4.14835954e-08-4.03605752e-12j -1.24978994e-08+2.92294593e-04j]]"
-3414.911214452105j,"[[-1.33092580e-08+2.92832352e-04j -4.14647776e-08-4.68986970e-12j]
 [-4.16506450e-08-4.70792644e-12j -1.25735729e-08+2.92832351e-04j]]"
-3408.6280291449257j,"[[-1.34213311e-08+2.93372179e-04j -4.16336233e-08-4.26438511e-12j]
 [-4.18201766e-08-4.28254334e-12j -1.25578444e-08+2.93372182e-04j]]"
-3402.344843837746j,"[[-1.33468475e-08+2.93913993e-04j -4.17900133e-08-3.98215490e-12j]
 [-4.19772561e-08-4.00041519e-12j -1.27247383e-08+2.93913991e-04j]]"
-3396.0616585305665j,"[[-1.33801740e-08+2.94457735e-04j -4.19378517e-08-3.77448465e-12j]
 [-4.21257881e-08-3.79284451e-12j -1.27864407e-08+2.94457733e-04j]]"
-3389.7784732233868j,"[[-1.34931206e-08+2.95003537e-04j -4.20844015e-08-4.09227089e-12j]
 [-4.22730352e-08-4.11073626e-12j -1.27733436e-08+2.95003538e-04j]]"
-3383.495287916207j,"[[-1.35990309e-08+2.95551328e-04j -4.22472291e-08-4.32757424e-12j]
 [-4.24365641e-08-4.34614219e-12j -1.27614861e-08+2.95551329e-04j]]"
-3377.2121026090276j,"[[-1.36013523e-08+2.96101219e-04j -4.24027585e-08-3.90625072e-12j]
 [-4.25927987e-08-3.92491935e-12j -1.28599317e-08+2.96101216e-04j]]"
-3370.928917301848j,"[[-1.36611290e-08+2.96653080e-04j -4.25647844e-08-4.30058750e-12j]
 [-4.27555336e-08-4.31936192e-12j -1.28963363e-08+2.96653084e-04j]]"
-3364.6457319946685j,"[[-1.36704630e-08+2.97207072e-04j -4.27166256e-08-3.72032886e-12j]
 [-4.29080878e-08-3.73921132e-12j -1.29886404e-08+2.97207069e-04j]]"
-3358.3625466874887j,"[[-1.37928913e-08+2.97763086e-04j -4.28592202e-08-3.89661875e-12j]
 [-4.30513998e-08-3.91560433e-12j -1.29643152e-08+2.97763083e-04j]]"
-3352.0793613803094j,"[[-1.38169197e-08+2.98321281e-04j -4.30026315e-08-3.63697741e-12j]
 [-4.31955320e-08-3.65606822e-12j -1.30450017e-08+2.98321283e-04j]]"
-3345.7961760731296j,"[[-1.38464710e-08+2.98881533e-04j -4.31580188e-08-4.43436012e-12j]
 [-4.33516444e-08-4.45356282e-12j -1.31113789e-08+2.98881535e-04j]]"
-3339.5129907659502j,"[[-1.39764788e-08+2.99443769e-04j -4.33374449e-08-4.95469321e-12j]
 [-4.35318000e-08-4.97400406e-12j -1.30871296e-08+2.99443768e-04j]]"
-3333.2298054587704j,"[[-1.40283366e-08+3.00008280e-04j -4.35197508e-08-4.69475413e-12j]
 [-4.37148392e-08-4.71417463e-12j -1.31350430e-08+3.00008283e-04j]]"
-3326.946620151591j,"[[-1.40763963e-08+3.00574885e-04j -4.36812470e-08-3.86422070e-12j]
 [-4.38770731e-08-3.88374915e-12j -1.31917079e-08+3.00574887e-04j]]"
-3320.6634348444113j,"[[-1.41007494e-08+3.01143615e-04j -4.38239813e-08-3.61556914e-12j]
 [-4.40205490e-08-3.63521022e-12j -1.32696712e-08+3.01143615e-04j]]"
-3314.3802495372315j,"[[-1.41181996e-08+3.01714499e-04j -4.39695410e-08-3.98140677e-12j]
 [-4.41668548e-08-4.00115774e-12j -1.33595430e-08+3.01714497e-04j]]"
-3308.097064230052j,"[[-1.41541869e-08+3.02287543e-04j -4.41371455e-08-4.87728202e-12j]
 [-4.43352096e-08-4.89714740e-12j -1.34227406e-08+3.02287542e-04j]]"
-3301.8138789228724j,"[[-1.42585199e-08+3.02862742e-04j -4.43195229e-08-4.64322197e-12j]
 [-4.45183415e-08-4.66319993e-12j -1.34229562e-08+3.02862739e-04j]]"
-3295.530693615693j,"[[-1.43196455e-08+3.03440194e-04j -4.45018424e-08-4.98743051e-12j]
 [-4.47014197e-08-5.00752023e-12j -1.34739761e-08+3.03440199e-04j]]"
-3289.2475083085133j,"[[-1.44444655e-08+3.04019799e-04j -4.46894852e-08-4.90565472e-12j]
 [-4.48898257e-08-4.92586700e-12j -1.34522137e-08+3.04019796e-04j]]"
-3282.964323001334j,"[[-1.43706002e-08+3.04601626e-04j -4.48781681e-08-5.16104421e-12j]
 [-4.50792763e-08-5.18136951e-12j -1.36313923e-08+3.04601627e-04j]]"
-3276.681137694154j,"[[-1.44967977e-08+3.05185767e-04j -4.50608329e-08-4.44024334e-12j]
 [-4.52627131e-08-4.46068629e-12j -1.36113544e-08+3.05185766e-04j]]"
-3270.397952386975j,"[[-1.44795535e-08+3.05772004e-04j -4.52203140e-08-4.20979283e-12j]
 [-4.54229706e-08-4.23035329e-12j -1.37417758e-08+3.05772004e-04j]]"
-3264.114767079795j,"[[-1.46212957e-08+3.06360723e-04j -4.53929247e-08-4.56774848e-12j]
 [-4.55963622e-08-4.58843105e-12j -1.37058221e-08+3.06360725e-04j]]"
-3257.8315817726157j,"[[-1.47177992e-08+3.06951497e-04j -4.55648577e-08-4.49540295e-12j]
 [-4.57690808e-08-4.51620493e-12j -1.37193376e-08+3.06951499e-04j]]"
-3251.548396465436j,"[[-1.47205716e-08+3.07544679e-04j -4.57400300e-08-4.55127157e-12j]
 [-4.59450431e-08-4.57219096e-12j -1.38261360e-08+3.07544675e-04j]]"
-3245.265211158256j,"[[-1.46911395e-08+3.08140081e-04j -4.59162834e-08-4.87077622e-12j]
 [-4.61220911e-08-4.89181913e-12j -1.39622440e-08+3.08140082e-04j]]"
-3238.9820258510767j,"[[-1.48390797e-08+3.08737892e-04j -4.60989680e-08-4.76899095e-12j]
 [-4.63055750e-08-4.79015528e-12j -1.39322641e-08+3.08737891e-04j]]"
-3232.698840543897j,"[[-1.48022342e-08+3.09337870e-04j -4.62783884e-08-4.29251995e-12j]
 [-4.64857994e-08-4.31380501e-12j -1.40787613e-08+3.09337866e-04j]]"
-3226.4156552367176j,"[[-1.48821780e-08+3.09940357e-04j -4.64369089e-08-4.28169109e-12j]
 [-4.66451283e-08-4.30310373e-12j -1.41094469e-08+3.09940359e-04j]]"
-3220.132469929538j,"[[-1.49159138e-08+3.10545051e-04j -4.66083775e-08-4.70388728e-12j]
 [-4.68174104e-08-4.72542626e-12j -1.41918443e-08+3.10545052e-04j]]"
-3213.8492846223585j,"[[-1.50148874e-08+3.11152196e-04j -4.67951416e-08-4.91231795e-12j]
 [-4.70049926e-08-4.93398286e-12j -1.42036081e-08+3.11152192e-04j]]"
-3207.5660993151787j,"[[-1.50823209e-08+3.11761676e-04j -4.69741856e-08-4.74775357e-12j]
 [-4.71848595e-08-4.76954539e-12j -1.42519369e-08+3.11761675e-04j]]"
-3201.2829140079994j,"[[-1.52128467e-08+3.12373587e-04j -4.71631166e-08-4.97293506e-12j]
 [-4.73746183e-08-4.99485422e-12j -1.42383998e-08+3.12373590e-04j]]"
-3194.9997287008196j,"[[-1.52198600e-08+3.12987873e-04j -4.73534328e-08-5.07426179e-12j]
 [-4.75657672e-08-5.09631592e-12j -1.43430168e-08+3.12987868e-04j]]"
-3188.71654339364j,"[[-1.52077006e-08+3.13604640e-04j -4.75395522e-08-4.84562671e-12j]
 [-4.77527241e-08-4.86780693e-12j -1.44729281e-08+3.13604642e-04j]]"
-3182.4333580864604j,"[[-1.53260241e-08+3.14223766e-04j -4.77208044e-08-4.38927351e-12j]
 [-4.79348190e-08-4.41158640e-12j -1.44780427e-08+3.14223764e-04j]]"
-3176.1501727792806j,"[[-1.54312007e-08+3.14845367e-04j -4.78853123e-08-4.32857836e-12j]
 [-4.81001744e-08-4.35102389e-12j -1.44840278e-08+3.14845369e-04j]]"
-3169.8669874721013j,"[[-1.54935205e-08+3.15469456e-04j -4.80573845e-08-4.59665910e-12j]
 [-4.82730993e-08-4.61923931e-12j -1.45426163e-08+3.15469459e-04j]]"
-3163.5838021649215j,"[[-1.55375569e-08+3.16095920e-04j -4.82525074e-08-5.35737612e-12j]
 [-4.84690799e-08-5.38009031e-12j -1.46145341e-08+3.16095920e-04j]]"
-3157.300616857742j,"[[-1.56090231e-08+3.16724999e-04j -4.84412542e-08-5.07823338e-12j]
 [-4.86586894e-08-5.10108379e-12j -1.46664436e-08+3.16724996e-04j]]"
-3151.0174315505624j,"[[-1.55854582e-08+3.17356524e-04j -4.86497606e-08-5.46011939e-12j]
 [-4.88680641e-08-5.48310805e-12j -1.48099337e-08+3.17356524e-04j]]"
-3144.734246243383j,"[[-1.57700341e-08+3.17990619e-04j -4.88478206e-08-5.34196850e-12j]
 [-4.90669973e-08-5.36509433e-12j -1.47474808e-08+3.17990619e-04j]]"
-3138.4510609362032j,"[[-1.57585764e-08+3.18627237e-04j -4.90522597e-08-5.29731748e-12j]
 [-4.92723148e-08-5.32057993e-12j -1.48814782e-08+3.18627234e-04j]]"
-3132.167875629024j,"[[-1.58497789e-08+3.19266325e-04j -4.92470960e-08-4.96646560e-12j]
 [-4.94680347e-08-4.98986927e-12j -1.49132513e-08+3.19266330e-04j]]"
