iw_n,G_iw_n
-3452.610326295183j,"[[-1.14847824e-08+2.89635193e-04j -6.56238260e-08-6.22842381e-12j]
 [-6.55128124e-08-6.21798100e-12j -1.11510668e-08+2.89635192e-04j]]"
-3446.327140988003j,"[[-1.15291300e-08+2.90163264e-04j -6.58678837e-08-6.42891504e-12j]
 [-6.57564649e-08-6.41841780e-12j -1.11876729e-08+2.90163262e-04j]]"
-3440.0439556808233j,"[[-1.15334159e-08+2.90693266e-04j -6.61058202e-08-5.88875308e-12j]
 [-6.59939941e-08-5.87819820e-12j -1.12658112e-08+2.90693269e-04j]]"
-3433.760770373644j,"[[-1.16052390e-08+2.91225185e-04j -6.63387858e-08-6.00642135e-12j]
 [-6.62265500e-08-5.99580510e-12j -1.12809593e-08+2.91225184e-04j]]"
-3427.477585066464j,"[[-1.16286417e-08+2.91759051e-04j -6.65773569e-08-5.69096470e-12j]
 [-6.64647092e-08-5.68029290e-12j -1.13410157e-08+2.91759052e-04j]]"
-3421.194399759285j,"[[-1.17468904e-08+2.92294880e-04j -6.68016514e-08-5.80994812e-12j]
 [-6.66885896e-08-5.79921679e-12j -1.13101327e-08+2.92294883e-04j]]"
-3414.911214452105j,"[[-1.17435567e-08+2.92832727e-04j -6.70268725e-08-5.70636575e-12j]
 [-6.69133944e-08-5.69557247e-12j -1.13939220e-08+2.92832727e-04j]]"
-3408.6280291449257j,"[[-1.17626913e-08+2.93372455e-04j -6.72721209e-08-6.35912465e-12j]
 [-6.71582239e-08-6.34827523e-12j -1.14597968e-08+2.93372453e-04j]]"
-3402.344843837746j,"[[-1.17810401e-08+2.93914240e-04j -6.75099936e-08-5.87642324e-12j]
 [-6.73956755e-08-5.86550972e-12j -1.15283669e-08+2.93914244e-04j]]"
-3396.0616585305665j,"[[-1.18679537e-08+2.94458008e-04j -6.77495586e-08-6.15682405e-12j]
 [-6.76348172e-08-6.14585387e-12j -1.15343659e-08+2.94458006e-04j]]"
-3389.7784732233868j,"[[-1.18856662e-08+2.95003803e-04j -6.80055004e-08-6.94550650e-12j]
 [-6.78903332e-08-6.93447326e-12j -1.15966570e-08+2.95003805e-04j]]"
-3383.495287916207j,"[[-1.19480040e-08+2.95551609e-04j -6.82704817e-08-7.09290799e-12j]
 [-6.81548865e-08-7.08181275e-12j -1.16215710e-08+2.95551610e-04j]]"
-3377.2121026090276j,"[[-1.20073905e-08+2.96101443e-04j -6.85486279e-08-7.18810398e-12j]
 [-6.84326020e-08-7.17694316e-12j -1.16470741e-08+2.96101443e-04j]]"
