iw_n,G_iw_n
-2301.7402175301218j,"[[-5.60236461e-08+4.34452132e-04j -2.76035931e-07-7.59304319e-11j]
 [-2.74213923e-07-7.53719565e-11j -5.50623732e-08+4.34452143e-04j]]"
-2297.551427325335j,"[[-5.61757425e-08+4.35244201e-04j -2.77043715e-07-8.31225181e-11j]
 [-2.75215058e-07-8.25609827e-11j -5.52489972e-08+4.35244213e-04j]]"
-2293.3626371205487j,"[[-5.65034076e-08+4.36038875e-04j -2.78076340e-07-8.23422558e-11j]
 [-2.76240996e-07-8.17776378e-11j -5.53673354e-08+4.36038896e-04j]]"
-2289.1738469157626j,"[[-5.67970705e-08+4.36836941e-04j -2.78997218e-07-8.01087640e-11j]
 [-2.77155152e-07-7.95410408e-11j -5.55234538e-08+4.36836906e-04j]]"
-2284.985056710976j,"[[-5.69210999e-08+4.37637519e-04j -2.80035208e-07-9.24247995e-11j]
 [-2.78186382e-07-9.18539484e-11j -5.58154855e-08+4.37637530e-04j]]"
-2280.79626650619j,"[[-5.72410724e-08+4.38441304e-04j -2.81109638e-07-8.76193827e-11j]
 [-2.79254014e-07-8.70453807e-11j -5.58408404e-08+4.38441315e-04j]]"
-2276.6074763014035j,"[[-5.74362680e-08+4.39247835e-04j -2.82207653e-07-8.94328736e-11j]
 [-2.80345195e-07-8.88556973e-11j -5.61075585e-08+4.39247825e-04j]]"
-2272.418686096617j,"[[-5.75947876e-08+4.40057707e-04j -2.83214161e-07-8.46848210e-11j]
 [-2.81344830e-07-8.41044471e-11j -5.63515032e-08+4.40057729e-04j]]"
-2268.2298958918304j,"[[-5.78455187e-08+4.40870427e-04j -2.84196972e-07-6.92700323e-11j]
 [-2.82320731e-07-6.86864371e-11j -5.64851268e-08+4.40870451e-04j]]"
-2264.0411056870444j,"[[-5.80725278e-08+4.41686016e-04j -2.85186015e-07-1.01573119e-10j]
 [-2.83302825e-07-1.00986279e-10j -5.67541327e-08+4.41685978e-04j]]"
-2259.852315482258j,"[[-5.82123776e-08+4.42504441e-04j -2.86403815e-07-1.09721153e-10j]
 [-2.84513637e-07-1.09131044e-10j -5.70061616e-08+4.42504428e-04j]]"
-2255.6635252774713j,"[[-5.84023305e-08+4.43326133e-04j -2.87663419e-07-9.67338400e-11j]
 [-2.85766215e-07-9.61404366e-11j -5.72329737e-08+4.43326126e-04j]]"
-2251.4747350726852j,"[[-5.86960484e-08+4.44150912e-04j -2.88779720e-07-9.36571167e-11j]
 [-2.86875449e-07-9.30603952e-11j -5.73852947e-08+4.44150918e-04j]]"
-2247.2859448678987j,"[[-5.86618177e-08+4.44978707e-04j -2.89984666e-07-1.14480547e-10j]
 [-2.88073289e-07-1.13880483e-10j -5.78285969e-08+4.44978638e-04j]]"
-2243.097154663112j,"[[-5.89758983e-08+4.45810058e-04j -2.91305988e-07-1.01513971e-10j]
 [-2.89387467e-07-1.00910538e-10j -5.79832933e-08+4.45810107e-04j]]"
-2238.9083644583257j,"[[-5.92407087e-08+4.46643985e-04j -2.92418525e-07-8.33550965e-11j]
 [-2.90492818e-07-8.27482708e-11j -5.80904169e-08+4.46644015e-04j]]"
-2234.7195742535396j,"[[-5.95184185e-08+4.47481155e-04j -2.93373844e-07-7.84467438e-11j]
 [-2.91440911e-07-7.78364994e-11j -5.83019053e-08+4.47481164e-04j]]"
-2230.530784048753j,"[[-5.99847875e-08+4.48321772e-04j -2.94323923e-07-7.63517313e-11j]
 [-2.92383723e-07-7.57380425e-11j -5.83342869e-08+4.48321759e-04j]]"
-2226.341993843967j,"[[-6.00844220e-08+4.49165261e-04j -2.95357374e-07-9.32763910e-11j]
 [-2.93409867e-07-9.26592318e-11j -5.86393075e-08+4.49165210e-04j]]"
-2222.1532036391804j,"[[-6.03584834e-08+4.50011821e-04j -2.96510564e-07-9.99752101e-11j]
 [-2.94555708e-07-9.93545542e-11j -5.88168453e-08+4.50011836e-04j]]"
-2217.964413434394j,"[[-6.06576053e-08+4.50861730e-04j -2.97636584e-07-8.62443184e-11j]
 [-2.95674337e-07-8.56201395e-11j -5.89133251e-08+4.50861775e-04j]]"
-2213.7756232296074j,"[[-6.08197178e-08+4.51714759e-04j -2.98695744e-07-9.03647814e-11j]
 [-2.96726064e-07-8.97370526e-11j -5.92228116e-08+4.51714743e-04j]]"
-2209.586833024821j,"[[-6.08484456e-08+4.52571117e-04j -2.99789121e-07-8.98114583e-11j]
 [-2.97811966e-07-8.91801527e-11j -5.96191783e-08+4.52571076e-04j]]"
