iw_n,G_iw_n
-2301.7402175301218j,"[[ 5.17465251e-11+4.34453373e-04j -1.25157034e-08-8.28319581e-18j]
 [-1.25028695e-08-8.27343411e-18j -5.20394757e-11+4.34453373e-04j]]"
-2297.551427325335j,"[[ 4.45355915e-11+4.35245458e-04j -1.25606505e-08-8.56544607e-18j]
 [-1.25477698e-08-8.55563088e-18j -4.48296081e-11+4.35245458e-04j]]"
-2293.3626371205487j,"[[ 4.41063363e-11+4.36040441e-04j -1.26054122e-08-8.54507086e-18j]
 [-1.25924844e-08-8.53520180e-18j -4.44014331e-11+4.36040441e-04j]]"
-2289.1738469157626j,"[[ 5.65835437e-11+4.36838286e-04j -1.26518766e-08-9.18859820e-18j]
 [-1.26389015e-08-9.17867487e-18j -5.68797215e-11+4.36838286e-04j]]"
-2284.985056710976j,"[[ 4.55497673e-11+4.37639118e-04j -1.26984333e-08-8.83160151e-18j]
 [-1.26854106e-08-8.82162350e-18j -4.58470265e-11+4.37639118e-04j]]"
-2280.79626650619j,"[[ 3.82038583e-11+4.38442861e-04j -1.27442277e-08-8.48361188e-18j]
 [-1.27311571e-08-8.47357879e-18j -3.85022098e-11+4.38442861e-04j]]"
-2276.6074763014035j,"[[ 4.50118414e-11+4.39249528e-04j -1.27905269e-08-9.49603347e-18j]
 [-1.27774081e-08-9.48594490e-18j -4.53112950e-11+4.39249528e-04j]]"
-2272.418686096617j,"[[ 5.89502623e-11+4.40059249e-04j -1.28387259e-08-8.71660862e-18j]
 [-1.28255587e-08-8.70646415e-18j -5.92508165e-11+4.40059249e-04j]]"
-2268.2298958918304j,"[[ 5.64073998e-11+4.40871900e-04j -1.28859925e-08-9.32371669e-18j]
 [-1.28727766e-08-9.31351593e-18j -5.67090750e-11+4.40871900e-04j]]"
-2264.0411056870444j,"[[ 5.58961277e-11+4.41687571e-04j -1.29342494e-08-9.40541931e-18j]
 [-1.29209846e-08-9.39516182e-18j -5.61989128e-11+4.41687571e-04j]]"
-2259.852315482258j,"[[ 4.93441072e-11+4.42506269e-04j -1.29822250e-08-9.05136669e-18j]
 [-1.29689110e-08-9.04105205e-18j -4.96480128e-11+4.42506269e-04j]]"
-2255.6635252774713j,"[[ 4.60047159e-11+4.43328024e-04j -1.30303473e-08-8.96998494e-18j]
 [-1.30169837e-08-8.95961273e-18j -4.63097576e-11+4.43328024e-04j]]"
-2251.4747350726852j,"[[ 5.76257668e-11+4.44152788e-04j -1.30781699e-08-9.23385370e-18j]
 [-1.30647566e-08-9.22342350e-18j -5.79319461e-11+4.44152788e-04j]]"
-2247.2859448678987j,"[[ 4.40928227e-11+4.44980685e-04j -1.31268365e-08-9.16423656e-18j]
 [-1.31133732e-08-9.15374792e-18j -4.44001428e-11+4.44980685e-04j]]"
-2243.097154663112j,"[[ 5.26283259e-11+4.45811654e-04j -1.31754527e-08-9.34517217e-18j]
 [-1.31619390e-08-9.33462466e-18j -5.29367997e-11+4.45811654e-04j]]"
-2238.9083644583257j,"[[ 3.91771291e-11+4.46645716e-04j -1.32234698e-08-9.02954917e-18j]
 [-1.32099055e-08-9.01894235e-18j -3.94867640e-11+4.46645716e-04j]]"
-2234.7195742535396j,"[[ 5.21949974e-11+4.47482891e-04j -1.32725674e-08-9.60571333e-18j]
 [-1.32589522e-08-9.59504675e-18j -5.25057909e-11+4.47482891e-04j]]"
-2230.530784048753j,"[[ 4.07039729e-11+4.48323247e-04j -1.33225002e-08-9.45539630e-18j]
 [-1.33088338e-08-9.44466953e-18j -4.10159371e-11+4.48323247e-04j]]"
-2226.341993843967j,"[[ 3.58250296e-11+4.49166725e-04j -1.33727722e-08-9.70438656e-18j]
 [-1.33590544e-08-9.69359912e-18j -3.61381638e-11+4.49166725e-04j]]"
-2222.1532036391804j,"[[ 4.05034574e-11+4.50013425e-04j -1.34220939e-08-9.47263593e-18j]
 [-1.34083243e-08-9.46178737e-18j -4.08177794e-11+4.50013425e-04j]]"
-2217.964413434394j,"[[ 3.00531185e-11+4.50863270e-04j -1.34723657e-08-9.70596782e-18j]
 [-1.34585440e-08-9.69505767e-18j -3.03686189e-11+4.50863270e-04j]]"
-2213.7756232296074j,"[[ 5.51595865e-11+4.51716404e-04j -1.35231449e-08-9.58592986e-18j]
 [-1.35092709e-08-9.57495767e-18j -5.54762754e-11+4.51716404e-04j]]"
-2209.586833024821j,"[[ 4.50414583e-11+4.52572735e-04j -1.35741447e-08-1.00751576e-17j]
 [-1.35602180e-08-1.00641229e-17j -4.53593552e-11+4.52572735e-04j]]"
-2205.398042820035j,"[[ 3.12595208e-11+4.53432325e-04j -1.36274419e-08-1.02465522e-17j]
 [-1.36134623e-08-1.02354545e-17j -3.15786269e-11+4.53432325e-04j]]"
-2201.2092526152483j,"[[ 4.10749391e-11+4.54295193e-04j -1.36803693e-08-9.93582379e-18j]
 [-1.36663364e-08-9.92466261e-18j -4.13952580e-11+4.54295193e-04j]]"
-2197.020462410462j,"[[ 4.77899585e-11+4.55161344e-04j -1.37321922e-08-9.38953739e-18j]
 [-1.37181058e-08-9.37831225e-18j -4.81115113e-11+4.55161344e-04j]]"
-2192.8316722056757j,"[[ 3.05393363e-11+4.56030790e-04j -1.37829421e-08-1.00966877e-17j]
 [-1.37688017e-08-1.00853981e-17j -3.08621199e-11+4.56030790e-04j]]"
-2188.642882000889j,"[[ 4.79476154e-11+4.56903595e-04j -1.38342760e-08-9.48312931e-18j]
 [-1.38200815e-08-9.47177478e-18j -4.82716407e-11+4.56903595e-04j]]"
-2184.4540917961026j,"[[ 5.0657902e-11+4.57779689e-04j -1.3887294e-08-1.05178013e-17j]
 [-1.3873045e-08-1.05063813e-17j -5.0983173e-11+4.57779689e-04j]]"
-2180.2653015913165j,"[[ 5.82899825e-11+4.58659188e-04j -1.39424979e-08-1.05680066e-17j]
 [-1.39281941e-08-1.05565207e-17j -5.86164967e-11+4.58659188e-04j]]"
-2176.07651138653j,"[[ 3.54139255e-11+4.59542045e-04j -1.39966465e-08-1.07234814e-17j]
 [-1.39822876e-08-1.07119290e-17j -3.57416959e-11+4.59542045e-04j]]"
-2171.887721181744j,"[[ 6.20041949e-11+4.60428367e-04j -1.40507038e-08-1.03278630e-17j]
 [-1.40362895e-08-1.03162436e-17j -6.23332259e-11+4.60428367e-04j]]"
-2167.6989309769574j,"[[ 5.29216472e-11+4.61318085e-04j -1.41050881e-08-9.87696071e-18j]
 [-1.40906180e-08-9.86527387e-18j -5.32519590e-11+4.61318085e-04j]]"
-2163.510140772171j,"[[ 4.37462208e-11+4.62211257e-04j -1.41586393e-08-1.02509145e-17j]
 [-1.41441131e-08-1.02391596e-17j -4.40778097e-11+4.62211257e-04j]]"
-2159.3213505673843j,"[[ 4.06140935e-11+4.63107906e-04j -1.42119353e-08-9.85718891e-18j]
 [-1.41973527e-08-9.84536551e-18j -4.09469791e-11+4.63107906e-04j]]"
-2155.132560362598j,"[[ 4.48299609e-11+4.64007943e-04j -1.42669821e-08-1.13119132e-17j]
 [-1.42523427e-08-1.13000208e-17j -4.51641445e-11+4.64007943e-04j]]"
-2150.9437701578117j,"[[ 2.43869429e-11+4.64911590e-04j -1.43241862e-08-1.03509079e-17j]
 [-1.43094898e-08-1.03389458e-17j -2.47224219e-11+4.64911590e-04j]]"
-2146.754979953025j,"[[ 4.17022188e-11+4.65818724e-04j -1.43787104e-08-1.06090578e-17j]
 [-1.43639566e-08-1.05970256e-17j -4.20390110e-11+4.65818724e-04j]]"
-2142.566189748239j,"[[ 3.31654919e-11+4.66729390e-04j -1.44344263e-08-1.10557065e-17j]
 [-1.44196147e-08-1.10436035e-17j -3.35035983e-11+4.66729390e-04j]]"
-2138.3773995434526j,"[[ 5.54070252e-11+4.67643668e-04j -1.44913639e-08-1.05705480e-17j]
 [-1.44764942e-08-1.05583738e-17j -5.57464608e-11+4.67643668e-04j]]"
-2134.188609338666j,"[[ 4.63120136e-11+4.68561471e-04j -1.45473311e-08-1.14024782e-17j]
 [-1.45324030e-08-1.13902322e-17j -4.66527726e-11+4.68561471e-04j]]"
-2129.9998191338796j,"[[ 5.77656506e-11+4.69482973e-04j -1.46056281e-08-1.10813628e-17j]
 [-1.45906413e-08-1.10690444e-17j -5.81077507e-11+4.69482973e-04j]]"
-2125.8110289290935j,"[[ 5.48667718e-11+4.70408105e-04j -1.46621515e-08-1.03216529e-17j]
 [-1.46471055e-08-1.03092616e-17j -5.52102320e-11+4.70408105e-04j]]"
-2121.622238724307j,"[[ 3.71523389e-11+4.71336778e-04j -1.47208653e-08-1.14843688e-17j]
 [-1.47057598e-08-1.14719039e-17j -3.74971588e-11+4.71336778e-04j]]"
-2117.4334485195204j,"[[ 4.12324864e-11+4.72269202e-04j -1.47803720e-08-1.17216733e-17j]
 [-1.47652067e-08-1.17091342e-17j -4.15786645e-11+4.72269202e-04j]]"
-2113.2446583147344j,"[[ 4.24532416e-11+4.73205316e-04j -1.48401869e-08-1.13339799e-17j]
 [-1.48249615e-08-1.13213661e-17j -4.28007863e-11+4.73205316e-04j]]"
-2109.055868109948j,"[[ 5.76585653e-11+4.74145176e-04j -1.48996507e-08-1.09480397e-17j]
 [-1.48843647e-08-1.09353507e-17j -5.80074975e-11+4.74145176e-04j]]"
-2104.8670779051613j,"[[ 5.16594367e-11+4.75088722e-04j -1.49578469e-08-1.14551574e-17j]
 [-1.49425000e-08-1.14423924e-17j -5.20097683e-11+4.75088722e-04j]]"
-2100.6782877003748j,"[[ 5.17256602e-11+4.76036026e-04j -1.50188519e-08-1.21660918e-17j]
 [-1.50034438e-08-1.21532503e-17j -5.20773853e-11+4.76036026e-04j]]"
-2096.4894974955887j,"[[ 4.33964165e-11+4.76987182e-04j -1.50801239e-08-1.12082105e-17j]
 [-1.50646541e-08-1.11952918e-17j -4.37495438e-11+4.76987182e-04j]]"
-2092.300707290802j,"[[ 4.27718971e-11+4.77942121e-04j -1.51383949e-08-1.09319288e-17j]
 [-1.51228631e-08-1.09189325e-17j -4.31264524e-11+4.77942121e-04j]]"
-2088.111917086016j,"[[ 5.43951077e-11+4.78900842e-04j -1.51985420e-08-1.19606322e-17j]
 [-1.51829479e-08-1.19475575e-17j -5.47510856e-11+4.78900842e-04j]]"
-2083.9231268812296j,"[[ 4.73156409e-11+4.79863479e-04j -1.52598550e-08-1.13473314e-17j]
 [-1.52441980e-08-1.13341777e-17j -4.76730488e-11+4.79863479e-04j]]"
-2079.734336676443j,"[[ 5.42599945e-11+4.80829940e-04j -1.53207343e-08-1.20837342e-17j]
 [-1.53050142e-08-1.20705008e-17j -5.46188448e-11+4.80829940e-04j]]"
-2075.5455464716565j,"[[ 6.36918729e-11+4.81800352e-04j -1.53843255e-08-1.20725479e-17j]
 [-1.53685419e-08-1.20592342e-17j -6.40521729e-11+4.81800352e-04j]]"
-2071.35675626687j,"[[ 6.50793413e-11+4.82774650e-04j -1.54474438e-08-1.20312869e-17j]
 [-1.54315963e-08-1.20178923e-17j -6.54410969e-11+4.82774650e-04j]]"
-2067.167966062084j,"[[ 5.25445527e-11+4.83752923e-04j -1.55101652e-08-1.23289798e-17j]
 [-1.54942534e-08-1.23155036e-17j -5.29077743e-11+4.83752923e-04j]]"
-2062.9791758572974j,"[[ 5.26792915e-11+4.84735150e-04j -1.55739854e-08-1.20751174e-17j]
 [-1.55580089e-08-1.20615590e-17j -5.30439934e-11+4.84735150e-04j]]"
-2058.7903856525113j,"[[ 5.26626414e-11+4.85721383e-04j -1.56378997e-08-1.22296320e-17j]
 [-1.56218582e-08-1.22159906e-17j -5.30288260e-11+4.85721383e-04j]]"
-2054.601595447725j,"[[ 6.29499421e-11+4.86711643e-04j -1.57015051e-08-1.21484683e-17j]
 [-1.56853981e-08-1.21347433e-17j -6.33176227e-11+4.86711643e-04j]]"
-2050.4128052429382j,"[[ 6.68724753e-11+4.87705936e-04j -1.57650199e-08-1.22588044e-17j]
 [-1.57488470e-08-1.22449951e-17j -6.72416697e-11+4.87705936e-04j]]"
-2046.224015038152j,"[[ 5.74415134e-11+4.88704245e-04j -1.58320136e-08-1.36816803e-17j]
 [-1.58157744e-08-1.36677861e-17j -5.78122120e-11+4.88704245e-04j]]"
-2042.0352248333656j,"[[ 5.94489849e-11+4.89706745e-04j -1.58998233e-08-1.27534792e-17j]
 [-1.58835174e-08-1.27394993e-17j -5.98211854e-11+4.89706745e-04j]]"
-2037.8464346285791j,"[[ 4.71584272e-11+4.90713369e-04j -1.59641417e-08-1.21096804e-17j]
 [-1.59477688e-08-1.20956141e-17j -4.75321634e-11+4.90713369e-04j]]"
-2033.6576444237928j,"[[ 6.58540644e-11+4.91724100e-04j -1.60308320e-08-1.23798038e-17j]
 [-1.60143915e-08-1.23656504e-17j -6.62293449e-11+4.91724100e-04j]]"
