iw_n,G_iw_n
-986.4600932271951j,"[[-4.50702673e-10+1.01371121e-03j -2.09438965e-06-1.41658451e-12j]
 [-2.09644473e-06-1.41764369e-12j -3.98137616e-11+1.01371121e-03j]]"
-984.6648974251437j,"[[-5.48519913e-10+1.01555947e-03j -2.10191656e-06-1.30227430e-12j]
 [-2.10397915e-06-1.30333929e-12j  5.62426769e-11+1.01555947e-03j]]"
-982.8697016230924j,"[[-3.07409905e-10+1.01741421e-03j -2.10932463e-06-1.17265115e-12j]
 [-2.11139475e-06-1.17372198e-12j -1.86572788e-10+1.01741421e-03j]]"
-981.0745058210412j,"[[-4.32590327e-10+1.01927570e-03j -2.11691250e-06-1.04033655e-12j]
 [-2.11899021e-06-1.04141328e-12j -6.35815494e-11+1.01927570e-03j]]"
-979.2793100189898j,"[[-5.44344060e-10+1.02114421e-03j -2.12418109e-06-9.51469305e-13j]
 [-2.12626642e-06-9.52551958e-13j  4.64782878e-11+1.02114421e-03j]]"
-977.4841142169386j,"[[-4.70602063e-10+1.02301896e-03j -2.13172254e-06-1.05087814e-12j]
 [-2.13381554e-06-1.05196677e-12j -2.89301530e-11+1.02301896e-03j]]"
-975.6889184148871j,"[[-4.40265372e-10+1.02490121e-03j -2.13978922e-06-1.07318449e-12j]
 [-2.14188993e-06-1.07427914e-12j -6.12605261e-11+1.02490121e-03j]]"
-973.8937226128359j,"[[-5.05688727e-10+1.02679063e-03j -2.14781496e-06-9.51811157e-13j]
 [-2.14992342e-06-9.52911871e-13j  2.79162194e-12+1.02679063e-03j]]"
-972.0985268107845j,"[[-8.78514566e-10+1.02868668e-03j -2.15573416e-06-8.36992205e-13j]
 [-2.15785041e-06-8.38099028e-13j  3.73932143e-10+1.02868668e-03j]]"
-970.3033310087333j,"[[-8.39508953e-10+1.03058952e-03j -2.16386028e-06-8.98551614e-13j]
 [-2.16598438e-06-8.99664592e-13j  3.32820864e-10+1.03058952e-03j]]"
-968.5081352066819j,"[[-5.22501269e-10+1.03249989e-03j -2.17172129e-06-7.48958594e-13j]
 [-2.17385327e-06-7.50077772e-13j  1.35953745e-11+1.03249989e-03j]]"
-966.7129394046306j,"[[-3.20414503e-11+1.03441767e-03j -2.17945490e-06-7.06755507e-13j]
 [-2.18159480e-06-7.07880932e-13j -4.78681479e-10+1.03441767e-03j]]"
-964.9177436025793j,"[[-3.49380706e-11+1.03634222e-03j -2.18732640e-06-7.47702958e-13j]
 [-2.18947427e-06-7.48834676e-13j -4.77543954e-10+1.03634222e-03j]]"
-963.122547800528j,"[[-2.17572814e-10+1.03827351e-03j -2.19549582e-06-8.71428037e-13j]
 [-2.19765171e-06-8.72566095e-13j -2.96746598e-10+1.03827351e-03j]]"
-961.3273519984767j,"[[-6.21879250e-11+1.04021230e-03j -2.20392712e-06-1.05077874e-12j]
 [-2.20609107e-06-1.05192318e-12j -4.53993092e-10+1.04021230e-03j]]"
-959.5321561964254j,"[[ 5.80964753e-11+1.04215839e-03j -2.21236111e-06-1.18503807e-12j]
 [-2.21453316e-06-1.18618895e-12j -5.76330879e-10+1.04215839e-03j]]"
-957.7369603943741j,"[[-3.09302605e-10+1.04411179e-03j -2.22056373e-06-1.25352286e-12j]
 [-2.22274393e-06-1.25468023e-12j -2.10515547e-10+1.04411179e-03j]]"
