iw_n,G_iw_n
-1381.0441305180732j,"[[ 1.03620505e-10+7.24087481e-04j -1.56498454e-08+3.83854390e-17j]
 [-1.56288006e-08+3.82646951e-17j -9.96411461e-11+7.24087481e-04j]]"
-1378.5308563952012j,"[[ 6.86068808e-11+7.25407610e-04j -1.57056843e-08+1.03566959e-16j]
 [-1.56845627e-08+1.03445554e-16j -6.45922607e-11+7.25407610e-04j]]"
-1376.0175822723293j,"[[ 9.51929401e-11+7.26732480e-04j -1.57624300e-08+2.06994663e-17j]
 [-1.57412312e-08+2.05773944e-17j -9.11695185e-11+7.26732480e-04j]]"
-1373.5043081494575j,"[[ 5.91651934e-11+7.28062352e-04j -1.58209210e-08+2.02917187e-17j]
 [-1.57996445e-08+2.01689755e-17j -5.51486540e-11+7.28062352e-04j]]"
-1370.9910340265856j,"[[ 8.07524696e-11+7.29397002e-04j -1.58768251e-08+1.97063996e-17j]
 [-1.58554705e-08+1.95829801e-17j -7.67225983e-11+7.29397002e-04j]]"
-1368.4777599037138j,"[[ 1.10468896e-10+7.30736551e-04j -1.59346533e-08+6.43463846e-17j]
 [-1.59132202e-08+6.42222839e-17j -1.06449313e-10+7.30736551e-04j]]"
-1365.964485780842j,"[[ 1.05161692e-10+7.32081043e-04j -1.59937696e-08+3.01522164e-16j]
 [-1.59722576e-08+3.01397377e-16j -1.01121754e-10+7.32081043e-04j]]"
-1363.4512116579704j,"[[ 1.04260110e-10+7.33430431e-04j -1.60523460e-08+3.30921825e-16j]
 [-1.60307546e-08+3.30796347e-16j -1.00125607e-10+7.33430431e-04j]]"
-1360.9379375350984j,"[[ 1.07440063e-10+7.34784888e-04j -1.61125807e-08+1.15890005e-17j]
 [-1.60909095e-08+1.14628257e-17j -1.03268329e-10+7.34784888e-04j]]"
-1358.4246634122267j,"[[ 1.10281117e-10+7.36144247e-04j -1.61730786e-08-9.23043982e-17j]
 [-1.61513272e-08-9.24312745e-17j -1.06156392e-10+7.36144247e-04j]]"
-1355.9113892893547j,"[[ 1.01073140e-10+7.37508810e-04j -1.62341085e-08+6.06409517e-17j]
 [-1.62122763e-08+6.05133685e-17j -9.69497663e-11+7.37508810e-04j]]"
-1353.3981151664827j,"[[ 1.31728220e-10+7.38878298e-04j -1.62943541e-08+7.60815044e-17j]
 [-1.62724407e-08+7.59532091e-17j -1.27574924e-10+7.38878298e-04j]]"
-1350.884841043611j,"[[ 9.73122237e-11+7.40252957e-04j -1.63561985e-08+5.02357606e-17j]
 [-1.63342036e-08+5.01067479e-17j -9.31610536e-11+7.40252957e-04j]]"
-1348.371566920739j,"[[ 1.13724118e-10+7.41632774e-04j -1.64180441e-08+8.76336344e-17j]
 [-1.63959671e-08+8.75038989e-17j -1.09557834e-10+7.41632774e-04j]]"
-1345.8582927978673j,"[[ 9.46167033e-11+7.43017679e-04j -1.64793158e-08+6.08632370e-17j]
 [-1.64571563e-08+6.07327733e-17j -9.04332681e-11+7.43017679e-04j]]"
-1343.3450186749956j,"[[ 9.98373160e-11+7.44407794e-04j -1.65417338e-08+1.68253857e-16j]
 [-1.65194912e-08+1.68122660e-16j -9.56599796e-11+7.44407794e-04j]]"
-1340.8317445521238j,"[[ 8.22430476e-11+7.45803168e-04j -1.66038524e-08+3.58771438e-16j]
 [-1.65815264e-08+3.58639502e-16j -7.80073457e-11+7.45803168e-04j]]"
