iw_n,Sigma_iw_n
-1002.907254766577j,"[[ 4.92903119e-03-5.20690930e-04j -1.55473399e-04+7.04401935e-10j]
 [ 2.62377897e-06+7.04425341e-10j  3.99507082e+00-5.20446909e-04j]]"
-1002.5376556308605j,"[[ 4.91343294e-03-5.22461983e-04j -1.58497219e-04+9.68292037e-10j]
 [-4.00039414e-07+9.68312062e-10j  3.99508644e+00-5.22156197e-04j]]"
-1002.168056495144j,"[[ 4.93773562e-03-5.32358507e-04j -1.21159063e-04+3.29070504e-10j]
 [ 3.69381159e-05+3.29094460e-10j  3.99506211e+00-5.31947680e-04j]]"
-1001.7984573594275j,"[[ 4.95404540e-03-5.98135613e-04j -9.97492404e-05+7.67784038e-10j]
 [ 5.83479192e-05+7.67822371e-10j  3.99504571e+00-5.97633030e-04j]]"
-1001.428858223711j,"[[ 4.92544378e-03-6.21980523e-04j -1.06850372e-04+1.40498765e-09j]
 [ 5.12467818e-05+1.40504351e-09j  3.99507421e+00-6.21444164e-04j]]"
-1001.0592590879947j,"[[ 4.88082023e-03-6.67888633e-04j -1.09550055e-04-4.09829705e-10j]
 [ 4.85470868e-05-4.09753385e-10j  3.99511870e+00-6.67388418e-04j]]"
-1000.6896599522782j,"[[ 4.79378615e-03-6.19790850e-04j -8.98935479e-05+1.17503734e-09j]
 [ 6.82036108e-05+1.17512354e-09j  3.99520567e+00-6.19356226e-04j]]"
-1000.3200608165617j,"[[ 4.80929825e-03-5.66868627e-04j -7.35481288e-05+5.62446899e-10j]
 [ 8.45490486e-05+5.62539977e-10j  3.99519011e+00-5.66479420e-04j]]"
-999.9504616808454j,"[[ 4.85334726e-03-6.04227682e-04j -6.95836301e-05+6.38038065e-10j]
 [ 8.85135373e-05+6.38140020e-10j  3.99514601e+00-6.03910805e-04j]]"
-999.5808625451289j,"[[ 4.78940421e-03-6.06052424e-04j -5.21315552e-05+4.73042445e-10j]
 [ 1.05965614e-04+4.73147673e-10j  3.99520993e+00-6.05844666e-04j]]"
-999.2112634094124j,"[[ 4.78040749e-03-5.60110598e-04j -7.25817619e-05+2.53150550e-09j]
 [ 8.55154233e-05+2.53160331e-09j  3.99521897e+00-5.60001453e-04j]]"
-998.8416642736961j,"[[ 4.80080696e-03-5.30275644e-04j -9.38393689e-05+5.71300083e-10j]
 [ 6.42578277e-05+5.71386539e-10j  3.99519865e+00-5.30213357e-04j]]"
-998.4720651379796j,"[[ 4.79951991e-03-6.10890595e-04j -7.46015047e-05+5.73956261e-10j]
 [ 8.34956683e-05+5.74033303e-10j  3.99519999e+00-6.10854412e-04j]]"
-998.1024660022631j,"[[ 4.77133656e-03-6.18735216e-04j -6.40025437e-05+1.11628842e-09j]
 [ 9.40946287e-05+1.11635577e-09j  3.99522824e+00-6.18725263e-04j]]"
-997.7328668665466j,"[[ 4.72954563e-03-5.98576084e-04j -5.33788533e-05+1.41695004e-09j]
 [ 1.04718327e-04+1.41700296e-09j  3.99527012e+00-5.98555043e-04j]]"
-997.3632677308301j,"[[ 4.67361297e-03-5.99565795e-04j -7.11988335e-05+1.93588870e-09j]
 [ 8.68983490e-05+1.93593046e-09j  3.99532612e+00-5.99509029e-04j]]"
-996.9936685951138j,"[[ 4.63674013e-03-5.16918623e-04j -4.44683195e-05+6.44898050e-10j]
 [ 1.13628891e-04+6.44931753e-10j  3.99536305e+00-5.16770691e-04j]]"
-996.6240694593973j,"[[ 4.65603141e-03-5.33261771e-04j -2.25565033e-05-1.14790189e-10j]
 [ 1.35540704e-04-1.14754661e-10j  3.99534375e+00-5.33021503e-04j]]"
-996.2544703236808j,"[[ 4.67501775e-03-5.05230844e-04j -1.97065426e-05+2.87407561e-10j]
 [ 1.38390676e-04+2.87448552e-10j  3.99532473e+00-5.04941228e-04j]]"
-995.8848711879644j,"[[ 4.65894727e-03-5.11040710e-04j -9.00404395e-06+1.11232887e-09j]
 [ 1.49093174e-04+1.11237213e-09j  3.99534078e+00-5.10697827e-04j]]"
-995.515272052248j,"[[ 4.62978546e-03-4.95884087e-04j -6.89844499e-08-5.95201236e-10j]
 [ 1.58028241e-04-5.95153398e-10j  3.99536992e+00-4.95475219e-04j]]"
-995.1456729165315j,"[[4.61145705e-03-4.26283698e-04j 1.28216814e-05+6.39358131e-10j]
 [1.70918931e-04+6.39418360e-10j 3.99538817e+00-4.25794857e-04j]]"
-994.7760737808152j,"[[4.65657551e-03-4.39221210e-04j 2.33211485e-05-7.35977753e-10j]
 [1.81418396e-04-7.35895733e-10j 3.99534291e+00-4.38713315e-04j]]"
-994.4064746450987j,"[[4.66449945e-03-4.25663993e-04j 5.48644327e-06-6.59962968e-10j]
 [1.63583697e-04-6.59863452e-10j 3.99533488e+00-4.25221336e-04j]]"
-994.0368755093822j,"[[4.65296285e-03-4.23519945e-04j 4.80324191e-06-9.30406930e-11j]
 [1.62900498e-04-9.29314007e-11j 3.99534635e+00-4.23162692e-04j]]"
-993.6672763736657j,"[[4.63288167e-03-3.87298885e-04j 3.06524863e-05+1.46917370e-10j]
 [1.88749756e-04+1.47029717e-10j 3.99536641e+00-3.87006426e-04j]]"
-993.2976772379492j,"[[ 4.64023103e-03-3.26951156e-04j -3.15676568e-08-2.72472694e-10j]
 [ 1.58065723e-04-2.72355149e-10j  3.99535903e+00-3.26715130e-04j]]"
-992.9280781022329j,"[[ 4.71252138e-03-3.14071569e-04j -1.59177642e-05-4.98335677e-10j]
 [ 1.42179532e-04-4.98210837e-10j  3.99528670e+00-3.13931031e-04j]]"
-992.5584789665164j,"[[ 4.77623645e-03-3.74034636e-04j -4.65276595e-05+8.89998134e-10j]
 [ 1.11569620e-04+8.90120946e-10j  3.99522299e+00-3.74023061e-04j]]"
-992.1888798308j,"[[ 4.70031533e-03-4.08993047e-04j -6.11095524e-05-7.07955967e-10j]
 [ 9.69877180e-05-7.07848111e-10j  3.99529901e+00-4.09079224e-04j]]"
-991.8192806950835j,"[[ 4.67558860e-03-3.39350163e-04j -4.15803559e-05-1.32104315e-10j]
 [ 1.16516939e-04-1.32012121e-10j  3.99532383e+00-3.39482930e-04j]]"
-991.449681559367j,"[[4.72864508e-03-3.32709874e-04j 2.05856760e-06-9.81610989e-10j]
 [1.60155866e-04-9.81536193e-10j 3.99527089e+00-3.32843170e-04j]]"
-991.0800824236505j,"[[4.77384382e-03-3.71843054e-04j 1.47626889e-05+1.41891412e-10j]
 [1.72859977e-04+1.41951575e-10j 3.99522578e+00-3.71957530e-04j]]"
-990.7104832879343j,"[[4.80620784e-03-3.86648165e-04j 1.12174453e-05+7.70925088e-10j]
 [1.69314731e-04+7.70973299e-10j 3.99519349e+00-3.86723562e-04j]]"
-990.3408841522178j,"[[4.75552813e-03-4.35685160e-04j 9.72350787e-06-9.50628724e-10j]
 [1.67820780e-04-9.50593110e-10j 3.99524425e+00-4.35684873e-04j]]"
-989.9712850165013j,"[[4.71086661e-03-3.98747666e-04j 4.52732431e-05-1.82852102e-09j]
 [2.03370529e-04-1.82848808e-09j 3.99528893e+00-3.98625705e-04j]]"
-989.6016858807848j,"[[4.72041869e-03-4.04211114e-04j 1.09665448e-04-1.54815196e-09j]
 [2.67762733e-04-1.54811363e-09j 3.99527934e+00-4.03997764e-04j]]"
-989.2320867450683j,"[[4.74754599e-03-4.17140808e-04j 1.19978300e-04-3.40287649e-10j]
 [2.78075584e-04-3.40242651e-10j 3.99525217e+00-4.16868499e-04j]]"
-988.862487609352j,"[[4.73656567e-03-4.19340950e-04j 1.37111670e-04-1.46728734e-09j]
 [2.95208955e-04-1.46723473e-09j 3.99526311e+00-4.19019312e-04j]]"
-988.4928884736355j,"[[4.69881556e-03-3.97854420e-04j 1.09140062e-04-6.10577249e-10j]
 [2.67237356e-04-6.10515071e-10j 3.99530080e+00-3.97469731e-04j]]"
-988.1232893379191j,"[[4.69970085e-03-3.61409683e-04j 1.44864078e-04-2.19616979e-09j]
 [3.02961385e-04-2.19608745e-09j 3.99529979e+00-3.60997629e-04j]]"
-987.7536902022026j,"[[4.71266576e-03-4.16434811e-04j 1.50418131e-04-1.82711946e-09j]
 [3.08515423e-04-1.82701860e-09j 3.99528671e+00-4.16053338e-04j]]"
-987.3840910664861j,"[[4.70727061e-03-4.25112067e-04j 1.51944885e-04-1.00141797e-09j]
 [3.10042177e-04-1.00130291e-09j 3.99529201e+00-4.24832833e-04j]]"
-987.0144919307696j,"[[4.70589179e-03-4.31059811e-04j 1.21706096e-04-2.75223530e-10j]
 [2.79803387e-04-2.75108599e-10j 3.99529339e+00-4.30843922e-04j]]"
-986.6448927950534j,"[[4.68699520e-03-3.83373465e-04j 1.18979593e-04-9.85341916e-10j]
 [2.77076901e-04-9.85219985e-10j 3.99531224e+00-3.83221454e-04j]]"
-986.2752936593369j,"[[4.71326478e-03-3.61248688e-04j 1.26582249e-04-1.31815372e-09j]
 [2.84679567e-04-1.31802728e-09j 3.99528595e+00-3.61191899e-04j]]"
-985.9056945236204j,"[[4.71475483e-03-4.21406455e-04j 9.65296734e-05-3.53904487e-10j]
 [2.54626974e-04-3.53781875e-10j 3.99528448e+00-4.21473103e-04j]]"
-985.5360953879039j,"[[4.68790068e-03-4.19724778e-04j 8.41697148e-05-6.22358622e-10j]
 [2.42267018e-04-6.22250880e-10j 3.99531143e+00-4.19887356e-04j]]"
-985.1664962521874j,"[[4.69854982e-03-4.39802589e-04j 9.54821039e-05+6.89008474e-11j]
 [2.53579402e-04+6.89881184e-11j 3.99530091e+00-4.39985176e-04j]]"
-984.7968971164711j,"[[4.65004721e-03-4.36776331e-04j 1.02541449e-04-1.11874021e-09j]
 [2.60638751e-04-1.11866422e-09j 3.99534948e+00-4.36932831e-04j]]"
-984.4272979807547j,"[[4.61601299e-03-3.73291676e-04j 8.69987536e-05+2.72531313e-10j]
 [2.45096078e-04+2.72600214e-10j 3.99538356e+00-3.73443959e-04j]]"
-984.0576988450382j,"[[4.61920038e-03-3.75119982e-04j 8.32060650e-05-2.33697524e-10j]
 [2.41303390e-04-2.33643856e-10j 3.99538046e+00-3.75250925e-04j]]"
-983.6880997093217j,"[[4.62654721e-03-3.42548222e-04j 9.14662667e-05-1.32407094e-10j]
 [2.49563605e-04-1.32366498e-10j 3.99537320e+00-3.42583278e-04j]]"
-983.3185005736052j,"[[4.62121076e-03-3.05088220e-04j 8.84872408e-05-1.64914428e-09j]
 [2.46584593e-04-1.64910111e-09j 3.99537852e+00-3.05003788e-04j]]"
-982.9489014378887j,"[[4.66211434e-03-2.74339842e-04j 1.08549762e-04-5.64198264e-10j]
 [2.66647126e-04-5.64148011e-10j 3.99533757e+00-2.74170843e-04j]]"
-982.5793023021724j,"[[4.65400682e-03-3.17197580e-04j 9.96660646e-05-2.63105478e-11j]
 [2.57763417e-04-2.62482436e-11j 3.99534561e+00-3.16980680e-04j]]"
-982.2097031664559j,"[[4.65380902e-03-2.81563986e-04j 6.10503397e-05-8.41349159e-10j]
 [2.19147705e-04-8.41276405e-10j 3.99534574e+00-2.81313531e-04j]]"
-981.8401040307394j,"[[4.68229675e-03-2.70439687e-04j 7.57500891e-05+4.17161407e-10j]
 [2.33847460e-04+4.17250723e-10j 3.99531715e+00-2.70184726e-04j]]"
-981.4705048950229j,"[[4.67966755e-03-2.76150337e-04j 5.97155879e-05-1.33678948e-09j]
 [2.17812959e-04-1.33668606e-09j 3.99531969e+00-2.75923989e-04j]]"
-981.1009057593064j,"[[4.69854010e-03-2.39309998e-04j 8.08099033e-05-6.59174048e-10j]
 [2.38907289e-04-6.59056899e-10j 3.99530073e+00-2.39152969e-04j]]"
-980.7313066235902j,"[[4.71689191e-03-2.49798970e-04j 7.51136653e-05+1.35305071e-10j]
 [2.33211049e-04+1.35426942e-10j 3.99528235e+00-2.49753337e-04j]]"
-980.3617074878738j,"[[4.73580571e-03-2.65615493e-04j 2.65317561e-05+1.06541274e-09j]
 [1.84629137e-04+1.06553410e-09j 3.99526344e+00-2.65655061e-04j]]"
-979.9921083521573j,"[[4.73628312e-03-2.62148199e-04j 1.92396865e-05-2.03766741e-11j]
 [1.77337071e-04-2.02593197e-11j 3.99526299e+00-2.62256385e-04j]]"
-979.6225092164408j,"[[4.78757939e-03-2.46013162e-04j 2.03348666e-05+7.46981110e-10j]
 [1.78432258e-04+7.47096120e-10j 3.99521171e+00-2.46200423e-04j]]"
-979.2529100807243j,"[[4.77598352e-03-2.95440505e-04j 2.57791643e-06-1.63604372e-10j]
 [1.60675294e-04-1.63501580e-10j 3.99522338e+00-2.95701410e-04j]]"
-978.8833109450078j,"[[ 4.74221014e-03-2.71004010e-04j -1.45597107e-06+9.79875010e-10j]
 [ 1.56641416e-04+9.79967173e-10j  3.99525722e+00-2.71313671e-04j]]"
-978.5137118092915j,"[[ 4.75660065e-03-2.55973396e-04j -4.18620049e-05+2.29640041e-09j]
 [ 1.16235390e-04+2.29647403e-09j  3.99524294e+00-2.56294419e-04j]]"
-978.144112673575j,"[[ 4.78049846e-03-2.36333463e-04j -9.73818377e-05+1.63788568e-10j]
 [ 6.07155652e-05+1.63851217e-10j  3.99521911e+00-2.36621145e-04j]]"
-977.7745135378585j,"[[ 4.83472687e-03-2.31464190e-04j -1.16735875e-04+1.32584898e-09j]
 [ 4.13615316e-05+1.32590552e-09j  3.99516492e+00-2.31729039e-04j]]"
-977.404914402142j,"[[ 4.83226787e-03-2.47749719e-04j -1.08603955e-04+1.33053236e-09j]
 [ 4.94934486e-05+1.33057828e-09j  3.99516745e+00-2.47995143e-04j]]"
-977.0353152664256j,"[[ 4.82285234e-03-2.85286957e-04j -1.29145541e-04+8.38742564e-10j]
 [ 2.89518522e-05+8.38776255e-10j  3.99517694e+00-2.85463315e-04j]]"
-976.6657161307094j,"[[ 4.83997556e-03-2.69285682e-04j -1.30252412e-04+9.36600644e-11j]
 [ 2.78449890e-05+9.36885527e-11j  3.99515985e+00-2.69343964e-04j]]"
-976.2961169949929j,"[[ 4.84951432e-03-2.60508416e-04j -1.23292803e-04+9.39415340e-10j]
 [ 3.48046023e-05+9.39453511e-10j  3.99515025e+00-2.60464542e-04j]]"
-975.9265178592764j,"[[ 4.90839714e-03-2.59518975e-04j -1.07457688e-04+2.07345720e-10j]
 [ 5.06397200e-05+2.07397624e-10j  3.99509128e+00-2.59423226e-04j]]"
-975.5569187235599j,"[[ 4.91508040e-03-3.42132816e-04j -7.31652718e-05+9.18693826e-10j]
 [ 8.49321112e-05+9.18759355e-10j  3.99508452e+00-3.42025339e-04j]]"
-975.1873195878434j,"[[ 4.87397379e-03-3.86566115e-04j -5.61351597e-05+6.36018114e-10j]
 [ 1.01962211e-04+6.36097892e-10j  3.99512553e+00-3.86474825e-04j]]"
-974.8177204521269j,"[[ 4.85858212e-03-3.55789137e-04j -4.88506109e-05+2.65871859e-11j]
 [ 1.09246772e-04+2.66810422e-11j  3.99514084e+00-3.55740875e-04j]]"
-974.4481213164106j,"[[ 4.87931795e-03-3.68713335e-04j -6.16867278e-05+8.79048257e-10j]
 [ 9.64106530e-05+8.79153644e-10j  3.99512003e+00-3.68756494e-04j]]"
-974.0785221806941j,"[[ 4.86769993e-03-4.01843699e-04j -6.40381551e-05+8.22317756e-10j]
 [ 9.40592170e-05+8.22425048e-10j  3.99513164e+00-4.02020429e-04j]]"
-973.7089230449776j,"[[ 4.80735535e-03-4.34082231e-04j -5.22296422e-05+1.46807519e-09j]
 [ 1.05867722e-04+1.46817459e-09j  3.99519203e+00-4.34377825e-04j]]"
-973.3393239092611j,"[[ 4.72519286e-03-4.41368417e-04j -2.41708473e-05+1.13948870e-09j]
 [ 1.33926516e-04+1.13957337e-09j  3.99527428e+00-4.41734353e-04j]]"
-972.9697247735447j,"[[ 4.71759418e-03-3.64875075e-04j -3.13051510e-05+1.31726990e-09j]
 [ 1.26792240e-04+1.31734119e-09j  3.99528196e+00-3.65285803e-04j]]"
-972.6001256378285j,"[[ 4.80904146e-03-3.25953578e-04j -3.12455619e-05-1.40436502e-10j]
 [ 1.26851843e-04-1.40378655e-10j  3.99519060e+00-3.26402520e-04j]]"
-972.230526502112j,"[[4.86030206e-03-3.70556007e-04j 2.14356325e-05+1.63690750e-09j]
 [1.79533025e-04+1.63694510e-09j 3.99513946e+00-3.71027677e-04j]]"
-971.8609273663955j,"[[4.80145354e-03-4.29527907e-04j 5.17991781e-05+1.81869097e-09j]
 [2.09896554e-04+1.81870626e-09j 3.99519845e+00-4.29958480e-04j]]"
-971.491328230679j,"[[4.75484231e-03-4.27280868e-04j 2.60093440e-05+7.85975594e-10j]
 [1.84106723e-04+7.85976483e-10j 3.99524515e+00-4.27611660e-04j]]"
-971.1217290949625j,"[[4.75028372e-03-4.50871911e-04j 3.20342358e-05+7.92600290e-10j]
 [1.90131609e-04+7.92596144e-10j 3.99524974e+00-4.51097634e-04j]]"
-970.752129959246j,"[[4.73204489e-03-4.38041040e-04j 7.74161588e-05+4.74562954e-11j]
 [2.35513538e-04+4.74491238e-11j 3.99526800e+00-4.38203407e-04j]]"
-970.3825308235297j,"[[4.75863838e-03-4.29615258e-04j 9.97530759e-05+1.15689195e-09j]
 [2.57850460e-04+1.15687899e-09j 3.99524144e+00-4.29678657e-04j]]"
-970.0129316878132j,"[[4.67426692e-03-4.72024192e-04j 9.25236677e-05+5.25957279e-11j]
 [2.50621040e-04+5.25872521e-11j 3.99532579e+00-4.71973408e-04j]]"
-969.6433325520967j,"[[4.60376867e-03-4.11755539e-04j 5.92618657e-05+1.42506085e-10j]
 [2.17359260e-04+1.42509821e-10j 3.99539621e+00-4.11601224e-04j]]"
-969.2737334163803j,"[[4.63967322e-03-3.75621083e-04j 6.09555273e-05-7.16873308e-10j]
 [2.19052936e-04-7.16855054e-10j 3.99536022e+00-3.75431018e-04j]]"
-968.9041342806638j,"[[4.66550445e-03-3.81418620e-04j 7.61425503e-05+3.27375762e-10j]
 [2.34239959e-04+3.27407507e-10j 3.99533430e+00-3.81217996e-04j]]"
-968.5345351449475j,"[[4.65913311e-03-3.80362168e-04j 1.00748854e-04-7.41198288e-10j]
 [2.58846265e-04-7.41153921e-10j 3.99534060e+00-3.80163668e-04j]]"
-968.164936009231j,"[[4.59721647e-03-3.70477039e-04j 8.09201901e-05-3.80003965e-10j]
 [2.39017607e-04-3.79944976e-10j 3.99540242e+00-3.70301911e-04j]]"
-967.7953368735145j,"[[4.57689944e-03-3.23158950e-04j 3.12082833e-05+1.74816751e-10j]
 [1.89305718e-04+1.74888280e-10j 3.99542266e+00-3.23051081e-04j]]"
-967.425737737798j,"[[4.59897232e-03-2.74387097e-04j 2.51403880e-05-8.13940559e-10j]
 [1.83237840e-04-8.13860884e-10j 3.99540054e+00-2.74387544e-04j]]"
-967.0561386020815j,"[[4.66013753e-03-2.67368047e-04j 3.81927715e-05+2.97291470e-11j]
 [1.96290228e-04+2.98036888e-11j 3.99533941e+00-2.67485856e-04j]]"
-966.686539466365j,"[[4.64228549e-03-2.96174309e-04j 5.40027173e-05-8.96113982e-11j]
 [2.12100167e-04-8.95472177e-11j 3.99535732e+00-2.96367733e-04j]]"
-966.3169403306488j,"[[4.58654383e-03-2.67253026e-04j 3.63863135e-05+3.25254784e-10j]
 [1.94483775e-04+3.25304443e-10j 3.99541315e+00-2.67491711e-04j]]"
-965.9473411949323j,"[[4.58532826e-03-1.92199566e-04j 2.27220469e-05-1.36231536e-09j]
 [1.80819535e-04-1.36227734e-09j 3.99541444e+00-1.92468538e-04j]]"
-965.5777420592158j,"[[4.64260372e-03-1.65017325e-04j 2.22223970e-05+2.71638162e-10j]
 [1.80319896e-04+2.71659994e-10j 3.99535726e+00-1.65297586e-04j]]"
-965.2081429234994j,"[[4.75830890e-03-1.51431771e-04j 5.15153631e-05-1.98095922e-10j]
 [2.09612868e-04-1.98095048e-10j 3.99524168e+00-1.51686585e-04j]]"
-964.8385437877829j,"[[4.77154693e-03-2.46578243e-04j 3.29128692e-05-1.42218863e-10j]
 [1.91010345e-04-1.42235213e-10j 3.99522855e+00-2.46733990e-04j]]"
-964.4689446520666j,"[[ 4.67884362e-03-2.98257345e-04j -4.67693949e-06-6.21915095e-10j]
 [ 1.53420522e-04-6.21935464e-10j  3.99532128e+00-2.98289455e-04j]]"
-964.0993455163501j,"[[ 4.65726592e-03-1.98178937e-04j -2.70902936e-05-8.68610495e-10j]
 [ 1.31007203e-04-8.68631129e-10j  3.99534286e+00-1.98098598e-04j]]"
-963.7297463806336j,"[[ 4.74024246e-03-1.87844876e-04j -1.33651846e-05-1.31558076e-09j]
 [ 1.44732318e-04-1.31559501e-09j  3.99525985e+00-1.87680285e-04j]]"
-963.3601472449171j,"[[4.77790457e-03-1.91169426e-04j 5.48388620e-06-1.14726866e-09j]
 [1.63581389e-04-1.14727875e-09j 3.99522216e+00-1.90907909e-04j]]"
-962.9905481092006j,"[[4.81251719e-03-2.34050699e-04j 2.94721479e-05-1.54767001e-09j]
 [1.87569639e-04-1.54766497e-09j 3.99518745e+00-2.33691197e-04j]]"
-962.6209489734842j,"[[4.81012322e-03-2.92059388e-04j 2.44556052e-05-1.65777804e-09j]
 [1.82553080e-04-1.65774969e-09j 3.99518971e+00-2.91659103e-04j]]"
-962.2513498377677j,"[[4.74859073e-03-3.00865828e-04j 7.39428722e-06-2.18385346e-10j]
 [1.65491761e-04-2.18340388e-10j 3.99525114e+00-3.00498793e-04j]]"
-961.8817507020514j,"[[4.77502242e-03-2.90432003e-04j 9.21636855e-07-2.00519726e-09j]
 [1.59019116e-04-2.00513803e-09j 3.99522462e+00-2.90115713e-04j]]"
-961.512151566335j,"[[ 4.79628957e-03-3.10268427e-04j -1.42166745e-05-1.15461065e-09j]
 [ 1.43880800e-04-1.15454349e-09j  3.99520330e+00-3.10015996e-04j]]"
-961.1425524306185j,"[[ 4.75476165e-03-3.91548961e-04j -3.42363018e-05-8.12933917e-10j]
 [ 1.23861149e-04-8.12861584e-10j  3.99524480e+00-3.91363188e-04j]]"
-960.7729532949021j,"[[ 4.67123777e-03-3.85167784e-04j -9.11810597e-05-5.02091922e-10j]
 [ 6.69163952e-05-5.02014558e-10j  3.99532829e+00-3.85067227e-04j]]"
-960.4033541591856j,"[[ 4.61094231e-03-3.18055104e-04j -1.14013390e-04-5.53324779e-10j]
 [ 4.40840896e-05-5.53252695e-10j  3.99538862e+00-3.18055652e-04j]]"
-960.0337550234691j,"[[ 4.67511360e-03-2.51037373e-04j -8.27150188e-05-6.18197490e-10j]
 [ 7.53824846e-05-6.18140020e-10j  3.99532454e+00-2.51088851e-04j]]"
-959.6641558877527j,"[[ 4.72032791e-03-2.54723947e-04j -4.69184253e-05-5.54059907e-10j]
 [ 1.11179079e-04-5.54010301e-10j  3.99527937e+00-2.54771997e-04j]]"
-959.2945567520362j,"[[ 4.70415667e-03-2.72507405e-04j -6.95442172e-05-1.38839094e-09j]
 [ 8.85532835e-05-1.38834687e-09j  3.99529558e+00-2.72575971e-04j]]"
-958.9249576163197j,"[[ 4.70493434e-03-2.56563790e-04j -9.53144187e-05+3.95577502e-10j]
 [ 6.27830895e-05+3.95609428e-10j  3.99529487e+00-2.56638872e-04j]]"
-958.5553584806033j,"[[ 4.69392283e-03-2.58011304e-04j -5.67115491e-05-5.99883252e-10j]
 [ 1.01385961e-04-5.99862131e-10j  3.99530595e+00-2.58068165e-04j]]"
-958.1857593448868j,"[[ 4.74773485e-03-2.32406967e-04j -3.87122620e-05+2.56670342e-10j]
 [ 1.19385259e-04+2.56680085e-10j  3.99525221e+00-2.32397240e-04j]]"
-957.8161602091704j,"[[ 4.82735979e-03-2.50390986e-04j -4.90427542e-05-4.91362383e-10j]
 [ 1.09054763e-04-4.91355460e-10j  3.99517260e+00-2.50291458e-04j]]"
-957.4465610734541j,"[[ 4.76387323e-03-3.67753741e-04j -2.97227869e-05-1.15778969e-09j]
 [ 1.28374693e-04-1.15778052e-09j  3.99523607e+00-3.67590478e-04j]]"
-957.0769619377376j,"[[ 4.65009124e-03-3.20773982e-04j -3.92709931e-05-6.70585868e-10j]
 [ 1.18826505e-04-6.70573087e-10j  3.99534983e+00-3.20547737e-04j]]"
-956.7073628020212j,"[[ 4.66457604e-03-2.65140870e-04j -1.65300259e-06-3.36263657e-10j]
 [ 1.56444516e-04-3.36247572e-10j  3.99533533e+00-2.64848823e-04j]]"
-956.3377636663047j,"[[4.75295235e-03-2.72975073e-04j 1.26881920e-05-8.00167802e-10j]
 [1.70785710e-04-8.00140395e-10j 3.99524688e+00-2.72613039e-04j]]"
-955.9681645305882j,"[[4.74567884e-03-3.24787764e-04j 3.81913103e-05-9.85441976e-10j]
 [1.96288814e-04-9.85395265e-10j 3.99525404e+00-3.24388095e-04j]]"
-955.5985653948718j,"[[4.65569951e-03-3.66013214e-04j 1.18840766e-05+1.11113805e-09j]
 [1.69981569e-04+1.11119957e-09j 3.99534393e+00-3.65645314e-04j]]"
-955.2289662591553j,"[[ 4.56071412e-03-2.75419892e-04j -5.07100769e-05-6.12422045e-10j]
 [ 1.07387448e-04-6.12347891e-10j  3.99543884e+00-2.75105042e-04j]]"
-954.8593671234388j,"[[ 4.61449039e-03-1.91238725e-04j -6.23541262e-05-2.55297065e-10j]
 [ 9.57434284e-05-2.55213475e-10j  3.99538501e+00-1.90981027e-04j]]"
-954.4897679877224j,"[[4.70615175e-03-2.13888545e-04j 8.30790070e-06-3.89806995e-10j]
 [1.66405450e-04-3.89717196e-10j 3.99529331e+00-2.13704847e-04j]]"
-954.1201688520059j,"[[4.68434670e-03-2.69263676e-04j 5.18910133e-05+9.00696528e-10j]
 [2.09988546e-04+9.00787960e-10j 3.99531510e+00-2.69182763e-04j]]"
-953.7505697162896j,"[[4.62393826e-03-2.54507186e-04j 4.95584440e-05+8.19516193e-10j]
 [2.07655984e-04+8.19600019e-10j 3.99537556e+00-2.54515394e-04j]]"
-953.3809705805731j,"[[4.57615899e-03-1.87466199e-04j 5.08922878e-05+1.14583124e-09j]
 [2.08989853e-04+1.14590680e-09j 3.99542338e+00-1.87549724e-04j]]"
-953.0113714448566j,"[[4.62834816e-03-1.49637124e-04j 5.50389091e-05+4.48276654e-10j]
 [2.13136489e-04+4.48332505e-10j 3.99537131e+00-1.49737920e-04j]]"
-952.6417723091403j,"[[4.67535842e-03-1.72378483e-04j 1.08487412e-04-4.56062968e-11j]
 [2.66584987e-04-4.55589751e-11j 3.99532436e+00-1.72465116e-04j]]"
-952.2721731734238j,"[[4.64526935e-03-2.23729583e-04j 1.21106776e-04+1.64633422e-09j]
 [2.79204335e-04+1.64637276e-09j 3.99535450e+00-2.23828937e-04j]]"
-951.9025740377073j,"[[4.52610116e-03-2.06318367e-04j 7.89364971e-05+1.75019002e-09j]
 [2.37034065e-04+1.75021015e-09j 3.99547378e+00-2.06389840e-04j]]"
-951.5329749019909j,"[[4.48194505e-03-3.94506060e-05j 6.98928145e-05+1.86300517e-09j]
 [2.27990440e-04+1.86301294e-09j 3.99551801e+00-3.94168608e-05j]]"
-951.1633757662744j,"[[4.62481832e-03+1.14607266e-05j 1.13335511e-04-4.03109402e-10j]
 [2.71433155e-04-4.03102575e-10j 3.99537514e+00+1.16204602e-05j]]"
-950.7937766305579j,"[[4.66188097e-03+3.88126125e-06j 1.56426546e-04-1.84101659e-10j]
 [3.14524190e-04-1.84083214e-10j 3.99533801e+00+4.13824466e-06j]]"
-950.4241774948415j,"[[4.70811639e-03+8.53917106e-06j 2.17463162e-04+4.69303538e-10j]
 [3.75560810e-04+4.69333886e-10j 3.99529170e+00+8.83472467e-06j]]"
-950.0545783591251j,"[[4.69495332e-03-2.18042470e-05j 1.95703678e-04+2.21474510e-09j]
 [3.53801318e-04+2.21478413e-09j 3.99530481e+00-2.14757337e-05j]]"
