iw_n,Sigma_iw_n
-570.8458651140512j,"[[ 0.84347432+4.25912573e-03j -0.41719557-8.40842986e-09j]
 [-0.41567108-8.40979767e-09j  3.15652619+4.25919388e-03j]]"
-570.4762659783347j,"[[ 0.84345905+4.25951178e-03j -0.41721769-1.08732508e-09j]
 [-0.4156932 -1.08841467e-09j  3.15654136+4.25967742e-03j]]"
-570.1066668426183j,"[[ 0.84340152+4.19096442e-03j -0.41722556-2.96297181e-09j]
 [-0.41570107-2.96375055e-09j  3.15659877+4.19110635e-03j]]"
-569.7370677069019j,"[[ 0.8433118 +4.21189464e-03j -0.4171892 -1.06144805e-08j]
 [-0.41566471-1.06151395e-08j  3.15668845+4.21196207e-03j]]"
-569.3674685711854j,"[[ 0.84325527+4.26041581e-03j -0.41714633-2.71128971e-08j]
 [-0.41562184-2.71138505e-08j  3.15674508+4.26045110e-03j]]"
-568.997869435469j,"[[ 0.84321106+4.36723268e-03j -0.41716064-1.88013112e-08j]
 [-0.41563615-1.88024579e-08j  3.15678937+4.36723478e-03j]]"
-568.6282702997526j,"[[ 0.84320717+4.33485443e-03j -0.41718254-7.15033969e-10j]
 [-0.41565805-7.16137168e-10j  3.15679324+4.33486204e-03j]]"
-568.2586711640361j,"[[ 0.84318881+4.37262627e-03j -0.41719362+4.98175766e-09j]
 [-0.41566913+4.98069259e-09j  3.15681159+4.37266669e-03j]]"
-567.8890720283197j,"[[ 0.84320687+4.44976877e-03j -0.41722401-8.60153530e-10j]
 [-0.41569952-8.61212461e-10j  3.15679353+4.44974852e-03j]]"
-567.5194728926032j,"[[ 0.84324946+4.45331842e-03j -0.41724575-1.33298462e-08j]
 [-0.41572126-1.33309216e-08j  3.15675094+4.45327693e-03j]]"
-567.1498737568868j,"[[ 0.84336748+4.42670974e-03j -0.41723567-1.38010487e-08j]
 [-0.41571117-1.38022938e-08j  3.15663298+4.42665262e-03j]]"
-566.7802746211703j,"[[ 0.84343291+4.38843967e-03j -0.41721648-2.12269144e-08j]
 [-0.41569199-2.12281653e-08j  3.15656756+4.38841662e-03j]]"
-566.4106754854538j,"[[ 0.84341075+4.29849758e-03j -0.41721773-3.85930206e-08j]
 [-0.41569324-3.85942304e-08j  3.1565897 +4.29844677e-03j]]"
-566.0410763497375j,"[[ 0.84346209+4.23787462e-03j -0.41722594-5.52559071e-08j]
 [-0.41570144-5.52572384e-08j  3.1565384 +4.23785153e-03j]]"
-565.671477214021j,"[[ 0.84351465+4.15394647e-03j -0.4172587 -6.95442316e-08j]
 [-0.41573421-6.95454787e-08j  3.15648582+4.15393121e-03j]]"
-565.3018780783045j,"[[ 0.84350869+4.06601108e-03j -0.41724586-6.97003651e-08j]
 [-0.41572137-6.97014822e-08j  3.15649173+4.06599947e-03j]]"
-564.9322789425881j,"[[ 0.84349996+4.10606127e-03j -0.41724241-7.22565577e-08j]
 [-0.41571792-7.22575630e-08j  3.15650042+4.10597611e-03j]]"
-564.5626798068716j,"[[ 0.84355443+4.12347979e-03j -0.41725992-7.79079755e-08j]
 [-0.41573543-7.79090840e-08j  3.15644598+4.12338889e-03j]]"
-564.1930806711551j,"[[ 0.84357009+4.07921395e-03j -0.4172323 -8.36536144e-08j]
 [-0.41570781-8.36548482e-08j  3.15643037+4.07908823e-03j]]"
-563.8234815354388j,"[[ 0.84349598+4.00311217e-03j -0.41719991-8.91960038e-08j]
 [-0.41567542-8.91975441e-08j  3.15650459+4.00300550e-03j]]"
-563.4538823997223j,"[[ 0.84339566+3.94194787e-03j -0.41717982-7.93510807e-08j]
 [-0.41565534-7.93526544e-08j  3.15660493+3.94185266e-03j]]"
-563.0842832640059j,"[[ 0.84330919+3.91147629e-03j -0.41713572-8.04240491e-08j]
 [-0.41561123-8.04255171e-08j  3.15669135+3.91142299e-03j]]"
-562.7146841282894j,"[[ 0.84329088+3.90404322e-03j -0.41709402-9.26297643e-08j]
 [-0.41556953-9.26312385e-08j  3.15670966+3.90398059e-03j]]"
-562.345084992573j,"[[ 0.8432895 +3.94579657e-03j -0.41708402-9.37143765e-08j]
 [-0.41555953-9.37161152e-08j  3.15671114+3.94570902e-03j]]"
-561.9754858568566j,"[[ 0.84330823+4.02811308e-03j -0.41706667-7.23261314e-08j]
 [-0.41554218-7.23278793e-08j  3.15669242+4.02807028e-03j]]"
-561.6058867211401j,"[[ 0.84335123+4.13146425e-03j -0.41703663-6.80240563e-08j]
 [-0.41551214-6.80257181e-08j  3.15664938+4.13149916e-03j]]"
-561.2362875854236j,"[[ 0.84339218+4.21497094e-03j -0.41704588-6.25353853e-08j]
 [-0.41552139-6.25370010e-08j  3.15660841+4.21502263e-03j]]"
-560.8666884497072j,"[[ 0.84340073+4.25535014e-03j -0.41704536-6.58732450e-08j]
 [-0.41552087-6.58747774e-08j  3.15659984+4.25543239e-03j]]"
-560.4970893139907j,"[[ 0.84342735+4.32359216e-03j -0.41704055-7.80985082e-08j]
 [-0.41551606-7.81001553e-08j  3.15657325+4.32362989e-03j]]"
-560.1274901782742j,"[[ 0.84346211+4.34945117e-03j -0.41704783-6.70222061e-08j]
 [-0.41552334-6.70239702e-08j  3.15653853+4.34941725e-03j]]"
-559.7578910425578j,"[[ 0.84348161+4.37308591e-03j -0.41704532-4.83191230e-08j]
 [-0.41552083-4.83209777e-08j  3.15651907+4.37303462e-03j]]"
-559.3882919068413j,"[[ 0.84350171+4.34598737e-03j -0.41703066-2.67940649e-08j]
 [-0.41550617-2.67960561e-08j  3.15649902+4.34597889e-03j]]"
-559.018692771125j,"[[ 0.84349442+4.36667058e-03j -0.41703213-2.25912544e-08j]
 [-0.41550763-2.25931599e-08j  3.15650628+4.36665698e-03j]]"
-558.6490936354085j,"[[ 0.84353322+4.37169223e-03j -0.41704157-1.10063684e-08j]
 [-0.41551708-1.10083085e-08j  3.15646749+4.37171289e-03j]]"
-558.2794944996921j,"[[ 0.84354224+4.34085564e-03j -0.41705755+1.10583119e-08j]
 [-0.41553305+1.10563539e-08j  3.15645848+4.34091768e-03j]]"
-557.9098953639757j,"[[ 0.84357461+4.29110740e-03j -0.41706989+2.15232587e-08j]
 [-0.4155454 +2.15213380e-08j  3.15642609+4.29119529e-03j]]"
-557.5402962282592j,"[[ 0.8436154 +4.28321342e-03j -0.41702819+2.88910206e-08j]
 [-0.41550369+2.88892989e-08j  3.15638523+4.28338172e-03j]]"
-557.1706970925427j,"[[ 0.84363807+4.30656704e-03j -0.41702907+3.21231779e-08j]
 [-0.41550458+3.21216139e-08j  3.1563625 +4.30671652e-03j]]"
-556.8010979568263j,"[[ 0.84357875+4.24147396e-03j -0.41703996+3.54005288e-08j]
 [-0.41551547+3.53991616e-08j  3.15642175+4.24159863e-03j]]"
-556.4314988211098j,"[[ 0.84355196+4.18242543e-03j -0.41697797+4.73153713e-08j]
 [-0.41545348+4.73140296e-08j  3.15644853+4.18255346e-03j]]"
-556.0618996853933j,"[[ 0.84350933+4.15737032e-03j -0.41693057+5.64056568e-08j]
 [-0.41540608+5.64044356e-08j  3.15649111+4.15749477e-03j]]"
-555.6923005496769j,"[[ 0.84346032+4.11064723e-03j -0.41690763+5.27956549e-08j]
 [-0.41538314+5.27945608e-08j  3.15654008+4.11069989e-03j]]"
-555.3227014139604j,"[[ 0.84343243+4.09282251e-03j -0.41688011+4.64623562e-08j]
 [-0.41535562+4.64611659e-08j  3.156568  +4.09289336e-03j]]"
-554.953102278244j,"[[ 0.84340849+4.12953612e-03j -0.41689448+3.57200403e-08j]
 [-0.41536999+3.57187473e-08j  3.15659198+4.12962863e-03j]]"
-554.5835031425277j,"[[ 0.84335147+4.16942526e-03j -0.41690899+3.22247804e-08j]
 [-0.4153845 +3.22234137e-08j  3.15664903+4.16960488e-03j]]"
-554.2139040068112j,"[[ 0.84327245+4.25462007e-03j -0.41692586+4.91377197e-08j]
 [-0.41540137+4.91364487e-08j  3.15672802+4.25486517e-03j]]"
-553.8443048710948j,"[[ 0.84323331+4.31218872e-03j -0.41694557+7.23078412e-08j]
 [-0.41542108+7.23067794e-08j  3.15676708+4.31243742e-03j]]"
-553.4747057353783j,"[[ 0.84319166+4.36010009e-03j -0.4169537 +7.59158168e-08j]
 [-0.41542921+7.59150397e-08j  3.15680863+4.36024566e-03j]]"
-553.1051065996618j,"[[ 0.84313313+4.34262357e-03j -0.41698452+8.36725947e-08j]
 [-0.41546003+8.36718217e-08j  3.15686715+4.34268919e-03j]]"
-552.7355074639454j,"[[ 0.84317309+4.27482191e-03j -0.41696481+9.37444723e-08j]
 [-0.41544032+9.37436971e-08j  3.15682719+4.27479777e-03j]]"
-552.3659083282289j,"[[ 0.84319193+4.19755727e-03j -0.41689323+7.72543819e-08j]
 [-0.41536874+7.72535824e-08j  3.15680836+4.19750607e-03j]]"
-551.9963091925124j,"[[ 0.84323801+4.22918200e-03j -0.41686498+5.86625900e-08j]
 [-0.41534049+5.86617440e-08j  3.15676229+4.22908643e-03j]]"
-551.626710056796j,"[[ 0.84325216+4.27120144e-03j -0.41686528+4.61551120e-08j]
 [-0.41534079+4.61541060e-08j  3.1567482 +4.27106112e-03j]]"
-551.2571109210795j,"[[ 0.84328823+4.32488559e-03j -0.41687996+4.19888690e-08j]
 [-0.41535547+4.19876779e-08j  3.1567122 +4.32463707e-03j]]"
-550.8875117853631j,"[[ 0.84335574+4.32790024e-03j -0.41689902+4.10890937e-08j]
 [-0.41537453+4.10877200e-08j  3.15664475+4.32761169e-03j]]"
-550.5179126496467j,"[[ 0.84343045+4.24074930e-03j -0.41693165+4.23626327e-08j]
 [-0.41540716+4.23610606e-08j  3.15657012+4.24049235e-03j]]"
-550.1483135139302j,"[[ 0.8434582 +4.18044322e-03j -0.41695201+6.54984573e-08j]
 [-0.41542752+6.54967292e-08j  3.15654242+4.18025182e-03j]]"
-549.7787143782139j,"[[ 0.84348912+4.15986598e-03j -0.41696228+7.96345152e-08j]
 [-0.41543779+7.96329891e-08j  3.15651143+4.15973317e-03j]]"
-549.4091152424974j,"[[ 0.84350825+4.16121513e-03j -0.41698551+7.27051555e-08j]
 [-0.41546102+7.27037089e-08j  3.15649227+4.16114347e-03j]]"
-549.0395161067809j,"[[ 0.84352117+4.15971043e-03j -0.41699962+6.22559700e-08j]
 [-0.41547512+6.22545773e-08j  3.15647933+4.15963766e-03j]]"
-548.6699169710645j,"[[ 0.84349022+4.11445832e-03j -0.4169698 +5.97620567e-08j]
 [-0.41544531+5.97605460e-08j  3.15651032+4.11441328e-03j]]"
-548.300317835348j,"[[ 0.84344618+4.14462560e-03j -0.41694378+7.02027303e-08j]
 [-0.41541929+7.02013471e-08j  3.15655432+4.14463032e-03j]]"
-547.9307186996315j,"[[ 0.84339006+4.21085052e-03j -0.41692845+6.74017681e-08j]
 [-0.41540396+6.74006040e-08j  3.15661036+4.21085803e-03j]]"
-547.5611195639151j,"[[ 0.84331677+4.30082973e-03j -0.41687191+6.01632564e-08j]
 [-0.41534741+6.01622288e-08j  3.1566836 +4.30086947e-03j]]"
-547.1915204281986j,"[[ 0.84325234+4.48093465e-03j -0.41682916+6.33702420e-08j]
 [-0.41530467+6.33693144e-08j  3.156748  +4.48094833e-03j]]"
-546.8219212924823j,"[[ 0.84323949+4.58469203e-03j -0.41688936+4.84749567e-08j]
 [-0.41536486+4.84742410e-08j  3.15676077+4.58466698e-03j]]"
-546.4523221567658j,"[[ 0.84326329+4.59615514e-03j -0.41696527+1.43617173e-08j]
 [-0.41544077+1.43609620e-08j  3.15673698+4.59613658e-03j]]"
-546.0827230210493j,"[[ 0.84327717+4.56038998e-03j -0.41700856+1.10373821e-08j]
 [-0.41548407+1.10362951e-08j  3.15672322+4.56035445e-03j]]"
-545.713123885333j,"[[ 0.84330062+4.51736626e-03j -0.41699585+2.82533923e-08j]
 [-0.41547136+2.82520617e-08j  3.15669986+4.51729736e-03j]]"
-545.3435247496164j,"[[ 0.84330129+4.48902844e-03j -0.41698218+2.76757191e-08j]
 [-0.41545768+2.76744698e-08j  3.15669916+4.48901981e-03j]]"
-544.9739256139j,"[[ 0.84330421+4.43583560e-03j -0.41699022+2.30224163e-08j]
 [-0.41546573+2.30211311e-08j  3.15669625+4.43585211e-03j]]"
-544.6043264781836j,"[[ 0.84327864+4.46321578e-03j -0.41697058+2.25589674e-08j]
 [-0.41544609+2.25578361e-08j  3.15672177+4.46331836e-03j]]"
-544.2347273424671j,"[[ 0.84327839+4.54203205e-03j -0.41698047+1.27029774e-08j]
 [-0.41545597+1.27020591e-08j  3.15672194+4.54211026e-03j]]"
-543.8651282067506j,"[[ 0.84327463+4.62980737e-03j -0.41704055-5.55002275e-09j]
 [-0.41551605-5.55082478e-09j  3.15672566+4.62982698e-03j]]"
-543.4955290710342j,"[[ 0.84331202+4.64384297e-03j -0.41705174-7.56108026e-09j]
 [-0.41552725-7.56200969e-09j  3.15668831+4.64376062e-03j]]"
-543.1259299353178j,"[[ 0.84337428+4.59268725e-03j -0.41700763-1.02451138e-08j]
 [-0.41548313-1.02460792e-08j  3.15662607+4.59251790e-03j]]"
-542.7563307996014j,"[[ 0.84343705+4.62224970e-03j -0.41697117-8.72769956e-09j]
 [-0.41544668-8.72864973e-09j  3.15656329+4.62196667e-03j]]"
-542.3867316638849j,"[[ 0.84342349+4.59609307e-03j -0.41697133-1.00499606e-08j]
 [-0.41544684-1.00507324e-08j  3.15657679+4.59579241e-03j]]"
-542.0171325281684j,"[[ 0.84347508+4.48995691e-03j -0.41696159-2.31807720e-08j]
 [-0.4154371 -2.31815627e-08j  3.1565252 +4.48959477e-03j]]"
-541.647533392452j,"[[ 0.84353954+4.45694083e-03j -0.41694146-3.30891287e-08j]
 [-0.41541696-3.30900274e-08j  3.15646077+4.45648710e-03j]]"
-541.2779342567355j,"[[ 0.84358002+4.49057926e-03j -0.4169351 -5.02742343e-08j]
 [-0.4154106 -5.02752897e-08j  3.15642035+4.49006003e-03j]]"
-540.908335121019j,"[[ 0.84364418+4.44459357e-03j -0.41692847-6.40045693e-08j]
 [-0.41540397-6.40058440e-08j  3.15635627+4.44412990e-03j]]"
-540.5387359853027j,"[[ 0.8436951 +4.42312165e-03j -0.41693359-5.58558456e-08j]
 [-0.4154091 -5.58572845e-08j  3.15630541+4.42267289e-03j]]"
-540.1691368495862j,"[[ 0.84368751+4.31300617e-03j -0.41695992-4.62912148e-08j]
 [-0.41543543-4.62926837e-08j  3.156313  +4.31261574e-03j]]"
-539.7995377138697j,"[[ 0.84363037+4.23390128e-03j -0.41696529-5.53692589e-08j]
 [-0.4154408 -5.53707765e-08j  3.15637017+4.23353549e-03j]]"
-539.4299385781533j,"[[ 0.84362895+4.17997527e-03j -0.41696096-5.06866418e-08j]
 [-0.41543646-5.06883115e-08j  3.15637164+4.17965005e-03j]]"
-539.0603394424369j,"[[ 0.84357227+4.09610965e-03j -0.41698164-4.01906224e-08j]
 [-0.41545715-4.01923174e-08j  3.15642833+4.09584694e-03j]]"
-538.6907403067205j,"[[ 0.84345891+4.05507414e-03j -0.41699862-4.34407362e-08j]
 [-0.41547412-4.34424333e-08j  3.15654169+4.05494076e-03j]]"
-538.321141171004j,"[[ 0.84339892+4.11214282e-03j -0.41697537-5.72079779e-08j]
 [-0.41545087-5.72097124e-08j  3.15660169+4.11203933e-03j]]"
-537.9515420352875j,"[[ 0.84334195+4.17588298e-03j -0.41692514-6.65970032e-08j]
 [-0.41540065-6.65988915e-08j  3.15665871+4.17578415e-03j]]"
-537.5819428995711j,"[[ 0.84330954+4.24710075e-03j -0.41688023-6.35628185e-08j]
 [-0.41535573-6.35648623e-08j  3.15669118+4.24695691e-03j]]"
-537.2123437638546j,"[[ 0.84335255+4.26939564e-03j -0.41686241-4.77296845e-08j]
 [-0.41533791-4.77319234e-08j  3.15664824+4.26920657e-03j]]"
-536.8427446281381j,"[[ 0.84337171+4.28049647e-03j -0.41684613-4.89817489e-08j]
 [-0.41532163-4.89840385e-08j  3.1566291 +4.28035847e-03j]]"
-536.4731454924217j,"[[ 0.843348  +4.27762944e-03j -0.41681609-5.19419438e-08j]
 [-0.41529159-5.19443610e-08j  3.15665285+4.27763643e-03j]]"
-536.1035463567052j,"[[ 0.84332123+4.36771435e-03j -0.4167977 -3.88107648e-08j]
 [-0.4152732 -3.88129494e-08j  3.15667954+4.36778665e-03j]]"
-535.7339472209887j,"[[ 0.84330728+4.40986644e-03j -0.41679244-2.58069181e-08j]
 [-0.41526795-2.58089487e-08j  3.15669343+4.40994898e-03j]]"
-535.3643480852725j,"[[ 0.84330182+4.39149380e-03j -0.41680091-2.65110357e-08j]
 [-0.41527642-2.65129667e-08j  3.15669886+4.39155810e-03j]]"
-534.994748949556j,"[[ 0.84327034+4.35961754e-03j -0.41683185-2.48710113e-08j]
 [-0.41530735-2.48729662e-08j  3.15673035+4.35957922e-03j]]"
-534.6251498138396j,"[[ 0.84326366+4.30340630e-03j -0.41686674-3.54560449e-08j]
 [-0.41534225-3.54579002e-08j  3.15673699+4.30331616e-03j]]"
-534.2555506781231j,"[[ 0.84329633+4.28221106e-03j -0.41686144-4.51475565e-08j]
 [-0.41533695-4.51496152e-08j  3.15670439+4.28212644e-03j]]"
-533.8859515424066j,"[[ 0.84333001+4.30449382e-03j -0.41683715-3.30479713e-08j]
 [-0.41531266-3.30500384e-08j  3.15667072+4.30443831e-03j]]"
-533.5163524066902j,"[[ 0.84331864+4.35728167e-03j -0.41684212-2.99540705e-08j]
 [-0.41531762-2.99560377e-08j  3.15668205+4.35718446e-03j]]"
-533.1467532709737j,"[[ 0.84336944+4.38571556e-03j -0.4168174 -3.49259046e-08j]
 [-0.41529291-3.49279141e-08j  3.15663126+4.38560529e-03j]]"
-532.7771541352572j,"[[ 0.84336831+4.39923664e-03j -0.4167831 -2.93914639e-08j]
 [-0.4152586 -2.93935568e-08j  3.15663242+4.39910086e-03j]]"
-532.4075549995408j,"[[ 0.84334764+4.44763377e-03j -0.41677252-2.53409563e-08j]
 [-0.41524802-2.53430708e-08j  3.1566531 +4.44748160e-03j]]"
-532.0379558638243j,"[[ 0.84327873+4.46847150e-03j -0.41675887-2.19682049e-08j]
 [-0.41523437-2.19704380e-08j  3.15672205+4.46828242e-03j]]"
-531.6683567281079j,"[[ 0.84330088+4.45532850e-03j -0.41676054+2.84569017e-09j]
 [-0.41523604+2.84343325e-09j  3.15669991+4.45520088e-03j]]"
-531.2987575923916j,"[[ 0.84329832+4.44333695e-03j -0.41675029+1.96349607e-08j]
 [-0.4152258 +1.96329430e-08j  3.15670238+4.44325403e-03j]]"
-530.929158456675j,"[[ 0.84335484+4.46522103e-03j -0.41675612+4.17629120e-09j]
 [-0.41523163+4.17437354e-09j  3.15664583+4.46515444e-03j]]"
-530.5595593209587j,"[[ 0.84340432+4.45486184e-03j -0.41677701-1.06901622e-08j]
 [-0.41525251-1.06920483e-08j  3.15659634+4.45478620e-03j]]"
-530.1899601852422j,"[[ 0.84340558+4.49454373e-03j -0.41678244-1.66392466e-08j]
 [-0.41525794-1.66411041e-08j  3.15659506+4.49447312e-03j]]"
-529.8203610495257j,"[[ 0.84339162+4.47043836e-03j -0.41676322-7.19653000e-09j]
 [-0.41523872-7.19856228e-09j  3.15660908+4.47028150e-03j]]"
-529.4507619138093j,"[[ 0.84342078+4.48279962e-03j -0.41673556+2.36278947e-09j]
 [-0.41521106+2.36057339e-09j  3.15657999+4.48265524e-03j]]"
-529.0811627780928j,"[[ 0.84337627+4.45484035e-03j -0.41675266+9.98573265e-09j]
 [-0.41522817+9.98338608e-09j  3.15662454+4.45470968e-03j]]"
-528.7115636423763j,"[[ 0.843335  +4.37861041e-03j -0.41679512+2.06067387e-08j]
 [-0.41527063+2.06043436e-08j  3.15666583+4.37848578e-03j]]"
-528.3419645066599j,"[[ 0.84334408+4.28990415e-03j -0.41681629+2.70548783e-08j]
 [-0.41529179+2.70525526e-08j  3.15665672+4.28980954e-03j]]"
-527.9723653709434j,"[[ 0.84336581+4.25221578e-03j -0.4167849 +3.18376557e-08j]
 [-0.4152604 +3.18353071e-08j  3.156635  +4.25220627e-03j]]"
-527.602766235227j,"[[ 0.84337711+4.21377473e-03j -0.41673244+2.87445281e-08j]
 [-0.41520794+2.87421550e-08j  3.15662371+4.21381911e-03j]]"
-527.2331670995106j,"[[ 0.84331472+4.23284163e-03j -0.41671038+3.94328034e-08j]
 [-0.41518588+3.94303676e-08j  3.15668612+4.23294682e-03j]]"
-526.8635679637941j,"[[ 0.84321969+4.28494331e-03j -0.41672315+3.83077138e-08j]
 [-0.41519865+3.83055203e-08j  3.15678106+4.28507170e-03j]]"
-526.4939688280778j,"[[ 0.84310796+4.33401827e-03j -0.41674966+3.09110257e-08j]
 [-0.41522516+3.09088330e-08j  3.1568928 +4.33413488e-03j]]"
-526.1243696923613j,"[[ 0.84312321+4.39099252e-03j -0.41678057+3.39051709e-08j]
 [-0.41525608+3.39031374e-08j  3.15687749+4.39105548e-03j]]"
-525.7547705566448j,"[[ 0.84316776+4.41762345e-03j -0.41678635+2.38648055e-08j]
 [-0.41526185+2.38629126e-08j  3.15683289+4.41765849e-03j]]"
-525.3851714209284j,"[[ 0.84326852+4.41667760e-03j -0.41674055+8.46027677e-09j]
 [-0.41521606+8.45840177e-09j  3.15673213+4.41665096e-03j]]"
-525.0155722852119j,"[[ 0.84331704+4.45406732e-03j -0.41668758+6.67607355e-09j]
 [-0.41516308+6.67391585e-09j  3.15668371+4.45396743e-03j]]"
-524.6459731494954j,"[[ 0.84330535+4.48055944e-03j -0.41668576+4.53900674e-09j]
 [-0.41516126+4.53659692e-09j  3.15669548+4.48053215e-03j]]"
-524.276374013779j,"[[ 0.8432804 +4.53435436e-03j -0.41672118-3.46223830e-12j]
 [-0.41519668-5.90518697e-12j  3.15672044+4.53435407e-03j]]"
-523.9067748780626j,"[[ 0.84326222+4.64342328e-03j -0.41674343-1.61794102e-08j]
 [-0.41521893-1.61815505e-08j  3.15673851+4.64340528e-03j]]"
-523.5371757423461j,"[[ 0.84325487+4.74595427e-03j -0.41676935-4.92251070e-08j]
 [-0.41524485-4.92272083e-08j  3.15674585+4.74593266e-03j]]"
-523.1675766066297j,"[[ 0.84326273+4.82296720e-03j -0.41676457-7.67897149e-08j]
 [-0.41524007-7.67918496e-08j  3.15673801+4.82297031e-03j]]"
-522.7979774709132j,"[[ 0.84326233+4.92818746e-03j -0.41673613-7.10505541e-08j]
 [-0.41521163-7.10528997e-08j  3.15673847+4.92816231e-03j]]"
-522.4283783351968j,"[[ 0.84324067+4.97615475e-03j -0.41676266-5.42153586e-08j]
 [-0.41523816-5.42178435e-08j  3.15676019+4.97617186e-03j]]"
-522.0587791994803j,"[[ 0.84330688+4.99259640e-03j -0.41682195-5.91020639e-08j]
 [-0.41529745-5.91045270e-08j  3.15669396+4.99261260e-03j]]"
-521.6891800637638j,"[[ 0.84330985+4.95008628e-03j -0.41686437-5.92845669e-08j]
 [-0.41533987-5.92867274e-08j  3.15669089+4.95012424e-03j]]"
-521.3195809280475j,"[[ 0.84332214+4.85383623e-03j -0.41686763-7.14201405e-08j]
 [-0.41534313-7.14222484e-08j  3.15667858+4.85387132e-03j]]"
-520.949981792331j,"[[ 0.843347  +4.80822361e-03j -0.41684988-7.02797416e-08j]
 [-0.41532538-7.02821316e-08j  3.15665381+4.80824698e-03j]]"
-520.5803826566145j,"[[ 0.84341093+4.77073954e-03j -0.41683738-4.95779997e-08j]
 [-0.41531289-4.95804333e-08j  3.15658991+4.77072982e-03j]]"
-520.2107835208981j,"[[ 0.84345526+4.80497734e-03j -0.41682398-2.42270923e-08j]
 [-0.41529948-2.42295115e-08j  3.15654557+4.80499640e-03j]]"
-519.8411843851817j,"[[ 0.84348123+4.85164908e-03j -0.41686497-1.07448769e-08j]
 [-0.41534047-1.07471774e-08j  3.15651955+4.85165275e-03j]]"
-519.4715852494652j,"[[ 0.84348241+4.86227699e-03j -0.4168986 -5.93563356e-09j]
 [-0.4153741 -5.93778100e-09j  3.15651832+4.86228967e-03j]]"
-519.1019861137488j,"[[ 0.84354101+4.83801249e-03j -0.41687337-1.04827935e-08j]
 [-0.41534887-1.04847516e-08j  3.15645966+4.83797269e-03j]]"
-518.7323869780323j,"[[ 0.84360432+4.80223719e-03j -0.41684536-2.00776490e-08j]
 [-0.41532086-2.00796781e-08j  3.15639637+4.80218822e-03j]]"
-518.3627878423158j,"[[ 0.84352009+4.75618011e-03j -0.41684339-3.22383024e-09j]
 [-0.41531889-3.22594349e-09j  3.15648063+4.75616583e-03j]]"
-517.9931887065994j,"[[ 0.84352476+4.75822513e-03j -0.41683243+1.46426598e-08j]
 [-0.41530793+1.46404946e-08j  3.15647597+4.75829516e-03j]]"
-517.6235895708829j,"[[ 0.84350522+4.72369528e-03j -0.41683687+2.59585298e-08j]
 [-0.41531237+2.59564328e-08j  3.15649549+4.72381971e-03j]]"
-517.2539904351665j,"[[ 0.84344425+4.64573099e-03j -0.41686603+3.18022365e-08j]
 [-0.41534153+3.18003362e-08j  3.15655639+4.64587286e-03j]]"
-516.88439129945j,"[[ 0.84345574+4.62246880e-03j -0.41687492+3.35217454e-08j]
 [-0.41535043+3.35198584e-08j  3.1565449 +4.62260347e-03j]]"
-516.5147921637335j,"[[ 0.84343687+4.63710484e-03j -0.41688172+4.08253295e-08j]
 [-0.41535722+4.08234528e-08j  3.15656377+4.63720765e-03j]]"
-516.1451930280173j,"[[ 0.84342648+4.64016209e-03j -0.41690728+4.46678023e-08j]
 [-0.41538278+4.46659690e-08j  3.15657414+4.64018575e-03j]]"
-515.7755938923008j,"[[ 0.84347754+4.66643415e-03j -0.41692552+4.64858542e-08j]
 [-0.41540102+4.64837910e-08j  3.15652316+4.66642085e-03j]]"
-515.4059947565843j,"[[ 0.84349774+4.67912193e-03j -0.41695667+6.06015155e-08j]
 [-0.41543217+6.05994796e-08j  3.15650295+4.67907333e-03j]]"
-515.0363956208679j,"[[ 0.84350362+4.57303395e-03j -0.41694492+6.00975714e-08j]
 [-0.41542042+6.00954678e-08j  3.15649709+4.57299324e-03j]]"
-514.6667964851514j,"[[ 0.84349446+4.56247693e-03j -0.41690785+5.62045397e-08j]
 [-0.41538335+5.62022204e-08j  3.15650632+4.56240889e-03j]]"
-514.2971973494349j,"[[ 0.84348951+4.60945658e-03j -0.41690515+5.50770606e-08j]
 [-0.41538065+5.50745752e-08j  3.15651133+4.60934706e-03j]]"
-513.9275982137185j,"[[ 0.84346638+4.67177174e-03j -0.41692483+5.53910782e-08j]
 [-0.41540033+5.53884459e-08j  3.1565345 +4.67161017e-03j]]"
-513.557999078002j,"[[ 0.84345731+4.66752440e-03j -0.41693024+5.28223493e-08j]
 [-0.41540574+5.28196132e-08j  3.15654361+4.66734428e-03j]]"
-513.1883999422856j,"[[ 0.84342169+4.67938188e-03j -0.41692108+5.27550032e-08j]
 [-0.41539658+5.27523610e-08j  3.1565792 +4.67921474e-03j]]"
-512.8188008065691j,"[[ 0.84347364+4.70803676e-03j -0.41691389+5.79322492e-08j]
 [-0.41538939+5.79297544e-08j  3.1565272 +4.70787419e-03j]]"
-512.4492016708527j,"[[ 0.8435699 +4.79707573e-03j -0.41695546+4.99157185e-08j]
 [-0.41543096+4.99134057e-08j  3.15643088+4.79688639e-03j]]"
-512.0796025351364j,"[[ 0.8435885 +4.75319831e-03j -0.41702719+3.82358243e-08j]
 [-0.41550269+3.82335338e-08j  3.15641227+4.75300116e-03j]]"
-511.7100033994198j,"[[ 0.84361722+4.69302756e-03j -0.41705598+3.61063214e-08j]
 [-0.41553148+3.61040599e-08j  3.15638354+4.69287391e-03j]]"
-511.34040426370336j,"[[ 0.84366954+4.63367214e-03j -0.41703225+4.24408890e-08j]
 [-0.41550775+4.24385251e-08j  3.15633125+4.63349007e-03j]]"
