iw_n,Sigma_iw_n
-330.6064268983612j,"[[ 0.96312076+7.80417764e-03j -0.50577781-1.02722487e-07j]
 [-0.50269953-1.02758529e-07j  3.03688316+7.80359790e-03j]]"
-330.23682776264474j,"[[ 0.96319835+7.77505250e-03j -0.50574517-9.94443310e-08j]
 [-0.50266689-9.94813737e-08j  3.03680568+7.77457418e-03j]]"
-329.8672286269283j,"[[ 0.96326335+7.71874922e-03j -0.50572361-7.35899687e-08j]
 [-0.50264534-7.36286179e-08j  3.03674083+7.71835315e-03j]]"
-329.4976294912118j,"[[ 0.96331452+7.64366842e-03j -0.50570315-6.50345075e-08j]
 [-0.50262487-6.50744386e-08j  3.0366898 +7.64333189e-03j]]"
-329.1280303554954j,"[[ 0.96329518+7.70871649e-03j -0.50568287-6.70495507e-08j]
 [-0.50260459-6.70910333e-08j  3.0367093 +7.70851248e-03j]]"
-328.75843121977897j,"[[ 0.96329677+7.81774188e-03j -0.50567377-3.27898385e-08j]
 [-0.50259549-3.28317439e-08j  3.03670776+7.81769775e-03j]]"
-328.38883208406247j,"[[ 0.96326288+7.87504738e-03j -0.50567731+2.06975377e-08j]
 [-0.50259903+2.06561754e-08j  3.03674158+7.87518114e-03j]]"
-328.01923294834603j,"[[ 0.96332188+7.82670310e-03j -0.50565409+7.12379478e-08j]
 [-0.50257581+7.11980225e-08j  3.03668243+7.82695240e-03j]]"
-327.6496338126296j,"[[ 0.96331115+7.79775067e-03j -0.5056221 +1.13321081e-07j]
 [-0.50254382+1.13282749e-07j  3.03669298+7.79810258e-03j]]"
-327.28003467691315j,"[[ 0.96323942+7.80164671e-03j -0.50561711+1.26469963e-07j]
 [-0.50253883+1.26433494e-07j  3.03676452+7.80207321e-03j]]"
-326.9104355411967j,"[[ 0.96323921+7.81272698e-03j -0.50562997+1.24977546e-07j]
 [-0.50255169+1.24942625e-07j  3.03676456+7.81322496e-03j]]"
-326.54083640548026j,"[[ 0.96319133+7.81950819e-03j -0.50565757+1.05173599e-07j]
 [-0.50257929+1.05140528e-07j  3.03681225+7.82008622e-03j]]"
-326.1712372697638j,"[[ 0.96316122+7.75334608e-03j -0.50561676+7.33959098e-08j]
 [-0.50253848+7.33647030e-08j  3.03684216+7.75390523e-03j]]"
-325.8016381340474j,"[[ 0.9631375 +7.77382714e-03j -0.50553357+5.85121800e-08j]
 [-0.50245529+5.84823408e-08j  3.03686574+7.77430970e-03j]]"
-325.4320389983309j,"[[ 0.96316923+7.92289707e-03j -0.50553808+5.36710846e-08j]
 [-0.50245979+5.36417489e-08j  3.03683394+7.92329783e-03j]]"
-325.0624398626145j,"[[ 0.96316525+8.00473711e-03j -0.5055696 +5.26992603e-08j]
 [-0.50249132+5.26706552e-08j  3.03683784+8.00500086e-03j]]"
-324.69284072689805j,"[[ 0.9632142 +8.04667135e-03j -0.50556184+4.53624431e-08j]
 [-0.50248355+4.53342222e-08j  3.03678885+8.04679596e-03j]]"
-324.32324159118156j,"[[ 0.9632964 +8.07467525e-03j -0.50554775+2.17490057e-08j]
 [-0.50246946+2.17214167e-08j  3.03670658+8.07467717e-03j]]"
-323.9536424554651j,"[[ 0.96334826+8.08536374e-03j -0.50552564-1.01323689e-08j]
 [-0.50244735-1.01597891e-08j  3.0366547 +8.08523345e-03j]]"
-323.5840433197487j,"[[ 0.96334197+8.09032019e-03j -0.50551197-1.50777490e-08j]
 [-0.50243369-1.51054619e-08j  3.03666101+8.09001650e-03j]]"
-323.2144441840323j,"[[ 0.96335241+8.09055189e-03j -0.50555105+6.31468145e-10j]
 [-0.50247277+6.02839728e-10j  3.03665067+8.09011019e-03j]]"
-322.8448450483158j,"[[ 0.96335693+8.01272603e-03j -0.50558475+2.45152491e-08j]
 [-0.50250646+2.44857254e-08j  3.03664623+8.01216135e-03j]]"
-322.47524591259935j,"[[ 0.96332394+7.92636701e-03j -0.50559142+1.89121764e-08j]
 [-0.50251314+1.88820797e-08j  3.03667928+7.92572793e-03j]]"
-322.1056467768829j,"[[ 0.96330506+7.85900284e-03j -0.50556273-1.52378623e-08j]
 [-0.50248445-1.52689012e-08j  3.03669825+7.85831497e-03j]]"
-321.73604764116646j,"[[ 0.96327567+7.79048376e-03j -0.5054831 -3.54326931e-08j]
 [-0.50240481-3.54654581e-08j  3.03672781+7.78977152e-03j]]"
-321.36644850545j,"[[ 0.96326668+7.82010301e-03j -0.50544   -2.27986918e-08j]
 [-0.50236171-2.28327428e-08j  3.03673693+7.81940609e-03j]]"
-320.9968493697336j,"[[ 0.96328849+7.96117512e-03j -0.50545012-2.23430505e-08j]
 [-0.50237184-2.23782123e-08j  3.03671523+7.96060538e-03j]]"
-320.62725023401714j,"[[ 0.96333714+8.07586313e-03j -0.50550611-2.34814677e-08j]
 [-0.50242781-2.35174873e-08j  3.03666667+8.07541914e-03j]]"
-320.25765109830064j,"[[ 0.96333013+8.05380437e-03j -0.50558559-2.70213956e-08j]
 [-0.5025073 -2.70579686e-08j  3.03667372+8.05342608e-03j]]"
-319.8880519625842j,"[[ 0.96327465+7.94776558e-03j -0.50560398-4.08368930e-08j]
 [-0.50252569-4.08743543e-08j  3.03672929+7.94746025e-03j]]"
-319.5184528268678j,"[[ 0.96315326+7.88978509e-03j -0.50560472-3.75598384e-08j]
 [-0.50252643-3.75982509e-08j  3.03685078+7.88963337e-03j]]"
-319.1488536911514j,"[[ 0.96304231+7.84292031e-03j -0.5055872 -1.89901817e-08j]
 [-0.50250892-1.90291735e-08j  3.03696179+7.84294479e-03j]]"
-318.7792545554349j,"[[ 0.9629777 +7.88513169e-03j -0.50555788+1.27763704e-08j]
 [-0.50247959+1.27374510e-08j  3.03702639+7.88529202e-03j]]"
-318.40965541971843j,"[[ 0.96288715+7.87339572e-03j -0.50557519+2.40343723e-08j]
 [-0.5024969 +2.39959157e-08j  3.03711689+7.87365258e-03j]]"
-318.040056284002j,"[[ 0.96287019+7.79958971e-03j -0.5055727 +1.77228340e-08j]
 [-0.50249441+1.76850194e-08j  3.03713378+7.79995492e-03j]]"
-317.67045714828555j,"[[ 0.96285009+7.77938447e-03j -0.50556082+3.10608585e-08j]
 [-0.50248253+3.10234244e-08j  3.03715384+7.77983014e-03j]]"
-317.3008580125691j,"[[ 0.96280321+7.78226020e-03j -0.50554309+5.06485771e-08j]
 [-0.5024648 +5.06121812e-08j  3.03720061+7.78275621e-03j]]"
-316.93125887685267j,"[[ 0.96280413+7.86292333e-03j -0.50550941+4.59297331e-08j]
 [-0.50243112+4.58948611e-08j  3.03719953+7.86350765e-03j]]"
-316.5616597411362j,"[[ 0.96285877+7.83983207e-03j -0.50552478+1.31230186e-08j]
 [-0.50244648+1.30899785e-08j  3.0371447 +7.84043654e-03j]]"
-316.1920606054197j,"[[ 0.96289072+7.90260373e-03j -0.50553544-1.01190796e-08j]
 [-0.50245714-1.01512362e-08j  3.03711266+7.90315650e-03j]]"
-315.8224614697033j,"[[ 0.9629746 +8.02351624e-03j -0.50550568-1.25928554e-08j]
 [-0.50242739-1.26245927e-08j  3.03702874+8.02397250e-03j]]"
-315.4528623339869j,"[[ 0.96305104+8.08140471e-03j -0.50549396-8.18363178e-09j]
 [-0.50241567-8.21529214e-09j  3.03695229+8.08178660e-03j]]"
-315.08326319827046j,"[[ 0.96307062+8.08279033e-03j -0.50548633-6.92284933e-09j]
 [-0.50240803-6.95411105e-09j  3.03693267+8.08311410e-03j]]"
-314.71366406255396j,"[[ 0.96310031+8.03366156e-03j -0.50547018+7.88428061e-09j]
 [-0.50239189+7.85285298e-09j  3.03690298+8.03390447e-03j]]"
-314.3440649268375j,"[[ 0.96307687+8.04155598e-03j -0.50545724+2.65968124e-08j]
 [-0.50237894+2.65655463e-08j  3.0369264 +8.04173003e-03j]]"
-313.9744657911211j,"[[ 0.96302694+8.05401372e-03j -0.50543836+4.08498385e-08j]
 [-0.50236007+4.08189030e-08j  3.03697629+8.05409723e-03j]]"
-313.6048666554047j,"[[ 0.96296142+8.05388371e-03j -0.50543275+5.72095041e-08j]
 [-0.50235445+5.71795146e-08j  3.03704171+8.05386574e-03j]]"
-313.2352675196882j,"[[ 0.96292854+8.05807875e-03j -0.50545828+5.22837104e-08j]
 [-0.50237998+5.22544249e-08j  3.03707452+8.05795486e-03j]]"
-312.86566838397175j,"[[ 0.96291302+8.07440912e-03j -0.50549832+3.89373672e-08j]
 [-0.50242002+3.89084791e-08j  3.03708999+8.07413568e-03j]]"
-312.4960692482553j,"[[ 0.96279021+8.12780861e-03j -0.50551822+2.68155646e-08j]
 [-0.50243992+2.67860149e-08j  3.03721286+8.12744675e-03j]]"
-312.1264701125388j,"[[ 0.96263816+8.11636672e-03j -0.50552841+1.37184484e-08j]
 [-0.50245011+1.36877263e-08j  3.03736503+8.11592908e-03j]]"
-311.7568709768224j,"[[ 0.962606  +8.10711449e-03j -0.50545188+1.06968463e-08j]
 [-0.50237358+1.06648280e-08j  3.03739732+8.10662288e-03j]]"
-311.387271841106j,"[[ 0.96264866+8.11167397e-03j -0.50536174+2.81749558e-08j]
 [-0.50228344+2.81426422e-08j  3.03735467+8.11116897e-03j]]"
-311.01767270538954j,"[[ 0.9627202 +8.13321617e-03j -0.50531783+2.01980855e-08j]
 [-0.50223953+2.01657132e-08j  3.03728314+8.13273754e-03j]]"
-310.64807356967304j,"[[ 0.96269716+8.18138005e-03j -0.50529196+8.01184185e-09j]
 [-0.50221366+7.97890023e-09j  3.03730623+8.18091954e-03j]]"
-310.2784744339566j,"[[ 0.96267974+8.15640871e-03j -0.50528907+1.49079685e-08j]
 [-0.50221077+1.48741651e-08j  3.03732372+8.15594196e-03j]]"
-309.9088752982402j,"[[ 0.96275286+8.16967640e-03j -0.50535814+1.69356384e-08j]
 [-0.50227984+1.69011885e-08j  3.03725066+8.16922749e-03j]]"
-309.5392761625238j,"[[ 0.96278275+8.21954010e-03j -0.50541596+4.92119644e-09j]
 [-0.50233765+4.88575735e-09j  3.03722087+8.21915235e-03j]]"
-309.1696770268073j,"[[ 0.96282296+8.26537903e-03j -0.50542976+1.91481435e-08j]
 [-0.50235145+1.91122446e-08j  3.0371807 +8.26505609e-03j]]"
-308.80007789109084j,"[[ 0.96285899+8.22299371e-03j -0.50542903+3.20312074e-08j]
 [-0.50235073+3.19952798e-08j  3.03714467+8.22276492e-03j]]"
-308.4304787553744j,"[[ 0.96291072+8.16926500e-03j -0.50537631+4.86542623e-09j]
 [-0.502298  +4.82983366e-09j  3.03709291+8.16909387e-03j]]"
-308.06087961965795j,"[[ 0.96292611+8.21328904e-03j -0.50529947-2.72402075e-08j]
 [-0.50222116-2.72760938e-08j  3.03707755+8.21318094e-03j]]"
-307.6912804839415j,"[[ 0.96286577+8.23718821e-03j -0.50530162-2.63539807e-08j]
 [-0.50222331-2.63908136e-08j  3.03713797+8.23713967e-03j]]"
-307.32168134822507j,"[[ 0.96281239+8.25254319e-03j -0.50527721-1.93174773e-08j]
 [-0.5021989 -1.93546018e-08j  3.03719138+8.25262169e-03j]]"
-306.9520822125086j,"[[ 0.96278102+8.35825077e-03j -0.50522491-1.68424770e-08j]
 [-0.50214659-1.68792322e-08j  3.03722271+8.35848177e-03j]]"
-306.58248307679213j,"[[ 0.96277969+8.44310430e-03j -0.50522402-7.40386129e-09j]
 [-0.50214571-7.43974159e-09j  3.03722395+8.44340088e-03j]]"
-306.2128839410757j,"[[ 0.96275728+8.51626050e-03j -0.50523788-1.37412735e-08j]
 [-0.50215956-1.37766224e-08j  3.03724631+8.51655240e-03j]]"
-305.8432848053593j,"[[ 0.96266107+8.59568556e-03j -0.50530825-3.48158556e-08j]
 [-0.50222993-3.48510448e-08j  3.0373425 +8.59598435e-03j]]"
-305.4736856696428j,"[[ 0.96268666+8.60704366e-03j -0.50535374-4.80715762e-08j]
 [-0.50227542-4.81062047e-08j  3.03731685+8.60728167e-03j]]"
-305.10408653392636j,"[[ 0.96280994+8.63780903e-03j -0.50532613-5.15287720e-08j]
 [-0.50224781-5.15626545e-08j  3.03719349+8.63798304e-03j]]"
-304.7344873982099j,"[[ 0.96291149+8.63494235e-03j -0.50531296-6.23611759e-08j]
 [-0.50223464-6.23948801e-08j  3.03709192+8.63507601e-03j]]"
-304.3648882624935j,"[[ 0.96297027+8.54587635e-03j -0.50530735-5.33763842e-08j]
 [-0.50222903-5.34104697e-08j  3.03703317+8.54598564e-03j]]"
-303.99528912677704j,"[[ 0.96303073+8.38436058e-03j -0.50530606-3.11170606e-08j]
 [-0.50222774-3.11514641e-08j  3.03697273+8.38442964e-03j]]"
-303.6256899910606j,"[[ 0.96306348+8.27680208e-03j -0.50526799-1.96127208e-08j]
 [-0.50218967-1.96474349e-08j  3.03694001+8.27682800e-03j]]"
-303.25609085534415j,"[[ 0.96309583+8.25746179e-03j -0.5052466 -1.52740790e-08j]
 [-0.50216828-1.53090112e-08j  3.03690768+8.25747145e-03j]]"
-302.8864917196277j,"[[ 0.96311694+8.16849977e-03j -0.50524291-3.50662085e-08j]
 [-0.5021646 -3.51011822e-08j  3.03688657+8.16849595e-03j]]"
-302.5168925839112j,"[[ 0.96311577+8.09936373e-03j -0.50520569-4.13254867e-08j]
 [-0.50212737-4.13609465e-08j  3.03688778+8.09931233e-03j]]"
-302.14729344819483j,"[[ 0.96303773+8.11621807e-03j -0.50521274-4.82168188e-08j]
 [-0.50213443-4.82529544e-08j  3.03696589+8.11615861e-03j]]"
-301.7776943124784j,"[[ 0.96291488+8.16342040e-03j -0.5052404 -4.05848172e-08j]
 [-0.50216208-4.06218629e-08j  3.03708882+8.16334457e-03j]]"
-301.4080951767619j,"[[ 0.96278098+8.18724133e-03j -0.50521676-1.33596719e-08j]
 [-0.50213844-1.33971473e-08j  3.03722275+8.18718334e-03j]]"
-301.03849604104545j,"[[ 0.96271444+8.20085315e-03j -0.50521786+1.59175805e-08j]
 [-0.50213955+1.58799554e-08j  3.0372893 +8.20079570e-03j]]"
-300.668896905329j,"[[ 0.96275637+8.17313056e-03j -0.50519071+3.18789744e-08j]
 [-0.50211239+3.18413966e-08j  3.03724736+8.17306010e-03j]]"
-300.2992977696126j,"[[ 0.96280192+8.22082152e-03j -0.5051139 +5.92619750e-08j]
 [-0.50203558+5.92240545e-08j  3.03720184+8.22073764e-03j]]"
-299.9296986338961j,"[[ 0.96293555+8.20687663e-03j -0.50507131+6.77757414e-08j]
 [-0.50199299+6.77373614e-08j  3.03706824+8.20683022e-03j]]"
-299.5600994981797j,"[[ 0.96296557+8.20525747e-03j -0.50502582+9.01582356e-08j]
 [-0.5019475 +9.01194198e-08j  3.03703826+8.20524999e-03j]]"
-299.19050036246324j,"[[ 0.96287348+8.23699346e-03j -0.50500419+1.13310276e-07j]
 [-0.50192587+1.13271853e-07j  3.03713031+8.23702646e-03j]]"
-298.8209012267468j,"[[ 0.96284559+8.29834068e-03j -0.50504113+1.22373479e-07j]
 [-0.50196281+1.22335645e-07j  3.03715814+8.29841218e-03j]]"
-298.45130209103036j,"[[ 0.96286431+8.29335532e-03j -0.50504094+1.16714603e-07j]
 [-0.50196262+1.16677756e-07j  3.03713932+8.29345235e-03j]]"
-298.0817029553139j,"[[ 0.96300952+8.32489584e-03j -0.505048  +1.02500724e-07j]
 [-0.50196967+1.02464842e-07j  3.03699401+8.32497793e-03j]]"
-297.7121038195975j,"[[ 0.96310128+8.28182197e-03j -0.50507893+7.32043307e-08j]
 [-0.50200061+7.31685849e-08j  3.03690224+8.28191323e-03j]]"
-297.342504683881j,"[[ 0.96310675+8.30318816e-03j -0.50512214+6.03884949e-08j]
 [-0.50204382+6.03526289e-08j  3.03689677+8.30333914e-03j]]"
-296.97290554816453j,"[[ 0.96309835+8.28191742e-03j -0.5050892 +5.71157963e-08j]
 [-0.50201087+5.70802279e-08j  3.03690514+8.28212294e-03j]]"
-296.6033064124481j,"[[ 0.96301634+8.32455406e-03j -0.5050678 +7.90254951e-08j]
 [-0.50198947+7.89905280e-08j  3.0369871 +8.32480977e-03j]]"
-296.2337072767317j,"[[ 0.96293801+8.25644553e-03j -0.50511305+6.54893338e-08j]
 [-0.50203473+6.54551712e-08j  3.03706534+8.25669564e-03j]]"
-295.8641081410152j,"[[ 0.96298949+8.22222593e-03j -0.50505884+3.63552655e-08j]
 [-0.50198052+3.63218664e-08j  3.0370138 +8.22247531e-03j]]"
-295.49450900529877j,"[[ 0.96301377+8.37827048e-03j -0.50498434+9.36232253e-09j]
 [-0.50190601+9.32917007e-09j  3.03698948+8.37856800e-03j]]"
-295.1249098695823j,"[[ 0.96301158+8.43278450e-03j -0.50498004-2.25261125e-08j]
 [-0.50190171-2.25592627e-08j  3.03699168+8.43310362e-03j]]"
-294.7553107338659j,"[[ 0.96308215+8.48823804e-03j -0.50500582-6.11799691e-08j]
 [-0.50192749-6.12127902e-08j  3.03692107+8.48855707e-03j]]"
-294.38571159814944j,"[[ 0.96309106+8.53939836e-03j -0.50503365-8.06013135e-08j]
 [-0.50195532-8.06339917e-08j  3.03691215+8.53968375e-03j]]"
-294.016112462433j,"[[ 0.96312223+8.50918323e-03j -0.50505306-8.59534402e-08j]
 [-0.50197473-8.59861602e-08j  3.03688097+8.50938994e-03j]]"
-293.64651332671656j,"[[ 0.96312994+8.50726823e-03j -0.50507873-7.59645221e-08j]
 [-0.50200039-7.59970524e-08j  3.03687324+8.50741619e-03j]]"
-293.27691419100006j,"[[ 0.963034  +8.50146528e-03j -0.50511721-6.39505922e-08j]
 [-0.50203888-6.39829537e-08j  3.03696916+8.50155191e-03j]]"
-292.9073150552836j,"[[ 0.96291074+8.43910507e-03j -0.50511769-6.61681401e-08j]
 [-0.50203936-6.62002425e-08j  3.03709239+8.43913838e-03j]]"
-292.53771591956723j,"[[ 0.96286276+8.47223502e-03j -0.50510656-6.08554752e-08j]
 [-0.50202822-6.08875746e-08j  3.03714036+8.47220001e-03j]]"
-292.1681167838508j,"[[ 0.96290742+8.51962871e-03j -0.50507907-4.71662362e-08j]
 [-0.50200073-4.71987598e-08j  3.03709573+8.51951190e-03j]]"
-291.7985176481343j,"[[ 0.96295161+8.66777905e-03j -0.50502767-3.30391870e-08j]
 [-0.50194933-3.30723667e-08j  3.03705161+8.66760903e-03j]]"
-291.42891851241785j,"[[ 0.96297193+8.84057469e-03j -0.50504127-3.02060948e-08j]
 [-0.50196292-3.02397362e-08j  3.03703132+8.84039221e-03j]]"
-291.0593193767014j,"[[ 0.96295585+8.91897641e-03j -0.50514024-2.02413128e-08j]
 [-0.5020619 -2.02757223e-08j  3.03704747+8.91876035e-03j]]"
-290.689720240985j,"[[ 0.96289383+8.89979954e-03j -0.50518152-7.84431270e-10j]
 [-0.50210317-8.19438949e-10j  3.03710954+8.89954235e-03j]]"
-290.3201211052685j,"[[ 0.96284495+8.99097228e-03j -0.50519481+2.22816050e-08j]
 [-0.50211646+2.22462279e-08j  3.03715845+8.99066386e-03j]]"
-289.9505219695521j,"[[ 0.96286941+9.07617147e-03j -0.50523507+3.47579207e-08j]
 [-0.50215672+3.47219476e-08j  3.03713404+9.07585974e-03j]]"
-289.58092283383564j,"[[ 0.96295864+9.04886451e-03j -0.50521652+4.73173982e-08j]
 [-0.50213817+4.72808372e-08j  3.03704486+9.04855973e-03j]]"
-289.21132369811914j,"[[ 0.96296736+9.00262215e-03j -0.50518756+4.89360406e-08j]
 [-0.50210921+4.88994292e-08j  3.03703614+9.00242760e-03j]]"
-288.84172456240276j,"[[ 0.96296022+8.99284226e-03j -0.50519021+3.61715034e-08j]
 [-0.50211186+3.61350524e-08j  3.03704326+8.99275103e-03j]]"
-288.4721254266863j,"[[ 0.96300128+9.00242877e-03j -0.50520122+4.05637301e-08j]
 [-0.50212287+4.05273063e-08j  3.03700219+9.00240966e-03j]]"
-288.1025262909699j,"[[ 0.962973  +8.95194143e-03j -0.50520966+5.03635291e-08j]
 [-0.50213131+5.03270038e-08j  3.03703048+8.95192390e-03j]]"
-287.7329271552534j,"[[ 0.96297911+8.89620485e-03j -0.50522489+5.84991158e-08j]
 [-0.50214654+5.84621800e-08j  3.0370244 +8.89617624e-03j]]"
-287.36332801953694j,"[[ 0.96299681+8.86295351e-03j -0.50522969+5.26039353e-08j]
 [-0.50215134+5.25669789e-08j  3.03700671+8.86290639e-03j]]"
-286.9937288838205j,"[[ 0.96293819+8.81283009e-03j -0.50519185+3.99734075e-08j]
 [-0.5021135 +3.99369064e-08j  3.03706528+8.81276918e-03j]]"
-286.6241297481041j,"[[ 0.96286892+8.73841675e-03j -0.50514255+2.72971345e-08j]
 [-0.50206421+2.72612406e-08j  3.03713449+8.73834292e-03j]]"
-286.2545306123876j,"[[ 0.9628167 +8.86387731e-03j -0.50513582+2.58097612e-08j]
 [-0.50205747+2.57742780e-08j  3.03718667+8.86382345e-03j]]"
-285.88493147667117j,"[[ 0.96284327+8.94766801e-03j -0.50510216+2.00917592e-08j]
 [-0.50202381+2.00565210e-08j  3.03716007+8.94761374e-03j]]"
-285.5153323409547j,"[[ 0.96285059+9.01840322e-03j -0.50506245+3.76624421e-08j]
 [-0.5019841 +3.76270212e-08j  3.03715277+9.01833256e-03j]]"
-285.14573320523823j,"[[ 0.96290128+9.00292805e-03j -0.50505757+4.24527561e-08j]
 [-0.50197921+4.24177929e-08j  3.03710203+9.00285782e-03j]]"
-284.77613406952185j,"[[ 0.96287476+8.98045514e-03j -0.50502304+1.29477405e-08j]
 [-0.50194469+1.29136204e-08j  3.03712846+8.98041250e-03j]]"
-284.4065349338054j,"[[ 0.96280956+9.02040075e-03j -0.50503571-8.91289644e-09j]
 [-0.50195735-8.94698822e-09j  3.03719366+9.02036831e-03j]]"
-284.03693579808896j,"[[ 0.96270267+9.02786652e-03j -0.50507578-4.69420340e-08j]
 [-0.50199743-4.69766707e-08j  3.03730059+9.02778698e-03j]]"
-283.66733666237246j,"[[ 0.96266073+9.11904691e-03j -0.50505155-7.83889439e-08j]
 [-0.50197318-7.84248991e-08j  3.03734265+9.11888972e-03j]]"
-283.297737526656j,"[[ 0.96264749+9.24452693e-03j -0.50506513-6.44509991e-08j]
 [-0.50198677-6.44877733e-08j  3.03735596+9.24430193e-03j]]"
-282.92813839093964j,"[[ 0.96272259+9.29750205e-03j -0.50513987-3.54398636e-08j]
 [-0.5020615 -3.54768818e-08j  3.03728088+9.29720277e-03j]]"
-282.5585392552232j,"[[ 0.96283859+9.34371490e-03j -0.50517956-3.51482096e-08j]
 [-0.50210119-3.51850388e-08j  3.03716485+9.34338749e-03j]]"
-282.1889401195067j,"[[ 0.9629458 +9.37644411e-03j -0.50521149-5.74566956e-08j]
 [-0.50213312-5.74940585e-08j  3.03705769+9.37613681e-03j]]"
-281.81934098379025j,"[[ 0.96302701+9.36524287e-03j -0.5052251 -5.76542327e-08j]
 [-0.50214673-5.76925206e-08j  3.03697655+9.36501360e-03j]]"
-281.4497418480738j,"[[ 0.96299003+9.33337281e-03j -0.50523383-4.38939867e-08j]
 [-0.50215547-4.39328165e-08j  3.03701358+9.33320191e-03j]]"
-281.0801427123574j,"[[ 0.96288838+9.24040901e-03j -0.50527307-2.86777753e-08j]
 [-0.5021947 -2.87165813e-08j  3.03711522+9.24025167e-03j]]"
-280.71054357664093j,"[[ 0.96274826+9.22035473e-03j -0.50532206-3.34233063e-09j]
 [-0.5022437 -3.38075822e-09j  3.03725531+9.22025139e-03j]]"
-280.3409444409245j,"[[ 0.96264376+9.16708166e-03j -0.50537684-1.62123396e-08j]
 [-0.50229848-1.62503532e-08j  3.03735976+9.16704059e-03j]]"
-279.97134530520805j,"[[ 0.96263448+9.11241145e-03j -0.50539199-4.90568584e-08j]
 [-0.50231363-4.90957077e-08j  3.03736912+9.11244525e-03j]]"
-279.60174616949155j,"[[ 0.96263271+9.08538378e-03j -0.50534993-4.31912454e-08j]
 [-0.50227157-4.32312136e-08j  3.03737098+9.08541307e-03j]]"
-279.23214703377516j,"[[ 0.96271787+9.26174095e-03j -0.505296  -1.25859753e-08j]
 [-0.50221763-1.26265281e-08j  3.03728586+9.26176828e-03j]]"
-278.8625478980587j,"[[ 0.96285015+9.43512750e-03j -0.50527312+1.34956047e-08j]
 [-0.50219474+1.34553437e-08j  3.03715356+9.43513362e-03j]]"
-278.4929487623423j,"[[ 0.96292   +9.45471870e-03j -0.50528926+3.25712295e-08j]
 [-0.50221088+3.25315336e-08j  3.03708365+9.45472396e-03j]]"
-278.1233496266258j,"[[ 0.96296581+9.32236338e-03j -0.50527297+3.67056195e-08j]
 [-0.50219459+3.66667849e-08j  3.03703776+9.32238033e-03j]]"
-277.75375049090934j,"[[ 0.96298715+9.30134558e-03j -0.50522441+4.62101887e-08j]
 [-0.50214603+4.61717213e-08j  3.03701639+9.30140541e-03j]]"
-277.3841513551929j,"[[ 0.96298674+9.37593552e-03j -0.50520718+5.05502486e-08j]
 [-0.5021288 +5.05120515e-08j  3.03701677+9.37600399e-03j]]"
-277.01455221947646j,"[[ 0.96293773+9.45051011e-03j -0.50525855+5.34448045e-08j]
 [-0.50218017+5.34065356e-08j  3.03706579+9.45056512e-03j]]"
-276.64495308376j,"[[ 0.96299941+9.39547960e-03j -0.50526997+4.29507702e-08j]
 [-0.50219159+4.29125472e-08j  3.03700409+9.39543279e-03j]]"
-276.2753539480436j,"[[ 0.96302221+9.37705247e-03j -0.50528215+4.72494143e-08j]
 [-0.50220377+4.72111328e-08j  3.0369813 +9.37695016e-03j]]"
-275.90575481232713j,"[[ 0.96301133+9.34600453e-03j -0.50525816+5.79331772e-08j]
 [-0.50217978+5.78952810e-08j  3.03699214+9.34585649e-03j]]"
-275.53615567661063j,"[[ 0.96300091+9.36821208e-03j -0.50521595+5.52018945e-08j]
 [-0.50213757+5.51640743e-08j  3.03700254+9.36809331e-03j]]"
-275.16655654089425j,"[[ 0.96299464+9.36676527e-03j -0.50519021+4.39969951e-08j]
 [-0.50211183+4.39594650e-08j  3.03700879+9.36664781e-03j]]"
-274.7969574051778j,"[[ 0.96299035+9.33262374e-03j -0.50518833+4.75292191e-08j]
 [-0.50210995+4.74919479e-08j  3.03701305+9.33249186e-03j]]"
-274.42735826946137j,"[[ 0.96298451+9.29191842e-03j -0.50517046+4.94514019e-08j]
 [-0.50209208+4.94145583e-08j  3.03701885+9.29174723e-03j]]"
-274.05775913374487j,"[[ 0.96297593+9.29980067e-03j -0.50513919+3.23317124e-08j]
 [-0.50206081+3.22948698e-08j  3.03702742+9.29962539e-03j]]"
-273.6881599980284j,"[[ 0.96296869+9.32740595e-03j -0.50514438+2.08534822e-08j]
 [-0.502066  +2.08162359e-08j  3.03703469+9.32726617e-03j]]"
-273.31856086231204j,"[[ 0.96296783+9.30991731e-03j -0.50513849+9.59859412e-09j]
 [-0.50206011+9.56077674e-09j  3.0370356 +9.30982549e-03j]]"
-272.94896172659554j,"[[ 0.96304159+9.34164118e-03j -0.50508642-1.12636701e-08j]
 [-0.50200803-1.13016949e-08j  3.03696185+9.34154772e-03j]]"
-272.5793625908791j,"[[ 0.96314056+9.42725758e-03j -0.50506748-3.54345225e-08j]
 [-0.50198909-3.54728302e-08j  3.0368629 +9.42712915e-03j]]"
-272.20976345516266j,"[[ 0.963084  +9.46815576e-03j -0.5051015 -3.50734241e-08j]
 [-0.50202311-3.51118342e-08j  3.03691946+9.46799086e-03j]]"
-271.8401643194462j,"[[ 0.9630766 +9.48900256e-03j -0.50511409-2.30668169e-08j]
 [-0.5020357 -2.31050013e-08j  3.03692683+9.48884059e-03j]]"
-271.4705651837298j,"[[ 0.96315857+9.50478752e-03j -0.50509528-2.32946995e-08j]
 [-0.50201689-2.33327402e-08j  3.03684485+9.50466099e-03j]]"
-271.10096604801333j,"[[ 0.96322994+9.60112237e-03j -0.5051016 -5.26566971e-09j]
 [-0.5020232 -5.30406897e-09j  3.0367735 +9.60104732e-03j]]"
