iw_n,Sigma_iw_n
-432.6157883561004j,"[[ 0.38850393+2.92666486e-03j -0.16030481+2.09236795e-07j]
 [-0.16042049+2.09236876e-07j  3.61149638+2.92661815e-03j]]"
-432.2461892203839j,"[[ 0.38845124+2.85419356e-03j -0.1602914 +2.10597555e-07j]
 [-0.16040708+2.10597616e-07j  3.61154899+2.85414152e-03j]]"
-431.87659008466744j,"[[ 0.38845969+2.83144550e-03j -0.16027726+1.97785032e-07j]
 [-0.16039294+1.97785088e-07j  3.61154052+2.83135179e-03j]]"
-431.506990948951j,"[[ 0.38839065+2.78973044e-03j -0.16028524+1.91379531e-07j]
 [-0.16040093+1.91379595e-07j  3.61160959+2.78959573e-03j]]"
-431.1373918132345j,"[[ 0.38835989+2.74942135e-03j -0.16027452+1.88591374e-07j]
 [-0.1603902 +1.88591442e-07j  3.61164036+2.74921687e-03j]]"
-430.7677926775181j,"[[ 0.38835657+2.74434297e-03j -0.16024302+1.93392780e-07j]
 [-0.1603587 +1.93392869e-07j  3.61164376+2.74413829e-03j]]"
-430.3981935418017j,"[[ 0.38832491+2.80804826e-03j -0.16022626+1.96248776e-07j]
 [-0.16034195+1.96248864e-07j  3.61167541+2.80785475e-03j]]"
-430.02859440608523j,"[[ 0.38827083+2.98151887e-03j -0.1602205 +1.95614284e-07j]
 [-0.16033618+1.95614386e-07j  3.61172955+2.98137760e-03j]]"
-429.65899527036873j,"[[ 0.38832669+3.09229598e-03j -0.1602457 +1.96207258e-07j]
 [-0.16036138+1.96207364e-07j  3.61167371+3.09219109e-03j]]"
-429.2893961346523j,"[[ 0.38843113+3.11914275e-03j -0.16025797+1.95158741e-07j]
 [-0.16037365+1.95158855e-07j  3.6115693 +3.11905252e-03j]]"
-428.9197969989359j,"[[ 0.38845957+3.16245091e-03j -0.16024116+2.01051145e-07j]
 [-0.16035685+2.01051255e-07j  3.61154084+3.16239073e-03j]]"
-428.55019786321947j,"[[ 0.38848181+3.22894486e-03j -0.16024821+2.07968650e-07j]
 [-0.1603639 +2.07968764e-07j  3.61151861+3.22887965e-03j]]"
-428.18059872750297j,"[[ 0.38847174+3.24860213e-03j -0.16025638+2.13567157e-07j]
 [-0.16037206+2.13567262e-07j  3.61152865+3.24856287e-03j]]"
-427.8109995917865j,"[[ 0.38848346+3.28111868e-03j -0.16025486+2.06206599e-07j]
 [-0.16037054+2.06206697e-07j  3.6115169 +3.28111084e-03j]]"
-427.4414004560701j,"[[ 0.38852303+3.33605499e-03j -0.16027393+2.05090685e-07j]
 [-0.16038962+2.05090792e-07j  3.61147737+3.33606044e-03j]]"
-427.07180132035364j,"[[ 0.38856888+3.23054783e-03j -0.16026161+2.11828970e-07j]
 [-0.1603773 +2.11829072e-07j  3.6114315 +3.23057730e-03j]]"
-426.7022021846372j,"[[ 0.38859833+3.20408434e-03j -0.16024831+2.13474546e-07j]
 [-0.16036399+2.13474638e-07j  3.61140201+3.20411417e-03j]]"
-426.33260304892076j,"[[ 0.38861915+3.24610179e-03j -0.16024814+2.11825097e-07j]
 [-0.16036382+2.11825182e-07j  3.61138117+3.24614290e-03j]]"
-425.9630039132043j,"[[ 0.38863698+3.20505158e-03j -0.16024276+2.07282735e-07j]
 [-0.16035844+2.07282823e-07j  3.61136334+3.20509522e-03j]]"
-425.5934047774878j,"[[ 0.38863576+3.22751680e-03j -0.16024166+2.07841162e-07j]
 [-0.16035734+2.07841263e-07j  3.61136462+3.22757858e-03j]]"
-425.2238056417714j,"[[ 0.38861168+3.14960723e-03j -0.1602403 +2.14068251e-07j]
 [-0.16035598+2.14068354e-07j  3.6113887 +3.14964911e-03j]]"
-424.854206506055j,"[[ 0.38857238+3.17240317e-03j -0.16023187+2.21402279e-07j]
 [-0.16034756+2.21402381e-07j  3.611428  +3.17246225e-03j]]"
-424.48460737033855j,"[[ 0.38859826+3.20662869e-03j -0.1602509 +2.22671587e-07j]
 [-0.16036659+2.22671675e-07j  3.61140207+3.20669355e-03j]]"
-424.11500823462205j,"[[ 0.38855603+3.17967727e-03j -0.16026019+2.20141797e-07j]
 [-0.16037588+2.20141887e-07j  3.6114443 +3.17970878e-03j]]"
-423.7454090989056j,"[[ 0.38855075+3.17472616e-03j -0.16025982+2.21018037e-07j]
 [-0.1603755 +2.21018114e-07j  3.61144953+3.17478525e-03j]]"
-423.37580996318917j,"[[ 0.38851544+3.16243583e-03j -0.16024959+2.11718964e-07j]
 [-0.16036527+2.11719039e-07j  3.61148484+3.16242469e-03j]]"
-423.0062108274727j,"[[ 0.38848865+3.17447226e-03j -0.16022485+2.15409826e-07j]
 [-0.16034053+2.15409914e-07j  3.61151168+3.17444919e-03j]]"
-422.6366116917563j,"[[ 0.38853622+3.18334661e-03j -0.16021119+2.20309038e-07j]
 [-0.16032688+2.20309121e-07j  3.61146408+3.18329136e-03j]]"
-422.26701255603984j,"[[ 0.38855352+3.20372037e-03j -0.16020057+2.12610006e-07j]
 [-0.16031626+2.12610110e-07j  3.61144686+3.20363089e-03j]]"
-421.8974134203234j,"[[ 0.38851636+3.20304348e-03j -0.16019188+2.09984136e-07j]
 [-0.16030757+2.09984260e-07j  3.61148409+3.20295674e-03j]]"
-421.5278142846069j,"[[ 0.38852186+3.25962751e-03j -0.16020544+2.17105441e-07j]
 [-0.16032113+2.17105574e-07j  3.61147863+3.25957670e-03j]]"
-421.1582151488905j,"[[ 0.38853329+3.33784586e-03j -0.16022617+2.23612027e-07j]
 [-0.16034185+2.23612157e-07j  3.61146718+3.33782029e-03j]]"
-420.7886160131741j,"[[ 0.38854105+3.36087586e-03j -0.16023697+2.21557377e-07j]
 [-0.16035266+2.21557511e-07j  3.61145944+3.36086033e-03j]]"
-420.41901687745764j,"[[ 0.3885848 +3.34614046e-03j -0.16024565+2.27410555e-07j]
 [-0.16036134+2.27410689e-07j  3.61141569+3.34620954e-03j]]"
-420.04941774174114j,"[[ 0.38857379+3.34398952e-03j -0.16024329+2.30172947e-07j]
 [-0.16035897+2.30173066e-07j  3.61142664+3.34406783e-03j]]"
-419.6798186060247j,"[[ 0.38857565+3.33941362e-03j -0.16025073+2.33880142e-07j]
 [-0.16036642+2.33880255e-07j  3.61142476+3.33954811e-03j]]"
-419.3102194703083j,"[[ 0.38862573+3.35388079e-03j -0.16026137+2.38221131e-07j]
 [-0.16037706+2.38221221e-07j  3.6113746 +3.35403584e-03j]]"
-418.9406203345918j,"[[ 0.38868674+3.34433494e-03j -0.16028366+2.35232295e-07j]
 [-0.16039935+2.35232376e-07j  3.61131356+3.34448767e-03j]]"
-418.57102119887537j,"[[ 0.38865739+3.29782218e-03j -0.16029726+2.39018681e-07j]
 [-0.16041295+2.39018761e-07j  3.6113429 +3.29799249e-03j]]"
-418.20142206315893j,"[[ 0.38868687+3.22647145e-03j -0.1602953 +2.35169593e-07j]
 [-0.16041098+2.35169658e-07j  3.61131337+3.22665226e-03j]]"
-417.8318229274425j,"[[ 0.38863383+3.18470075e-03j -0.16030802+2.34581675e-07j]
 [-0.1604237 +2.34581735e-07j  3.61136639+3.18487749e-03j]]"
-417.46222379172605j,"[[ 0.38858894+3.05102560e-03j -0.16029231+2.24935076e-07j]
 [-0.160408  +2.24935129e-07j  3.61141126+3.05117856e-03j]]"
-417.0926246560096j,"[[ 0.38852027+3.10596178e-03j -0.16028271+2.24293223e-07j]
 [-0.1603984 +2.24293280e-07j  3.61147994+3.10609477e-03j]]"
-416.72302552029316j,"[[ 0.38850604+3.12719509e-03j -0.16028978+2.22052128e-07j]
 [-0.16040546+2.22052176e-07j  3.61149414+3.12730641e-03j]]"
-416.3534263845767j,"[[ 0.38848824+3.11988945e-03j -0.16028505+2.11933992e-07j]
 [-0.16040074+2.11934056e-07j  3.61151199+3.11997270e-03j]]"
-415.9838272488602j,"[[ 0.3884767 +3.09894357e-03j -0.16028472+2.18442290e-07j]
 [-0.1604004 +2.18442363e-07j  3.61152356+3.09903846e-03j]]"
-415.6142281131438j,"[[ 0.38848361+3.12123194e-03j -0.16026084+2.20024437e-07j]
 [-0.16037653+2.20024500e-07j  3.61151662+3.12130095e-03j]]"
-415.2446289774274j,"[[ 0.38850942+3.14660358e-03j -0.16024743+2.16058185e-07j]
 [-0.16036312+2.16058245e-07j  3.6114908 +3.14666715e-03j]]"
-414.8750298417109j,"[[ 0.38849952+3.22373063e-03j -0.16027003+2.10459498e-07j]
 [-0.16038571+2.10459553e-07j  3.61150068+3.22377947e-03j]]"
-414.50543070599446j,"[[ 0.38850825+3.14308933e-03j -0.16026736+2.05790148e-07j]
 [-0.16038304+2.05790208e-07j  3.61149197+3.14312650e-03j]]"
-414.135831570278j,"[[ 0.38850861+3.18286958e-03j -0.1602579 +2.15683033e-07j]
 [-0.16037359+2.15683095e-07j  3.61149162+3.18291685e-03j]]"
-413.7662324345616j,"[[ 0.38852944+3.18908180e-03j -0.1602485 +2.19856697e-07j]
 [-0.16036419+2.19856751e-07j  3.61147076+3.18910227e-03j]]"
-413.39663329884513j,"[[ 0.38853016+3.20118002e-03j -0.16021948+2.17522295e-07j]
 [-0.16033517+2.17522341e-07j  3.61147001+3.20118120e-03j]]"
-413.0270341631287j,"[[ 0.38854834+3.21033310e-03j -0.16021645+2.09127766e-07j]
 [-0.16033214+2.09127809e-07j  3.61145182+3.21032100e-03j]]"
-412.65743502741225j,"[[ 0.38855797+3.18254746e-03j -0.16020651+2.07270930e-07j]
 [-0.16032219+2.07270973e-07j  3.61144219+3.18256575e-03j]]"
-412.2878358916958j,"[[ 0.38853826+3.18821030e-03j -0.16019291+2.07165721e-07j]
 [-0.1603086 +2.07165750e-07j  3.61146185+3.18817031e-03j]]"
-411.9182367559793j,"[[ 0.38852015+3.15827095e-03j -0.1602002 +2.05975026e-07j]
 [-0.16031589+2.05975058e-07j  3.61147997+3.15820824e-03j]]"
-411.5486376202629j,"[[ 0.38850253+3.17703570e-03j -0.16021106+1.99205182e-07j]
 [-0.16032674+1.99205205e-07j  3.61149755+3.17698123e-03j]]"
-411.1790384845465j,"[[ 0.38852221+3.13050978e-03j -0.16022302+1.83452712e-07j]
 [-0.16033871+1.83452736e-07j  3.61147787+3.13044525e-03j]]"
-410.80943934883j,"[[ 0.38847501+3.12997848e-03j -0.160195  +1.83303864e-07j]
 [-0.16031069+1.83303905e-07j  3.61152514+3.12993418e-03j]]"
-410.43984021311354j,"[[ 0.38850148+3.16134253e-03j -0.1601797 +1.90831134e-07j]
 [-0.16029538+1.90831177e-07j  3.61149868+3.16128491e-03j]]"
-410.0702410773971j,"[[ 0.38843448+3.21337406e-03j -0.16021221+1.95990550e-07j]
 [-0.16032789+1.95990595e-07j  3.61156568+3.21334197e-03j]]"
-409.7006419416807j,"[[ 0.38846256+3.16380403e-03j -0.16022578+1.92058902e-07j]
 [-0.16034146+1.92058930e-07j  3.61153755+3.16375171e-03j]]"
-409.3310428059642j,"[[ 0.38854283+3.15108203e-03j -0.16020136+1.83975365e-07j]
 [-0.16031704+1.83975401e-07j  3.61145729+3.15103481e-03j]]"
-408.9614436702478j,"[[ 0.38852587+3.17456591e-03j -0.16019921+1.78232515e-07j]
 [-0.1603149 +1.78232553e-07j  3.61147427+3.17452297e-03j]]"
-408.59184453453133j,"[[ 0.38853269+3.16079049e-03j -0.16019965+1.77289041e-07j]
 [-0.16031534+1.77289105e-07j  3.61146754+3.16071227e-03j]]"
-408.2222453988149j,"[[ 0.38854601+3.17305891e-03j -0.1602063 +1.89850945e-07j]
 [-0.16032199+1.89851014e-07j  3.61145424+3.17297989e-03j]]"
-407.85264626309845j,"[[ 0.38851995+3.16171495e-03j -0.1602013 +1.83903407e-07j]
 [-0.16031698+1.83903477e-07j  3.6114803 +3.16163148e-03j]]"
-407.483047127382j,"[[ 0.38853991+3.13790637e-03j -0.16019376+1.86704923e-07j]
 [-0.16030945+1.86705001e-07j  3.61146037+3.13783060e-03j]]"
-407.11344799166557j,"[[ 0.38853871+3.17941446e-03j -0.16017809+1.84544378e-07j]
 [-0.16029378+1.84544450e-07j  3.61146155+3.17938481e-03j]]"
-406.74384885594907j,"[[ 0.38857332+3.18698080e-03j -0.16017167+1.86635613e-07j]
 [-0.16028736+1.86635699e-07j  3.61142698+3.18698093e-03j]]"
-406.3742497202326j,"[[ 0.3885954 +3.17849081e-03j -0.16017346+1.96282618e-07j]
 [-0.16028915+1.96282687e-07j  3.61140485+3.17849588e-03j]]"
-406.0046505845162j,"[[ 0.38859005+3.21409465e-03j -0.16018095+1.86581099e-07j]
 [-0.16029664+1.86581157e-07j  3.61141016+3.21406384e-03j]]"
-405.6350514487998j,"[[ 0.38860164+3.16235489e-03j -0.16018747+1.75926161e-07j]
 [-0.16030316+1.75926228e-07j  3.6113986 +3.16232369e-03j]]"
-405.2654523130833j,"[[ 0.38856416+3.11920513e-03j -0.1601688 +1.77092349e-07j]
 [-0.16028449+1.77092427e-07j  3.61143611+3.11914911e-03j]]"
-404.89585317736686j,"[[ 0.38857756+3.13936245e-03j -0.16014773+1.84639718e-07j]
 [-0.16026342+1.84639784e-07j  3.61142267+3.13932732e-03j]]"
-404.5262540416504j,"[[ 0.38852659+3.19601794e-03j -0.16013911+1.80590570e-07j]
 [-0.1602548 +1.80590625e-07j  3.61147361+3.19600804e-03j]]"
-404.156654905934j,"[[ 0.38853558+3.30515301e-03j -0.16014394+1.77688221e-07j]
 [-0.16025962+1.77688284e-07j  3.61146465+3.30513978e-03j]]"
-403.78705577021753j,"[[ 0.38849225+3.36409370e-03j -0.1601591 +1.78383569e-07j]
 [-0.16027479+1.78383631e-07j  3.61150797+3.36407878e-03j]]"
-403.4174566345011j,"[[ 0.38853046+3.41397886e-03j -0.16016146+1.81151933e-07j]
 [-0.16027715+1.81151999e-07j  3.61146977+3.41393006e-03j]]"
-403.04785749878465j,"[[ 0.38846813+3.39209553e-03j -0.16018943+1.88796957e-07j]
 [-0.16030511+1.88797015e-07j  3.61153207+3.39205863e-03j]]"
-402.67825836306815j,"[[ 0.38842051+3.29112050e-03j -0.16019349+1.90022724e-07j]
 [-0.16030917+1.90022777e-07j  3.61157968+3.29104989e-03j]]"
-402.3086592273517j,"[[ 0.38842123+3.32834823e-03j -0.1601818 +1.86715738e-07j]
 [-0.16029749+1.86715796e-07j  3.61157897+3.32826473e-03j]]"
-401.9390600916353j,"[[ 0.3884053 +3.37552694e-03j -0.16019929+1.79400023e-07j]
 [-0.16031498+1.79400092e-07j  3.61159494+3.37542608e-03j]]"
-401.5694609559189j,"[[ 0.38843582+3.41389031e-03j -0.16019398+1.72154175e-07j]
 [-0.16030967+1.72154250e-07j  3.61156444+3.41378036e-03j]]"
-401.1998618202024j,"[[ 0.38844811+3.43897394e-03j -0.16016784+1.68517989e-07j]
 [-0.16028353+1.68518063e-07j  3.61155215+3.43888128e-03j]]"
-400.83026268448594j,"[[ 0.3885009 +3.49567031e-03j -0.16018403+1.68116488e-07j]
 [-0.16029971+1.68116571e-07j  3.61149939+3.49555747e-03j]]"
-400.4606635487695j,"[[ 0.38854838+3.37908860e-03j -0.16019487+1.70855226e-07j]
 [-0.16031055+1.70855316e-07j  3.61145193+3.37901077e-03j]]"
-400.09106441305306j,"[[ 0.38857837+3.33886640e-03j -0.16019139+1.69656426e-07j]
 [-0.16030708+1.69656512e-07j  3.61142193+3.33878364e-03j]]"
-399.7214652773366j,"[[ 0.38850507+3.26425268e-03j -0.16017947+1.74278270e-07j]
 [-0.16029516+1.74278364e-07j  3.61149525+3.26417766e-03j]]"
-399.3518661416202j,"[[ 0.38843996+3.25754303e-03j -0.16017813+1.80609164e-07j]
 [-0.16029382+1.80609263e-07j  3.61156039+3.25743570e-03j]]"
-398.98226700590374j,"[[ 0.38841581+3.23530200e-03j -0.16017142+1.89662458e-07j]
 [-0.16028711+1.89662551e-07j  3.61158451+3.23523039e-03j]]"
-398.61266787018724j,"[[ 0.38839754+3.28156305e-03j -0.16016301+1.86383302e-07j]
 [-0.1602787 +1.86383371e-07j  3.6116027 +3.28152655e-03j]]"
-398.24306873447085j,"[[ 0.38845698+3.35370564e-03j -0.16015522+1.80320569e-07j]
 [-0.16027091+1.80320637e-07j  3.61154326+3.35370240e-03j]]"
-397.8734695987544j,"[[ 0.38844325+3.36288790e-03j -0.16015969+1.81594478e-07j]
 [-0.16027538+1.81594529e-07j  3.61155693+3.36291427e-03j]]"
-397.50387046303797j,"[[ 0.38836056+3.37541337e-03j -0.16018019+1.66601124e-07j]
 [-0.16029588+1.66601161e-07j  3.61163957+3.37541284e-03j]]"
-397.13427132732147j,"[[ 0.38841395+3.39706929e-03j -0.1601947 +1.55869916e-07j]
 [-0.16031039+1.55869966e-07j  3.61158623+3.39705048e-03j]]"
-396.76467219160503j,"[[ 0.38845097+3.45000148e-03j -0.1602018 +1.53626029e-07j]
 [-0.16031748+1.53626076e-07j  3.61154919+3.44994718e-03j]]"
-396.3950730558886j,"[[ 0.38844481+3.39858887e-03j -0.16021502+1.54438973e-07j]
 [-0.1603307 +1.54439028e-07j  3.61155538+3.39846186e-03j]]"
-396.02547392017215j,"[[ 0.38839499+3.41444775e-03j -0.16020607+1.60274125e-07j]
 [-0.16032176+1.60274178e-07j  3.61160519+3.41433388e-03j]]"
-395.6558747844557j,"[[ 0.38839088+3.43767097e-03j -0.16020931+1.56828501e-07j]
 [-0.160325  +1.56828556e-07j  3.61160931+3.43757649e-03j]]"
-395.28627564873926j,"[[ 0.38841115+3.36537655e-03j -0.16020239+1.55752407e-07j]
 [-0.16031807+1.55752465e-07j  3.61158905+3.36530014e-03j]]"
-394.9166765130228j,"[[ 0.38843576+3.42044202e-03j -0.16019756+1.57369848e-07j]
 [-0.16031324+1.57369914e-07j  3.61156447+3.42038697e-03j]]"
-394.5470773773063j,"[[ 0.38839954+3.47241890e-03j -0.16020273+1.57891215e-07j]
 [-0.16031841+1.57891286e-07j  3.61160071+3.47237839e-03j]]"
-394.17747824158994j,"[[ 0.38840627+3.48861119e-03j -0.16019609+1.58589733e-07j]
 [-0.16031178+1.58589806e-07j  3.61159398+3.48857485e-03j]]"
-393.8078791058735j,"[[ 0.38842139+3.49709766e-03j -0.16017985+1.57610567e-07j]
 [-0.16029553+1.57610642e-07j  3.61157887+3.49703515e-03j]]"
-393.43827997015705j,"[[ 0.38846768+3.52686735e-03j -0.16016495+1.58880889e-07j]
 [-0.16028063+1.58880968e-07j  3.6115326 +3.52679989e-03j]]"
-393.06868083444056j,"[[ 0.38849834+3.60822527e-03j -0.1601902 +1.53643193e-07j]
 [-0.16030588+1.53643278e-07j  3.61150195+3.60811759e-03j]]"
-392.6990816987241j,"[[ 0.38856196+3.54017148e-03j -0.16019939+1.42494292e-07j]
 [-0.16031507+1.42494388e-07j  3.61143836+3.54012139e-03j]]"
-392.32948256300773j,"[[ 0.38864863+3.54525146e-03j -0.16019829+1.41782919e-07j]
 [-0.16031398+1.41783031e-07j  3.61135175+3.54516839e-03j]]"
-391.95988342729123j,"[[ 0.38857806+3.50330522e-03j -0.16022832+1.50045314e-07j]
 [-0.160344  +1.50045423e-07j  3.61142231+3.50320008e-03j]]"
-391.5902842915748j,"[[ 0.38858151+3.41548258e-03j -0.1602298 +1.44866655e-07j]
 [-0.16034548+1.44866760e-07j  3.61141884+3.41541683e-03j]]"
-391.22068515585835j,"[[ 0.38859322+3.41214876e-03j -0.16020947+1.46243327e-07j]
 [-0.16032515+1.46243434e-07j  3.61140714+3.41209672e-03j]]"
-390.8510860201419j,"[[ 0.38857377+3.41715010e-03j -0.16020905+1.45028713e-07j]
 [-0.16032473+1.45028811e-07j  3.61142656+3.41713533e-03j]]"
-390.48148688442546j,"[[ 0.38853643+3.41519984e-03j -0.16021188+1.38674531e-07j]
 [-0.16032757+1.38674621e-07j  3.61146388+3.41519425e-03j]]"
-390.111887748709j,"[[ 0.38845846+3.39857976e-03j -0.16021487+1.34844503e-07j]
 [-0.16033056+1.34844586e-07j  3.61154182+3.39862557e-03j]]"
-389.7422886129926j,"[[ 0.38838808+3.40596106e-03j -0.16020826+1.28853961e-07j]
 [-0.16032395+1.28854045e-07j  3.6116122 +3.40599218e-03j]]"
-389.37268947727614j,"[[ 0.38839396+3.41294393e-03j -0.16019556+1.32003893e-07j]
 [-0.16031125+1.32003974e-07j  3.61160632+3.41300150e-03j]]"
-389.00309034155964j,"[[ 0.3883733 +3.42827087e-03j -0.16017408+1.29640406e-07j]
 [-0.16028977+1.29640470e-07j  3.61162692+3.42830784e-03j]]"
-388.63349120584326j,"[[ 0.38837707+3.49344356e-03j -0.16015963+1.28824325e-07j]
 [-0.16027532+1.28824402e-07j  3.61162319+3.49347546e-03j]]"
-388.2638920701268j,"[[ 0.38835625+3.57430313e-03j -0.16018462+1.28489504e-07j]
 [-0.16030031+1.28489576e-07j  3.611644  +3.57433633e-03j]]"
-387.8942929344103j,"[[ 0.388396  +3.56494097e-03j -0.16019812+1.22300476e-07j]
 [-0.16031381+1.22300552e-07j  3.61160426+3.56493497e-03j]]"
-387.5246937986939j,"[[ 0.38844021+3.49407999e-03j -0.1601864 +1.23299232e-07j]
 [-0.16030209+1.23299315e-07j  3.61156007+3.49407089e-03j]]"
-387.15509466297743j,"[[ 0.38854822+3.46072196e-03j -0.16016581+1.20780916e-07j]
 [-0.16028149+1.20781008e-07j  3.61145209+3.46071765e-03j]]"
-386.785495527261j,"[[ 0.3885533 +3.44585070e-03j -0.16017264+1.20814385e-07j]
 [-0.16028832+1.20814481e-07j  3.61144703+3.44588691e-03j]]"
-386.41589639154455j,"[[ 0.38853007+3.45650939e-03j -0.16017963+1.20863773e-07j]
 [-0.16029532+1.20863880e-07j  3.61147029+3.45657057e-03j]]"
-386.0462972558281j,"[[ 0.38856963+3.45605586e-03j -0.16019375+1.31220618e-07j]
 [-0.16030944+1.31220734e-07j  3.61143076+3.45611789e-03j]]"
-385.67669812011167j,"[[ 0.38852588+3.41524017e-03j -0.16018946+1.31394270e-07j]
 [-0.16030515+1.31394368e-07j  3.61147445+3.41532279e-03j]]"
-385.3070989843952j,"[[ 0.38846478+3.45098243e-03j -0.16018023+1.23182886e-07j]
 [-0.16029591+1.23182996e-07j  3.61153558+3.45106354e-03j]]"
-384.9374998486787j,"[[ 0.38847188+3.40292690e-03j -0.16014926+1.30814774e-07j]
 [-0.16026494+1.30814881e-07j  3.61152848+3.40304813e-03j]]"
-384.56790071296234j,"[[ 0.38848137+3.48980750e-03j -0.16013542+1.33732404e-07j]
 [-0.1602511 +1.33732490e-07j  3.61151892+3.48992542e-03j]]"
-384.1983015772459j,"[[ 0.38849691+3.53690575e-03j -0.16016832+1.35482122e-07j]
 [-0.160284  +1.35482206e-07j  3.61150338+3.53702100e-03j]]"
-383.8287024415294j,"[[ 0.3885443 +3.53261612e-03j -0.16016889+1.45938222e-07j]
 [-0.16028458+1.45938296e-07j  3.61145595+3.53269431e-03j]]"
-383.45910330581296j,"[[ 0.38854644+3.58029495e-03j -0.16013749+1.47642713e-07j]
 [-0.16025317+1.47642783e-07j  3.61145379+3.58032717e-03j]]"
-383.0895041700965j,"[[ 0.38852581+3.65226465e-03j -0.16013124+1.40288714e-07j]
 [-0.16024693+1.40288771e-07j  3.61147438+3.65229497e-03j]]"
-382.71990503438013j,"[[ 0.38853612+3.64170965e-03j -0.16014665+1.33331365e-07j]
 [-0.16026234+1.33331424e-07j  3.61146408+3.64170236e-03j]]"
-382.35030589866363j,"[[ 0.38852228+3.64067555e-03j -0.1601471 +1.30392433e-07j]
 [-0.16026279+1.30392481e-07j  3.61147789+3.64068529e-03j]]"
-381.9807067629472j,"[[ 0.38854292+3.66752265e-03j -0.16016598+1.24035495e-07j]
 [-0.16028167+1.24035537e-07j  3.61145722+3.66751084e-03j]]"
-381.61110762723075j,"[[ 0.38851391+3.64724612e-03j -0.16018941+1.29726408e-07j]
 [-0.16030509+1.29726455e-07j  3.61148625+3.64724093e-03j]]"
-381.2415084915143j,"[[ 0.38848894+3.64977646e-03j -0.16017561+1.28186261e-07j]
 [-0.16029129+1.28186295e-07j  3.61151118+3.64978863e-03j]]"
-380.87190935579787j,"[[ 0.38846895+3.74112232e-03j -0.16019294+1.21416908e-07j]
 [-0.16030862+1.21416954e-07j  3.61153121+3.74111252e-03j]]"
-380.5023102200814j,"[[ 0.38843242+3.75953405e-03j -0.160213  +1.21987211e-07j]
 [-0.16032868+1.21987260e-07j  3.61156774+3.75954839e-03j]]"
-380.132711084365j,"[[ 0.38848183+3.76578369e-03j -0.16020645+1.17406137e-07j]
 [-0.16032213+1.17406185e-07j  3.61151833+3.76577717e-03j]]"
-379.7631119486485j,"[[ 0.38848824+3.74181420e-03j -0.1602208 +1.12291346e-07j]
 [-0.16033649+1.12291399e-07j  3.61151194+3.74181729e-03j]]"
-379.39351281293204j,"[[ 0.38860073+3.73975022e-03j -0.16023339+1.06348167e-07j]
 [-0.16034908+1.06348229e-07j  3.61139947+3.73974566e-03j]]"
-379.02391367721566j,"[[ 0.38864647+3.66605959e-03j -0.16023662+1.13377374e-07j]
 [-0.16035231+1.13377452e-07j  3.61135379+3.66607091e-03j]]"
-378.6543145414992j,"[[ 0.38863585+3.64179521e-03j -0.16023186+1.10037888e-07j]
 [-0.16034754+1.10037958e-07j  3.61136439+3.64184184e-03j]]"
-378.2847154057827j,"[[ 0.3887016 +3.63743612e-03j -0.16022318+1.02323117e-07j]
 [-0.16033887+1.02323192e-07j  3.61129865+3.63751446e-03j]]"
-377.9151162700663j,"[[ 0.38867176+3.66551282e-03j -0.16023843+1.00323806e-07j]
 [-0.16035412+1.00323879e-07j  3.61132848+3.66562093e-03j]]"
-377.54551713434984j,"[[ 0.38868215+3.58939369e-03j -0.16023448+1.01819184e-07j]
 [-0.16035017+1.01819258e-07j  3.61131809+3.58945056e-03j]]"
-377.1759179986334j,"[[ 0.38868942+3.54462455e-03j -0.16021956+1.07626190e-07j]
 [-0.16033524+1.07626246e-07j  3.61131077+3.54470414e-03j]]"
-376.80631886291695j,"[[ 0.3886403 +3.50256568e-03j -0.16021932+1.05532753e-07j]
 [-0.16033501+1.05532791e-07j  3.61135983+3.50264449e-03j]]"
-376.4367197272005j,"[[ 0.3885959 +3.50987973e-03j -0.16023334+1.10293280e-07j]
 [-0.16034903+1.10293309e-07j  3.6114042 +3.50992005e-03j]]"
-376.06712059148407j,"[[ 0.38850489+3.46812209e-03j -0.16022961+1.08618798e-07j]
 [-0.1603453 +1.08618809e-07j  3.61149514+3.46814699e-03j]]"
-375.69752145576757j,"[[ 0.38850869+3.54172157e-03j -0.16020572+1.01644874e-07j]
 [-0.16032141+1.01644877e-07j  3.61149132+3.54174760e-03j]]"
-375.32792232005113j,"[[ 0.38854235+3.56897802e-03j -0.16020388+9.02542722e-08j]
 [-0.16031957+9.02542557e-08j  3.6114576 +3.56901069e-03j]]"
-374.95832318433474j,"[[ 0.38861049+3.58939616e-03j -0.16021829+8.28534343e-08j]
 [-0.16033398+8.28534248e-08j  3.61138948+3.58936893e-03j]]"
-374.5887240486183j,"[[ 0.38863767+3.50164410e-03j -0.16023   +8.48769152e-08j]
 [-0.16034568+8.48769131e-08j  3.61136232+3.50159840e-03j]]"
-374.2191249129018j,"[[ 0.38861117+3.50913759e-03j -0.16020253+8.35232504e-08j]
 [-0.16031822+8.35232499e-08j  3.61138883+3.50905077e-03j]]"
-373.84952577718536j,"[[ 0.38861565+3.48561181e-03j -0.16019888+7.92853898e-08j]
 [-0.16031457+7.92853924e-08j  3.61138436+3.48551428e-03j]]"
-373.4799266414689j,"[[ 0.38852889+3.52789718e-03j -0.16020266+7.13593831e-08j]
 [-0.16031835+7.13593842e-08j  3.61147112+3.52779117e-03j]]"
