iw_n,Sigma_iw_n
-1102.329422274301j,"[[-9.36007673e-04-3.26125046e-04j  6.78848327e-04+1.24295025e-07j]
 [-8.08327918e-04+1.24295436e-07j  4.00093632e+00-3.25431523e-04j]]"
-1101.9598231385844j,"[[-9.59605086e-04-3.05071987e-04j  7.11218402e-04+1.25977741e-07j]
 [-7.75957914e-04+1.25978078e-07j  4.00095986e+00-3.04361112e-04j]]"
-1101.5902240028681j,"[[-9.71094891e-04-2.74594376e-04j  7.41038574e-04+1.27185990e-07j]
 [-7.46137840e-04+1.27186246e-07j  4.00097129e+00-2.73878622e-04j]]"
-1101.2206248671516j,"[[-9.76477981e-04-2.36086617e-04j  7.80459223e-04+1.27446114e-07j]
 [-7.06717310e-04+1.27446296e-07j  4.00097662e+00-2.35376500e-04j]]"
-1100.8510257314351j,"[[-9.68041018e-04-1.94384929e-04j  8.06585339e-04+1.27517548e-07j]
 [-6.80591322e-04+1.27517671e-07j  4.00096814e+00-1.93686681e-04j]]"
-1100.4814265957189j,"[[-9.46069157e-04-1.56637318e-04j  8.10903167e-04+1.26341639e-07j]
 [-6.76273612e-04+1.26341713e-07j  4.00094613e+00-1.55946050e-04j]]"
-1100.1118274600024j,"[[-9.11084963e-04-1.34924084e-04j  8.10377757e-04+1.25267797e-07j]
 [-6.76799095e-04+1.25267820e-07j  4.00091111e+00-1.34234761e-04j]]"
-1099.7422283242859j,"[[-8.81131316e-04-1.29188900e-04j  8.14064302e-04+1.23007483e-07j]
 [-6.73112581e-04+1.23007454e-07j  4.00088111e+00-1.28505400e-04j]]"
-1099.3726291885694j,"[[-8.45669753e-04-1.21450348e-04j  8.16727078e-04+1.20497035e-07j]
 [-6.70449840e-04+1.20496957e-07j  4.00084562e+00-1.20768864e-04j]]"
-1099.0030300528529j,"[[-7.91754317e-04-1.24004892e-04j  8.13067049e-04+1.17016337e-07j]
 [-6.74109877e-04+1.17016207e-07j  4.00079166e+00-1.23322615e-04j]]"
-1098.6334309171366j,"[[-7.41904117e-04-1.49132725e-04j  8.08680102e-04+1.13103119e-07j]
 [-6.78496771e-04+1.13102926e-07j  4.00074177e+00-1.48448050e-04j]]"
-1098.26383178142j,"[[-7.11978591e-04-1.81105457e-04j  8.11238469e-04+1.08796705e-07j]
 [-6.75938332e-04+1.08796438e-07j  4.00071178e+00-1.80427719e-04j]]"
-1097.8942326457036j,"[[-6.95369592e-04-2.17861579e-04j  8.24241105e-04+1.03882687e-07j]
 [-6.62935612e-04+1.03882348e-07j  4.00069512e+00-2.17199896e-04j]]"
-1097.524633509987j,"[[-6.85552814e-04-2.61842147e-04j  8.45087462e-04+9.83919140e-08j]
 [-6.42089151e-04+9.83915071e-08j  4.00068526e+00-2.61201101e-04j]]"
-1097.1550343742706j,"[[-6.87815042e-04-3.10388695e-04j  8.64845211e-04+9.23062308e-08j]
 [-6.22331286e-04+9.23057556e-08j  4.00068747e+00-3.09773140e-04j]]"
-1096.785435238554j,"[[-6.98079463e-04-3.53588613e-04j  8.79739168e-04+8.57538610e-08j]
 [-6.07437227e-04+8.57533209e-08j  4.00069768e+00-3.53006074e-04j]]"
-1096.4158361028378j,"[[-7.21013494e-04-3.93359547e-04j  8.91514076e-04+7.90628577e-08j]
 [-5.95662227e-04+7.90622611e-08j  4.00072058e+00-3.92814369e-04j]]"
-1096.0462369671213j,"[[-7.49207710e-04-4.21708775e-04j  8.96196246e-04+7.16310909e-08j]
 [-5.90979996e-04+7.16304425e-08j  4.00074873e+00-4.21200095e-04j]]"
-1095.6766378314048j,"[[-7.76950073e-04-4.45089281e-04j  9.00127016e-04+6.42713678e-08j]
 [-5.87049178e-04+6.42706684e-08j  4.00077644e+00-4.44622051e-04j]]"
-1095.3070386956883j,"[[-8.12891007e-04-4.64462348e-04j  9.06018675e-04+5.61005537e-08j]
 [-5.81157482e-04+5.60998088e-08j  4.00081234e+00-4.64038182e-04j]]"
-1094.9374395599718j,"[[-8.67666193e-04-4.65616159e-04j  9.15276490e-04+4.81611819e-08j]
 [-5.71899680e-04+4.81603929e-08j  4.00086709e+00-4.65240829e-04j]]"
-1094.5678404242556j,"[[-9.21571806e-04-4.36610203e-04j  9.11961923e-04+3.96132907e-08j]
 [-5.75214342e-04+3.96124643e-08j  4.00092097e+00-4.36286050e-04j]]"
-1094.198241288539j,"[[-9.50899132e-04-3.95108136e-04j  9.00715472e-04+3.10247389e-08j]
 [-5.86460922e-04+3.10238840e-08j  4.00095027e+00-3.94841944e-04j]]"
-1093.8286421528228j,"[[-9.58484229e-04-3.57976772e-04j  8.93545681e-04+2.23714364e-08j]
 [-5.93630828e-04+2.23705638e-08j  4.00095784e+00-3.57764871e-04j]]"
-1093.4590430171063j,"[[-9.54447827e-04-3.24468195e-04j  8.88590300e-04+1.32938052e-08j]
 [-5.98586316e-04+1.32929200e-08j  4.00095380e+00-3.24312919e-04j]]"
-1093.0894438813898j,"[[-9.36273456e-04-2.86216944e-04j  8.77593978e-04+4.75942688e-09j]
 [-6.09582758e-04+4.75853503e-09j  4.00093562e+00-2.86115726e-04j]]"
-1092.7198447456733j,"[[-8.95283844e-04-2.62396101e-04j  8.66499126e-04-4.63666830e-09j]
 [-6.20677689e-04-4.63756140e-09j  4.00089463e+00-2.62350146e-04j]]"
-1092.350245609957j,"[[-8.53406189e-04-2.67696521e-04j  8.57663659e-04-1.32380200e-08j]
 [-6.29513157e-04-1.32389104e-08j  4.00085275e+00-2.67703531e-04j]]"
-1091.9806464742405j,"[[-8.30776508e-04-2.94823597e-04j  8.54241019e-04-2.24017309e-08j]
 [-6.32935738e-04-2.24026168e-08j  4.00083013e+00-2.94888462e-04j]]"
-1091.611047338524j,"[[-8.33826989e-04-3.17779405e-04j  8.47122096e-04-3.08603131e-08j]
 [-6.40054615e-04-3.08611818e-08j  4.00083319e+00-3.17905007e-04j]]"
-1091.2414482028075j,"[[-8.43348380e-04-3.29766876e-04j  8.21127709e-04-3.95311200e-08j]
 [-6.66048984e-04-3.95319552e-08j  4.00084273e+00-3.29950005e-04j]]"
-1090.871849067091j,"[[-8.58678711e-04-3.30539681e-04j  7.86744925e-04-4.77588488e-08j]
 [-7.00431782e-04-4.77596404e-08j  4.00085810e+00-3.30771514e-04j]]"
-1090.5022499313748j,"[[-8.62522806e-04-3.16256498e-04j  7.56877323e-04-5.60046419e-08j]
 [-7.30299439e-04-5.60053928e-08j  4.00086197e+00-3.16525798e-04j]]"
-1090.1326507956583j,"[[-8.48246206e-04-3.05732354e-04j  7.34750360e-04-6.39405225e-08j]
 [-7.52426445e-04-6.39412371e-08j  4.00084772e+00-3.06040147e-04j]]"
-1089.7630516599418j,"[[-8.24459774e-04-3.09335039e-04j  7.23298035e-04-7.15970317e-08j]
 [-7.63878776e-04-7.15977051e-08j  4.00082396e+00-3.09681523e-04j]]"
-1089.3934525242253j,"[[-7.99770840e-04-3.22990053e-04j  7.27058795e-04-7.84561056e-08j]
 [-7.60117994e-04-7.84567318e-08j  4.00079931e+00-3.23371383e-04j]]"
-1089.0238533885088j,"[[-7.77418533e-04-3.48302181e-04j  7.48596768e-04-8.53263819e-08j]
 [-7.38579968e-04-8.53269620e-08j  4.00077699e+00-3.48714890e-04j]]"
-1088.6542542527923j,"[[-7.76213981e-04-3.82101574e-04j  7.88012058e-04-9.14625323e-08j]
 [-6.99164600e-04-9.14630603e-08j  4.00077583e+00-3.82546845e-04j]]"
-1088.284655117076j,"[[-7.94858284e-04-4.08223252e-04j  8.26076273e-04-9.75406469e-08j]
 [-6.61100330e-04-9.75411177e-08j  4.00079451e+00-4.08692547e-04j]]"
-1087.9150559813595j,"[[-8.26860322e-04-4.28165163e-04j  8.49653720e-04-1.02989993e-07j]
 [-6.37522845e-04-1.02990407e-07j  4.00082655e+00-4.28652904e-04j]]"
-1087.545456845643j,"[[-8.67562002e-04-4.28318177e-04j  8.53995493e-04-1.07754266e-07j]
 [-6.33181087e-04-1.07754632e-07j  4.00086729e+00-4.28817217e-04j]]"
-1087.1758577099265j,"[[-8.95957078e-04-4.06600935e-04j  8.45580936e-04-1.12205369e-07j]
 [-6.41595720e-04-1.12205691e-07j  4.00089572e+00-4.07115799e-04j]]"
-1086.80625857421j,"[[-9.04432284e-04-3.76630094e-04j  8.33208335e-04-1.15808675e-07j]
 [-6.53968418e-04-1.15808953e-07j  4.00090423e+00-3.77161298e-04j]]"
-1086.4366594384937j,"[[-8.94222574e-04-3.52677489e-04j  8.24167395e-04-1.19037908e-07j]
 [-6.63009440e-04-1.19038140e-07j  4.00089405e+00-3.53228070e-04j]]"
-1086.0670603027775j,"[[-8.74454197e-04-3.41215300e-04j  8.19306378e-04-1.21742486e-07j]
 [-6.67870504e-04-1.21742665e-07j  4.00087432e+00-3.41784087e-04j]]"
-1085.697461167061j,"[[-8.55044215e-04-3.38483921e-04j  8.19920506e-04-1.23485307e-07j]
 [-6.67256399e-04-1.23485428e-07j  4.00085495e+00-3.39068348e-04j]]"
-1085.3278620313445j,"[[-8.37156351e-04-3.31634814e-04j  8.19332535e-04-1.25056816e-07j]
 [-6.67844404e-04-1.25056881e-07j  4.00083711e+00-3.32231806e-04j]]"
-1084.958262895628j,"[[-8.09055987e-04-3.29125485e-04j  8.24256271e-04-1.25545724e-07j]
 [-6.62920690e-04-1.25545728e-07j  4.00080905e+00-3.29736738e-04j]]"
-1084.5886637599115j,"[[-7.80882184e-04-3.47193260e-04j  8.32203176e-04-1.25805783e-07j]
 [-6.54973752e-04-1.25805714e-07j  4.00078093e+00-3.47815758e-04j]]"
-1084.2190646241952j,"[[-7.63187617e-04-3.82135391e-04j  8.42132790e-04-1.25155970e-07j]
 [-6.45044057e-04-1.25155826e-07j  4.00076329e+00-3.82760264e-04j]]"
-1083.8494654884787j,"[[-7.56037742e-04-4.22564928e-04j  8.55526470e-04-1.24097708e-07j]
 [-6.31650282e-04-1.24097489e-07j  4.00075619e+00-4.23185794e-04j]]"
-1083.4798663527622j,"[[-7.58190850e-04-4.67307727e-04j  8.72965024e-04-1.22626070e-07j]
 [-6.14211621e-04-1.22625778e-07j  4.00075840e+00-4.67919562e-04j]]"
-1083.1102672170457j,"[[-7.74417853e-04-5.09554297e-04j  8.84514367e-04-1.19991437e-07j]
 [-6.02662178e-04-1.19991071e-07j  4.00077468e+00-5.10155030e-04j]]"
-1082.7406680813292j,"[[-8.07769361e-04-5.42943100e-04j  8.81439520e-04-1.17258628e-07j]
 [-6.05736950e-04-1.17258186e-07j  4.00080809e+00-5.43522417e-04j]]"
-1082.371068945613j,"[[-8.52178011e-04-5.58385242e-04j  8.53494726e-04-1.13296666e-07j]
 [-6.33681718e-04-1.13296157e-07j  4.00085255e+00-5.58937866e-04j]]"
-1082.0014698098964j,"[[-8.99495213e-04-5.57175715e-04j  8.06606321e-04-1.09609594e-07j]
 [-6.80570143e-04-1.09609023e-07j  4.00089991e+00-5.57695964e-04j]]"
-1081.63187067418j,"[[-9.36188651e-04-5.44387816e-04j  7.61995340e-04-1.04655353e-07j]
 [-7.25181176e-04-1.04654732e-07j  4.00093664e+00-5.44873403e-04j]]"
-1081.2622715384634j,"[[-9.62652900e-04-5.27337382e-04j  7.30954401e-04-9.96751858e-08j]
 [-7.56222178e-04-9.96745243e-08j  4.00096313e+00-5.27790582e-04j]]"
-1080.892672402747j,"[[-9.71707226e-04-5.05334677e-04j  7.15903660e-04-9.38045199e-08j]
 [-7.71272995e-04-9.38038170e-08j  4.00097222e+00-5.05760461e-04j]]"
-1080.5230732670304j,"[[-9.70507639e-04-4.94342091e-04j  7.10625133e-04-8.76245598e-08j]
 [-7.76551568e-04-8.76238140e-08j  4.00097105e+00-4.94742384e-04j]]"
-1080.1534741313142j,"[[-9.76925408e-04-4.91272710e-04j  7.17750649e-04-8.08837563e-08j]
 [-7.69426077e-04-8.08829626e-08j  4.00097750e+00-4.91646086e-04j]]"
-1079.7838749955977j,"[[-9.88827098e-04-4.78034046e-04j  7.38605880e-04-7.41034473e-08j]
 [-7.48570899e-04-7.41026043e-08j  4.00098944e+00-4.78377528e-04j]]"
-1079.4142758598812j,"[[-9.87153766e-04-4.55050888e-04j  7.61176434e-04-6.66983893e-08j]
 [-7.26000423e-04-6.66974948e-08j  4.00098780e+00-4.55358887e-04j]]"
-1079.0446767241647j,"[[-9.69366508e-04-4.40296726e-04j  7.73155443e-04-5.92096415e-08j]
 [-7.14021471e-04-5.92086965e-08j  4.00097005e+00-4.40566528e-04j]]"
-1078.6750775884484j,"[[-9.60539746e-04-4.50361101e-04j  7.72712412e-04-5.11002632e-08j]
 [-7.14464490e-04-5.10992681e-08j  4.00096126e+00-4.50587792e-04j]]"
-1078.3054784527321j,"[[-9.72445255e-04-4.63066503e-04j  7.72438386e-04-4.29745192e-08j]
 [-7.14738497e-04-4.29734749e-08j  4.00097320e+00-4.63244223e-04j]]"
-1077.9358793170156j,"[[-9.85298399e-04-4.69343513e-04j  7.81238427e-04-3.45549955e-08j]
 [-7.05938456e-04-3.45539071e-08j  4.00098609e+00-4.69463643e-04j]]"
-1077.5662801812991j,"[[-9.91290520e-04-4.71504557e-04j  7.91858121e-04-2.59375538e-08j]
 [-6.95318772e-04-2.59364267e-08j  4.00099211e+00-4.71562788e-04j]]"
-1077.1966810455826j,"[[-9.96649283e-04-4.71109689e-04j  8.11585693e-04-1.74579869e-08j]
 [-6.75591217e-04-1.74568327e-08j  4.00099749e+00-4.71097542e-04j]]"
-1076.8270819098661j,"[[-1.00596165e-03-4.65967959e-04j  8.40071298e-04-8.58797311e-09j]
 [-6.47105643e-04-8.58680658e-09j  4.00100681e+00-4.65884713e-04j]]"
-1076.4574827741496j,"[[-1.01388500e-03-4.56470729e-04j  8.61856467e-04+2.38665962e-10j]
 [-6.25320516e-04+2.39831823e-10j  4.00101473e+00-4.56317062e-04j]]"
-1076.0878836384334j,"[[-1.01262827e-03-4.47693282e-04j  8.71721514e-04+8.90349296e-09j]
 [-6.15455510e-04+8.90465313e-09j  4.00101347e+00-4.47471886e-04j]]"
-1075.7182845027169j,"[[-1.00337471e-03-4.42698201e-04j  8.70612453e-04+1.78576740e-08j]
 [-6.16564601e-04+1.78588210e-08j  4.00100421e+00-4.42409372e-04j]]"
-1075.3486853670004j,"[[-9.89270346e-04-4.49011959e-04j  8.54361930e-04+2.63375283e-08j]
 [-6.32815123e-04+2.63386537e-08j  4.00099009e+00-4.48655741e-04j]]"
-1074.9790862312839j,"[[-9.86179072e-04-4.67366379e-04j  8.36877967e-04+3.49977787e-08j]
 [-6.50299051e-04+3.49988732e-08j  4.00098697e+00-4.66944400e-04j]]"
-1074.6094870955674j,"[[-9.93662522e-04-4.90069186e-04j  8.29191632e-04+4.32477851e-08j]
 [-6.57985339e-04+4.32488362e-08j  4.00099442e+00-4.89582405e-04j]]"
-1074.239887959851j,"[[-1.01478529e-03-5.10037522e-04j  8.31869533e-04+5.15483905e-08j]
 [-6.55307400e-04+5.15493916e-08j  4.00101551e+00-5.09499193e-04j]]"
-1073.8702888241346j,"[[-1.04312870e-03-5.15570867e-04j  8.31226345e-04+5.96131884e-08j]
 [-6.55950589e-04+5.96141435e-08j  4.00104382e+00-5.14984043e-04j]]"
-1073.500689688418j,"[[-1.07205310e-03-5.16643511e-04j  8.21111984e-04+6.69686167e-08j]
 [-6.66064964e-04+6.69695316e-08j  4.00107272e+00-5.16007748e-04j]]"
-1073.1310905527016j,"[[-1.11195924e-03-5.14391866e-04j  7.99616705e-04+7.45108153e-08j]
 [-6.87560266e-04+7.45116778e-08j  4.00111259e+00-5.13699299e-04j]]"
-1072.761491416985j,"[[-1.15655858e-03-4.93764557e-04j  7.84648837e-04+8.08513982e-08j]
 [-7.02528208e-04+8.08521920e-08j  4.00115714e+00-4.93022164e-04j]]"
-1072.3918922812686j,"[[-1.18620416e-03-4.50607918e-04j  7.77803224e-04+8.77101493e-08j]
 [-7.09373958e-04+8.77108696e-08j  4.00118673e+00-4.49826095e-04j]]"
-1072.0222931455523j,"[[-1.19169495e-03-4.07351242e-04j  7.76282085e-04+9.35593913e-08j]
 [-7.10895233e-04+9.35600454e-08j  4.00119217e+00-4.06539473e-04j]]"
-1071.6526940098358j,"[[-1.18914825e-03-3.70669318e-04j  7.78704536e-04+9.93809861e-08j]
 [-7.08472900e-04+9.93815835e-08j  4.00118958e+00-3.69821983e-04j]]"
-1071.2830948741193j,"[[-1.17391056e-03-3.38034344e-04j  7.86939653e-04+1.04196281e-07j]
 [-7.00237890e-04+1.04196808e-07j  4.00117429e+00-3.37144565e-04j]]"
-1070.913495738403j,"[[-1.15512506e-03-3.13885095e-04j  7.97215641e-04+1.08775808e-07j]
 [-6.89961986e-04+1.08776248e-07j  4.00115545e+00-3.12959246e-04j]]"
-1070.5438966026866j,"[[-1.13543572e-03-2.91460394e-04j  8.07593379e-04+1.12631974e-07j]
 [-6.79584327e-04+1.12632318e-07j  4.00113569e+00-2.90511355e-04j]]"
-1070.1742974669703j,"[[-1.11290229e-03-2.73175740e-04j  8.09107285e-04+1.16062184e-07j]
 [-6.78070487e-04+1.16062440e-07j  4.00111309e+00-2.72214213e-04j]]"
-1069.8046983312538j,"[[-1.08003798e-03-2.65057916e-04j  8.11710532e-04+1.18759936e-07j]
 [-6.75467278e-04+1.18760107e-07j  4.00108017e+00-2.64084382e-04j]]"
-1069.4350991955373j,"[[-1.04597690e-03-2.69279682e-04j  8.23575692e-04+1.20958803e-07j]
 [-6.63602123e-04+1.20958889e-07j  4.00104604e+00-2.68300456e-04j]]"
-1069.0655000598208j,"[[-1.01181167e-03-2.82508579e-04j  8.37343098e-04+1.22636954e-07j]
 [-6.49834697e-04+1.22636957e-07j  4.00101182e+00-2.81526343e-04j]]"
-1068.6959009241043j,"[[-9.99023059e-04-3.15339870e-04j  8.53311140e-04+1.23630749e-07j]
 [-6.33866579e-04+1.23630678e-07j  4.00099898e+00-3.14360024e-04j]]"
-1068.3263017883878j,"[[-1.01426684e-03-3.45066996e-04j  8.65497155e-04+1.23941331e-07j]
 [-6.21680499e-04+1.23941183e-07j  4.00101417e+00-3.44083271e-04j]]"
-1067.9567026526715j,"[[-1.03435576e-03-3.64849340e-04j  8.73901420e-04+1.23607376e-07j]
 [-6.13276196e-04+1.23607144e-07j  4.00103419e+00-3.63866458e-04j]]"
-1067.587103516955j,"[[-1.04808652e-03-3.74683022e-04j  8.71919812e-04+1.22925439e-07j]
 [-6.15257793e-04+1.22925121e-07j  4.00104786e+00-3.73705748e-04j]]"
-1067.2175043812385j,"[[-1.06311480e-03-3.81732466e-04j  8.57432668e-04+1.21592453e-07j]
 [-6.29744934e-04+1.21592054e-07j  4.00106283e+00-3.80766706e-04j]]"
-1066.847905245522j,"[[-1.08911514e-03-3.73943785e-04j  8.39987837e-04+1.19616864e-07j]
 [-6.47189804e-04+1.19616381e-07j  4.00108877e+00-3.72990811e-04j]]"
-1066.4783061098055j,"[[-1.10736858e-03-3.52198193e-04j  8.21558010e-04+1.16792056e-07j]
 [-6.65619709e-04+1.16791491e-07j  4.00110697e+00-3.51265203e-04j]]"
-1066.1087069740893j,"[[-1.11065487e-03-3.28895283e-04j  8.05132346e-04+1.13505952e-07j]
 [-6.82045454e-04+1.13505311e-07j  4.00111020e+00-3.27980760e-04j]]"
-1065.7391078383728j,"[[-1.10672200e-03-3.12124950e-04j  7.95754428e-04+1.09779545e-07j]
 [-6.91423436e-04+1.09778820e-07j  4.00110621e+00-3.11230880e-04j]]"
-1065.3695087026563j,"[[-1.10936314e-03-2.95026335e-04j  7.89329222e-04+1.05548785e-07j]
 [-6.97848706e-04+1.05547970e-07j  4.00110878e+00-2.94159862e-04j]]"
-1064.9999095669398j,"[[-1.11072503e-03-2.78105544e-04j  7.71369571e-04+1.00745481e-07j]
 [-7.15808422e-04+1.00744578e-07j  4.00111008e+00-2.77278634e-04j]]"
-1064.6303104312233j,"[[-1.10617202e-03-2.62638761e-04j  7.49249156e-04+9.53067705e-08j]
 [-7.37928897e-04+9.53057896e-08j  4.00110547e+00-2.61859407e-04j]]"
-1064.2607112955068j,"[[-1.08613316e-03-2.51238155e-04j  7.30772310e-04+8.94280869e-08j]
 [-7.56405791e-04+8.94270403e-08j  4.00108539e+00-2.50507616e-04j]]"
-1063.8911121597905j,"[[-1.05982968e-03-2.45524175e-04j  7.13875388e-04+8.31562527e-08j]
 [-7.73302745e-04+8.31551451e-08j  4.00105904e+00-2.44842788e-04j]]"
-1063.521513024074j,"[[-1.03562572e-03-2.51047982e-04j  7.03722918e-04+7.64628063e-08j]
 [-7.83455216e-04+7.64616364e-08j  4.00103479e+00-2.50417969e-04j]]"
-1063.1519138883577j,"[[-1.02819644e-03-2.62135221e-04j  6.94193839e-04+6.95542517e-08j]
 [-7.92984281e-04+6.95530230e-08j  4.00102732e+00-2.61564870e-04j]]"
-1062.7823147526412j,"[[-1.02520953e-03-2.70251373e-04j  6.85032226e-04+6.19998506e-08j]
 [-8.02145888e-04+6.19985719e-08j  4.00102430e+00-2.69744942e-04j]]"
-1062.4127156169247j,"[[-1.02382651e-03-2.80461723e-04j  6.78915684e-04+5.43791938e-08j]
 [-8.08262418e-04+5.43778777e-08j  4.00102289e+00-2.80025246e-04j]]"
-1062.0431164812085j,"[[-1.02426255e-03-2.89558883e-04j  6.89026513e-04+4.61392157e-08j]
 [-7.98151581e-04+4.61378730e-08j  4.00102331e+00-2.89192061e-04j]]"
-1061.673517345492j,"[[-1.02413269e-03-3.03237056e-04j  7.03290731e-04+3.79769546e-08j]
 [-7.83887341e-04+3.79755991e-08j  4.00102317e+00-3.02941132e-04j]]"
-1061.3039182097755j,"[[-1.02666696e-03-3.14208033e-04j  6.98892458e-04+2.94766771e-08j]
 [-7.88285601e-04+2.94753198e-08j  4.00102570e+00-3.13976812e-04j]]"
-1060.934319074059j,"[[-1.02383257e-03-3.23293621e-04j  6.65598859e-04+2.10634620e-08j]
 [-8.21579191e-04+2.10621070e-08j  4.00102287e+00-3.23120832e-04j]]"
-1060.5647199383425j,"[[-1.03699506e-03-3.33387610e-04j  6.10823974e-04+1.24401951e-08j]
 [-8.76354065e-04+1.24388420e-08j  4.00103603e+00-3.33273012e-04j]]"
-1060.195120802626j,"[[-1.06252018e-03-3.29293085e-04j  5.58354346e-04+3.67075617e-09j]
 [-9.28823722e-04+3.66940791e-09j  4.00106156e+00-3.29234167e-04j]]"
-1059.8255216669097j,"[[-1.08420792e-03-3.22879116e-04j  5.19654984e-04-5.00778531e-09j]
 [-9.67523119e-04-5.00913024e-09j  4.00108325e+00-3.22876510e-04j]]"
-1059.4559225311932j,"[[-1.10490437e-03-3.21731479e-04j  4.92720880e-04-1.35640721e-08j]
 [-9.94457243e-04-1.35654083e-08j  4.00110395e+00-3.21788985e-04j]]"
-1059.0863233954767j,"[[-1.12514114e-03-3.12174543e-04j  4.84035305e-04-2.23419341e-08j]
 [-1.00314286e-03-2.23432542e-08j  4.00112420e+00-3.12293158e-04j]]"
-1058.7167242597602j,"[[-1.14556869e-03-2.99599059e-04j  4.95478677e-04-3.05892096e-08j]
 [-9.91699543e-04-3.05905034e-08j  4.00114465e+00-2.99778481e-04j]]"
-1058.3471251240437j,"[[-1.17190247e-03-2.72457190e-04j  5.11157918e-04-3.88871554e-08j]
 [-9.76020396e-04-3.88884142e-08j  4.00117101e+00-2.72694930e-04j]]"
-1057.9775259883274j,"[[-1.18404959e-03-2.25273711e-04j  5.37008988e-04-4.71704963e-08j]
 [-9.50169476e-04-4.71717175e-08j  4.00118318e+00-2.25562813e-04j]]"
-1057.607926852611j,"[[-1.16698439e-03-1.70129426e-04j  5.72911424e-04-5.49521624e-08j]
 [-9.14267212e-04-5.49533441e-08j  4.00116614e+00-1.70471492e-04j]]"
-1057.2383277168944j,"[[-1.13474798e-03-1.29165028e-04j  6.04664196e-04-6.27240566e-08j]
 [-8.82514572e-04-6.27251890e-08j  4.00113394e+00-1.29560361e-04j]]"
-1056.868728581178j,"[[-1.10455816e-03-1.05275055e-04j  6.21479201e-04-6.98109488e-08j]
 [-8.65699651e-04-6.98120201e-08j  4.00110379e+00-1.05718371e-04j]]"
-1056.4991294454614j,"[[-1.07391070e-03-9.70535771e-05j  6.27716500e-04-7.66832126e-08j]
 [-8.59462392e-04-7.66842219e-08j  4.00107319e+00-9.75349999e-05j]]"
