iw_n,Sigma_iw_n
-1096.0462369671213j,"[[ 6.12900515e-04-4.05386168e-04j  2.64716802e-04-3.12957234e-10j]
 [-3.12573788e-04-3.12976547e-10j  3.99938706e+00-4.05460147e-04j]]"
-1095.6766378314048j,"[[ 6.05703050e-04-3.90985242e-04j  2.36582405e-04+4.47464833e-10j]
 [-3.40708206e-04+4.47461263e-10j  3.99939429e+00-3.91072346e-04j]]"
-1095.3070386956883j,"[[ 6.19745849e-04-3.60952169e-04j  2.09760182e-04-7.18699405e-11j]
 [-3.67530466e-04-7.18512589e-11j  3.99938029e+00-3.61047584e-04j]]"
-1094.9374395599718j,"[[ 6.26087604e-04-3.52801992e-04j  1.94932150e-04+4.10963072e-10j]
 [-3.82358512e-04+4.11004094e-10j  3.99937399e+00-3.52869669e-04j]]"
-1094.5678404242556j,"[[ 6.39619045e-04-3.42171526e-04j  1.67620771e-04-6.13390892e-10j]
 [-4.09669908e-04-6.13346030e-10j  3.99936047e+00-3.42209724e-04j]]"
-1094.198241288539j,"[[ 6.61118905e-04-3.37774716e-04j  1.77027539e-04+1.13892648e-10j]
 [-4.00263150e-04+1.13940135e-10j  3.99933897e+00-3.37792922e-04j]]"
-1093.8286421528228j,"[[ 6.52329757e-04-3.30339354e-04j  1.90939255e-04-3.86100885e-10j]
 [-3.86351447e-04-3.86052676e-10j  3.99934776e+00-3.30341665e-04j]]"
-1093.4590430171063j,"[[ 6.42585640e-04-3.18123665e-04j  1.85980090e-04+4.98580972e-10j]
 [-3.91310631e-04+4.98629727e-10j  3.99935751e+00-3.18111716e-04j]]"
-1093.0894438813898j,"[[ 6.58024329e-04-2.86295215e-04j  2.00797630e-04-2.43154900e-10j]
 [-3.76493129e-04-2.43107643e-10j  3.99934207e+00-2.86273211e-04j]]"
-1092.7198447456733j,"[[ 7.04562996e-04-2.69960181e-04j  1.99727376e-04+3.51423214e-10j]
 [-3.77563406e-04+3.51470492e-10j  3.99929553e+00-2.69928944e-04j]]"
-1092.350245609957j,"[[ 7.69080018e-04-2.81405246e-04j  1.81719101e-04-4.69513548e-10j]
 [-3.95571675e-04-4.69465531e-10j  3.99923101e+00-2.81360814e-04j]]"
-1091.9806464742405j,"[[ 7.78298818e-04-3.24600502e-04j  1.63697403e-04+1.77337805e-10j]
 [-4.13593333e-04+1.77381790e-10j  3.99922178e+00-3.24547950e-04j]]"
-1091.611047338524j,"[[ 7.84563440e-04-3.48856449e-04j  1.48156612e-04-1.27212834e-10j]
 [-4.29134103e-04-1.27172618e-10j  3.99921551e+00-3.48805942e-04j]]"
-1091.2414482028075j,"[[ 8.10423578e-04-3.81038093e-04j  1.23981462e-04+5.44178077e-10j]
 [-4.53309225e-04+5.44228559e-10j  3.99918967e+00-3.80981392e-04j]]"
-1090.871849067091j,"[[ 8.05618431e-04-4.13977538e-04j  1.54517771e-04-2.53229514e-10j]
 [-4.22772886e-04-2.53182434e-10j  3.99919447e+00-4.13900351e-04j]]"
-1090.5022499313748j,"[[ 8.15067438e-04-4.43379153e-04j  1.78331819e-04+2.59965341e-10j]
 [-3.98958812e-04+2.60009745e-10j  3.99918502e+00-4.43283456e-04j]]"
-1090.1326507956583j,"[[ 7.96529546e-04-4.91497382e-04j  2.03159772e-04-4.21434960e-10j]
 [-3.74130814e-04-4.21403175e-10j  3.99920353e+00-4.91392379e-04j]]"
-1089.7630516599418j,"[[ 7.44683129e-04-5.13363102e-04j  2.32054437e-04+3.62987780e-10j]
 [-3.45236132e-04+3.63014391e-10j  3.99925537e+00-5.13259142e-04j]]"
-1089.3934525242253j,"[[ 7.19462344e-04-4.95439549e-04j  2.75292683e-04-4.03660373e-10j]
 [-3.01997911e-04-4.03640425e-10j  3.99928058e+00-4.95337456e-04j]]"
-1089.0238533885088j,"[[ 7.08898110e-04-4.79570161e-04j  2.92882184e-04+3.78879084e-10j]
 [-2.84408432e-04+3.78892270e-10j  3.99929113e+00-4.79472596e-04j]]"
-1088.6542542527923j,"[[ 7.38061162e-04-4.82028037e-04j  3.06263130e-04-1.83770456e-10j]
 [-2.71027490e-04-1.83760347e-10j  3.99926196e+00-4.81947853e-04j]]"
-1088.284655117076j,"[[ 7.19217104e-04-5.22995828e-04j  3.41694881e-04+3.00583238e-10j]
 [-2.35595701e-04+3.00602687e-10j  3.99928082e+00-5.22918045e-04j]]"
-1087.9150559813595j,"[[ 6.78963808e-04-5.18962015e-04j  3.37225717e-04-3.60063615e-10j]
 [-2.40064874e-04-3.60046652e-10j  3.99932107e+00-5.18878330e-04j]]"
-1087.545456845643j,"[[ 6.72989930e-04-5.24611093e-04j  3.42488130e-04+1.42422544e-10j]
 [-2.34802461e-04+1.42437752e-10j  3.99932704e+00-5.24531440e-04j]]"
-1087.1758577099265j,"[[ 6.68431782e-04-5.25691182e-04j  3.38005940e-04-3.39104548e-10j]
 [-2.39284656e-04-3.39086578e-10j  3.99933160e+00-5.25604532e-04j]]"
-1086.80625857421j,"[[ 6.55201997e-04-5.20306071e-04j  3.46428172e-04+4.38237621e-10j]
 [-2.30862435e-04+4.38250204e-10j  3.99934482e+00-5.20217378e-04j]]"
-1086.4366594384937j,"[[ 6.46746121e-04-5.10900506e-04j  3.73429435e-04-1.78172524e-10j]
 [-2.03861187e-04-1.78160342e-10j  3.99935328e+00-5.10814817e-04j]]"
-1086.0670603027775j,"[[ 6.51775438e-04-5.09482246e-04j  3.62950283e-04+3.34569777e-10j]
 [-2.14340347e-04+3.34576052e-10j  3.99934824e+00-5.09399112e-04j]]"
-1085.697461167061j,"[[ 6.50555056e-04-5.37265850e-04j  3.57061374e-04-4.82890691e-10j]
 [-2.20229231e-04-4.82883661e-10j  3.99934946e+00-5.37196592e-04j]]"
-1085.3278620313445j,"[[ 6.14108680e-04-5.42334833e-04j  3.72711501e-04+7.93209658e-12j]
 [-2.04579105e-04+7.94259048e-12j  3.99938591e+00-5.42279699e-04j]]"
-1084.958262895628j,"[[ 5.82829124e-04-5.45588442e-04j  3.57187210e-04-1.39475632e-10j]
 [-2.20103399e-04-1.39452741e-10j  3.99941721e+00-5.45538958e-04j]]"
-1084.5886637599115j,"[[ 5.46453589e-04-5.33857387e-04j  3.30865068e-04+3.74495225e-10j]
 [-2.46425559e-04+3.74536149e-10j  3.99945362e+00-5.33786646e-04j]]"
-1084.2190646241952j,"[[ 5.32171115e-04-5.20558010e-04j  3.07585132e-04+4.97816217e-11j]
 [-2.69705515e-04+4.98166620e-11j  3.99946790e+00-5.20457041e-04j]]"
-1083.8494654884787j,"[[ 5.20688787e-04-5.07320666e-04j  2.93479673e-04+8.83545249e-11j]
 [-2.83810993e-04+8.83849270e-11j  3.99947937e+00-5.07205400e-04j]]"
-1083.4798663527622j,"[[ 5.04627664e-04-4.75411153e-04j  2.88759467e-04-3.94082919e-10j]
 [-2.88531239e-04-3.94061179e-10j  3.99949541e+00-4.75291065e-04j]]"
-1083.1102672170457j,"[[ 5.13899326e-04-4.58518144e-04j  3.00774259e-04+1.48351988e-11j]
 [-2.76516471e-04+1.48567205e-11j  3.99948614e+00-4.58388082e-04j]]"
-1082.7406680813292j,"[[ 4.99295922e-04-4.58132750e-04j  3.11683511e-04+1.03134443e-10j]
 [-2.65607225e-04+1.03148064e-10j  3.99950073e+00-4.57987140e-04j]]"
-1082.371068945613j,"[[ 4.83812434e-04-4.33289780e-04j  3.14498951e-04+3.53879725e-10j]
 [-2.62791818e-04+3.53877336e-10j  3.99951618e+00-4.33137128e-04j]]"
-1082.0014698098964j,"[[ 5.00607273e-04-4.03383426e-04j  3.24146601e-04-1.69896833e-10j]
 [-2.53144204e-04-1.69913156e-10j  3.99949936e+00-4.03255603e-04j]]"
-1081.63187067418j,"[[ 5.26256394e-04-3.88471618e-04j  3.35867887e-04-7.95149078e-11j]
 [-2.41422940e-04-7.95241467e-11j  3.99947373e+00-3.88358281e-04j]]"
-1081.2622715384634j,"[[ 5.27020458e-04-4.01810282e-04j  3.25131867e-04-1.61422949e-10j]
 [-2.52158952e-04-1.61437335e-10j  3.99947295e+00-4.01691544e-04j]]"
-1080.892672402747j,"[[ 5.13046521e-04-3.97397535e-04j  3.02742243e-04+1.47331450e-10j]
 [-2.74548586e-04+1.47307937e-10j  3.99948691e+00-3.97300324e-04j]]"
-1080.5230732670304j,"[[ 5.28395008e-04-3.82972693e-04j  2.86349064e-04+9.50674808e-11j]
 [-2.90941786e-04+9.50525808e-11j  3.99947158e+00-3.82890978e-04j]]"
-1080.1534741313142j,"[[ 5.67146053e-04-3.91068225e-04j  3.14648914e-04-3.17807462e-11j]
 [-2.62641933e-04-3.17929479e-11j  3.99943283e+00-3.90991507e-04j]]"
-1079.7838749955977j,"[[ 5.70585006e-04-4.17163421e-04j  3.25630638e-04+1.44376932e-10j]
 [-2.51660187e-04+1.44376324e-10j  3.99942941e+00-4.17089533e-04j]]"
-1079.4142758598812j,"[[ 5.48526627e-04-4.27256293e-04j  3.14665010e-04-1.35587996e-11j]
 [-2.62625810e-04-1.35614113e-11j  3.99945147e+00-4.27162705e-04j]]"
-1079.0446767241647j,"[[ 5.14904582e-04-4.49459154e-04j  3.12651711e-04-1.22799048e-10j]
 [-2.64639091e-04-1.22803848e-10j  3.99948509e+00-4.49367664e-04j]]"
-1078.6750775884484j,"[[ 4.66618728e-04-4.45183781e-04j  3.37581757e-04-1.04805757e-10j]
 [-2.39709056e-04-1.04809257e-10j  3.99953338e+00-4.45084372e-04j]]"
-1078.3054784527321j,"[[ 4.63068395e-04-4.10910797e-04j  3.44018110e-04+1.86148244e-10j]
 [-2.33272746e-04+1.86133758e-10j  3.99953691e+00-4.10813655e-04j]]"
-1077.9358793170156j,"[[ 4.70332300e-04-3.92643629e-04j  3.76181079e-04-3.06645550e-11j]
 [-2.01109802e-04-3.06782033e-11j  3.99952964e+00-3.92561257e-04j]]"
-1077.5662801812991j,"[[ 4.45684647e-04-3.94551922e-04j  3.93259678e-04+9.98485773e-11j]
 [-1.84031206e-04+9.98420885e-11j  3.99955430e+00-3.94482634e-04j]]"
-1077.1966810455826j,"[[ 4.27457287e-04-3.69142917e-04j  4.06232455e-04-1.49350699e-10j]
 [-1.71058463e-04-1.49345670e-10j  3.99957255e+00-3.69064698e-04j]]"
-1076.8270819098661j,"[[ 4.00156654e-04-3.47822266e-04j  4.08064801e-04+6.43274531e-11j]
 [-1.69226145e-04+6.43364677e-11j  3.99959986e+00-3.47725586e-04j]]"
-1076.4574827741496j,"[[ 4.03506118e-04-3.08221866e-04j  4.11138595e-04-2.80571994e-10j]
 [-1.66152400e-04-2.80569220e-10j  3.99959650e+00-3.08096526e-04j]]"
-1076.0878836384334j,"[[ 4.16957714e-04-2.81296629e-04j  4.06859369e-04+2.62365300e-10j]
 [-1.70431660e-04+2.62356821e-10j  3.99958303e+00-2.81176952e-04j]]"
-1075.7182845027169j,"[[ 4.07520680e-04-2.45729657e-04j  4.01594716e-04+3.42566647e-11j]
 [-1.75696357e-04+3.42525562e-11j  3.99959247e+00-2.45605790e-04j]]"
-1075.3486853670004j,"[[ 4.02819134e-04-2.15097819e-04j  4.00916871e-04+4.22111244e-10j]
 [-1.76374241e-04+4.22102143e-10j  3.99959716e+00-2.14951222e-04j]]"
-1074.9790862312839j,"[[ 4.06572037e-04-1.48937013e-04j  4.12156046e-04-4.03842269e-10j]
 [-1.65135143e-04-4.03868933e-10j  3.99959338e+00-1.48781627e-04j]]"
-1074.6094870955674j,"[[ 4.71442878e-04-1.10764905e-04j  4.33465921e-04-9.27260380e-11j]
 [-1.43825315e-04-9.27699600e-11j  3.99952848e+00-1.10615706e-04j]]"
-1074.239887959851j,"[[ 5.51280531e-04-1.01442570e-04j  4.29074262e-04-2.10207396e-10j]
 [-1.48216989e-04-2.10265774e-10j  3.99944861e+00-1.01327346e-04j]]"
-1073.8702888241346j,"[[ 6.05149556e-04-1.06032946e-04j  4.38778836e-04+4.18832948e-10j]
 [-1.38512416e-04+4.18780399e-10j  3.99939475e+00-1.05946630e-04j]]"
-1073.500689688418j,"[[ 6.44790805e-04-1.43793544e-04j  4.21147564e-04+4.44734263e-11j]
 [-1.56143653e-04+4.44295350e-11j  3.99935513e+00-1.43713674e-04j]]"
-1073.1310905527016j,"[[ 6.46711878e-04-1.70215745e-04j  4.07918109e-04+1.85513530e-10j]
 [-1.69373085e-04+1.85470798e-10j  3.99935321e+00-1.70138522e-04j]]"
-1072.761491416985j,"[[ 6.66543609e-04-1.62648750e-04j  4.10496747e-04-4.83890620e-10j]
 [-1.66794462e-04-4.83931851e-10j  3.99933338e+00-1.62570622e-04j]]"
-1072.3918922812686j,"[[ 6.93138489e-04-1.77202513e-04j  3.78213934e-04+2.98706141e-10j]
 [-1.99077265e-04+2.98661329e-10j  3.99930678e+00-1.77119951e-04j]]"
-1072.0222931455523j,"[[ 6.99542566e-04-1.87738006e-04j  3.29702528e-04-1.96224855e-10j]
 [-2.47588665e-04-1.96275513e-10j  3.99930036e+00-1.87673094e-04j]]"
-1071.6526940098358j,"[[ 7.10127473e-04-2.20694190e-04j  2.97218556e-04+5.35864508e-10j]
 [-2.80072608e-04+5.35827610e-10j  3.99928980e+00-2.20629792e-04j]]"
-1071.2830948741193j,"[[ 7.12829016e-04-2.44457715e-04j  2.93459001e-04-1.70261105e-10j]
 [-2.83832143e-04-1.70306533e-10j  3.99928709e+00-2.44365624e-04j]]"
-1070.913495738403j,"[[ 7.10607203e-04-2.45114569e-04j  2.74848766e-04+3.36733371e-10j]
 [-3.02442383e-04+3.36668541e-10j  3.99928927e+00-2.45032246e-04j]]"
-1070.5438966026866j,"[[ 7.40811178e-04-2.63700185e-04j  2.72504095e-04-6.15111861e-10j]
 [-3.04787040e-04-6.15184432e-10j  3.99925905e+00-2.63644846e-04j]]"
-1070.1742974669703j,"[[ 7.39292090e-04-3.03788297e-04j  3.01845110e-04+2.74461617e-10j]
 [-2.75445987e-04+2.74387046e-10j  3.99926057e+00-3.03767522e-04j]]"
-1069.8046983312538j,"[[ 7.07534422e-04-3.53440095e-04j  3.08530647e-04-2.61266470e-10j]
 [-2.68760403e-04-2.61327853e-10j  3.99929235e+00-3.53444995e-04j]]"
-1069.4350991955373j,"[[ 6.75948742e-04-3.41503344e-04j  3.41762168e-04+3.62463298e-10j]
 [-2.35528901e-04+3.62410785e-10j  3.99932395e+00-3.41507533e-04j]]"
-1069.0655000598208j,"[[ 6.61038548e-04-3.23397519e-04j  3.54505639e-04-1.88552821e-10j]
 [-2.22785456e-04-1.88602201e-10j  3.99933887e+00-3.23406784e-04j]]"
-1068.6959009241043j,"[[ 6.68563133e-04-3.23387816e-04j  3.48184519e-04+1.87441904e-10j]
 [-2.29106581e-04+1.87394570e-10j  3.99933135e+00-3.23408840e-04j]]"
-1068.3263017883878j,"[[ 6.60618575e-04-3.16423669e-04j  3.52990282e-04-2.90437055e-10j]
 [-2.24300832e-04-2.90475782e-10j  3.99933931e+00-3.16460611e-04j]]"
-1067.9567026526715j,"[[ 6.72980165e-04-3.16514613e-04j  3.51383760e-04+2.11303940e-10j]
 [-2.25907360e-04+2.11282962e-10j  3.99932698e+00-3.16546807e-04j]]"
-1067.587103516955j,"[[ 6.79147991e-04-3.49785649e-04j  3.66581277e-04-4.57204491e-10j]
 [-2.10709813e-04-4.57222870e-10j  3.99932082e+00-3.49796330e-04j]]"
-1067.2175043812385j,"[[ 6.51476941e-04-3.52379169e-04j  4.02952032e-04+2.96197723e-10j]
 [-1.74339061e-04+2.96176000e-10j  3.99934848e+00-3.52385572e-04j]]"
-1066.847905245522j,"[[ 6.44270891e-04-3.34959622e-04j  4.13375432e-04-1.47372670e-10j]
 [-1.63915686e-04-1.47394191e-10j  3.99935569e+00-3.34969028e-04j]]"
-1066.4783061098055j,"[[ 6.38980033e-04-3.25415308e-04j  4.02870558e-04+3.90885935e-10j]
 [-1.74420577e-04+3.90865971e-10j  3.99936098e+00-3.25434164e-04j]]"
-1066.1087069740893j,"[[ 6.65236647e-04-3.14630813e-04j  3.71977818e-04-4.61058668e-10j]
 [-2.05313334e-04-4.61070140e-10j  3.99933474e+00-3.14659482e-04j]]"
-1065.7391078383728j,"[[ 6.87030344e-04-3.54587042e-04j  3.41117867e-04+1.40177984e-10j]
 [-2.36173248e-04+1.40185182e-10j  3.99931298e+00-3.54610056e-04j]]"
-1065.3695087026563j,"[[ 6.76758269e-04-3.63928632e-04j  3.15334672e-04-1.91203465e-10j]
 [-2.61956439e-04-1.91186475e-10j  3.99932327e+00-3.63913893e-04j]]"
-1064.9999095669398j,"[[ 6.68719274e-04-3.97138048e-04j  2.76085534e-04+4.67610827e-10j]
 [-3.01205547e-04+4.67621283e-10j  3.99933130e+00-3.97101038e-04j]]"
-1064.6303104312233j,"[[ 6.35440857e-04-4.10568818e-04j  2.61150064e-04-1.95824125e-10j]
 [-3.16141008e-04-1.95810783e-10j  3.99936458e+00-4.10511954e-04j]]"
-1064.2607112955068j,"[[ 6.00314281e-04-4.18675983e-04j  2.73125315e-04+2.54149772e-10j]
 [-3.04165755e-04+2.54156101e-10j  3.99939970e+00-4.18589638e-04j]]"
-1063.8911121597905j,"[[ 5.89739656e-04-3.98130715e-04j  2.81652614e-04-4.97198695e-10j]
 [-2.95638484e-04-4.97205065e-10j  3.99941025e+00-3.98012537e-04j]]"
-1063.521513024074j,"[[ 5.73700824e-04-4.20375735e-04j  2.79865737e-04+1.95857141e-10j]
 [-2.97425343e-04+1.95825010e-10j  3.99942624e+00-4.20238451e-04j]]"
-1063.1519138883577j,"[[ 5.38592905e-04-3.99230878e-04j  2.57299084e-04-1.05861257e-10j]
 [-3.19992025e-04-1.05926081e-10j  3.99946129e+00-3.99103867e-04j]]"
-1062.7823147526412j,"[[ 5.30103254e-04-3.77009166e-04j  2.39694010e-04+5.09532265e-10j]
 [-3.37597130e-04+5.09444124e-10j  3.99946973e+00-3.76929768e-04j]]"
-1062.4127156169247j,"[[ 5.07776494e-04-3.61167840e-04j  2.16443785e-04-6.55723522e-12j]
 [-3.60847378e-04-6.64138136e-12j  3.99949207e+00-3.61144146e-04j]]"
-1062.0431164812085j,"[[ 4.86659911e-04-3.64390580e-04j  2.23967737e-04-8.93391702e-11j]
 [-3.53323428e-04-8.94072487e-11j  3.99951321e+00-3.64379365e-04j]]"
-1061.673517345492j,"[[ 4.73267654e-04-3.37691615e-04j  2.36465110e-04-4.62332060e-10j]
 [-3.40826091e-04-4.62403883e-10j  3.99952660e+00-3.37678350e-04j]]"
-1061.3039182097755j,"[[ 4.65532114e-04-2.99892191e-04j  2.49424774e-04+7.92820092e-11j]
 [-3.27866474e-04+7.92049530e-11j  3.99953433e+00-2.99900156e-04j]]"
-1060.934319074059j,"[[ 4.76289974e-04-2.78284655e-04j  2.73502735e-04+4.00632689e-11j]
 [-3.03788543e-04+3.99927412e-11j  3.99952358e+00-2.78316298e-04j]]"
-1060.5647199383425j,"[[ 4.58685861e-04-2.78686360e-04j  2.86435874e-04+1.89279699e-10j]
 [-2.90855409e-04+1.89217901e-10j  3.99954120e+00-2.78720120e-04j]]"
-1060.195120802626j,"[[ 4.53008103e-04-2.56660587e-04j  2.84756338e-04-7.75530610e-11j]
 [-2.92534975e-04-7.76117603e-11j  3.99954688e+00-2.56688403e-04j]]"
-1059.8255216669097j,"[[ 4.48225580e-04-2.28537101e-04j  2.96620750e-04-8.90953753e-11j]
 [-2.80670600e-04-8.91627030e-11j  3.99955165e+00-2.28565965e-04j]]"
-1059.4559225311932j,"[[ 4.62049747e-04-2.06772161e-04j  3.09782413e-04-1.08151545e-10j]
 [-2.67508967e-04-1.08222438e-10j  3.99953782e+00-2.06806262e-04j]]"
-1059.0863233954767j,"[[ 4.56476635e-04-1.84585710e-04j  3.31451987e-04+8.60605580e-11j]
 [-2.45839423e-04+8.59787292e-11j  3.99954337e+00-1.84643239e-04j]]"
-1058.7167242597602j,"[[ 4.61458345e-04-1.50889000e-04j  3.53732260e-04+7.19266201e-12j]
 [-2.23559193e-04+7.11610789e-12j  3.99953840e+00-1.50978899e-04j]]"
-1058.3471251240437j,"[[ 4.97793422e-04-1.20228654e-04j  3.69247554e-04+2.30988363e-10j]
 [-2.08043939e-04+2.30920349e-10j  3.99950208e+00-1.20332859e-04j]]"
-1057.9775259883274j,"[[ 5.50052337e-04-1.08417570e-04j  3.75077836e-04+2.43825829e-11j]
 [-2.02213676e-04+2.43190002e-11j  3.99944983e+00-1.08524900e-04j]]"
-1057.607926852611j,"[[ 5.89544587e-04-1.20788484e-04j  3.91694976e-04-2.12693215e-10j]
 [-1.85596528e-04-2.12758129e-10j  3.99941034e+00-1.20914593e-04j]]"
-1057.2383277168944j,"[[ 6.22395532e-04-1.34048610e-04j  4.10729299e-04-6.62910772e-11j]
 [-1.66562196e-04-6.63462844e-11j  3.99937750e+00-1.34194700e-04j]]"
-1056.868728581178j,"[[ 6.11144455e-04-1.50362938e-04j  4.04318083e-04-8.04502947e-11j]
 [-1.72973400e-04-8.04990027e-11j  3.99938877e+00-1.50520667e-04j]]"
