iw_n,Sigma_iw_n
-743.8182606293481j,"[[ 1.65008335+3.92448610e-03j -0.9959527 +1.37482370e-07j]
 [-0.99464413+1.37483130e-07j  2.34991622+3.92472442e-03j]]"
-743.4486614936316j,"[[ 1.65006747+3.92992798e-03j -0.9959772 +1.17863402e-07j]
 [-0.99466864+1.17864249e-07j  2.34993204+3.93015973e-03j]]"
-743.0790623579152j,"[[ 1.65003509+3.87535471e-03j -0.99602243+1.08250898e-07j]
 [-0.99471386+1.08251886e-07j  2.34996435+3.87558936e-03j]]"
-742.7094632221988j,"[[ 1.65001409+3.78433683e-03j -0.99603773+1.10916967e-07j]
 [-0.99472916+1.10918053e-07j  2.34998529+3.78459009e-03j]]"
-742.3398640864823j,"[[ 1.64998549+3.74933710e-03j -0.99601605+1.19758369e-07j]
 [-0.99470749+1.19759497e-07j  2.35001387+3.74965763e-03j]]"
-741.9702649507659j,"[[ 1.64997161+3.75508994e-03j -0.99601443+1.18051443e-07j]
 [-0.99470587+1.18052566e-07j  2.35002776+3.75544851e-03j]]"
-741.6006658150494j,"[[ 1.64993416+3.71749742e-03j -0.99603475+1.00148543e-07j]
 [-0.99472619+1.00149622e-07j  2.35006523+3.71783625e-03j]]"
-741.2310666793329j,"[[ 1.64985199+3.64580741e-03j -0.99603305+8.92044403e-08j]
 [-0.99472448+8.92054617e-08j  2.35014743+3.64616766e-03j]]"
-740.8614675436165j,"[[ 1.64977479+3.59909137e-03j -0.99599745+7.50005141e-08j]
 [-0.99468889+7.50014754e-08j  2.35022466+3.59950588e-03j]]"
-740.4918684079j,"[[ 1.64974597+3.59216473e-03j -0.99596936+5.07099903e-08j]
 [-0.9946608 +5.07108459e-08j  2.35025355+3.59262703e-03j]]"
-740.1222692721836j,"[[ 1.64978209+3.65898635e-03j -0.99594795+2.83055043e-08j]
 [-0.99463938+2.83062892e-08j  2.35021747+3.65944698e-03j]]"
-739.7526701364671j,"[[ 1.64985491+3.78019377e-03j -0.99597779+2.25882668e-08j]
 [-0.99466923+2.25890097e-08j  2.35014467+3.78060281e-03j]]"
-739.3830710007506j,"[[ 1.64995914+3.88422972e-03j -0.99607251+2.58183571e-08j]
 [-0.99476395+2.58190336e-08j  2.35004047+3.88455993e-03j]]"
-739.0134718650343j,"[[ 1.65006646+3.91573224e-03j -0.99616536+2.86039071e-08j]
 [-0.9948568 +2.86045193e-08j  2.34993319+3.91596197e-03j]]"
-738.6438727293179j,"[[ 1.65014488+3.91288566e-03j -0.9962378 +2.85077023e-08j]
 [-0.99492923+2.85082007e-08j  2.34985484+3.91303237e-03j]]"
-738.2742735936014j,"[[ 1.65021776+3.89215517e-03j -0.9962951 +2.81411972e-08j]
 [-0.99498653+2.81414877e-08j  2.34978208+3.89227562e-03j]]"
-737.904674457885j,"[[ 1.65025282+3.81642873e-03j -0.99631752+3.46994669e-08j]
 [-0.99500895+3.46995873e-08j  2.34974711+3.81657049e-03j]]"
-737.5350753221685j,"[[ 1.65022731+3.72682098e-03j -0.99628985+5.00800933e-08j]
 [-0.99498129+5.00801927e-08j  2.34977263+3.72701097e-03j]]"
-737.165476186452j,"[[ 1.6502169 +3.67090116e-03j -0.99625226+7.00146104e-08j]
 [-0.9949437 +7.00148802e-08j  2.34978295+3.67108337e-03j]]"
-736.7958770507356j,"[[ 1.65020054+3.65265685e-03j -0.9962677 +9.32507574e-08j]
 [-0.99495914+9.32512528e-08j  2.34979919+3.65279590e-03j]]"
-736.4262779150191j,"[[ 1.65015505+3.64614102e-03j -0.9963044 +1.15831445e-07j]
 [-0.99499584+1.15832092e-07j  2.34984458+3.64624401e-03j]]"
-736.0566787793027j,"[[ 1.65010337+3.62904241e-03j -0.99632395+1.27856798e-07j]
 [-0.99501539+1.27857495e-07j  2.34989624+3.62914857e-03j]]"
-735.6870796435862j,"[[ 1.65006168+3.59651467e-03j -0.99631769+1.39476127e-07j]
 [-0.99500913+1.39476841e-07j  2.34993792+3.59668078e-03j]]"
-735.3174805078697j,"[[ 1.65005862+3.60313868e-03j -0.99629925+1.51857379e-07j]
 [-0.99499069+1.51858134e-07j  2.34994095+3.60337119e-03j]]"
-734.9478813721535j,"[[ 1.6501151 +3.64871786e-03j -0.99629272+1.65614590e-07j]
 [-0.99498415+1.65615432e-07j  2.34988442+3.64897084e-03j]]"
-734.578282236437j,"[[ 1.65019488+3.69063510e-03j -0.99630526+1.83731314e-07j]
 [-0.99499669+1.83732265e-07j  2.34980458+3.69088461e-03j]]"
-734.2086831007205j,"[[ 1.65026634+3.71517793e-03j -0.99633747+2.01633159e-07j]
 [-0.99502891+2.01634142e-07j  2.3497331 +3.71543059e-03j]]"
-733.8390839650041j,"[[ 1.65032332+3.69649075e-03j -0.99636001+2.16149163e-07j]
 [-0.99505145+2.16150112e-07j  2.34967615+3.69674356e-03j]]"
-733.4694848292876j,"[[ 1.65033799+3.67173988e-03j -0.99637981+2.01309478e-07j]
 [-0.99507124+2.01310468e-07j  2.34966146+3.67196346e-03j]]"
-733.0998856935711j,"[[ 1.65032151+3.64300639e-03j -0.99641424+1.76260019e-07j]
 [-0.99510567+1.76261117e-07j  2.34967788+3.64315811e-03j]]"
-732.7302865578547j,"[[ 1.65026174+3.60746869e-03j -0.99643191+1.55938909e-07j]
 [-0.99512335+1.55940201e-07j  2.34973753+3.60752119e-03j]]"
-732.3606874221382j,"[[ 1.65014701+3.56478179e-03j -0.99643851+1.33660343e-07j]
 [-0.99512994+1.33661832e-07j  2.34985216+3.56474659e-03j]]"
-731.9910882864218j,"[[ 1.65002113+3.52875357e-03j -0.99644075+1.10067405e-07j]
 [-0.99513219+1.10069059e-07j  2.34997794+3.52868402e-03j]]"
-731.6214891507053j,"[[ 1.64990034+3.53868212e-03j -0.99643684+7.79553801e-08j]
 [-0.99512828+7.79571187e-08j  2.35009868+3.53858564e-03j]]"
-731.2518900149889j,"[[ 1.64981173+3.55529177e-03j -0.9964564 +4.54742718e-08j]
 [-0.99514784+4.54760608e-08j  2.35018727+3.55515242e-03j]]"
-730.8822908792725j,"[[ 1.64977883+3.55075100e-03j -0.99648123+1.94480659e-08j]
 [-0.99517267+1.94499147e-08j  2.35022014+3.55056970e-03j]]"
-730.512691743556j,"[[ 1.64978309+3.49461608e-03j -0.99647414+5.82422901e-09j]
 [-0.99516557+5.82610054e-09j  2.35021586+3.49443336e-03j]]"
-730.1430926078395j,"[[ 1.64977121+3.41306054e-03j -0.99641498+9.57785482e-09j]
 [-0.99510642+9.57965651e-09j  2.35022778+3.41293504e-03j]]"
-729.7734934721232j,"[[ 1.64978586+3.37596231e-03j -0.99633409+1.66419870e-08j]
 [-0.99502553+1.66436463e-08j  2.35021322+3.37589353e-03j]]"
-729.4038943364067j,"[[ 1.64987139+3.36349559e-03j -0.99626456+2.53508690e-08j]
 [-0.994956  +2.53523658e-08j  2.35012778+3.36341587e-03j]]"
-729.0342952006902j,"[[ 1.64999446+3.34136209e-03j -0.99621477+2.23816930e-08j]
 [-0.99490621+2.23831095e-08j  2.35000475+3.34122727e-03j]]"
-728.6646960649738j,"[[ 1.65006688+3.32754943e-03j -0.99618299-8.46843033e-10j]
 [-0.99487443-8.45432478e-10j  2.34993234+3.32738554e-03j]]"
-728.2950969292573j,"[[ 1.65005281+3.32711604e-03j -0.99617082-2.35558913e-08j]
 [-0.99486226-2.35544671e-08j  2.3499464 +3.32701292e-03j]]"
-727.9254977935409j,"[[ 1.64998275+3.33140810e-03j -0.99617841-3.89554294e-08j]
 [-0.99486984-3.89540408e-08j  2.35001648+3.33136290e-03j]]"
-727.5558986578244j,"[[ 1.64992448+3.34338389e-03j -0.99616797-4.11329382e-08j]
 [-0.99485941-4.11316386e-08j  2.3500748 +3.34335301e-03j]]"
-727.186299522108j,"[[ 1.64988526+3.35927380e-03j -0.9961257 -4.20723521e-08j]
 [-0.99481714-4.20711791e-08j  2.35011409+3.35921408e-03j]]"
-726.8167003863916j,"[[ 1.64983681+3.38548913e-03j -0.99607853-4.40832109e-08j]
 [-0.99476997-4.40821108e-08j  2.35016258+3.38540325e-03j]]"
-726.4471012506751j,"[[ 1.64979811+3.42575701e-03j -0.99603548-4.96603772e-08j]
 [-0.99472691-4.96592394e-08j  2.35020126+3.42568330e-03j]]"
-726.0775021149586j,"[[ 1.64981498+3.48437505e-03j -0.99599968-5.16819038e-08j]
 [-0.99469111-5.16807687e-08j  2.35018439+3.48436677e-03j]]"
-725.7079029792422j,"[[ 1.6498559 +3.54402986e-03j -0.99599451-3.27458137e-08j]
 [-0.99468595-3.27447678e-08j  2.35014352+3.54407427e-03j]]"
-725.3383038435258j,"[[ 1.64988214+3.58575045e-03j -0.99600332-1.49341722e-08j]
 [-0.99469476-1.49332290e-08j  2.35011733+3.58578801e-03j]]"
-724.9687047078093j,"[[ 1.64988866+3.58100223e-03j -0.99600278-1.74075098e-08j]
 [-0.99469421-1.74067042e-08j  2.3501109 +3.58100376e-03j]]"
-724.5991055720929j,"[[ 1.64985094+3.56915856e-03j -0.99598461-3.69843505e-08j]
 [-0.99467605-3.69836957e-08j  2.3501487 +3.56912969e-03j]]"
-724.2295064363764j,"[[ 1.64979597+3.61062973e-03j -0.99598874-4.73024053e-08j]
 [-0.99468018-4.73018222e-08j  2.35020371+3.61061377e-03j]]"
-723.85990730066j,"[[ 1.64976047+3.70731284e-03j -0.99604225-3.72245840e-08j]
 [-0.99473368-3.72239390e-08j  2.35023917+3.70732708e-03j]]"
-723.4903081649436j,"[[ 1.64979535+3.77495645e-03j -0.99609693-1.62629321e-08j]
 [-0.99478837-1.62621679e-08j  2.35020423+3.77494319e-03j]]"
-723.1207090292271j,"[[ 1.64990565+3.78698395e-03j -0.99609827+1.04146333e-08j]
 [-0.99478971+1.04154300e-08j  2.35009391+3.78693459e-03j]]"
-722.7511098935107j,"[[ 1.65003173+3.79924154e-03j -0.99607731+3.83575667e-08j]
 [-0.99476875+3.83584036e-08j  2.34996781+3.79914679e-03j]]"
-722.3815107577942j,"[[ 1.65010737+3.82059646e-03j -0.99609351+4.81169453e-08j]
 [-0.99478494+4.81178982e-08j  2.3498921 +3.82044985e-03j]]"
-722.0119116220777j,"[[ 1.65012825+3.82190273e-03j -0.99612586+3.07931922e-08j]
 [-0.99481729+3.07942903e-08j  2.34987114+3.82175023e-03j]]"
-721.6423124863613j,"[[ 1.65012973+3.81057204e-03j -0.99618784-1.70735850e-08j]
 [-0.99487927-1.70724624e-08j  2.34986965+3.81045638e-03j]]"
-721.2727133506448j,"[[ 1.65015404+3.76066155e-03j -0.99625269-4.67498616e-08j]
 [-0.99494413-4.67489420e-08j  2.34984545+3.76058858e-03j]]"
-720.9031142149283j,"[[ 1.65018708+3.71503486e-03j -0.99627063-2.88194625e-08j]
 [-0.99496206-2.88187629e-08j  2.34981253+3.71501184e-03j]]"
-720.533515079212j,"[[ 1.65019824+3.71126673e-03j -0.99624118+1.58524460e-08j]
 [-0.99493262+1.58530263e-08j  2.34980144+3.71125792e-03j]]"
-720.1639159434955j,"[[ 1.65016797+3.73498030e-03j -0.99617517+5.11634808e-08j]
 [-0.99486661+5.11641723e-08j  2.34983165+3.73497179e-03j]]"
-719.7943168077791j,"[[ 1.65010967+3.73782850e-03j -0.99612552+5.51619318e-08j]
 [-0.99481696+5.51628849e-08j  2.3498898 +3.73782909e-03j]]"
-719.4247176720627j,"[[ 1.65005894+3.72715522e-03j -0.99611057+3.88366728e-08j]
 [-0.99480201+3.88378380e-08j  2.34994042+3.72717225e-03j]]"
-719.0551185363462j,"[[ 1.65002453+3.73040838e-03j -0.99613487+5.21743791e-09j]
 [-0.99482631+5.21870538e-09j  2.34997478+3.73043574e-03j]]"
-718.6855194006298j,"[[ 1.64998705+3.73468224e-03j -0.99618053-2.93719554e-08j]
 [-0.99487197-2.93706705e-08j  2.35001224+3.73472545e-03j]]"
-718.3159202649133j,"[[ 1.64997563+3.75266726e-03j -0.99624694-6.47899348e-08j]
 [-0.99493838-6.47885657e-08j  2.35002362+3.75274727e-03j]]"
-717.9463211291968j,"[[ 1.64998965+3.74101732e-03j -0.99632008-1.10163886e-07j]
 [-0.99501152-1.10162450e-07j  2.35000956+3.74112446e-03j]]"
-717.5767219934804j,"[[ 1.65000282+3.69161209e-03j -0.9963689 -1.43399078e-07j]
 [-0.99506034-1.43397725e-07j  2.34999644+3.69176009e-03j]]"
-717.2071228577639j,"[[ 1.6499886 +3.65700525e-03j -0.99637158-1.45469786e-07j]
 [-0.99506301-1.45468535e-07j  2.35001071+3.65716873e-03j]]"
-716.8375237220474j,"[[ 1.64993164+3.65191365e-03j -0.99631723-1.14416976e-07j]
 [-0.99500866-1.14415763e-07j  2.3500677 +3.65207167e-03j]]"
-716.467924586331j,"[[ 1.64986993+3.64402552e-03j -0.99625614-8.47531875e-08j]
 [-0.99494758-8.47519011e-08j  2.35012937+3.64415951e-03j]]"
-716.0983254506145j,"[[ 1.64985245+3.61397349e-03j -0.99622159-8.65038181e-08j]
 [-0.99491303-8.65024817e-08j  2.35014682+3.61403293e-03j]]"
-715.7287263148983j,"[[ 1.64989384+3.58629729e-03j -0.99619384-9.24532122e-08j]
 [-0.99488528-9.24518903e-08j  2.35010544+3.58630160e-03j]]"
-715.3591271791818j,"[[ 1.64994999+3.53432121e-03j -0.99615842-8.79256984e-08j]
 [-0.99484986-8.79244162e-08j  2.35004931+3.53434092e-03j]]"
-714.9895280434653j,"[[ 1.64998189+3.45580703e-03j -0.99613479-7.54492597e-08j]
 [-0.99482622-7.54480632e-08j  2.35001745+3.45587191e-03j]]"
-714.6199289077489j,"[[ 1.6499766 +3.38118885e-03j -0.99611867-4.84963579e-08j]
 [-0.99481011-4.84953088e-08j  2.35002283+3.38127542e-03j]]"
-714.2503297720324j,"[[ 1.64995497+3.34796536e-03j -0.99611826-6.54034449e-09j]
 [-0.9948097 -6.53943121e-09j  2.35004453+3.34802766e-03j]]"
-713.8807306363159j,"[[ 1.64994289+3.37603483e-03j -0.99613767+3.29064910e-08j]
 [-0.99482911+3.29074244e-08j  2.3500566 +3.37605029e-03j]]"
-713.5111315005995j,"[[ 1.64992629+3.43939177e-03j -0.99611115+4.45982389e-08j]
 [-0.99480259+4.45993905e-08j  2.35007308+3.43938428e-03j]]"
-713.141532364883j,"[[ 1.64987603+3.54538532e-03j -0.99605343+4.17290819e-08j]
 [-0.99474487+4.17304762e-08j  2.35012321+3.54537481e-03j]]"
-712.7719332291665j,"[[ 1.64984085+3.64465527e-03j -0.99605217+3.98819632e-08j]
 [-0.99474361+3.98835263e-08j  2.3501583 +3.64461372e-03j]]"
-712.4023340934501j,"[[ 1.64985432+3.65465898e-03j -0.99606325+2.32815904e-08j]
 [-0.99475468+2.32831872e-08j  2.35014481+3.65456637e-03j]]"
-712.0327349577337j,"[[ 1.64989563+3.62389040e-03j -0.99605031-6.12190492e-09j]
 [-0.99474175-6.12040902e-09j  2.35010355+3.62375151e-03j]]"
-711.6631358220174j,"[[ 1.64998166+3.58885865e-03j -0.99605936-3.87112899e-08j]
 [-0.9947508 -3.87099002e-08j  2.35001759+3.58870611e-03j]]"
-711.2935366863009j,"[[ 1.65011258+3.53473528e-03j -0.9960812 -6.79241729e-08j]
 [-0.99477264-6.79227977e-08j  2.34988668+3.53460790e-03j]]"
-710.9239375505844j,"[[ 1.65019604+3.49844216e-03j -0.99609159-9.20424149e-08j]
 [-0.99478302-9.20409736e-08j  2.34980318+3.49833730e-03j]]"
-710.554338414868j,"[[ 1.65018061+3.51027968e-03j -0.99613284-1.15997167e-07j]
 [-0.99482427-1.15995692e-07j  2.34981859+3.51017119e-03j]]"
-710.1847392791515j,"[[ 1.65010326+3.54363386e-03j -0.99621026-1.23557690e-07j]
 [-0.99490169-1.23556211e-07j  2.34989594+3.54345712e-03j]]"
-709.815140143435j,"[[ 1.65000494+3.57010334e-03j -0.99627134-1.07731661e-07j]
 [-0.99496278-1.07730199e-07j  2.34999427+3.56979448e-03j]]"
-709.4455410077186j,"[[ 1.64990579+3.62248115e-03j -0.9963048 -9.19125202e-08j]
 [-0.99499624-9.19110564e-08j  2.35009342+3.62206804e-03j]]"
-709.0759418720021j,"[[ 1.64984814+3.66301074e-03j -0.99630251-9.45728314e-08j]
 [-0.99499394-9.45713435e-08j  2.35015105+3.66258075e-03j]]"
-708.7063427362856j,"[[ 1.6498213 +3.65876448e-03j -0.99622394-1.09750157e-07j]
 [-0.99491538-1.09748717e-07j  2.35017792+3.65838229e-03j]]"
-708.3367436005692j,"[[ 1.64981977+3.65856023e-03j -0.99612216-1.21300197e-07j]
 [-0.9948136 -1.21298852e-07j  2.3501795 +3.65824079e-03j]]"
-707.9671444648528j,"[[ 1.64984388+3.69603444e-03j -0.99604968-1.35925700e-07j]
 [-0.99474111-1.35924364e-07j  2.3501554 +3.69571973e-03j]]"
-707.5975453291363j,"[[ 1.64987023+3.77573357e-03j -0.99602242-1.54864702e-07j]
 [-0.99471386-1.54863289e-07j  2.35012901+3.77537561e-03j]]"
-707.2279461934199j,"[[ 1.64989169+3.84266009e-03j -0.9960144 -1.70965628e-07j]
 [-0.99470583-1.70964146e-07j  2.35010751+3.84225512e-03j]]"
-706.8583470577034j,"[[ 1.64989737+3.88222120e-03j -0.99599756-1.87423074e-07j]
 [-0.99468899-1.87421590e-07j  2.35010183+3.88180179e-03j]]"
-706.488747921987j,"[[ 1.64989609+3.91115107e-03j -0.99598451-1.96071037e-07j]
 [-0.99467594-1.96069671e-07j  2.35010317+3.91076747e-03j]]"
-706.1191487862706j,"[[ 1.64991567+3.91897102e-03j -0.99597548-1.95696615e-07j]
 [-0.99466691-1.95695502e-07j  2.35008373+3.91863709e-03j]]"
-705.7495496505541j,"[[ 1.64998491+3.90377452e-03j -0.99596601-1.90963637e-07j]
 [-0.99465745-1.90962817e-07j  2.35001465+3.90346970e-03j]]"
-705.3799505148377j,"[[ 1.65008121+3.85790088e-03j -0.99596261-1.75353470e-07j]
 [-0.99465404-1.75352900e-07j  2.34991849+3.85761882e-03j]]"
-705.0103513791212j,"[[ 1.65013191+3.77633769e-03j -0.99594684-1.38510582e-07j]
 [-0.99463828-1.38510178e-07j  2.34986788+3.77609264e-03j]]"
-704.6407522434047j,"[[ 1.65011557+3.69654488e-03j -0.99589829-9.14952337e-08j]
 [-0.99458973-9.14948090e-08j  2.3498842 +3.69636888e-03j]]"
-704.2711531076884j,"[[ 1.65008592+3.67406913e-03j -0.9958361 -6.44061743e-08j]
 [-0.99452754-6.44056057e-08j  2.34991377+3.67396832e-03j]]"
-703.9015539719719j,"[[ 1.65008083+3.71867109e-03j -0.99578827-7.62061458e-08j]
 [-0.9944797 -7.62054705e-08j  2.34991881+3.71861237e-03j]]"
-703.5319548362554j,"[[ 1.6500757 +3.79520972e-03j -0.99578176-1.08485921e-07j]
 [-0.9944732 -1.08485228e-07j  2.34992392+3.79515701e-03j]]"
-703.162355700539j,"[[ 1.65005308+3.84912107e-03j -0.99581276-1.30011210e-07j]
 [-0.9945042 -1.30010596e-07j  2.34994659+3.84907162e-03j]]"
-702.7927565648225j,"[[ 1.65003347+3.88108634e-03j -0.99583684-1.34685145e-07j]
 [-0.99452828-1.34684580e-07j  2.34996623+3.88108709e-03j]]"
-702.4231574291061j,"[[ 1.65003443+3.88786721e-03j -0.99580457-1.42969578e-07j]
 [-0.99449601-1.42968976e-07j  2.34996524+3.88794425e-03j]]"
-702.0535582933896j,"[[ 1.650024  +3.90208899e-03j -0.99575664-1.44072088e-07j]
 [-0.99444807-1.44071520e-07j  2.3499757 +3.90224214e-03j]]"
-701.6839591576731j,"[[ 1.64998625+3.95138845e-03j -0.99574769-1.20985772e-07j]
 [-0.99443913-1.20985296e-07j  2.35001349+3.95158094e-03j]]"
-701.3143600219568j,"[[ 1.64996891+3.98856753e-03j -0.99576621-8.62510984e-08j]
 [-0.99445765-8.62506053e-08j  2.35003082+3.98874104e-03j]]"
-700.9447608862403j,"[[ 1.65001619+4.00966546e-03j -0.99580225-5.99375854e-08j]
 [-0.99449368-5.99369395e-08j  2.34998346+4.00978123e-03j]]"
-700.5751617505239j,"[[ 1.65009397+4.03651656e-03j -0.99588612-4.46727153e-08j]
 [-0.99457755-4.46718959e-08j  2.34990559+4.03659985e-03j]]"
-700.2055626148075j,"[[ 1.6501331 +4.04076288e-03j -0.99596226-3.88013162e-08j]
 [-0.9946537 -3.88003839e-08j  2.3498664 +4.04083684e-03j]]"
-699.835963479091j,"[[ 1.65013227+4.01583190e-03j -0.99598398-5.18369006e-08j]
 [-0.99467542-5.18359572e-08j  2.34986722+4.01587845e-03j]]"
-699.4663643433745j,"[[ 1.65008279+3.96164474e-03j -0.99596941-6.01687734e-08j]
 [-0.99466084-6.01679418e-08j  2.34991677+3.96163030e-03j]]"
-699.0967652076581j,"[[ 1.64997525+3.90360875e-03j -0.99593272-4.57680220e-08j]
 [-0.99462415-4.57672444e-08j  2.35002433+3.90351381e-03j]]"
-698.7271660719416j,"[[ 1.64989364+3.87446923e-03j -0.99590244-4.66924338e-08j]
 [-0.99459388-4.66916117e-08j  2.35010592+3.87431157e-03j]]"
-698.3575669362252j,"[[ 1.64986044+3.87981775e-03j -0.99589762-6.06299501e-08j]
 [-0.99458905-6.06290905e-08j  2.3501391 +3.87964747e-03j]]"
-697.9879678005087j,"[[ 1.64985354+3.89716650e-03j -0.9959098 -8.02515885e-08j]
 [-0.99460124-8.02507336e-08j  2.350146  +3.89702534e-03j]]"
-697.6183686647922j,"[[ 1.64985004+3.91193669e-03j -0.99591727-8.74146668e-08j]
 [-0.99460871-8.74139539e-08j  2.35014958+3.91183453e-03j]]"
-697.2487695290758j,"[[ 1.64984708+3.94336515e-03j -0.99593365-6.13408327e-08j]
 [-0.99462508-6.13402789e-08j  2.35015263+3.94326083e-03j]]"
-696.8791703933593j,"[[ 1.64982163+3.98131358e-03j -0.9959815 -2.86620475e-08j]
 [-0.99467294-2.86614885e-08j  2.35017807+3.98115082e-03j]]"
-696.509571257643j,"[[ 1.649829  +4.00631064e-03j -0.99603615-1.30162763e-08j]
 [-0.99472758-1.30155164e-08j  2.35017059+4.00611623e-03j]]"
-696.1399721219266j,"[[ 1.64987445+3.97588114e-03j -0.99605589-3.29764903e-08j]
 [-0.99474732-3.29755133e-08j  2.35012503+3.97570562e-03j]]"
-695.7703729862101j,"[[ 1.64992808+3.92472047e-03j -0.99602834-6.51612423e-08j]
 [-0.99471978-6.51602146e-08j  2.35007137+3.92460935e-03j]]"
-695.4007738504936j,"[[ 1.64998808+3.87215094e-03j -0.99597783-9.03297026e-08j]
 [-0.99466927-9.03286999e-08j  2.35001139+3.87209738e-03j]]"
-695.0311747147772j,"[[ 1.65001344+3.82723531e-03j -0.99593926-1.09947956e-07j]
 [-0.99463069-1.09946990e-07j  2.34998605+3.82716719e-03j]]"
-694.6615755790607j,"[[ 1.64997888+3.79210597e-03j -0.99592553-1.14297475e-07j]
 [-0.99461696-1.14296554e-07j  2.35002063+3.79198357e-03j]]"
-694.2919764433443j,"[[ 1.64993375+3.75208625e-03j -0.99591122-1.02292640e-07j]
 [-0.99460266-1.02291721e-07j  2.35006576+3.75195004e-03j]]"
-693.9223773076278j,"[[ 1.64991705+3.69557172e-03j -0.99584845-7.77344856e-08j]
 [-0.99453989-7.77336202e-08j  2.35008249+3.69548381e-03j]]"
-693.5527781719113j,"[[ 1.64987077+3.66284169e-03j -0.99575781-4.66123578e-08j]
 [-0.99444924-4.66115411e-08j  2.3501288 +3.66279954e-03j]]"
-693.1831790361949j,"[[ 1.64983054+3.69166464e-03j -0.99567209-2.78669467e-08j]
 [-0.99436353-2.78661139e-08j  2.35016902+3.69162506e-03j]]"
-692.8135799004785j,"[[ 1.64984401+3.75136922e-03j -0.99559932-2.42268525e-08j]
 [-0.99429075-2.42259733e-08j  2.35015552+3.75130114e-03j]]"
-692.443980764762j,"[[ 1.64986457+3.80428822e-03j -0.99553197-4.18142030e-08j]
 [-0.99422341-4.18133805e-08j  2.350135  +3.80419349e-03j]]"
-692.0743816290457j,"[[ 1.64988544+3.87546949e-03j -0.9954967 -6.17313267e-08j]
 [-0.99418814-6.17306895e-08j  2.35011422+3.87539326e-03j]]"
-691.7047824933292j,"[[ 1.64992019+3.99198112e-03j -0.99552277-6.40970097e-08j]
 [-0.99421421-6.40965830e-08j  2.35007959+3.99198497e-03j]]"
-691.3351833576127j,"[[ 1.64993987+4.11007409e-03j -0.99562788-5.26938343e-08j]
 [-0.99431931-5.26935622e-08j  2.35005999+4.11020077e-03j]]"
-690.9655842218963j,"[[ 1.6499784 +4.14858185e-03j -0.99574462-5.12002422e-08j]
 [-0.99443606-5.12001247e-08j  2.35002154+4.14880612e-03j]]"
-690.5959850861798j,"[[ 1.65004239+4.12050801e-03j -0.9958242 -4.65977006e-08j]
 [-0.99451563-4.65977651e-08j  2.34995765+4.12073881e-03j]]"
-690.2263859504634j,"[[ 1.65009382+4.07018481e-03j -0.99586305-1.79335886e-08j]
 [-0.99455449-1.79337064e-08j  2.34990624+4.07036495e-03j]]"
-689.8567868147469j,"[[ 1.65012583+4.02586203e-03j -0.99586299+1.50374139e-08j]
 [-0.99455442+1.50374120e-08j  2.34987418+4.02600786e-03j]]"
-689.4871876790304j,"[[ 1.65015918+3.96837501e-03j -0.99584894+2.96869404e-08j]
 [-0.99454038+2.96870445e-08j  2.34984076+3.96851757e-03j]]"
-689.117588543314j,"[[ 1.65017312+3.89514854e-03j -0.99583976+4.48448918e-08j]
 [-0.99453119+4.48450315e-08j  2.34982681+3.89531371e-03j]]"
-688.7479894075976j,"[[ 1.65017461+3.89128339e-03j -0.99581867+6.09778983e-08j]
 [-0.9945101 +6.09780675e-08j  2.3498253 +3.89148705e-03j]]"
-688.3783902718811j,"[[ 1.65019009+3.94187757e-03j -0.99578183+6.96537571e-08j]
 [-0.99447326+6.96540086e-08j  2.34980978+3.94211563e-03j]]"
-688.0087911361647j,"[[ 1.65019582+3.99329198e-03j -0.99575604+6.82137968e-08j]
 [-0.99444747+6.82141546e-08j  2.34980399+3.99356509e-03j]]"
-687.6391920004482j,"[[ 1.65018828+4.02929297e-03j -0.99580508+7.77353933e-08j]
 [-0.99449651+7.77358901e-08j  2.34981146+4.02963385e-03j]]"
-687.2695928647317j,"[[ 1.65014586+4.01770628e-03j -0.99588567+9.81145171e-08j]
 [-0.9945771 +9.81152046e-08j  2.34985378+4.01812668e-03j]]"
-686.8999937290154j,"[[ 1.65006512+3.99926869e-03j -0.99592755+1.10611471e-07j]
 [-0.99461899+1.10612264e-07j  2.34993446+3.99974047e-03j]]"
-686.5303945932989j,"[[ 1.64998306+4.01940713e-03j -0.99592574+1.13846431e-07j]
 [-0.99461717+1.13847230e-07j  2.35001652+4.01990066e-03j]]"
-686.1607954575825j,"[[ 1.64993791+4.08741255e-03j -0.99590508+1.14022191e-07j]
 [-0.99459652+1.14022997e-07j  2.35006166+4.08788771e-03j]]"
-685.791196321866j,"[[ 1.6499106 +4.16103799e-03j -0.99590113+1.12558411e-07j]
 [-0.99459256+1.12559242e-07j  2.35008896+4.16146203e-03j]]"
-685.4215971861495j,"[[ 1.64989861+4.22847751e-03j -0.99590986+1.09702118e-07j]
 [-0.9946013 +1.09702976e-07j  2.35010094+4.22887830e-03j]]"
-685.0519980504332j,"[[ 1.64991377+4.27631971e-03j -0.99593911+9.89207612e-08j]
 [-0.99463054+9.89216705e-08j  2.35008575+4.27668517e-03j]]"
-684.6823989147167j,"[[ 1.64992339+4.28940153e-03j -0.99597206+9.22366285e-08j]
 [-0.99466349+9.22375291e-08j  2.35007614+4.28969053e-03j]]"
-684.3127997790002j,"[[ 1.64990883+4.30517956e-03j -0.99600842+1.13177648e-07j]
 [-0.99469985+1.13178565e-07j  2.35009069+4.30539683e-03j]]"
