iw_n,Sigma_iw_n
-1103.0686205457337j,"[[ 0.1705354 +4.58693695e-04j -0.02821064+1.70050912e-08j]
 [-0.02924521+1.70049747e-08j  3.82946448+4.58773901e-04j]]"
-1102.6990214100174j,"[[ 0.17049055+4.79287752e-04j -0.02822798+9.67645375e-09j]
 [-0.02926255+9.67646519e-09j  3.82950946+4.79281552e-04j]]"
-1102.329422274301j,"[[ 0.17064132+5.04232674e-04j -0.02821967+6.67088204e-09j]
 [-0.02925424+6.67082726e-09j  3.82935862+5.04238345e-04j]]"
-1101.9598231385844j,"[[ 0.17066357+5.36167013e-04j -0.02822437+3.16755385e-09j]
 [-0.02925894+3.16742975e-09j  3.82933629+5.36292260e-04j]]"
-1101.5902240028681j,"[[ 0.17070514+3.48141542e-04j -0.02822172+4.89265859e-09j]
 [-0.02925628+4.89251754e-09j  3.82929471+3.48004801e-04j]]"
-1101.2206248671516j,"[[ 0.17079061+3.36711259e-04j -0.02819887+2.97029437e-09j]
 [-0.02923344+2.97006339e-09j  3.82920915+3.36537200e-04j]]"
-1100.8510257314351j,"[[ 0.17084647+4.31678390e-04j -0.02820077-3.25330622e-10j]
 [-0.02923534-3.25583874e-10j  3.82915326+4.31511778e-04j]]"
-1100.4814265957189j,"[[ 0.17083204+5.14521251e-04j -0.02820268-1.47095374e-08j]
 [-0.02923725-1.47097799e-08j  3.82916769+5.14276974e-04j]]"
-1100.1118274600024j,"[[ 0.17092361+6.02260824e-04j -0.02820447-2.44179569e-08j]
 [-0.02923904-2.44181631e-08j  3.82907617+6.01976337e-04j]]"
-1099.7422283242859j,"[[ 0.17087627+2.85838058e-04j -0.02821883-3.08374058e-08j]
 [-0.0292534 -3.08374229e-08j  3.82912371+2.85441698e-04j]]"
-1099.3726291885694j,"[[ 0.17077567+1.26585725e-04j -0.02820285-1.81272366e-08j]
 [-0.02923742-1.81271503e-08j  3.82922442+1.26356088e-04j]]"
-1099.0030300528529j,"[[ 0.17068553+1.03722316e-04j -0.02817349-2.19038181e-08j]
 [-0.02920806-2.19037666e-08j  3.82931453+1.03432352e-04j]]"
-1098.6334309171366j,"[[ 0.17065878+1.85499456e-04j -0.02816605-2.62935942e-08j]
 [-0.02920062-2.62934791e-08j  3.82934134+1.85172243e-04j]]"
-1098.26383178142j,"[[ 0.1705771 +2.75303131e-04j -0.02816227-1.72998214e-08j]
 [-0.02919683-1.72997237e-08j  3.829423  +2.75133560e-04j]]"
-1097.8942326457036j,"[[ 0.17053936+2.29281027e-04j -0.02817667-2.03161908e-08j]
 [-0.02921124-2.03161496e-08j  3.82946068+2.29070550e-04j]]"
-1097.524633509987j,"[[ 0.17047273+1.47908073e-04j -0.02818066-2.14339738e-08j]
 [-0.02921523-2.14338264e-08j  3.82952742+1.47637208e-04j]]"
-1097.1550343742706j,"[[ 0.170453  +8.05023103e-05j -0.02818345-1.19881960e-08j]
 [-0.02921802-1.19880259e-08j  3.82954718+8.01936709e-05j]]"
-1096.785435238554j,"[[ 0.17042289+1.39542565e-04j -0.02818075+2.13832968e-09j]
 [-0.02921532+2.13865807e-09j  3.82957746+1.39080809e-04j]]"
-1096.4158361028378j,"[[ 0.17027537+7.50635021e-05j -0.02816656+1.41677604e-08j]
 [-0.02920112+1.41679123e-08j  3.82972479+7.46846723e-05j]]"
-1096.0462369671213j,"[[ 0.17033624+2.62284544e-04j -0.0281618 +1.88765708e-08j]
 [-0.02919636+1.88767136e-08j  3.8296639 +2.61953579e-04j]]"
-1095.6766378314048j,"[[ 0.1703936 +3.56995689e-04j -0.02816374+1.37952454e-08j]
 [-0.02919831+1.37954454e-08j  3.82960661+3.56614942e-04j]]"
-1095.3070386956883j,"[[ 0.17043763+3.22141460e-04j -0.02818849+1.42147607e-08j]
 [-0.02922306+1.42149862e-08j  3.82956261+3.21741620e-04j]]"
-1094.9374395599718j,"[[ 0.17050854+3.34292497e-04j -0.02820321+2.36858970e-08j]
 [-0.02923778+2.36860624e-08j  3.82949163+3.34008480e-04j]]"
-1094.5678404242556j,"[[ 0.17048546+3.69571622e-04j -0.02818734+2.52546754e-08j]
 [-0.02922191+2.52547504e-08j  3.82951462+3.69288015e-04j]]"
-1094.198241288539j,"[[ 0.17026293+3.82422283e-04j -0.02817988+3.01805655e-08j]
 [-0.02921444+3.01805954e-08j  3.8297371 +3.82135655e-04j]]"
-1093.8286421528228j,"[[ 0.17019465+4.59768174e-04j -0.02817288+2.21793106e-08j]
 [-0.02920745+2.21792108e-08j  3.82980524+4.59435413e-04j]]"
-1093.4590430171063j,"[[ 0.17034969+4.31516821e-04j -0.02816862+3.43487662e-09j]
 [-0.02920318+3.43481407e-09j  3.82965024+4.31050358e-04j]]"
-1093.0894438813898j,"[[ 0.17046929+5.42045708e-04j -0.02816574-8.30149840e-09j]
 [-0.02920031-8.30134322e-09j  3.82953087+5.41526450e-04j]]"
-1092.7198447456733j,"[[ 0.17044659+4.29870380e-04j -0.0281795 -2.03585727e-09j]
 [-0.02921406-2.03550043e-09j  3.82955378+4.29283787e-04j]]"
-1092.350245609957j,"[[ 0.17053953+3.62438066e-04j -0.02816542+1.38555397e-08j]
 [-0.02919999+1.38558757e-08j  3.82946082+3.61953405e-04j]]"
-1091.9806464742405j,"[[ 0.17071261+2.66337428e-04j -0.02816306+9.47191582e-09j]
 [-0.02919762+9.47234409e-09j  3.82928784+2.65864917e-04j]]"
-1091.611047338524j,"[[ 0.170672  +3.18553098e-04j -0.02814472+4.52732574e-09j]
 [-0.02917929+4.52771015e-09j  3.82932841+3.18116767e-04j]]"
-1091.2414482028075j,"[[ 0.17059728+3.01558115e-04j -0.0281562 -1.09351960e-08j]
 [-0.02919076-1.09348682e-08j  3.82940306+3.01077021e-04j]]"
-1090.871849067091j,"[[ 0.17061274+1.75503384e-04j -0.02815529-1.16185871e-08j]
 [-0.02918986-1.16182148e-08j  3.82938765+1.75162042e-04j]]"
-1090.5022499313748j,"[[ 0.1705189 +5.87925080e-05j -0.02814151-6.85884313e-09j]
 [-0.02917608-6.85842602e-09j  3.82948154+5.83764654e-05j]]"
-1090.1326507956583j,"[[ 0.17044055+1.28348324e-04j -0.02813594+8.20832596e-09j]
 [-0.02917051+8.20866157e-09j  3.8295598 +1.27903369e-04j]]"
-1089.7630516599418j,"[[ 0.1704278 +7.58574602e-05j -0.02812819-8.29911889e-10j]
 [-0.02916275-8.29664120e-10j  3.82957246+7.54931529e-05j]]"
-1089.3934525242253j,"[[ 0.17041598+2.50797694e-04j -0.02812465-2.43351425e-08j]
 [-0.02915922-2.43348786e-08j  3.8295843 +2.50381678e-04j]]"
-1089.0238533885088j,"[[ 0.17050365+1.74930468e-04j -0.02811304-2.82885925e-08j]
 [-0.02914761-2.82881726e-08j  3.82949679+1.74473057e-04j]]"
-1088.6542542527923j,"[[ 0.17048243+9.84805355e-05j -0.02810885-2.42461052e-08j]
 [-0.02914342-2.42457048e-08j  3.82951799+9.80470898e-05j]]"
-1088.284655117076j,"[[ 0.17049377+2.07386653e-04j -0.02809925-8.64164959e-09j]
 [-0.02913382-8.64109801e-09j  3.82950681+2.07026787e-04j]]"
-1087.9150559813595j,"[[ 0.17042794+2.77874412e-04j -0.02809194-1.18240021e-08j]
 [-0.02912651-1.18234561e-08j  3.82957263+2.77491151e-04j]]"
-1087.545456845643j,"[[ 0.17040302+2.36128039e-04j -0.02808347-1.07341741e-08j]
 [-0.02911804-1.07336450e-08j  3.82959753+2.35787835e-04j]]"
-1087.1758577099265j,"[[ 0.17037707+2.84875683e-04j -0.02809594-2.00343843e-08j]
 [-0.0291305 -2.00338056e-08j  3.82962353+2.84566559e-04j]]"
-1086.80625857421j,"[[ 0.17042959+2.70102267e-04j -0.02807643-1.70573202e-08j]
 [-0.029111  -1.70566761e-08j  3.82957108+2.69767354e-04j]]"
-1086.4366594384937j,"[[ 0.17040553+2.29984563e-04j -0.02808474-1.45157440e-08j]
 [-0.0291193 -1.45149741e-08j  3.82959527+2.29805820e-04j]]"
-1086.0670603027775j,"[[ 0.17033987+3.07027278e-04j -0.02807976-1.67682991e-09j]
 [-0.02911433-1.67600961e-09j  3.82966099+3.06844399e-04j]]"
-1085.697461167061j,"[[ 0.17034636+3.61469917e-04j -0.02806326+1.48143511e-08j]
 [-0.02909783+1.48150864e-08j  3.82965441+3.61293709e-04j]]"
-1085.3278620313445j,"[[ 0.17039278+4.92890108e-04j -0.02809598+1.04903279e-08j]
 [-0.02913054+1.04908833e-08j  3.8296078 +4.92727425e-04j]]"
-1084.958262895628j,"[[ 0.17044715+1.53505266e-04j -0.02809388+1.29658540e-08j]
 [-0.02912845+1.29663499e-08j  3.82955337+1.53444405e-04j]]"
-1084.5886637599115j,"[[ 0.17031482+1.02457428e-04j -0.02807207+1.75925626e-08j]
 [-0.02910663+1.75933316e-08j  3.82968599+1.02389099e-04j]]"
-1084.2190646241952j,"[[ 0.17026393+9.47916995e-05j -0.02805085+3.12754353e-08j]
 [-0.02908541+3.12761450e-08j  3.82973681+9.46866707e-05j]]"
-1083.8494654884787j,"[[ 0.17019718+1.89261638e-04j -0.02805952+1.94959280e-08j]
 [-0.02909409+1.94963600e-08j  3.82980327+1.89185549e-04j]]"
-1083.4798663527622j,"[[ 0.17028464+7.85982803e-05j -0.02807785+1.73393446e-08j]
 [-0.02911241+1.73396964e-08j  3.82971573+7.85266653e-05j]]"
-1083.1102672170457j,"[[ 0.17019882+1.10227522e-04j -0.02807336+1.14818599e-08j]
 [-0.02910792+1.14821314e-08j  3.82980146+1.10235968e-04j]]"
-1082.7406680813292j,"[[ 0.17020437+2.72940804e-04j -0.02808578+9.81135436e-09j]
 [-0.02912035+9.81165261e-09j  3.82979595+2.72929604e-04j]]"
-1082.371068945613j,"[[ 0.17013856+2.51056546e-04j -0.02809665+7.17570780e-09j]
 [-0.02913121+7.17611900e-09j  3.82986187+2.50973410e-04j]]"
-1082.0014698098964j,"[[ 0.17021608+2.50575470e-04j -0.02807122-3.07394506e-09j]
 [-0.02910579-3.07333489e-09j  3.82978455+2.50437392e-04j]]"
-1081.63187067418j,"[[ 0.17004553+2.95942687e-04j -0.02805634+1.34692400e-09j]
 [-0.02909091+1.34751095e-09j  3.82995509+2.95791577e-04j]]"
-1081.2622715384634j,"[[ 0.1701325 +2.88824226e-04j -0.02808113-9.99217520e-09j]
 [-0.02911569-9.99164661e-09j  3.82986805+2.88610356e-04j]]"
-1080.892672402747j,"[[ 0.17011997+3.06179263e-04j -0.02808052-1.10433498e-08j]
 [-0.02911509-1.10425949e-08j  3.82988081+3.06023005e-04j]]"
-1080.5230732670304j,"[[ 0.17020428+3.66974941e-04j -0.02807478-1.18625744e-08j]
 [-0.02910934-1.18619345e-08j  3.82979638+3.66929546e-04j]]"
-1080.1534741313142j,"[[ 0.17026616+4.12358203e-04j -0.02806945-5.98047617e-09j]
 [-0.02910402-5.97994648e-09j  3.82973439+4.12324353e-04j]]"
-1079.7838749955977j,"[[ 0.17027538+3.83576020e-04j -0.02806338-4.93745780e-10j]
 [-0.02909795-4.93288063e-10j  3.8297251 +3.83496147e-04j]]"
-1079.4142758598812j,"[[ 0.17016528+4.78166394e-04j -0.02805441-4.20633044e-09j]
 [-0.02908898-4.20592348e-09j  3.82983514+4.78056765e-04j]]"
-1079.0446767241647j,"[[ 0.17026558+4.06793966e-04j -0.02804821-5.78293434e-09j]
 [-0.02908278-5.78248677e-09j  3.82973489+4.06544687e-04j]]"
-1078.6750775884484j,"[[ 0.17023994+3.96649492e-04j -0.02804485-1.15466941e-08j]
 [-0.02907942-1.15461292e-08j  3.82976065+3.96627577e-04j]]"
-1078.3054784527321j,"[[ 0.17032619+4.92997269e-04j -0.0280348 -1.63221201e-08j]
 [-0.02906937-1.63214659e-08j  3.82967449+4.92893116e-04j]]"
-1077.9358793170156j,"[[ 0.17028601+4.53864408e-04j -0.02803594-1.76832347e-08j]
 [-0.02907051-1.76824907e-08j  3.82971477+4.53846580e-04j]]"
-1077.5662801812991j,"[[ 0.17027911+6.45886716e-04j -0.02802317+6.51647327e-11j]
 [-0.02905774+6.58560371e-11j  3.82972161+6.45968529e-04j]]"
-1077.1966810455826j,"[[ 0.17027839+5.96151935e-04j -0.02801733-1.29613991e-09j]
 [-0.0290519 -1.29564068e-09j  3.82972213+5.96263306e-04j]]"
-1076.8270819098661j,"[[ 0.17030146+5.42106186e-04j -0.02801261-7.16250783e-09j]
 [-0.02904718-7.16181925e-09j  3.82969926+5.42249831e-04j]]"
-1076.4574827741496j,"[[ 0.17039603+6.06847584e-04j -0.02800251-6.35806617e-09j]
 [-0.02903708-6.35753561e-09j  3.82960453+6.07032011e-04j]]"
-1076.0878836384334j,"[[ 0.1704864 +6.01448493e-04j -0.02799491-1.39256707e-08j]
 [-0.02902947-1.39249348e-08j  3.82951436+6.01716073e-04j]]"
-1075.7182845027169j,"[[ 0.17042998+5.93167597e-04j -0.02801452+4.48032293e-10j]
 [-0.02904909+4.48688632e-10j  3.8295707 +5.93425668e-04j]]"
-1075.3486853670004j,"[[ 0.17042804+5.23259237e-04j -0.02800815+3.99448500e-09j]
 [-0.02904272+3.99517739e-09j  3.82957268+5.23509837e-04j]]"
-1074.9790862312839j,"[[ 0.17048552+6.46615987e-04j -0.0280225 +1.55780441e-08j]
 [-0.02905706+1.55786525e-08j  3.82951511+6.46775762e-04j]]"
-1074.6094870955674j,"[[ 0.17042316+4.89446891e-04j -0.02805439+9.21544419e-09j]
 [-0.02908895+9.21595555e-09j  3.82957737+4.89639935e-04j]]"
-1074.239887959851j,"[[ 0.17043087+4.51385496e-04j -0.02805493+6.18252422e-09j]
 [-0.0290895 +6.18291668e-09j  3.82956954+4.51605099e-04j]]"
-1073.8702888241346j,"[[ 0.17045232+5.00121419e-04j -0.02803407+1.49522024e-08j]
 [-0.02906864+1.49525552e-08j  3.82954805+5.00313638e-04j]]"
-1073.500689688418j,"[[ 0.17037398+2.99654395e-04j -0.028014  +2.88684206e-08j]
 [-0.02904857+2.88688450e-08j  3.82962646+2.99875109e-04j]]"
-1073.1310905527016j,"[[ 0.17035162+3.91067475e-04j -0.0280004 +3.36113170e-08j]
 [-0.02903497+3.36115677e-08j  3.82964864+3.91252003e-04j]]"
-1072.761491416985j,"[[ 0.17036192+3.86406451e-04j -0.02800867+1.59498748e-08j]
 [-0.02904324+1.59500301e-08j  3.82963824+3.86524372e-04j]]"
-1072.3918922812686j,"[[ 0.17036329+3.34866766e-04j -0.02800401+1.23661846e-08j]
 [-0.02903858+1.23662972e-08j  3.82963683+3.35010627e-04j]]"
-1072.0222931455523j,"[[ 0.17032646+3.32952277e-04j -0.02800588-1.11370007e-08j]
 [-0.02904044-1.11369881e-08j  3.82967355+3.33061189e-04j]]"
-1071.6526940098358j,"[[ 0.17038979+4.04019675e-04j -0.02799837-5.97695814e-09j]
 [-0.02903294-5.97686025e-09j  3.82961031+4.03971960e-04j]]"
-1071.2830948741193j,"[[ 0.17037798+4.30405747e-04j -0.02799525-4.97300624e-09j]
 [-0.02902982-4.97281258e-09j  3.82962222+4.30334436e-04j]]"
-1070.913495738403j,"[[ 0.1703193 +5.21525299e-04j -0.02799504-4.62139509e-09j]
 [-0.02902961-4.62125482e-09j  3.82968085+5.21406583e-04j]]"
-1070.5438966026866j,"[[ 0.17027867+6.25188672e-04j -0.02799776-1.58625503e-08j]
 [-0.02903233-1.58622386e-08j  3.82972165+6.24960629e-04j]]"
-1070.1742974669703j,"[[ 0.17025404+6.27311990e-04j -0.02800002-2.33117479e-08j]
 [-0.02903459-2.33113525e-08j  3.82974637+6.27122514e-04j]]"
-1069.8046983312538j,"[[ 0.17030457+6.85906914e-04j -0.02797898-2.81814338e-08j]
 [-0.02901355-2.81808628e-08j  3.82969602+6.85779581e-04j]]"
-1069.4350991955373j,"[[ 0.17047432+6.85872765e-04j -0.02798569-2.35286607e-08j]
 [-0.02902026-2.35279289e-08j  3.82952643+6.85766198e-04j]]"
-1069.0655000598208j,"[[ 0.17042648+7.81673434e-04j -0.0279962 -2.91874891e-09j]
 [-0.02903077-2.91817488e-09j  3.82957411+7.81596356e-04j]]"
-1068.6959009241043j,"[[ 0.17055975+8.74122054e-04j -0.02799462-3.77775361e-09j]
 [-0.02902919-3.77729120e-09j  3.82944073+8.74028585e-04j]]"
-1068.3263017883878j,"[[ 0.1705534 +7.91173160e-04j -0.02800354+7.98211787e-11j]
 [-0.02903811+8.02335105e-11j  3.82944702+7.91121917e-04j]]"
-1067.9567026526715j,"[[ 0.17064388+6.66419733e-04j -0.0279922 -5.27506057e-09j]
 [-0.02902677-5.27478088e-09j  3.82935641+6.66385527e-04j]]"
-1067.587103516955j,"[[ 0.17064582+5.58070231e-04j -0.02798892-5.62809417e-10j]
 [-0.02902349-5.62356236e-10j  3.82935464+5.58088879e-04j]]"
-1067.2175043812385j,"[[ 0.1705807 +5.93754040e-04j -0.02799584+2.74137898e-09j]
 [-0.02903041+2.74190773e-09j  3.82941984+5.93657122e-04j]]"
-1066.847905245522j,"[[ 0.17054854+4.44735653e-04j -0.028007  +9.71213106e-09j]
 [-0.02904157+9.71258370e-09j  3.82945193+4.44627536e-04j]]"
-1066.4783061098055j,"[[ 0.17062204+4.97866206e-04j -0.02799418+1.63081891e-08j]
 [-0.02902874+1.63086197e-08j  3.8293784 +4.97871141e-04j]]"
-1066.1087069740893j,"[[ 0.17052195+4.45319178e-04j -0.02798485+1.23781461e-08j]
 [-0.02901942+1.23786573e-08j  3.82947858+4.45372309e-04j]]"
-1065.7391078383728j,"[[ 0.17055148+4.42917045e-04j -0.027989  +7.40031882e-09j]
 [-0.02902357+7.40066614e-09j  3.82944888+4.43035354e-04j]]"
-1065.3695087026563j,"[[ 0.17052804+4.16210712e-04j -0.02799365-3.14541665e-09j]
 [-0.02902822-3.14500379e-09j  3.82947238+4.16281646e-04j]]"
-1064.9999095669398j,"[[ 0.17050374+5.01514914e-04j -0.02797302+5.37531990e-09j]
 [-0.02900759+5.37584952e-09j  3.82949681+5.01691429e-04j]]"
-1064.6303104312233j,"[[ 0.17056719+5.67043258e-04j -0.02797775+1.41758684e-08j]
 [-0.02901232+1.41763503e-08j  3.8294333 +5.67149331e-04j]]"
-1064.2607112955068j,"[[ 0.17059656+4.69681397e-04j -0.02798912+1.62383285e-08j]
 [-0.02902369+1.62386704e-08j  3.82940379+4.69898791e-04j]]"
-1063.8911121597905j,"[[ 0.17059848+2.48153855e-04j -0.02795606+1.18042467e-08j]
 [-0.02899063+1.18045918e-08j  3.82940188+2.48418004e-04j]]"
-1063.521513024074j,"[[ 0.17055009+1.52972421e-04j -0.02793559+3.73689420e-09j]
 [-0.02897016+3.73711522e-09j  3.82945014+1.53257888e-04j]]"
-1063.1519138883577j,"[[ 0.17051055+2.66501715e-04j -0.02792858+5.11477318e-09j]
 [-0.02896315+5.11490194e-09j  3.82948958+2.66606361e-04j]]"
-1062.7823147526412j,"[[ 0.17035963+2.59814153e-04j -0.02792787+7.65574540e-09j]
 [-0.02896243+7.65583502e-09j  3.82964046+2.59942167e-04j]]"
-1062.4127156169247j,"[[ 0.17033345+2.69017154e-04j -0.02791616+1.36339252e-08j]
 [-0.02895073+1.36340493e-08j  3.82966668+2.69118300e-04j]]"
-1062.0431164812085j,"[[ 0.17029114+4.86087047e-04j -0.027915  +6.96148002e-09j]
 [-0.02894957+6.96154593e-09j  3.82970893+4.86118934e-04j]]"
-1061.673517345492j,"[[ 0.17024606+5.49930532e-04j -0.02791633+5.59543736e-09j]
 [-0.0289509 +5.59548767e-09j  3.82975399+5.49946044e-04j]]"
-1061.3039182097755j,"[[ 0.1702623 +7.05908696e-04j -0.02791021-4.73259366e-09j]
 [-0.02894478-4.73248748e-09j  3.82973781+7.05867069e-04j]]"
-1060.934319074059j,"[[ 0.17022727+5.39501527e-04j -0.02792418-1.09835044e-08j]
 [-0.02895875-1.09834205e-08j  3.82977281+5.39411418e-04j]]"
-1060.5647199383425j,"[[ 0.17023199+7.19077602e-04j -0.02792069-1.20481612e-08j]
 [-0.02895526-1.20480003e-08j  3.82976817+7.18857247e-04j]]"
-1060.195120802626j,"[[ 0.17040536+6.41518450e-04j -0.02792188-1.52021639e-08j]
 [-0.02895645-1.52019311e-08j  3.82959488+6.41356631e-04j]]"
-1059.8255216669097j,"[[ 0.17051477+7.01947484e-04j -0.02791361-2.04931673e-08j]
 [-0.02894818-2.04928818e-08j  3.82948552+7.01893049e-04j]]"
-1059.4559225311932j,"[[ 0.17055041+8.15127805e-04j -0.02791478-2.33673917e-08j]
 [-0.02894935-2.33671127e-08j  3.82944987+8.15004224e-04j]]"
-1059.0863233954767j,"[[ 0.17056872+7.14187565e-04j -0.02790077-2.14968857e-08j]
 [-0.02893534-2.14965531e-08j  3.82943162+7.14040189e-04j]]"
-1058.7167242597602j,"[[ 0.17058561+5.18862619e-04j -0.02790309-2.11161561e-08j]
 [-0.02893766-2.11158460e-08j  3.8294147 +5.18706616e-04j]]"
-1058.3471251240437j,"[[ 0.17065735+5.30226701e-04j -0.02789631-1.53803058e-08j]
 [-0.02893088-1.53799349e-08j  3.82934303+5.29952597e-04j]]"
-1057.9775259883274j,"[[ 0.17059613+5.84757735e-04j -0.02788284-1.75461034e-08j]
 [-0.02891741-1.75457696e-08j  3.82940421+5.84499407e-04j]]"
-1057.607926852611j,"[[ 0.17061912+4.94837083e-04j -0.02789836-1.40219054e-08j]
 [-0.02893293-1.40214038e-08j  3.82938139+4.94542802e-04j]]"
-1057.2383277168944j,"[[ 0.17061732+3.70132907e-04j -0.02790254-3.31392014e-09j]
 [-0.02893711-3.31340075e-09j  3.82938321+3.69883352e-04j]]"
-1056.868728581178j,"[[ 0.17054739+3.55361111e-04j -0.02790622+1.12495017e-08j]
 [-0.02894079+1.12499270e-08j  3.82945305+3.55251135e-04j]]"
-1056.4991294454614j,"[[ 0.17062761+2.44360176e-04j -0.02788124+1.57127879e-08j]
 [-0.02891581+1.57132010e-08j  3.82937281+2.44214589e-04j]]"
-1056.129530309745j,"[[ 0.17062513+3.41633463e-04j -0.02786443+1.93717404e-08j]
 [-0.028899  +1.93722579e-08j  3.82937539+3.41312839e-04j]]"
-1055.7599311740287j,"[[ 0.17055371+2.79069622e-04j -0.02784707+2.43631131e-08j]
 [-0.02888164+2.43636127e-08j  3.8294468 +2.78808245e-04j]]"
-1055.3903320383124j,"[[ 0.17056316+3.88482847e-04j -0.02783427+2.33823161e-08j]
 [-0.02886883+2.33826892e-08j  3.82943722+3.88414156e-04j]]"
-1055.020732902596j,"[[ 0.17057387+5.10649169e-04j -0.02785497+1.82875011e-08j]
 [-0.02888954+1.82879895e-08j  3.82942663+5.10659260e-04j]]"
-1054.6511337668794j,"[[ 0.17068122+4.85630704e-04j -0.02784513+1.60755211e-08j]
 [-0.0288797 +1.60759285e-08j  3.82931919+4.85638030e-04j]]"
-1054.281534631163j,"[[ 0.17070523+6.16706754e-04j -0.02787637+1.16347427e-08j]
 [-0.02891094+1.16352411e-08j  3.82929528+6.16726828e-04j]]"
-1053.9119354954466j,"[[ 0.17069116+4.57015344e-04j -0.02788378+1.91165989e-08j]
 [-0.02891835+1.91170510e-08j  3.8293093 +4.56998311e-04j]]"
-1053.5423363597301j,"[[ 0.17071232+4.06547190e-04j -0.02788267+1.08577100e-08j]
 [-0.02891724+1.08580808e-08j  3.82928806+4.06502676e-04j]]"
-1053.1727372240136j,"[[ 0.17067702+3.87856037e-04j -0.02786916+1.86628832e-09j]
 [-0.02890373+1.86645832e-09j  3.82932315+3.87911328e-04j]]"
-1052.8031380882971j,"[[ 0.17075043+3.44466239e-04j -0.02786362-4.15245271e-10j]
 [-0.02889819-4.14765083e-10j  3.82925005+3.44590023e-04j]]"
-1052.4335389525806j,"[[ 0.17070176+3.47389813e-04j -0.02787143+2.80657036e-09j]
 [-0.028906  +2.80703861e-09j  3.82929872+3.47453218e-04j]]"
-1052.0639398168641j,"[[ 0.17077894+2.27614963e-04j -0.0278681 +4.39612573e-09j]
 [-0.02890267+4.39666834e-09j  3.82922161+2.27724287e-04j]]"
-1051.6943406811479j,"[[ 0.17070913+7.69106210e-05j -0.02786717+8.73350077e-09j]
 [-0.02890174+8.73388464e-09j  3.82929126+7.70896024e-05j]]"
-1051.3247415454314j,"[[ 0.17064729+6.16688025e-05j -0.02785034-2.18850426e-09j]
 [-0.02888491-2.18818457e-09j  3.82935304+6.18254145e-05j]]"
-1050.9551424097149j,"[[ 0.17049784+9.71265683e-05j -0.02784751-1.94572696e-08j]
 [-0.02888208-1.94569867e-08j  3.82950245+9.71691643e-05j]]"
-1050.5855432739984j,"[[ 0.17056338+3.06528843e-04j -0.02784131-1.47350797e-08j]
 [-0.02887588-1.47348074e-08j  3.82943689+3.06648659e-04j]]"
-1050.2159441382819j,"[[ 0.17064052+3.24721754e-04j -0.02785249-1.22700996e-08j]
 [-0.02888706-1.22698510e-08j  3.82935974+3.24744667e-04j]]"
-1049.8463450025656j,"[[ 0.17064416+3.27440857e-04j -0.02786354-5.68871620e-09j]
 [-0.02889811-5.68850188e-09j  3.82935605+3.27343212e-04j]]"
