iw_n,Sigma_iw_n
-1096.4158361028378j,"[[-7.53600282e-04-3.58305185e-04j  8.12722077e-04+7.78522892e-08j]
 [-5.22901028e-04+7.78515830e-08j  4.00075302e+00-3.57755274e-04j]]"
-1096.0462369671213j,"[[-7.81610533e-04-3.94300388e-04j  8.07817753e-04+7.03920901e-08j]
 [-5.27805277e-04+7.03913377e-08j  4.00078100e+00-3.93786906e-04j]]"
-1095.6766378314048j,"[[-8.05899982e-04-4.24047487e-04j  8.01376979e-04+6.33887206e-08j]
 [-5.34245993e-04+6.33879213e-08j  4.00080525e+00-4.23575966e-04j]]"
-1095.3070386956883j,"[[-8.39209144e-04-4.58298976e-04j  7.93312835e-04+5.50945939e-08j]
 [-5.42310067e-04+5.50937545e-08j  4.00083852e+00-4.57870804e-04j]]"
-1094.9374395599718j,"[[-9.05382334e-04-4.78009353e-04j  7.94899792e-04+4.74050308e-08j]
 [-5.40723076e-04+4.74041510e-08j  4.00090466e+00-4.77630120e-04j]]"
-1094.5678404242556j,"[[-9.81281711e-04-4.57284585e-04j  7.82866612e-04+3.90218693e-08j]
 [-5.52756321e-04+3.90209552e-08j  4.00098053e+00-4.56956913e-04j]]"
-1094.198241288539j,"[[-1.02874902e-03-4.08785866e-04j  7.70364775e-04+3.04099800e-08j]
 [-5.65258291e-04+3.04090400e-08j  4.00102798e+00-4.08517315e-04j]]"
-1093.8286421528228j,"[[-1.04186702e-03-3.59071441e-04j  7.69333876e-04+2.20891807e-08j]
 [-5.66289325e-04+2.20882257e-08j  4.00104109e+00-3.58857775e-04j]]"
-1093.4590430171063j,"[[-1.03986848e-03-3.18240064e-04j  7.75972000e-04+1.30073056e-08j]
 [-5.59651314e-04+1.30063390e-08j  4.00103908e+00-3.18082867e-04j]]"
-1093.0894438813898j,"[[-1.02728897e-03-2.72296139e-04j  7.75168547e-04+4.86308655e-09j]
 [-5.60454893e-04+4.86211369e-09j  4.00102649e+00-2.72193418e-04j]]"
-1092.7198447456733j,"[[-9.89231738e-04-2.43961282e-04j  7.70550780e-04-4.58496113e-09j]
 [-5.65072742e-04-4.58593544e-09j  4.00098843e+00-2.43914084e-04j]]"
-1092.350245609957j,"[[-9.50345346e-04-2.45913663e-04j  7.69802648e-04-1.30933865e-08j]
 [-5.65820882e-04-1.30943591e-08j  4.00094955e+00-2.45918867e-04j]]"
-1091.9806464742405j,"[[-9.29546038e-04-2.74399959e-04j  7.80157077e-04-2.20977940e-08j]
 [-5.55466397e-04-2.20987652e-08j  4.00092875e+00-2.74464268e-04j]]"
-1091.611047338524j,"[[-9.43371875e-04-2.90760552e-04j  7.84788249e-04-3.04714260e-08j]
 [-5.50835199e-04-3.04723818e-08j  4.00094259e+00-2.90888888e-04j]]"
-1091.2414482028075j,"[[-9.54212515e-04-2.85702461e-04j  7.63721186e-04-3.87232030e-08j]
 [-5.71902288e-04-3.87241260e-08j  4.00095346e+00-2.85890607e-04j]]"
-1090.871849067091j,"[[-9.64687197e-04-2.75522197e-04j  7.35621211e-04-4.70283709e-08j]
 [-6.00002302e-04-4.70292508e-08j  4.00096397e+00-2.75759336e-04j]]"
-1090.5022499313748j,"[[-9.64861871e-04-2.54656241e-04j  7.14407339e-04-5.51334246e-08j]
 [-6.21216239e-04-5.51342653e-08j  4.00096417e+00-2.54928291e-04j]]"
-1090.1326507956583j,"[[-9.48672564e-04-2.36799451e-04j  6.97361132e-04-6.28383995e-08j]
 [-6.38262503e-04-6.28392101e-08j  4.00094801e+00-2.37108738e-04j]]"
-1089.7630516599418j,"[[-9.21471472e-04-2.34105784e-04j  6.84754893e-04-7.06082034e-08j]
 [-6.50868762e-04-7.06089763e-08j  4.00092084e+00-2.34454722e-04j]]"
-1089.3934525242253j,"[[-8.94736173e-04-2.39217107e-04j  6.76838632e-04-7.70421746e-08j]
 [-6.58785024e-04-7.70429048e-08j  4.00089414e+00-2.39599835e-04j]]"
-1089.0238533885088j,"[[-8.66829758e-04-2.54423217e-04j  6.77200939e-04-8.41352464e-08j]
 [-6.58422693e-04-8.41359373e-08j  4.00086626e+00-2.54837310e-04j]]"
-1088.6542542527923j,"[[-8.61446367e-04-2.76411872e-04j  6.96375700e-04-9.00491497e-08j]
 [-6.39247892e-04-9.00497934e-08j  4.00086092e+00-2.76860243e-04j]]"
-1088.284655117076j,"[[-8.65569767e-04-2.85237641e-04j  7.13236816e-04-9.60833233e-08j]
 [-6.22386768e-04-9.60839137e-08j  4.00086509e+00-2.85710247e-04j]]"
-1087.9150559813595j,"[[-8.72461066e-04-3.01388976e-04j  7.13816001e-04-1.01449183e-07j]
 [-6.21807557e-04-1.01449720e-07j  4.00087202e+00-3.01878937e-04j]]"
-1087.545456845643j,"[[-8.90628415e-04-3.08666929e-04j  6.97342515e-04-1.05920966e-07j]
 [-6.38281040e-04-1.05921460e-07j  4.00089022e+00-3.09165851e-04j]]"
-1087.1758577099265j,"[[-9.01535716e-04-2.99750572e-04j  6.71318673e-04-1.10443857e-07j]
 [-6.64304918e-04-1.10444315e-07j  4.00090116e+00-3.00265403e-04j]]"
-1086.80625857421j,"[[-8.95621384e-04-2.84924433e-04j  6.49423723e-04-1.13841700e-07j]
 [-6.86199918e-04-1.13842118e-07j  4.00089528e+00-2.85455357e-04j]]"
-1086.4366594384937j,"[[-8.79096005e-04-2.87052265e-04j  6.41741899e-04-1.17154721e-07j]
 [-6.93881751e-04-1.17155099e-07j  4.00087879e+00-2.87603311e-04j]]"
-1086.0670603027775j,"[[-8.72376921e-04-2.99079241e-04j  6.44484421e-04-1.19940463e-07j]
 [-6.91139213e-04-1.19940794e-07j  4.00087210e+00-2.99649851e-04j]]"
-1085.697461167061j,"[[-8.72098695e-04-3.05031560e-04j  6.53702031e-04-1.21459097e-07j]
 [-6.81921602e-04-1.21459375e-07j  4.00087187e+00-3.05617882e-04j]]"
-1085.3278620313445j,"[[-8.66270673e-04-2.94830937e-04j  6.53657130e-04-1.23253195e-07j]
 [-6.81966542e-04-1.23253423e-07j  4.00086608e+00-2.95429277e-04j]]"
-1084.958262895628j,"[[-8.40422716e-04-2.90539734e-04j  6.61236401e-04-1.23488736e-07j]
 [-6.74387295e-04-1.23488912e-07j  4.00084028e+00-2.91154443e-04j]]"
-1084.5886637599115j,"[[-8.17904641e-04-3.10771383e-04j  6.74296802e-04-1.23887524e-07j]
 [-6.61326858e-04-1.23887632e-07j  4.00081781e+00-3.11399013e-04j]]"
-1084.2190646241952j,"[[-8.10021402e-04-3.44897536e-04j  6.96084539e-04-1.23219686e-07j]
 [-6.39539051e-04-1.23219725e-07j  4.00080999e+00-3.45527115e-04j]]"
-1083.8494654884787j,"[[-8.16849303e-04-3.78481219e-04j  7.24198555e-04-1.22171673e-07j]
 [-6.11424966e-04-1.22171644e-07j  4.00081687e+00-3.79107170e-04j]]"
-1083.4798663527622j,"[[-8.29996610e-04-4.06491764e-04j  7.58042232e-04-1.20853740e-07j]
 [-5.77581234e-04-1.20853646e-07j  4.00083007e+00-4.07108877e-04j]]"
-1083.1102672170457j,"[[-8.41314971e-04-4.27276843e-04j  7.86914502e-04-1.18006916e-07j]
 [-5.48708927e-04-1.18006754e-07j  4.00084144e+00-4.27884155e-04j]]"
-1082.7406680813292j,"[[-8.60456350e-04-4.47526338e-04j  8.10189795e-04-1.15522172e-07j]
 [-5.25433598e-04-1.15521938e-07j  4.00086064e+00-4.48111804e-04j]]"
-1082.371068945613j,"[[-8.85116150e-04-4.52414663e-04j  8.16675231e-04-1.11388321e-07j]
 [-5.18948165e-04-1.11388027e-07j  4.00088535e+00-4.52972205e-04j]]"
-1082.0014698098964j,"[[-9.10349726e-04-4.49984312e-04j  7.93821951e-04-1.07745761e-07j]
 [-5.41801465e-04-1.07745410e-07j  4.00091063e+00-4.50508540e-04j]]"
-1081.63187067418j,"[[-9.28285798e-04-4.46918821e-04j  7.62505031e-04-1.02970611e-07j]
 [-5.73118407e-04-1.02970213e-07j  4.00092861e+00-4.47406197e-04j]]"
-1081.2622715384634j,"[[-9.46492151e-04-4.44974999e-04j  7.36221500e-04-9.79724202e-08j]
 [-5.99401957e-04-9.79719895e-08j  4.00094684e+00-4.45428667e-04j]]"
-1080.892672402747j,"[[-9.51024822e-04-4.32607827e-04j  7.25504719e-04-9.24534392e-08j]
 [-6.10118782e-04-9.24529730e-08j  4.00095140e+00-4.33034484e-04j]]"
-1080.5230732670304j,"[[-9.45866641e-04-4.30378185e-04j  7.22413558e-04-8.61782804e-08j]
 [-6.13209963e-04-8.61777772e-08j  4.00094627e+00-4.30780281e-04j]]"
-1080.1534741313142j,"[[-9.51093428e-04-4.38912759e-04j  7.27726637e-04-7.96403424e-08j]
 [-6.07896877e-04-7.96397956e-08j  4.00095153e+00-4.39289191e-04j]]"
-1079.7838749955977j,"[[-9.72530657e-04-4.38944516e-04j  7.38087893e-04-7.30392170e-08j]
 [-5.97535635e-04-7.30386252e-08j  4.00097301e+00-4.39291887e-04j]]"
-1079.4142758598812j,"[[-9.84779560e-04-4.21585463e-04j  7.45671992e-04-6.55433563e-08j]
 [-5.89951594e-04-6.55427175e-08j  4.00098529e+00-4.21897395e-04j]]"
-1079.0446767241647j,"[[-9.77021509e-04-4.05784307e-04j  7.38493560e-04-5.84022514e-08j]
 [-5.97130078e-04-5.84015670e-08j  4.00097757e+00-4.06058462e-04j]]"
-1078.6750775884484j,"[[-9.74365542e-04-4.10849427e-04j  7.17580261e-04-5.01016847e-08j]
 [-6.18043379e-04-5.01009547e-08j  4.00097495e+00-4.11081418e-04j]]"
-1078.3054784527321j,"[[-9.85978088e-04-4.12221067e-04j  6.95706117e-04-4.22185594e-08j]
 [-6.39917534e-04-4.22177820e-08j  4.00098660e+00-4.12404344e-04j]]"
-1077.9358793170156j,"[[-9.93117471e-04-4.12601143e-04j  6.93123568e-04-3.40386057e-08j]
 [-6.42500097e-04-3.40377875e-08j  4.00099378e+00-4.12726704e-04j]]"
-1077.5662801812991j,"[[-9.95461601e-04-4.08629426e-04j  7.04324104e-04-2.54553457e-08j]
 [-6.31299585e-04-2.54544898e-08j  4.00099615e+00-4.08692318e-04j]]"
-1077.1966810455826j,"[[-9.90560760e-04-4.07008546e-04j  7.31680770e-04-1.73336643e-08j]
 [-6.03942938e-04-1.73327823e-08j  4.00099127e+00-4.06998644e-04j]]"
-1076.8270819098661j,"[[-9.92606410e-04-4.10012373e-04j  7.65705896e-04-8.48795860e-09j]
 [-5.69917818e-04-8.48706541e-09j  4.00099333e+00-4.09928846e-04j]]"
-1076.4574827741496j,"[[-9.98138751e-04-4.07890817e-04j  7.87876518e-04+1.57691282e-10j]
 [-5.47747215e-04+1.58582843e-10j  4.00099886e+00-4.07735624e-04j]]"
-1076.0878836384334j,"[[-9.93528852e-04-4.01787711e-04j  7.97831784e-04+8.72834052e-09j]
 [-5.37791979e-04+8.72922668e-09j  4.00099424e+00-4.01564113e-04j]]"
-1075.7182845027169j,"[[-9.80442768e-04-3.99828004e-04j  8.04998523e-04+1.76475423e-08j]
 [-5.30625259e-04+1.76484164e-08j  4.00098115e+00-3.99535412e-04j]]"
-1075.3486853670004j,"[[-9.64733878e-04-4.12894962e-04j  7.96128476e-04+2.58960061e-08j]
 [-5.39495288e-04+2.58968600e-08j  4.00096542e+00-4.12534111e-04j]]"
-1074.9790862312839j,"[[-9.68919557e-04-4.41153092e-04j  7.78841167e-04+3.46100293e-08j]
 [-5.56782541e-04+3.46108557e-08j  4.00096959e+00-4.40724905e-04j]]"
-1074.6094870955674j,"[[-9.85136644e-04-4.66308375e-04j  7.65721069e-04+4.24880248e-08j]
 [-5.69902591e-04+4.24888088e-08j  4.00098577e+00-4.65813159e-04j]]"
-1074.239887959851j,"[[-1.01143470e-03-4.83317599e-04j  7.61857052e-04+5.07344721e-08j]
 [-5.73766580e-04+5.07352078e-08j  4.00101203e+00-4.82771981e-04j]]"
-1073.8702888241346j,"[[-1.03590824e-03-4.76821166e-04j  7.51998540e-04+5.87237916e-08j]
 [-5.83625123e-04+5.87244854e-08j  4.00103647e+00-4.76229445e-04j]]"
-1073.500689688418j,"[[-1.05121109e-03-4.75126514e-04j  7.39396801e-04+6.59278430e-08j]
 [-5.96226881e-04+6.59285041e-08j  4.00105175e+00-4.74486541e-04j]]"
-1073.1310905527016j,"[[-1.08260251e-03-4.79726791e-04j  7.14606754e-04+7.35313038e-08j]
 [-6.21016932e-04+7.35319185e-08j  4.00108310e+00-4.79027254e-04j]]"
-1072.761491416985j,"[[-1.12131438e-03-4.67540139e-04j  6.97802290e-04+7.94526990e-08j]
 [-6.37821441e-04+7.94532497e-08j  4.00112176e+00-4.66788694e-04j]]"
-1072.3918922812686j,"[[-1.14455909e-03-4.31861924e-04j  6.90987659e-04+8.63592747e-08j]
 [-6.44636175e-04+8.63597558e-08j  4.00114495e+00-4.31071841e-04j]]"
-1072.0222931455523j,"[[-1.14210961e-03-4.02228035e-04j  6.83399678e-04+9.20660799e-08j]
 [-6.52224244e-04+9.20665015e-08j  4.00114245e+00-4.01411066e-04j]]"
-1071.6526940098358j,"[[-1.14463095e-03-3.87677426e-04j  6.66731492e-04+9.78350898e-08j]
 [-6.68892481e-04+9.78354652e-08j  4.00114494e+00-3.86824936e-04j]]"
-1071.2830948741193j,"[[-1.14725497e-03-3.72810546e-04j  6.61358205e-04+1.02649450e-07j]
 [-6.74265819e-04+1.02649762e-07j  4.00114751e+00-3.71911694e-04j]]"
-1070.913495738403j,"[[-1.15236863e-03-3.56148987e-04j  6.69290106e-04+1.06921929e-07j]
 [-6.66333975e-04+1.06922160e-07j  4.00115256e+00-3.55211023e-04j]]"
-1070.5438966026866j,"[[-1.15341333e-03-3.30213142e-04j  6.85959588e-04+1.10904879e-07j]
 [-6.49664572e-04+1.10905019e-07j  4.00115353e+00-3.29252442e-04j]]"
-1070.1742974669703j,"[[-1.14737383e-03-2.99707481e-04j  6.90780286e-04+1.14260034e-07j]
 [-6.44843964e-04+1.14260095e-07j  4.00114743e+00-2.98736288e-04j]]"
-1069.8046983312538j,"[[-1.11649759e-03-2.74006277e-04j  6.98466209e-04+1.16919746e-07j]
 [-6.37158120e-04+1.16919731e-07j  4.00111649e+00-2.73022466e-04j]]"
-1069.4350991955373j,"[[-1.07724378e-03-2.72646374e-04j  7.23265434e-04+1.19092862e-07j]
 [-6.12358912e-04+1.19092769e-07j  4.00107717e+00-2.71656975e-04j]]"
-1069.0655000598208j,"[[-1.04185358e-03-2.87209900e-04j  7.47613730e-04+1.20606796e-07j]
 [-5.88010594e-04+1.20606626e-07j  4.00104172e+00-2.86219442e-04j]]"
-1068.6959009241043j,"[[-1.03996250e-03-3.26460681e-04j  7.71944855e-04+1.21677633e-07j]
 [-5.63679386e-04+1.21677397e-07j  4.00103978e+00-3.25474112e-04j]]"
-1068.3263017883878j,"[[-1.07511430e-03-3.53305149e-04j  7.88418592e-04+1.21874351e-07j]
 [-5.47205597e-04+1.21874048e-07j  4.00107488e+00-3.52314115e-04j]]"
-1067.9567026526715j,"[[-1.11106902e-03-3.58586098e-04j  8.03324801e-04+1.21634072e-07j]
 [-5.32299390e-04+1.21633692e-07j  4.00111077e+00-3.57594584e-04j]]"
-1067.587103516955j,"[[-1.12842604e-03-3.42135303e-04j  8.07891589e-04+1.21060025e-07j]
 [-5.27732658e-04+1.21059567e-07j  4.00112807e+00-3.41150392e-04j]]"
-1067.2175043812385j,"[[-1.13136606e-03-3.24348958e-04j  7.96414671e-04+1.19644259e-07j]
 [-5.39209635e-04+1.19643728e-07j  4.00113095e+00-3.23375160e-04j]]"
-1066.847905245522j,"[[-1.14085007e-03-3.00021418e-04j  7.87960138e-04+1.17856582e-07j]
 [-5.47664243e-04+1.17855975e-07j  4.00114037e+00-2.99059820e-04j]]"
-1066.4783061098055j,"[[-1.14146927e-03-2.71295798e-04j  7.85822820e-04+1.14857941e-07j]
 [-5.49801648e-04+1.14857259e-07j  4.00114093e+00-2.70355817e-04j]]"
-1066.1087069740893j,"[[-1.12551674e-03-2.47790450e-04j  7.89296369e-04+1.11742467e-07j]
 [-5.46328172e-04+1.11741719e-07j  4.00112492e+00-2.46868101e-04j]]"
-1065.7391078383728j,"[[-1.10270817e-03-2.40917701e-04j  7.97323729e-04+1.07985917e-07j]
 [-5.38300844e-04+1.07985092e-07j  4.00110206e+00-2.40013167e-04j]]"
-1065.3695087026563j,"[[-1.09450746e-03-2.35647427e-04j  8.01543728e-04+1.03852030e-07j]
 [-5.34080873e-04+1.03851121e-07j  4.00109379e+00-2.34769383e-04j]]"
-1064.9999095669398j,"[[-1.08839963e-03-2.34131010e-04j  7.89074197e-04+9.92967332e-08j]
 [-5.46550423e-04+9.92957418e-08j  4.00108761e+00-2.33293904e-04j]]"
-1064.6303104312233j,"[[-1.08912109e-03-2.36466791e-04j  7.71326588e-04+9.37214227e-08j]
 [-5.64298041e-04+9.37203602e-08j  4.00108828e+00-2.35680251e-04j]]"
-1064.2607112955068j,"[[-1.08066123e-03-2.31188659e-04j  7.49814594e-04+8.80819638e-08j]
 [-5.85810063e-04+8.80808441e-08j  4.00107977e+00-2.30452079e-04j]]"
-1063.8911121597905j,"[[-1.06401134e-03-2.24017864e-04j  7.20459080e-04+8.18459093e-08j]
 [-6.15165609e-04+8.18447347e-08j  4.00106308e+00-2.23330203e-04j]]"
-1063.521513024074j,"[[-1.04423926e-03-2.25167798e-04j  6.89659115e-04+7.52421368e-08j]
 [-6.45965585e-04+7.52409047e-08j  4.00104326e+00-2.24530995e-04j]]"
-1063.1519138883577j,"[[-1.04015463e-03-2.34071949e-04j  6.61808186e-04+6.85015784e-08j]
 [-6.73816507e-04+6.85002913e-08j  4.00103913e+00-2.33495916e-04j]]"
-1062.7823147526412j,"[[-1.03908204e-03-2.37925976e-04j  6.48302070e-04+6.09366278e-08j]
 [-6.87322628e-04+6.09352953e-08j  4.00103802e+00-2.37415942e-04j]]"
-1062.4127156169247j,"[[-1.03941442e-03-2.41975654e-04j  6.43352519e-04+5.35491708e-08j]
 [-6.92272184e-04+5.35478044e-08j  4.00103833e+00-2.41536795e-04j]]"
-1062.0431164812085j,"[[-1.04087988e-03-2.41691247e-04j  6.57405416e-04+4.52379716e-08j]
 [-6.78219302e-04+4.52365812e-08j  4.00103978e+00-2.41323846e-04j]]"
-1061.673517345492j,"[[-1.03925458e-03-2.49939052e-04j  6.73403562e-04+3.73251289e-08j]
 [-6.62221151e-04+3.73237279e-08j  4.00103814e+00-2.49644541e-04j]]"
-1061.3039182097755j,"[[-1.04243504e-03-2.56018582e-04j  6.65607606e-04+2.90749459e-08j]
 [-6.70017106e-04+2.90735462e-08j  4.00104132e+00-2.55789799e-04j]]"
-1060.934319074059j,"[[-1.03457810e-03-2.55323878e-04j  6.32153562e-04+2.08316922e-08j]
 [-7.03471167e-04+2.08302966e-08j  4.00103347e+00-2.55152664e-04j]]"
-1060.5647199383425j,"[[-1.03690001e-03-2.54759954e-04j  5.77831610e-04+1.24794084e-08j]
 [-7.57793135e-04+1.24780142e-08j  4.00103579e+00-2.54646112e-04j]]"
-1060.195120802626j,"[[-1.04995121e-03-2.43428449e-04j  5.28350720e-04+3.67434135e-09j]
 [-8.07274069e-04+3.67295203e-09j  4.00104885e+00-2.43369829e-04j]]"
-1059.8255216669097j,"[[-1.05674991e-03-2.31358099e-04j  4.92368011e-04-4.95074490e-09j]
 [-8.43256824e-04-4.95213328e-09j  4.00105565e+00-2.31355009e-04j]]"
-1059.4559225311932j,"[[-1.05727383e-03-2.34964200e-04j  4.70202059e-04-1.33793946e-08j]
 [-8.65422782e-04-1.33807764e-08j  4.00105618e+00-2.35022609e-04j]]"
-1059.0863233954767j,"[[-1.05902502e-03-2.32583173e-04j  4.67546139e-04-2.21600471e-08j]
 [-8.68078722e-04-2.21614144e-08j  4.00105794e+00-2.32703940e-04j]]"
-1058.7167242597602j,"[[-1.06426667e-03-2.31896877e-04j  4.84991714e-04-3.00498266e-08j]
 [-8.50633164e-04-3.00511699e-08j  4.00106320e+00-2.32080408e-04j]]"
-1058.3471251240437j,"[[-1.07960044e-03-2.16448938e-04j  4.97030938e-04-3.82981358e-08j]
 [-8.38593995e-04-3.82994451e-08j  4.00107856e+00-2.16690973e-04j]]"
-1057.9775259883274j,"[[-1.08557385e-03-1.89587149e-04j  5.22737546e-04-4.64452276e-08j]
 [-8.12887469e-04-4.64465024e-08j  4.00108456e+00-1.89879826e-04j]]"
-1057.607926852611j,"[[-1.06943167e-03-1.53055609e-04j  5.66483385e-04-5.41955674e-08j]
 [-7.69141737e-04-5.41968081e-08j  4.00106845e+00-1.53401463e-04j]]"
-1057.2383277168944j,"[[-1.03996339e-03-1.28919018e-04j  6.07554405e-04-6.18402356e-08j]
 [-7.28070794e-04-6.18414314e-08j  4.00103901e+00-1.29320122e-04j]]"
-1056.868728581178j,"[[-1.01519535e-03-1.17383036e-04j  6.23845900e-04-6.86029695e-08j]
 [-7.11779343e-04-6.86041077e-08j  4.00101429e+00-1.17832562e-04j]]"
-1056.4991294454614j,"[[-9.90707338e-04-1.14741997e-04j  6.26303251e-04-7.54939486e-08j]
 [-7.09322013e-04-7.54950294e-08j  4.00098985e+00-1.15228344e-04j]]"
