iw_n,Sigma_iw_n
-267.0353755551324j,"[[ 1.50462745+1.03253777e-02j -0.91911286-1.05028782e-07j]
 [-0.92368549-1.05049998e-07j  2.49537119+1.03253923e-02j]]"
-266.665776419416j,"[[ 1.50456092+1.02865053e-02j -0.91904831-9.11483144e-08j]
 [-0.92362094-9.11678548e-08j  2.49543781+1.02865158e-02j]]"
-266.29617728369954j,"[[ 1.50453011+1.02798648e-02j -0.91903462-7.19036658e-08j]
 [-0.92360725-7.19232637e-08j  2.49546862+1.02798844e-02j]]"
-265.92657814798304j,"[[ 1.5045504 +1.03254348e-02j -0.91906591-6.40287522e-08j]
 [-0.92363854-6.40489023e-08j  2.49544832+1.03254298e-02j]]"
-265.55697901226665j,"[[ 1.50454434+1.03893709e-02j -0.91910394-7.05923529e-08j]
 [-0.92367658-7.06123318e-08j  2.4954544 +1.03893246e-02j]]"
-265.1873798765502j,"[[ 1.50448974+1.04470002e-02j -0.91913025-6.10779978e-08j]
 [-0.9237029 -6.10977193e-08j  2.49550901+1.04469219e-02j]]"
-264.8177807408337j,"[[ 1.50445434+1.05071815e-02j -0.9191727 -4.75154577e-08j]
 [-0.92374535-4.75348407e-08j  2.49554442+1.05070481e-02j]]"
-264.44818160511727j,"[[ 1.50447449+1.05747648e-02j -0.91921599-4.68921291e-08j]
 [-0.92378864-4.69108981e-08j  2.49552431+1.05745812e-02j]]"
-264.0785824694008j,"[[ 1.50450155+1.06557023e-02j -0.91922819-4.39887384e-08j]
 [-0.92380084-4.40072456e-08j  2.49549727+1.06555303e-02j]]"
-263.70898333368444j,"[[ 1.50451499+1.06861911e-02j -0.91925554-1.84824583e-08j]
 [-0.92382819-1.85022903e-08j  2.49548376+1.06860566e-02j]]"
-263.33938419796795j,"[[ 1.50451813+1.06316460e-02j -0.91930684-1.81007767e-08j]
 [-0.92387949-1.81228019e-08j  2.49548051+1.06315230e-02j]]"
-262.9697850622515j,"[[ 1.50450449+1.05347404e-02j -0.91930338-4.19113522e-08j]
 [-0.92387603-4.19349908e-08j  2.49549407+1.05345951e-02j]]"
-262.60018592653506j,"[[ 1.50449731+1.04310466e-02j -0.91924286-4.82998536e-08j]
 [-0.9238155 -4.83241700e-08j  2.49550122+1.04308703e-02j]]"
-262.2305867908186j,"[[ 1.50449687+1.03485722e-02j -0.91914784-4.21336813e-08j]
 [-0.92372049-4.21586991e-08j  2.49550163+1.03483902e-02j]]"
-261.8609876551022j,"[[ 1.50445876+1.03335128e-02j -0.91904798-5.07818296e-08j]
 [-0.92362063-5.08078697e-08j  2.49553968+1.03333277e-02j]]"
-261.49138851938574j,"[[ 1.50445165+1.04129531e-02j -0.91899263-6.54925339e-08j]
 [-0.92356528-6.55193211e-08j  2.49554675+1.04127397e-02j]]"
-261.1217893836693j,"[[ 1.50447826+1.05743085e-02j -0.91896822-7.50817175e-08j]
 [-0.92354088-7.51078230e-08j  2.49552018+1.05740941e-02j]]"
-260.7521902479528j,"[[ 1.50450766+1.07470125e-02j -0.91897514-6.63502055e-08j]
 [-0.92354781-6.63751006e-08j  2.49549084+1.07468680e-02j]]"
-260.38259111223636j,"[[ 1.50450957+1.08289957e-02j -0.91900368-4.84385258e-08j]
 [-0.92357635-4.84629333e-08j  2.49548895+1.08289349e-02j]]"
-260.01299197651997j,"[[ 1.50447798+1.08203024e-02j -0.91901701-2.57724252e-08j]
 [-0.92358968-2.57974847e-08j  2.49552051+1.08203169e-02j]]"
-259.64339284080353j,"[[ 1.50443427+1.08111100e-02j -0.9190052 -2.18079672e-08j]
 [-0.92357786-2.18340369e-08j  2.49556417+1.08111948e-02j]]"
-259.27379370508703j,"[[ 1.50444328+1.08108016e-02j -0.91898992-2.48628687e-08j]
 [-0.92356259-2.48893812e-08j  2.49555514+1.08109313e-02j]]"
-258.9041945693706j,"[[ 1.50447114+1.07629479e-02j -0.9189778 -1.68701636e-08j]
 [-0.92355047-1.68964899e-08j  2.49552729+1.07630909e-02j]]"
-258.53459543365415j,"[[ 1.50449739+1.07130709e-02j -0.91895993-1.96096457e-08j]
 [-0.9235326 -1.96359275e-08j  2.49550105+1.07131973e-02j]]"
-258.1649962979377j,"[[ 1.50449524+1.07233978e-02j -0.91894755-3.39079047e-08j]
 [-0.92352021-3.39337680e-08j  2.49550322+1.07235016e-02j]]"
-257.79539716222126j,"[[ 1.50447207+1.07756958e-02j -0.91896121-4.39961563e-08j]
 [-0.92353388-4.40212270e-08j  2.49552643+1.07757912e-02j]]"
-257.4257980265048j,"[[ 1.50444388+1.08354884e-02j -0.91900994-4.76630767e-08j]
 [-0.92358261-4.76874687e-08j  2.49555466+1.08355707e-02j]]"
-257.0561988907884j,"[[ 1.50445406+1.08897546e-02j -0.91909762-5.02656760e-08j]
 [-0.92367029-5.02891955e-08j  2.49554454+1.08898132e-02j]]"
-256.6865997550719j,"[[ 1.50451746+1.09134614e-02j -0.91917988-4.84123963e-08j]
 [-0.92375255-4.84353237e-08j  2.49548118+1.09135050e-02j]]"
-256.31700061935544j,"[[ 1.50453015+1.09494003e-02j -0.91919791-3.01736362e-08j]
 [-0.92377058-3.01959062e-08j  2.49546851+1.09494673e-02j]]"
-255.94740148363903j,"[[ 1.50452634+1.10070964e-02j -0.91916774-1.20181694e-08j]
 [-0.92374042-1.20398201e-08j  2.49547236+1.10071846e-02j]]"
-255.5778023479226j,"[[ 1.50454257+1.10349097e-02j -0.91914752+9.20250485e-09j]
 [-0.9237202 +9.18140867e-09j  2.49545616+1.10349945e-02j]]"
-255.20820321220612j,"[[ 1.50455133+1.10016725e-02j -0.91914353+2.96907265e-08j]
 [-0.92371621+2.96691792e-08j  2.49544738+1.10017340e-02j]]"
-254.83860407648967j,"[[ 1.50452981+1.09397603e-02j -0.91911304+2.83620927e-08j]
 [-0.92368572+2.83396642e-08j  2.49546885+1.09397956e-02j]]"
-254.46900494077326j,"[[ 1.50448538+1.09274786e-02j -0.91907029+1.38475205e-08j]
 [-0.92364298+1.38244828e-08j  2.49551325+1.09274659e-02j]]"
-254.09940580505676j,"[[ 1.50441643+1.09650629e-02j -0.9190499 +1.62818212e-08j]
 [-0.92362259+1.62591392e-08j  2.49558221+1.09650055e-02j]]"
-253.72980666934035j,"[[ 1.50439194+1.10386186e-02j -0.91906971+3.27382649e-08j]
 [-0.92364239+3.27158749e-08j  2.49560672+1.10385422e-02j]]"
-253.3602075336239j,"[[ 1.5044146 +1.11393455e-02j -0.91914621+3.47554931e-08j]
 [-0.9237189 +3.47329646e-08j  2.49558406+1.11392673e-02j]]"
-252.99060839790747j,"[[ 1.50443492+1.11786100e-02j -0.91925785+3.75049759e-08j]
 [-0.92383054+3.74820042e-08j  2.49556372+1.11785463e-02j]]"
-252.621009262191j,"[[ 1.50442952+1.11272627e-02j -0.91934804+5.32343009e-08j]
 [-0.92392073+5.32105974e-08j  2.49556908+1.11272492e-02j]]"
-252.25141012647455j,"[[ 1.50439768+1.10563045e-02j -0.91939408+6.13521355e-08j]
 [-0.92396677+6.13271819e-08j  2.49560085+1.10563565e-02j]]"
-251.88181099075814j,"[[ 1.50434476+1.09754342e-02j -0.91939921+5.38546647e-08j]
 [-0.9239719 +5.38284476e-08j  2.4956537 +1.09755063e-02j]]"
-251.5122118550417j,"[[ 1.50432682+1.09050132e-02j -0.91938127+5.90626457e-08j]
 [-0.92395396+5.90357168e-08j  2.49567161+1.09050913e-02j]]"
-251.1426127193252j,"[[ 1.50432305+1.08544233e-02j -0.91934428+5.81604421e-08j]
 [-0.92391697+5.81328892e-08j  2.49567535+1.08545282e-02j]]"
-250.7730135836088j,"[[ 1.50429869+1.08790696e-02j -0.91929485+4.06518689e-08j]
 [-0.92386754+4.06236667e-08j  2.49569967+1.08792018e-02j]]"
-250.40341444789235j,"[[ 1.50423257+1.09595531e-02j -0.91931632+3.04223603e-08j]
 [-0.92388901+3.03940817e-08j  2.4957658 +1.09597002e-02j]]"
-250.03381531217588j,"[[ 1.50417965+1.09867111e-02j -0.91936611+2.87983679e-08j]
 [-0.92393881+2.87706577e-08j  2.49581875+1.09868759e-02j]]"
-249.66421617645943j,"[[ 1.5041576 +1.09804296e-02j -0.91935112+3.50236993e-08j]
 [-0.92392381+3.49969098e-08j  2.49584085+1.09805959e-02j]]"
-249.294617040743j,"[[ 1.504126  +1.09666345e-02j -0.91924135+5.26659385e-08j]
 [-0.92381405+5.26398677e-08j  2.49587249+1.09667809e-02j]]"
-248.92501790502658j,"[[ 1.50410352+1.10456478e-02j -0.91906591+7.80076865e-08j]
 [-0.9236386 +7.79818796e-08j  2.49589498+1.10457865e-02j]]"
-248.55541876931008j,"[[ 1.50405187+1.12123800e-02j -0.91890224+9.05685650e-08j]
 [-0.92347494+9.05428073e-08j  2.49594664+1.12125114e-02j]]"
-248.18581963359364j,"[[ 1.50400114+1.14147212e-02j -0.9188368 +8.47866718e-08j]
 [-0.92340952+8.47615281e-08j  2.4959974 +1.14148576e-02j]]"
-247.81622049787723j,"[[ 1.50398371+1.15790026e-02j -0.91885985+8.64675512e-08j]
 [-0.92343257+8.64427691e-08j  2.49601484+1.15791563e-02j]]"
-247.44662136216078j,"[[ 1.50404288+1.16761449e-02j -0.91892145+7.70952277e-08j]
 [-0.92349418+7.70696178e-08j  2.49595564+1.16762993e-02j]]"
-247.0770222264443j,"[[ 1.50410769+1.16775560e-02j -0.91899408+5.15992567e-08j]
 [-0.9235668 +5.15732148e-08j  2.49589081+1.16776798e-02j]]"
-246.70742309072787j,"[[ 1.50411276+1.16429149e-02j -0.9190622 +5.24089408e-08j]
 [-0.92363492+5.23828279e-08j  2.49588573+1.16429825e-02j]]"
-246.33782395501143j,"[[ 1.50411089+1.16059466e-02j -0.91912811+6.10592601e-08j]
 [-0.92370084+6.10328217e-08j  2.4958876 +1.16059441e-02j]]"
-245.96822481929496j,"[[ 1.50412041+1.15894533e-02j -0.91919645+4.73003450e-08j]
 [-0.92376918+4.72734673e-08j  2.49587805+1.15893683e-02j]]"
-245.59862568357852j,"[[ 1.50406724+1.15885243e-02j -0.91922023+1.76110148e-08j]
 [-0.92379296+1.75848126e-08j  2.49593124+1.15883822e-02j]]"
-245.22902654786208j,"[[ 1.50401684+1.16146547e-02j -0.91921258+1.45156356e-08j]
 [-0.92378531+1.44907508e-08j  2.4959817 +1.16145009e-02j]]"
-244.85942741214566j,"[[ 1.50401654+1.16185581e-02j -0.91920898+1.75492808e-08j]
 [-0.92378171+1.75256621e-08j  2.49598205+1.16184223e-02j]]"
-244.48982827642917j,"[[ 1.50403845+1.16536451e-02j -0.91920238+3.34666557e-08j]
 [-0.92377511+3.34431224e-08j  2.49596015+1.16535671e-02j]]"
-244.12022914071275j,"[[ 1.50405639+1.17300688e-02j -0.91919153+4.27776356e-08j]
 [-0.92376427+4.27526721e-08j  2.49594214+1.17300347e-02j]]"
-243.7506300049963j,"[[ 1.50407742+1.17913428e-02j -0.91919997+3.59165014e-08j]
 [-0.92377271+3.58895414e-08j  2.49592101+1.17913238e-02j]]"
-243.38103086927987j,"[[ 1.50411615+1.17700350e-02j -0.91925352+1.66186587e-08j]
 [-0.92382625+1.65898280e-08j  2.49588218+1.17700183e-02j]]"
-243.0114317335634j,"[[ 1.50416208+1.17058658e-02j -0.91926794+1.27010413e-09j]
 [-0.92384068+1.23963271e-09j  2.49583619+1.17058365e-02j]]"
-242.64183259784696j,"[[ 1.5042108 +1.16943887e-02j -0.91923548+7.70391042e-09j]
 [-0.92380822+7.67225126e-09j  2.49578742+1.16943336e-02j]]"
-242.27223346213054j,"[[ 1.50423191+1.17120457e-02j -0.91922907-7.11498039e-09j]
 [-0.92380181-7.14754041e-09j  2.49576627+1.17120042e-02j]]"
-241.90263432641405j,"[[ 1.50423818+1.16925037e-02j -0.91924086-2.75931686e-08j]
 [-0.9238136 -2.76261317e-08j  2.49576   +1.16925219e-02j]]"
-241.5330351906976j,"[[ 1.50421902+1.16552337e-02j -0.91923957-2.25128842e-08j]
 [-0.92381231-2.25463145e-08j  2.49577915+1.16553304e-02j]]"
-241.1634360549812j,"[[ 1.50422504+1.17141405e-02j -0.91922992-3.37842546e-08j]
 [-0.92380266-3.38187339e-08j  2.49577309+1.17143166e-02j]]"
-240.79383691926472j,"[[ 1.50427534+1.18338760e-02j -0.91921409-6.38778864e-08j]
 [-0.92378684-6.39136073e-08j  2.49572274+1.18341206e-02j]]"
-240.42423778354828j,"[[ 1.50429506+1.19157956e-02j -0.91919631-7.98657272e-08j]
 [-0.92376906-7.99023955e-08j  2.49570298+1.19160625e-02j]]"
-240.05463864783184j,"[[ 1.50431561+1.19257150e-02j -0.91919355-8.89263556e-08j]
 [-0.9237663 -8.89634405e-08j  2.49568241+1.19259720e-02j]]"
-239.6850395121154j,"[[ 1.50437562+1.18975640e-02j -0.91918132-1.06294431e-07j]
 [-0.92375407-1.06331083e-07j  2.49562242+1.18978078e-02j]]"
-239.31544037639895j,"[[ 1.50444637+1.19040601e-02j -0.91914141-1.10382243e-07j]
 [-0.92371417-1.10418046e-07j  2.49555171+1.19043246e-02j]]"
-238.9458412406825j,"[[ 1.50447946+1.19298438e-02j -0.91908889-1.15876959e-07j]
 [-0.92366165-1.15912083e-07j  2.49551864+1.19301072e-02j]]"
-238.57624210496604j,"[[ 1.50450626+1.19791678e-02j -0.91904075-1.20940342e-07j]
 [-0.92361352-1.20974533e-07j  2.49549188+1.19794195e-02j]]"
-238.2066429692496j,"[[ 1.50455831+1.20233150e-02j -0.91903621-1.12369183e-07j]
 [-0.92360898-1.12402215e-07j  2.49543989+1.20235519e-02j]]"
-237.83704383353316j,"[[ 1.50456701+1.20469729e-02j -0.91907124-9.29679272e-08j]
 [-0.92364401-9.30001822e-08j  2.49543123+1.20471972e-02j]]"
-237.46744469781672j,"[[ 1.50455862+1.20174575e-02j -0.91911153-8.89073092e-08j]
 [-0.9236843 -8.89387185e-08j  2.49543966+1.20176489e-02j]]"
-237.09784556210028j,"[[ 1.50457641+1.19436760e-02j -0.91911592-9.53758950e-08j]
 [-0.92368869-9.54058971e-08j  2.49542194+1.19438446e-02j]]"
-236.7282464263838j,"[[ 1.50460087+1.18653878e-02j -0.91906868-7.50892170e-08j]
 [-0.92364144-7.51181866e-08j  2.49539752+1.18655519e-02j]]"
-236.3586472906674j,"[[ 1.5046097 +1.18174725e-02j -0.91902758-5.46594469e-08j]
 [-0.92360034-5.46881290e-08j  2.4953887 +1.18176115e-02j]]"
-235.98904815495092j,"[[ 1.50461362+1.17681902e-02j -0.91902748-5.36901896e-08j]
 [-0.92360024-5.37187234e-08j  2.49538479+1.17682661e-02j]]"
-235.61944901923448j,"[[ 1.50455   +1.17478742e-02j -0.91904034-5.47788039e-08j]
 [-0.9236131 -5.48064428e-08j  2.49544845+1.17478872e-02j]]"
-235.24984988351804j,"[[ 1.50448418+1.17967359e-02j -0.91904267-4.69692150e-08j]
 [-0.92361544-4.69954437e-08j  2.49551433+1.17967213e-02j]]"
-234.8802507478016j,"[[ 1.5044442 +1.18439068e-02j -0.91900199-4.47197788e-08j]
 [-0.92357475-4.47445776e-08j  2.49555438+1.18438813e-02j]]"
-234.51065161208516j,"[[ 1.50442212+1.19026498e-02j -0.91889904-2.14139623e-08j]
 [-0.92347181-2.14381583e-08j  2.4955765 +1.19026249e-02j]]"
-234.14105247636869j,"[[ 1.50443946+1.19888297e-02j -0.91880507+8.53766435e-09j]
 [-0.92337784+8.51298289e-09j  2.49555915+1.19887893e-02j]]"
-233.77145334065224j,"[[ 1.50449641+1.20363684e-02j -0.91876572+3.00281596e-08j]
 [-0.92333849+3.00023552e-08j  2.49550216+1.20363206e-02j]]"
-233.4018542049358j,"[[ 1.5045257 +1.20106356e-02j -0.91876531+3.48639782e-08j]
 [-0.92333808+3.48366190e-08j  2.49547281+1.20105760e-02j]]"
-233.03225506921936j,"[[ 1.50451487+1.19895883e-02j -0.91875968+3.21969797e-08j]
 [-0.92333245+3.21679042e-08j  2.49548357+1.19895211e-02j]]"
-232.66265593350292j,"[[ 1.50453655+1.20248169e-02j -0.91874016+1.63933613e-08j]
 [-0.92331293+1.63632613e-08j  2.49546185+1.20247287e-02j]]"
-232.29305679778648j,"[[ 1.5045387 +1.20769860e-02j -0.91873637+1.23684476e-08j]
 [-0.92330915+1.23381580e-08j  2.4954597 +1.20768683e-02j]]"
-231.92345766207j,"[[ 1.50454163+1.20821994e-02j -0.91877061+4.10985804e-08j]
 [-0.92334339+4.10687549e-08j  2.49545679+1.20820657e-02j]]"
-231.5538585263536j,"[[ 1.50455225+1.20378547e-02j -0.91881373+6.95836549e-08j]
 [-0.92338651+6.95539253e-08j  2.49544618+1.20377415e-02j]]"
-231.18425939063712j,"[[ 1.50453077+1.19850094e-02j -0.91880746+6.58371880e-08j]
 [-0.92338024+6.58068113e-08j  2.49546764+1.19849227e-02j]]"
-230.81466025492068j,"[[ 1.50446414+1.19759774e-02j -0.9187766 +6.08317869e-08j]
 [-0.92334938+6.08007221e-08j  2.49553424+1.19759352e-02j]]"
-230.44506111920424j,"[[ 1.50440874+1.19814527e-02j -0.91879471+5.94536907e-08j]
 [-0.9233675 +5.94221532e-08j  2.49558962+1.19814822e-02j]]"
-230.07546198348777j,"[[ 1.50439506+1.19528650e-02j -0.91884483+4.72002059e-08j]
 [-0.92341761+4.71679120e-08j  2.49560325+1.19529709e-02j]]"
-229.70586284777136j,"[[ 1.50442799+1.19115877e-02j -0.91887374+3.37633353e-08j]
 [-0.92344652+3.37306188e-08j  2.4955703 +1.19117143e-02j]]"
-229.3362637120549j,"[[ 1.50441819+1.18555750e-02j -0.91885046+2.06940049e-08j]
 [-0.92342324+2.06618110e-08j  2.49558012+1.18556943e-02j]]"
-228.96666457633845j,"[[ 1.50437611+1.18255885e-02j -0.91874424+3.43772112e-09j]
 [-0.92331702+3.40592207e-09j  2.49562222+1.18256997e-02j]]"
-228.597065440622j,"[[ 1.50437817+1.19006959e-02j -0.91864569-2.00785958e-08j]
 [-0.92321847-2.01098683e-08j  2.49562018+1.19008250e-02j]]"
-228.22746630490556j,"[[ 1.50437615+1.20589182e-02j -0.91863585-3.11650770e-08j]
 [-0.92320864-3.11957479e-08j  2.49562223+1.20590706e-02j]]"
-227.85786716918912j,"[[ 1.50436523+1.22275227e-02j -0.91868174-3.17563660e-08j]
 [-0.92325453-3.17863559e-08j  2.49563319+1.22277028e-02j]]"
-227.48826803347268j,"[[ 1.50439648+1.23178973e-02j -0.91873875-2.72591050e-08j]
 [-0.92331155-2.72884802e-08j  2.49560197+1.23180830e-02j]]"
-227.1186688977562j,"[[ 1.50443974+1.23227278e-02j -0.91877086-9.73411746e-09j]
 [-0.92334366-9.76253559e-09j  2.49555875+1.23229082e-02j]]"
-226.7490697620398j,"[[ 1.50447506+1.22592852e-02j -0.91875987+1.08678354e-08j]
 [-0.92333267+1.08401241e-08j  2.49552346+1.22594559e-02j]]"
-226.37947062632333j,"[[ 1.50451111+1.21793980e-02j -0.91873575+1.20016534e-08j]
 [-0.92330855+1.19742655e-08j  2.49548743+1.21795718e-02j]]"
-226.00987149060688j,"[[ 1.50452122+1.21178224e-02j -0.91872325+3.66943280e-09j]
 [-0.92329605+3.64173348e-09j  2.49547731+1.21180032e-02j]]"
-225.64027235489044j,"[[ 1.50442913+1.20728308e-02j -0.91870299+1.15199195e-08j]
 [-0.92327579+1.14913176e-08j  2.49556936+1.20730130e-02j]]"
-225.27067321917397j,"[[ 1.50430916+1.20480669e-02j -0.9186858 +8.21477767e-09j]
 [-0.92325859+8.18490166e-09j  2.49568929+1.20482075e-02j]]"
-224.90107408345756j,"[[ 1.50422687+1.20727325e-02j -0.91866074-3.75114726e-10j]
 [-0.92323355-4.06045249e-10j  2.49577153+1.20727963e-02j]]"
-224.5314749477411j,"[[ 1.50416796+1.21145359e-02j -0.91860857+5.07180818e-09j]
 [-0.92318138+5.04042049e-09j  2.49583043+1.21145199e-02j]]"
-224.16187581202465j,"[[ 1.5041545 +1.21764700e-02j -0.9185141 +1.75853825e-08j]
 [-0.92308691+1.75541055e-08j  2.4958439 +1.21764005e-02j]]"
-223.7922766763082j,"[[ 1.50413737+1.22835146e-02j -0.91840377+1.39894995e-08j]
 [-0.92297659+1.39581331e-08j  2.49586105+1.22834221e-02j]]"
-223.42267754059176j,"[[ 1.50414549+1.24024656e-02j -0.91833588+5.64702835e-09j]
 [-0.92290871+5.61505969e-09j  2.4958529 +1.24023823e-02j]]"
-223.05307840487532j,"[[ 1.5041514 +1.24952864e-02j -0.91832761-9.63145688e-09j]
 [-0.92290044-9.66396399e-09j  2.49584696+1.24952090e-02j]]"
-222.68347926915885j,"[[ 1.50410061+1.25699556e-02j -0.91834238-2.62245307e-08j]
 [-0.92291521-2.62567643e-08j  2.49589777+1.25698730e-02j]]"
-222.3138801334424j,"[[ 1.50399699+1.26594675e-02j -0.91837327-1.90748885e-08j]
 [-0.92294611-1.91069895e-08j  2.49600139+1.26594041e-02j]]"
-221.94428099772597j,"[[ 1.50393409+1.27343004e-02j -0.91841495-2.97249944e-09j]
 [-0.92298779-3.00537761e-09j  2.49606426+1.27342812e-02j]]"
-221.57468186200953j,"[[ 1.50393546+1.27574702e-02j -0.91845354+6.25452095e-10j]
 [-0.92302638+5.91243594e-10j  2.49606284+1.27574743e-02j]]"
-221.20508272629309j,"[[ 1.50399422+1.27466640e-02j -0.91850588-7.19203425e-09j]
 [-0.92307872-7.22733809e-09j  2.49600402+1.27466565e-02j]]"
-220.83548359057664j,"[[ 1.50404579+1.26963361e-02j -0.9185444 -1.15089250e-08j]
 [-0.92311724-1.15440835e-08j  2.49595246+1.26963277e-02j]]"
-220.46588445486017j,"[[ 1.50402376+1.26373199e-02j -0.91849581-1.21017297e-08j]
 [-0.92306866-1.21360713e-08j  2.49597452+1.26373380e-02j]]"
-220.09628531914376j,"[[ 1.50396454+1.26521662e-02j -0.91837868-1.22035858e-08j]
 [-0.92295153-1.22371034e-08j  2.49603378+1.26522116e-02j]]"
-219.7266861834273j,"[[ 1.50394123+1.27444517e-02j -0.91825335+4.03487468e-09j]
 [-0.9228262 +4.00163032e-09j  2.49605709+1.27445124e-02j]]"
-219.35708704771085j,"[[ 1.50395917+1.28496591e-02j -0.91818164+2.79650827e-08j]
 [-0.9227545 +2.79314756e-08j  2.49603914+1.28497431e-02j]]"
-218.9874879119944j,"[[ 1.50402953+1.29173544e-02j -0.91817793+3.36040119e-08j]
 [-0.92275079+3.35696393e-08j  2.49596875+1.29174625e-02j]]"
-218.61788877627794j,"[[ 1.50416045+1.29189930e-02j -0.9181828 +2.50487356e-08j]
 [-0.92275567+2.50140764e-08j  2.49583782+1.29191241e-02j]]"
-218.24828964056152j,"[[ 1.50428147+1.29190541e-02j -0.9181747 +1.94128194e-08j]
 [-0.92274756+1.93778635e-08j  2.49571679+1.29192091e-02j]]"
-217.87869050484505j,"[[ 1.50436219+1.29271853e-02j -0.91814504-5.32840839e-09j]
 [-0.9227179 -5.36353778e-09j  2.49563606+1.29273520e-02j]]"
-217.5090913691286j,"[[ 1.50441765+1.29646082e-02j -0.91809271-2.38773732e-08j]
 [-0.92266558-2.39117939e-08j  2.49558064+1.29647648e-02j]]"
-217.13949223341217j,"[[ 1.50443512+1.30624209e-02j -0.91802724-1.79974788e-08j]
 [-0.92260012-1.80311889e-08j  2.49556321+1.30625445e-02j]]"
-216.76989309769573j,"[[ 1.50443068+1.31707334e-02j -0.91798225-1.61444142e-08j]
 [-0.92255512-1.61776127e-08j  2.49556768+1.31707979e-02j]]"
-216.4002939619793j,"[[ 1.50445971+1.32510278e-02j -0.91800074-2.08041484e-08j]
 [-0.92257362-2.08366148e-08j  2.49553868+1.32510491e-02j]]"
-216.03069482626285j,"[[ 1.50450331+1.32668010e-02j -0.9180407 -2.71588102e-08j]
 [-0.92261358-2.71911538e-08j  2.49549508+1.32668202e-02j]]"
-215.66109569054638j,"[[ 1.50454223+1.32708656e-02j -0.91808482-3.02249534e-08j]
 [-0.92265771-3.02578934e-08j  2.49545615+1.32708823e-02j]]"
-215.29149655482996j,"[[ 1.50456912+1.32770291e-02j -0.91813451-5.30943023e-08j]
 [-0.9227074 -5.31279776e-08j  2.49542923+1.32770136e-02j]]"
-214.9218974191135j,"[[ 1.5045379 +1.33014152e-02j -0.91810411-7.34497140e-08j]
 [-0.922677  -7.34830859e-08j  2.49546046+1.33013559e-02j]]"
-214.55229828339702j,"[[ 1.50445471+1.33384658e-02j -0.91798793-7.18021485e-08j]
 [-0.92256083-7.18351714e-08j  2.49554367+1.33383700e-02j]]"
-214.1826991476806j,"[[ 1.5043917 +1.33984918e-02j -0.91787915-6.23171053e-08j]
 [-0.92245204-6.23499269e-08j  2.49560669+1.33983723e-02j]]"
-213.81310001196414j,"[[ 1.50435815+1.35241203e-02j -0.91785914-6.01523790e-08j]
 [-0.92243204-6.01851614e-08j  2.49564025+1.35239729e-02j]]"
-213.44350087624773j,"[[ 1.50436975+1.36198891e-02j -0.9178836 -4.73811728e-08j]
 [-0.92245651-4.74138564e-08j  2.49562865+1.36197277e-02j]]"
-213.07390174053126j,"[[ 1.50442263+1.36608669e-02j -0.91789789-3.01193086e-08j]
 [-0.9224708 -3.01520838e-08j  2.49557576+1.36607274e-02j]]"
-212.7043026048148j,"[[ 1.50451148+1.36829373e-02j -0.9179232 -1.90910688e-08j]
 [-0.92249612-1.91245678e-08j  2.49548689+1.36828529e-02j]]"
-212.33470346909837j,"[[ 1.50458559+1.36615506e-02j -0.91792835-1.68711819e-08j]
 [-0.92250126-1.69055716e-08j  2.49541274+1.36615251e-02j]]"
-211.96510433338193j,"[[ 1.50462693+1.35795639e-02j -0.91789665-1.03832342e-08j]
 [-0.92246957-1.04184076e-08j  2.49537137+1.35795869e-02j]]"
-211.5955051976655j,"[[ 1.50467996+1.34914613e-02j -0.91784083-1.45116797e-08j]
 [-0.92241375-1.45482106e-08j  2.49531828+1.34915211e-02j]]"
-211.22590606194905j,"[[ 1.50472276+1.34757784e-02j -0.91779878-2.76737963e-08j]
 [-0.92237169-2.77116173e-08j  2.49527544+1.34758367e-02j]]"
-210.85630692623258j,"[[ 1.50475138+1.34846641e-02j -0.91780869-3.72498335e-08j]
 [-0.92238161-3.72879728e-08j  2.4952468 +1.34847144e-02j]]"
-210.48670779051614j,"[[ 1.50472917+1.34560739e-02j -0.91784623-5.28091317e-08j]
 [-0.92241915-5.28470518e-08j  2.49526903+1.34561148e-02j]]"
-210.1171086547997j,"[[ 1.50468048+1.34024212e-02j -0.91786085-5.44067797e-08j]
 [-0.92243376-5.44444740e-08j  2.49531773+1.34024828e-02j]]"
-209.74750951908322j,"[[ 1.5046141 +1.33782619e-02j -0.91781006-3.55914218e-08j]
 [-0.92238298-3.56289536e-08j  2.49538412+1.33783512e-02j]]"
-209.3779103833668j,"[[ 1.50452381+1.34191799e-02j -0.91774998-1.11647147e-08j]
 [-0.9223229 -1.12021473e-08j  2.49547442+1.34192800e-02j]]"
-209.00831124765034j,"[[ 1.50447225+1.34706002e-02j -0.9177232 -9.75176743e-09j]
 [-0.92229612-9.78880756e-09j  2.49552599+1.34706880e-02j]]"
-208.63871211193393j,"[[ 1.50442505+1.35241860e-02j -0.91768617+8.70747576e-10j]
 [-0.92225909+8.34751515e-10j  2.49557324+1.35242693e-02j]]"
-208.26911297621746j,"[[ 1.50440008+1.36452902e-02j -0.91762565+6.31911168e-09j]
 [-0.92219858+6.28419520e-09j  2.49559825+1.36453854e-02j]]"
-207.89951384050102j,"[[ 1.50442607+1.37815839e-02j -0.91760366+1.35532078e-08j]
 [-0.9221766 +1.35189914e-08j  2.49557229+1.37816814e-02j]]"
