iw_n,Sigma_iw_n
-432.98538749181677j,"[[ 0.50976161+3.68072894e-03j -0.21978978+1.55493598e-08j]
 [-0.21996951+1.55495873e-08j  3.49023879+3.68039162e-03j]]"
-432.6157883561004j,"[[ 0.50978005+3.65595565e-03j -0.21978394+1.57038089e-09j]
 [-0.21996366+1.57062252e-09j  3.49022039+3.65575120e-03j]]"
-432.2461892203839j,"[[ 0.50979204+3.53145766e-03j -0.21979472-1.95833688e-09j]
 [-0.21997444-1.95810865e-09j  3.49020837+3.53101988e-03j]]"
-431.87659008466744j,"[[ 0.50971793+3.42586762e-03j -0.21978082+3.02729258e-09j]
 [-0.21996054+3.02757925e-09j  3.49028262+3.42551946e-03j]]"
-431.506990948951j,"[[ 0.50965822+3.51907300e-03j -0.2197707 +1.44909166e-08j]
 [-0.21995042+1.44911930e-08j  3.4903423 +3.51854047e-03j]]"
-431.1373918132345j,"[[ 0.50956888+3.51173079e-03j -0.21977708-5.69181164e-10j]
 [-0.2199568 -5.68821186e-10j  3.49043183+3.51130232e-03j]]"
-430.7677926775181j,"[[ 0.50961999+3.48367437e-03j -0.21975145-2.11684759e-08j]
 [-0.21993117-2.11681185e-08j  3.49038073+3.48321449e-03j]]"
-430.3981935418017j,"[[ 0.5096721 +3.45726913e-03j -0.21972997+9.27617227e-09j]
 [-0.21990969+9.27662870e-09j  3.49032886+3.45691580e-03j]]"
-430.02859440608523j,"[[ 0.50976831+3.54603346e-03j -0.2197451 +4.39014032e-08j]
 [-0.21992482+4.39018060e-08j  3.49023251+3.54564008e-03j]]"
-429.65899527036873j,"[[ 0.50970106+3.62768712e-03j -0.2197999 +2.92121341e-08j]
 [-0.21997962+2.92126306e-08j  3.49029999+3.62737327e-03j]]"
-429.2893961346523j,"[[ 0.50965846+3.72467906e-03j -0.21984874+3.29735779e-08j]
 [-0.22002846+3.29740317e-08j  3.49034248+3.72446924e-03j]]"
-428.9197969989359j,"[[ 0.50964189+3.61516558e-03j -0.21986848+3.80080504e-08j]
 [-0.2200482 +3.80085526e-08j  3.49035916+3.61503126e-03j]]"
-428.55019786321947j,"[[ 0.50951823+3.60588326e-03j -0.21987102+2.74470443e-08j]
 [-0.22005074+2.74474981e-08j  3.49048272+3.60594910e-03j]]"
-428.18059872750297j,"[[ 0.50948903+3.67326908e-03j -0.2198843 +2.91231234e-08j]
 [-0.22006402+2.91236324e-08j  3.49051204+3.67340107e-03j]]"
-427.8109995917865j,"[[ 0.50944208+3.64230724e-03j -0.21991471+1.95962000e-08j]
 [-0.22009443+1.95966388e-08j  3.49055883+3.64265197e-03j]]"
-427.4414004560701j,"[[ 0.50943265+3.65077607e-03j -0.21991814+7.17117687e-09j]
 [-0.22009787+7.17166986e-09j  3.49056839+3.65110524e-03j]]"
-427.07180132035364j,"[[ 0.50946383+3.77699196e-03j -0.21990774+1.21045395e-08j]
 [-0.22008746+1.21049693e-08j  3.49053706+3.77756820e-03j]]"
-426.7022021846372j,"[[ 0.50953642+3.87113500e-03j -0.21990515+4.18032518e-08j]
 [-0.22008488+4.18036964e-08j  3.4904645 +3.87168830e-03j]]"
-426.33260304892076j,"[[ 0.50962685+3.88841328e-03j -0.21987982+3.79078956e-08j]
 [-0.22005954+3.79082665e-08j  3.4903739 +3.88924231e-03j]]"
-425.9630039132043j,"[[ 0.5097241 +3.94920566e-03j -0.21988102+1.78817138e-08j]
 [-0.22006075+1.78820821e-08j  3.49027664+3.94993449e-03j]]"
-425.5934047774878j,"[[ 0.50974279+3.93008126e-03j -0.21990722+2.50025023e-08j]
 [-0.22008694+2.50028496e-08j  3.4902579 +3.93101038e-03j]]"
-425.2238056417714j,"[[ 0.50979283+3.79172433e-03j -0.21992772+6.51731025e-08j]
 [-0.22010744+6.51734326e-08j  3.49020782+3.79246408e-03j]]"
-424.854206506055j,"[[ 0.50972378+3.72000565e-03j -0.21991653+8.06155726e-08j]
 [-0.22009625+8.06158562e-08j  3.49027676+3.72087210e-03j]]"
-424.48460737033855j,"[[ 0.50964067+3.80729495e-03j -0.2198571 +8.24338573e-08j]
 [-0.22003682+8.24340400e-08j  3.49035963+3.80802345e-03j]]"
-424.11500823462205j,"[[ 0.50962273+3.95677476e-03j -0.21985488+9.32884276e-08j]
 [-0.2200346 +9.32885668e-08j  3.49037747+3.95759601e-03j]]"
-423.7454090989056j,"[[ 0.50970034+3.98165183e-03j -0.2198572 +1.05809737e-07j]
 [-0.22003693+1.05809783e-07j  3.49029963+3.98223875e-03j]]"
-423.37580996318917j,"[[ 0.50986103+4.08838156e-03j -0.2198557 +9.79437368e-08j]
 [-0.22003542+9.79437657e-08j  3.49013891+4.08900973e-03j]]"
-423.0062108274727j,"[[ 0.50983006+4.15959473e-03j -0.21986162+9.01863955e-08j]
 [-0.22004134+9.01863442e-08j  3.49016969+4.15999187e-03j]]"
-422.6366116917563j,"[[ 0.50993888+4.24033025e-03j -0.21981126+7.31739677e-08j]
 [-0.21999098+7.31739708e-08j  3.49006099+4.24070043e-03j]]"
-422.26701255603984j,"[[ 0.50998335+4.40130125e-03j -0.21987895+6.41945102e-08j]
 [-0.22005867+6.41944143e-08j  3.49001628+4.40148791e-03j]]"
-421.8974134203234j,"[[ 0.50997086+4.20835454e-03j -0.2199631 +8.40183341e-08j]
 [-0.22014282+8.40183126e-08j  3.49002895+4.20840546e-03j]]"
-421.5278142846069j,"[[ 0.50995531+4.05404193e-03j -0.21999297+6.37905932e-08j]
 [-0.2201727 +6.37904995e-08j  3.49004433+4.05404111e-03j]]"
-421.1582151488905j,"[[ 0.50997308+3.96499379e-03j -0.22003137+5.73561417e-08j]
 [-0.22021109+5.73561652e-08j  3.49002684+3.96488676e-03j]]"
-420.7886160131741j,"[[ 0.50991691+3.94250647e-03j -0.22006624+7.46194293e-08j]
 [-0.22024596+7.46193962e-08j  3.49008287+3.94238399e-03j]]"
-420.41901687745764j,"[[ 0.50992246+3.94036234e-03j -0.22009509+9.74751001e-08j]
 [-0.22027481+9.74751561e-08j  3.49007753+3.94004778e-03j]]"
-420.04941774174114j,"[[ 0.50990501+3.92823055e-03j -0.22009677+9.93166320e-08j]
 [-0.22027649+9.93166438e-08j  3.49009488+3.92793796e-03j]]"
-419.6798186060247j,"[[ 0.51002525+3.83341587e-03j -0.22006939+8.20362243e-08j]
 [-0.22024912+8.20363168e-08j  3.48997483+3.83297627e-03j]]"
-419.3102194703083j,"[[ 0.50998747+3.92928162e-03j -0.2201061 +7.18300583e-08j]
 [-0.22028582+7.18301411e-08j  3.49001259+3.92904418e-03j]]"
-418.9406203345918j,"[[ 0.51005431+3.79456437e-03j -0.22009178+8.66197448e-08j]
 [-0.2202715 +8.66199001e-08j  3.48994591+3.79416752e-03j]]"
-418.57102119887537j,"[[ 0.51010169+3.77212040e-03j -0.22008398+7.29361950e-08j]
 [-0.2202637 +7.29363226e-08j  3.48989846+3.77198449e-03j]]"
-418.20142206315893j,"[[ 0.51018003+3.68224713e-03j -0.22006541+4.42814202e-08j]
 [-0.22024513+4.42816039e-08j  3.48982025+3.68199734e-03j]]"
-417.8318229274425j,"[[ 0.51012438+3.66056026e-03j -0.2200641 +2.18923420e-08j]
 [-0.22024382+2.18926026e-08j  3.48987608+3.66054877e-03j]]"
-417.46222379172605j,"[[ 0.51020319+3.60903766e-03j -0.22003393+2.84157177e-08j]
 [-0.22021365+2.84160321e-08j  3.4897974 +3.60889916e-03j]]"
-417.0926246560096j,"[[ 0.5101413 +3.79420292e-03j -0.21998554+3.64405312e-08j]
 [-0.22016526+3.64408933e-08j  3.4898594 +3.79433834e-03j]]"
-416.72302552029316j,"[[ 0.5099996 +3.81884441e-03j -0.21997534+4.03121232e-08j]
 [-0.22015507+4.03124175e-08j  3.49000094+3.81888734e-03j]]"
-416.3534263845767j,"[[ 0.50994345+3.99400490e-03j -0.22001752+1.36489999e-08j]
 [-0.22019725+1.36493346e-08j  3.49005718+3.99428515e-03j]]"
-415.9838272488602j,"[[ 0.50998312+3.99580291e-03j -0.22009336+2.53042506e-08j]
 [-0.22027308+2.53045357e-08j  3.4900174 +3.99603383e-03j]]"
-415.6142281131438j,"[[ 0.5099998 +3.83007337e-03j -0.22009447+6.70122983e-08j]
 [-0.2202742 +6.70126369e-08j  3.49000084+3.83045939e-03j]]"
-415.2446289774274j,"[[ 0.51002254+3.83246409e-03j -0.22011447+7.78371957e-08j]
 [-0.2202942 +7.78374081e-08j  3.48997781+3.83291877e-03j]]"
-414.8750298417109j,"[[ 0.51008106+3.74684153e-03j -0.22017564+8.42238617e-08j]
 [-0.22035536+8.42241125e-08j  3.48991938+3.74742592e-03j]]"
-414.50543070599446j,"[[ 0.51014721+3.60592189e-03j -0.22018094+8.85667803e-08j]
 [-0.22036067+8.85668998e-08j  3.48985293+3.60665476e-03j]]"
-414.135831570278j,"[[ 0.51007001+3.48076152e-03j -0.22014139+8.81680949e-08j]
 [-0.22032111+8.81682217e-08j  3.48993015+3.48149707e-03j]]"
-413.7662324345616j,"[[ 0.51001341+3.60250377e-03j -0.22009937+8.95933390e-08j]
 [-0.22027909+8.95933512e-08j  3.48998649+3.60322670e-03j]]"
-413.39663329884513j,"[[ 0.50995293+3.69101463e-03j -0.22013501+7.82143703e-08j]
 [-0.22031473+7.82143723e-08j  3.49004694+3.69170263e-03j]]"
-413.0270341631287j,"[[ 0.5099258 +3.85390229e-03j -0.22017376+6.44850297e-08j]
 [-0.22035348+6.44849347e-08j  3.49007385+3.85476098e-03j]]"
-412.65743502741225j,"[[ 0.50991954+3.85209218e-03j -0.22021699+6.74616532e-08j]
 [-0.22039671+6.74615685e-08j  3.49008013+3.85279811e-03j]]"
-412.2878358916958j,"[[ 0.50995742+3.76401255e-03j -0.22020481+6.62638946e-08j]
 [-0.22038454+6.62637091e-08j  3.49004202+3.76471694e-03j]]"
-411.9182367559793j,"[[ 0.5099658 +3.94135135e-03j -0.22014899+7.64979550e-08j]
 [-0.22032871+7.64977638e-08j  3.49003363+3.94178392e-03j]]"
-411.5486376202629j,"[[ 0.51002621+3.98749482e-03j -0.22017555+6.70218467e-08j]
 [-0.22035527+6.70215921e-08j  3.48997308+3.98794568e-03j]]"
-411.1790384845465j,"[[ 0.51018343+3.91476870e-03j -0.22019644+5.28133498e-08j]
 [-0.22037617+5.28130859e-08j  3.48981582+3.91497126e-03j]]"
-410.80943934883j,"[[ 0.51029611+3.83597831e-03j -0.22016688+5.04361239e-08j]
 [-0.2203466 +5.04358628e-08j  3.48970315+3.83619101e-03j]]"
-410.43984021311354j,"[[ 0.51019028+3.89599517e-03j -0.22015733+5.87239997e-08j]
 [-0.22033706+5.87237485e-08j  3.489809  +3.89596620e-03j]]"
-410.0702410773971j,"[[ 0.51000902+3.77886541e-03j -0.22014153+4.86315104e-08j]
 [-0.22032125+4.86312637e-08j  3.48999027+3.77895624e-03j]]"
-409.7006419416807j,"[[ 0.50996891+3.70042863e-03j -0.22010542+3.42250753e-08j]
 [-0.22028515+3.42247987e-08j  3.49003031+3.70028614e-03j]]"
-409.3310428059642j,"[[ 0.50994641+3.82296483e-03j -0.22009223+2.63553228e-08j]
 [-0.22027195+2.63551129e-08j  3.49005297+3.82280414e-03j]]"
-408.9614436702478j,"[[ 0.50993266+3.91262409e-03j -0.22012478+2.01766084e-08j]
 [-0.2203045 +2.01763660e-08j  3.49006665+3.91223281e-03j]]"
-408.59184453453133j,"[[ 0.50984696+3.92781371e-03j -0.22016733+8.60840658e-09j]
 [-0.22034705+8.60823169e-09j  3.4901525 +3.92745756e-03j]]"
-408.2222453988149j,"[[ 0.50988742+3.93553306e-03j -0.22018202-1.80239543e-08j]
 [-0.22036174-1.80241396e-08j  3.49011201+3.93494896e-03j]]"
-407.85264626309845j,"[[ 0.50991622+4.02397381e-03j -0.22020861-4.01845603e-08j]
 [-0.22038833-4.01846108e-08j  3.49008351+4.02336390e-03j]]"
-407.483047127382j,"[[ 0.50988168+3.95895316e-03j -0.22020361-2.39466009e-08j]
 [-0.22038333-2.39466553e-08j  3.49011805+3.95833723e-03j]]"
-407.11344799166557j,"[[ 0.50992108+4.03846095e-03j -0.22020762-2.07887152e-08j]
 [-0.22038734-2.07887028e-08j  3.4900788 +4.03788527e-03j]]"
-406.74384885594907j,"[[ 0.50992887+3.98451923e-03j -0.22025836-3.97130762e-08j]
 [-0.22043808-3.97130990e-08j  3.49007093+3.98397192e-03j]]"
-406.3742497202326j,"[[ 0.51006437+3.91466850e-03j -0.22024932-6.91914184e-08j]
 [-0.22042904-6.91913634e-08j  3.48993561+3.91419213e-03j]]"
-406.0046505845162j,"[[ 0.51005596+3.83845703e-03j -0.22023636-6.27514248e-08j]
 [-0.22041609-6.27513485e-08j  3.48994407+3.83808815e-03j]]"
-405.6350514487998j,"[[ 0.51000701+3.93907203e-03j -0.22022273-2.87588369e-08j]
 [-0.22040245-2.87586877e-08j  3.48999318+3.93868025e-03j]]"
-405.2654523130833j,"[[ 0.50993159+4.07480648e-03j -0.22024038-4.73389034e-08j]
 [-0.2204201 -4.73388088e-08j  3.49006848+4.07454252e-03j]]"
-404.89585317736686j,"[[ 0.509852  +4.06249371e-03j -0.22027783-5.95620406e-08j]
 [-0.22045755-5.95618501e-08j  3.49014828+4.06227287e-03j]]"
-404.5262540416504j,"[[ 0.50996849+4.08670607e-03j -0.22024366-4.33499955e-08j]
 [-0.22042338-4.33498454e-08j  3.4900317 +4.08664584e-03j]]"
-404.156654905934j,"[[ 0.5101335 +4.29035599e-03j -0.22029886-2.83895818e-08j]
 [-0.22047858-2.83893628e-08j  3.48986684+4.29015380e-03j]]"
-403.78705577021753j,"[[ 0.51010468+4.24306863e-03j -0.22034907-1.83484860e-08j]
 [-0.2205288 -1.83482835e-08j  3.48989563+4.24309224e-03j]]"
-403.4174566345011j,"[[ 0.51013958+4.20573588e-03j -0.22033802-9.76983059e-09j]
 [-0.22051774-9.76964649e-09j  3.48986069+4.20559384e-03j]]"
-403.04785749878465j,"[[ 0.51021059+4.19589611e-03j -0.22034293-5.18811968e-09j]
 [-0.22052266-5.18796617e-09j  3.48978961+4.19596296e-03j]]"
-402.67825836306815j,"[[ 0.51028649+4.18497305e-03j -0.22036489+3.18678114e-09j]
 [-0.22054461+3.18688061e-09j  3.48971358+4.18497944e-03j]]"
-402.3086592273517j,"[[ 0.51025183+4.10244635e-03j -0.22041627-1.36459054e-08j]
 [-0.22059599-1.36458306e-08j  3.48974819+4.10255625e-03j]]"
-401.9390600916353j,"[[ 0.51026288+4.03991000e-03j -0.22047139-3.05836257e-08j]
 [-0.22065111-3.05835773e-08j  3.48973708+4.03986932e-03j]]"
-401.5694609559189j,"[[ 0.51026965+3.89313789e-03j -0.22051484-3.80810773e-08j]
 [-0.22069457-3.80810037e-08j  3.48973037+3.89325692e-03j]]"
-401.1998618202024j,"[[ 0.51040108+3.80312782e-03j -0.22047714-2.52383264e-08j]
 [-0.22065687-2.52382862e-08j  3.48959887+3.80307778e-03j]]"
-400.83026268448594j,"[[ 0.51049619+3.76058136e-03j -0.2204327 -1.33661486e-08j]
 [-0.22061243-1.33660709e-08j  3.48950383+3.76057975e-03j]]"
-400.4606635487695j,"[[ 0.51049625+3.72990992e-03j -0.22042052-2.02140622e-08j]
 [-0.22060025-2.02140753e-08j  3.48950358+3.72979989e-03j]]"
-400.09106441305306j,"[[ 0.51048265+3.72576677e-03j -0.22047852-4.88886110e-08j]
 [-0.22065825-4.88885827e-08j  3.48951727+3.72571016e-03j]]"
-399.7214652773366j,"[[ 0.51045975+3.63031805e-03j -0.22050042-6.01813398e-08j]
 [-0.22068014-6.01813494e-08j  3.48954009+3.63016656e-03j]]"
-399.3518661416202j,"[[ 0.51036085+3.51170282e-03j -0.22050496-5.06964811e-08j]
 [-0.22068468-5.06963965e-08j  3.4896392 +3.51158914e-03j]]"
-398.98226700590374j,"[[ 0.51027287+3.49586664e-03j -0.22051283-6.10677465e-08j]
 [-0.22069256-6.10677301e-08j  3.48972702+3.49574457e-03j]]"
-398.61266787018724j,"[[ 0.51025486+3.41086048e-03j -0.22052263-5.14113926e-08j]
 [-0.22070235-5.14112920e-08j  3.48974522+3.41062724e-03j]]"
-398.24306873447085j,"[[ 0.51021836+3.45578355e-03j -0.2204807 -4.60964109e-08j]
 [-0.22066043-4.60964019e-08j  3.48978152+3.45555300e-03j]]"
-397.8734695987544j,"[[ 0.51015731+3.62391077e-03j -0.22048244-5.21446828e-08j]
 [-0.22066217-5.21445806e-08j  3.48984277+3.62361667e-03j]]"
-397.50387046303797j,"[[ 0.51007344+3.70844330e-03j -0.22053864-5.91092391e-08j]
 [-0.22071836-5.91092077e-08j  3.48992649+3.70824596e-03j]]"
-397.13427132732147j,"[[ 0.51005105+3.75449329e-03j -0.22057001-6.56402479e-08j]
 [-0.22074974-6.56401454e-08j  3.48994904+3.75410061e-03j]]"
-396.76467219160503j,"[[ 0.51011972+3.76312483e-03j -0.22057845-8.01108669e-08j]
 [-0.22075817-8.01107636e-08j  3.48988036+3.76292129e-03j]]"
-396.3950730558886j,"[[ 0.51013909+3.68171387e-03j -0.22058217-8.56960596e-08j]
 [-0.2207619 -8.56958874e-08j  3.48986115+3.68131801e-03j]]"
-396.02547392017215j,"[[ 0.51017211+3.57184411e-03j -0.22056081-9.62485367e-08j]
 [-0.22074053-9.62483495e-08j  3.48982816+3.57156837e-03j]]"
-395.6558747844557j,"[[ 0.51003213+3.53205522e-03j -0.22053186-9.97054214e-08j]
 [-0.22071158-9.97051874e-08j  3.48996824+3.53166709e-03j]]"
-395.28627564873926j,"[[ 0.50991902+3.53986402e-03j -0.22049016-1.10410169e-07j]
 [-0.22066988-1.10409907e-07j  3.49008142+3.53975226e-03j]]"
-394.9166765130228j,"[[ 0.50989289+3.58912527e-03j -0.22042826-1.14755368e-07j]
 [-0.22060798-1.14755109e-07j  3.49010754+3.58888764e-03j]]"
-394.5470773773063j,"[[ 0.50993168+3.66253254e-03j -0.22040118-1.03732580e-07j]
 [-0.2205809 -1.03732296e-07j  3.4900688 +3.66245013e-03j]]"
-394.17747824158994j,"[[ 0.50988836+3.70094064e-03j -0.22044337-7.88365444e-08j]
 [-0.22062309-7.88362832e-08j  3.49011207+3.70064799e-03j]]"
-393.8078791058735j,"[[ 0.50996727+3.64462658e-03j -0.22048544-6.33255898e-08j]
 [-0.22066516-6.33253029e-08j  3.49003322+3.64448188e-03j]]"
-393.43827997015705j,"[[ 0.51001784+3.62239134e-03j -0.22047839-7.35014168e-08j]
 [-0.22065811-7.35012174e-08j  3.48998246+3.62211108e-03j]]"
-393.06868083444056j,"[[ 0.51002143+3.70872890e-03j -0.22046718-8.15229089e-08j]
 [-0.22064691-8.15225999e-08j  3.48997911+3.70861153e-03j]]"
-392.6990816987241j,"[[ 0.50996828+3.79067531e-03j -0.22045178-8.17082775e-08j]
 [-0.2206315 -8.17080493e-08j  3.49003208+3.79054948e-03j]]"
-392.32948256300773j,"[[ 0.50998438+3.92066480e-03j -0.2204395 -5.83528871e-08j]
 [-0.22061922-5.83525753e-08j  3.49001616+3.92056742e-03j]]"
-391.95988342729123j,"[[ 0.50993624+4.04701357e-03j -0.22044876-2.54268920e-08j]
 [-0.22062848-2.54266912e-08j  3.49006407+4.04687069e-03j]]"
-391.5902842915748j,"[[ 0.50976039+3.99072048e-03j -0.22049947-3.12618941e-08j]
 [-0.22067919-3.12616634e-08j  3.49023997+3.99063333e-03j]]"
-391.22068515585835j,"[[ 0.5097064 +3.88176236e-03j -0.22046398-2.17820185e-08j]
 [-0.2206437 -2.17818993e-08j  3.49029372+3.88172041e-03j]]"
-390.8510860201419j,"[[ 0.5096915 +3.96631550e-03j -0.22042873-1.69955629e-08j]
 [-0.22060846-1.69954219e-08j  3.49030867+3.96619969e-03j]]"
-390.48148688442546j,"[[ 0.50973383+4.03975343e-03j -0.22048367-4.84376070e-08j]
 [-0.22066339-4.84375718e-08j  3.49026611+4.03967577e-03j]]"
-390.111887748709j,"[[ 0.50978072+4.01082437e-03j -0.22050933-6.37106163e-08j]
 [-0.22068906-6.37105386e-08j  3.49021931+4.01058589e-03j]]"
-389.7422886129926j,"[[ 0.50971673+4.05850777e-03j -0.2205161 -7.15144791e-08j]
 [-0.22069582-7.15144182e-08j  3.49028326+4.05838262e-03j]]"
-389.37268947727614j,"[[ 0.5096397 +3.99175303e-03j -0.22052326-5.52742444e-08j]
 [-0.22070299-5.52741013e-08j  3.49036047+3.99144269e-03j]]"
-389.00309034155964j,"[[ 0.50965369+4.02959764e-03j -0.22054828-4.88335160e-08j]
 [-0.220728  -4.88333549e-08j  3.49034651+4.02944036e-03j]]"
-388.63349120584326j,"[[ 0.50960031+3.98136446e-03j -0.22059151-4.41772196e-08j]
 [-0.22077123-4.41770047e-08j  3.49040001+3.98103204e-03j]]"
-388.2638920701268j,"[[ 0.50965898+3.88436191e-03j -0.22056007-3.90295823e-08j]
 [-0.22073979-3.90293660e-08j  3.49034134+3.88417054e-03j]]"
-387.8942929344103j,"[[ 0.50971952+3.94044279e-03j -0.22053447-2.77245887e-08j]
 [-0.22071419-2.77243623e-08j  3.49028082+3.94004880e-03j]]"
-387.5246937986939j,"[[ 0.50972408+3.86856994e-03j -0.22051302-3.20668710e-08j]
 [-0.22069274-3.20666119e-08j  3.49027633+3.86829397e-03j]]"
-387.15509466297743j,"[[ 0.50970098+3.95535901e-03j -0.22050145-2.33152933e-08j]
 [-0.22068117-2.33150061e-08j  3.4902995 +3.95490108e-03j]]"
-386.785495527261j,"[[ 0.50986752+4.00095939e-03j -0.22045707-1.89717828e-08j]
 [-0.2206368 -1.89714543e-08j  3.49013305+4.00073450e-03j]]"
-386.41589639154455j,"[[ 0.5099743 +4.17665470e-03j -0.22042304-3.19742516e-08j]
 [-0.22060277-3.19739522e-08j  3.49002619+4.17628215e-03j]]"
-386.0462972558281j,"[[ 0.50993337+4.11688415e-03j -0.2204035 -3.34369841e-08j]
 [-0.22058322-3.34366006e-08j  3.49006731+4.11668157e-03j]]"
-385.67669812011167j,"[[ 0.50978375+4.20300724e-03j -0.22035575-4.59980768e-08j]
 [-0.22053548-4.59977154e-08j  3.49021688+4.20284609e-03j]]"
-385.3070989843952j,"[[ 0.50968055+4.42602766e-03j -0.2203736 -6.04442612e-08j]
 [-0.22055333-6.04438132e-08j  3.49032027+4.42602891e-03j]]"
-384.9374998486787j,"[[ 0.50971286+4.38050327e-03j -0.22048738-4.87815530e-08j]
 [-0.22066711-4.87811580e-08j  3.49028785+4.38045386e-03j]]"
-384.56790071296234j,"[[ 0.50984551+4.31262419e-03j -0.22054568-4.19439035e-08j]
 [-0.22072541-4.19434578e-08j  3.4901553 +4.31264179e-03j]]"
-384.1983015772459j,"[[ 0.50996984+4.28248024e-03j -0.22050394-4.99805995e-08j]
 [-0.22068367-4.99802056e-08j  3.49003086+4.28255937e-03j]]"
-383.8287024415294j,"[[ 0.50996056+4.22611821e-03j -0.2204834 -2.75787136e-08j]
 [-0.22066312-2.75782460e-08j  3.4900403 +4.22627007e-03j]]"
-383.45910330581296j,"[[ 0.5099767 +4.22589851e-03j -0.22049383-1.45559075e-08j]
 [-0.22067355-1.45555422e-08j  3.49002394+4.22620242e-03j]]"
-383.0895041700965j,"[[ 0.50996898+4.30483037e-03j -0.22050238+7.63370636e-09j]
 [-0.22068211+7.63414159e-09j  3.49003181+4.30510168e-03j]]"
-382.71990503438013j,"[[ 0.50993776+4.35848842e-03j -0.22058555+3.38381399e-08j]
 [-0.22076527+3.38384401e-08j  3.49006274+4.35883529e-03j]]"
-382.35030589866363j,"[[ 0.50987777+4.26957926e-03j -0.22058666+4.72393988e-08j]
 [-0.22076639+4.72396876e-08j  3.49012271+4.26980889e-03j]]"
-381.9807067629472j,"[[ 0.50991898+4.36367186e-03j -0.2205721 +4.07676808e-08j]
 [-0.22075182+4.07678791e-08j  3.49008131+4.36404952e-03j]]"
-381.61110762723075j,"[[ 0.50991108+4.36312245e-03j -0.22063157+1.11401563e-08j]
 [-0.2208113 +1.11403674e-08j  3.49008924+4.36339760e-03j]]"
-381.2415084915143j,"[[ 0.50991455+4.31199928e-03j -0.22062105+5.48175239e-09j]
 [-0.22080077+5.48191926e-09j  3.49008567+4.31239136e-03j]]"
-380.87190935579787j,"[[ 0.50996139+4.19983883e-03j -0.22062954+1.44076722e-08j]
 [-0.22080927+1.44078332e-08j  3.49003881+4.20002619e-03j]]"
-380.5023102200814j,"[[ 0.51001237+4.20862129e-03j -0.2205829 -1.47173456e-08j]
 [-0.22076262-1.47172248e-08j  3.48998774+4.20886468e-03j]]"
-380.132711084365j,"[[ 0.50987282+4.31596788e-03j -0.22059751-6.52721901e-09j]
 [-0.22077723-6.52710587e-09j  3.49012728+4.31598099e-03j]]"
-379.7631119486485j,"[[ 0.5099101 +4.18182983e-03j -0.22066115+8.74398236e-09j]
 [-0.22084087+8.74407121e-09j  3.49008995+4.18192866e-03j]]"
-379.39351281293204j,"[[ 0.50997271+4.13168477e-03j -0.22061918+1.17026571e-08j]
 [-0.2207989 +1.17027127e-08j  3.49002728+4.13148525e-03j]]"
-379.02391367721566j,"[[ 0.5099791 +4.14542443e-03j -0.22060845+1.66800953e-08j]
 [-0.22078818+1.66801910e-08j  3.49002097+4.14527979e-03j]]"
-378.6543145414992j,"[[ 0.50998955+4.26411355e-03j -0.22060972+3.35129407e-08j]
 [-0.22078945+3.35129929e-08j  3.49001042+4.26378171e-03j]]"
-378.2847154057827j,"[[ 0.50989562+4.26354059e-03j -0.22058435+2.38526626e-08j]
 [-0.22076408+2.38527756e-08j  3.49010448+4.26323847e-03j]]"
-377.9151162700663j,"[[ 0.50988126+4.31144242e-03j -0.22058029+2.94532330e-08j]
 [-0.22076002+2.94533004e-08j  3.49011874+4.31098295e-03j]]"
-377.54551713434984j,"[[ 0.51007975+4.36890763e-03j -0.22055947+3.70129538e-08j]
 [-0.22073919+3.70131379e-08j  3.48992049+4.36851057e-03j]]"
-377.1759179986334j,"[[ 0.51035501+4.46270648e-03j -0.22057708+3.10106266e-08j]
 [-0.2207568 +3.10107893e-08j  3.48964519+4.46233077e-03j]]"
-376.80631886291695j,"[[ 0.51037326+4.22166364e-03j -0.22062714+1.90003399e-08j]
 [-0.22080686+1.90006257e-08j  3.48962719+4.22131823e-03j]]"
-376.4367197272005j,"[[ 0.51034262+4.06261270e-03j -0.22060249+2.22952337e-08j]
 [-0.22078221+2.22954949e-08j  3.48965778+4.06221697e-03j]]"
-376.06712059148407j,"[[ 0.51029387+4.08684441e-03j -0.22058667+4.78612934e-08j]
 [-0.22076639+4.78616788e-08j  3.48970679+4.08648698e-03j]]"
-375.69752145576757j,"[[ 0.51032742+4.03303263e-03j -0.22063065+4.22177155e-08j]
 [-0.22081038+4.22180207e-08j  3.48967307+4.03281576e-03j]]"
-375.32792232005113j,"[[ 0.51026455+3.95986117e-03j -0.22060503+2.00142320e-08j]
 [-0.22078476+2.00146824e-08j  3.48973624+3.95961476e-03j]]"
-374.95832318433474j,"[[ 0.51004939+4.04628745e-03j -0.22059613+5.52236881e-08j]
 [-0.22077586+5.52241448e-08j  3.48995142+4.04621105e-03j]]"
-374.5887240486183j,"[[ 0.50987646+4.05341894e-03j -0.22062243+9.46963464e-08j]
 [-0.22080216+9.46968113e-08j  3.49012437+4.05331883e-03j]]"
-374.2191249129018j,"[[ 0.50978233+3.95658711e-03j -0.22061267+7.37322982e-08j]
 [-0.2207924 +7.37326859e-08j  3.49021834+3.95668439e-03j]]"
-373.84952577718536j,"[[ 0.50972251+3.95831787e-03j -0.22057426+8.10273781e-08j]
 [-0.22075399+8.10278393e-08j  3.49027831+3.95837139e-03j]]"
