iw_n,Sigma_iw_n
-769.6902001294993j,"[[ 1.37839523+3.84990493e-03j -0.83667346+7.88434753e-08j]
 [-0.83749548+7.88431463e-08j  2.62160446+3.85012330e-03j]]"
-769.3206009937829j,"[[ 1.37836905+3.90438544e-03j -0.83670247+7.38773491e-08j]
 [-0.83752449+7.38770423e-08j  2.62163066+3.90462071e-03j]]"
-768.9510018580664j,"[[ 1.37829974+3.88613355e-03j -0.83674081+7.70337463e-08j]
 [-0.83756283+7.70335072e-08j  2.62170004+3.88627655e-03j]]"
-768.58140272235j,"[[ 1.37821534+3.86072343e-03j -0.83676779+8.16878645e-08j]
 [-0.83758981+8.16877155e-08j  2.62178452+3.86074357e-03j]]"
-768.2118035866336j,"[[ 1.37814416+3.85673470e-03j -0.83680983+7.38550207e-08j]
 [-0.83763185+7.38549683e-08j  2.62185579+3.85666813e-03j]]"
-767.842204450917j,"[[ 1.37809309+3.88929199e-03j -0.83682848+5.51061325e-08j]
 [-0.8376505 +5.51061376e-08j  2.62190691+3.88917008e-03j]]"
-767.4726053152007j,"[[ 1.37814727+3.96186004e-03j -0.8368083 +3.82985566e-08j]
 [-0.83763032+3.82986042e-08j  2.62185277+3.96174499e-03j]]"
-767.1030061794842j,"[[ 1.37825572+3.97580894e-03j -0.83680682+2.94166716e-08j]
 [-0.83762884+2.94167474e-08j  2.62174435+3.97578389e-03j]]"
-766.7334070437677j,"[[ 1.37833728+3.94201072e-03j -0.83684429+3.54704941e-08j]
 [-0.83766631+3.54705943e-08j  2.62166282+3.94208734e-03j]]"
-766.3638079080513j,"[[ 1.37842144+3.93500846e-03j -0.83688075+4.50973153e-08j]
 [-0.83770277+4.50974108e-08j  2.62157865+3.93513375e-03j]]"
-765.9942087723348j,"[[ 1.37848323+3.94828238e-03j -0.83689914+3.85266736e-08j]
 [-0.83772116+3.85267518e-08j  2.62151684+3.94843712e-03j]]"
-765.6246096366184j,"[[ 1.37853347+3.95896648e-03j -0.83692882+2.12478520e-08j]
 [-0.83775084+2.12478834e-08j  2.62146656+3.95916637e-03j]]"
-765.255010500902j,"[[ 1.37855621+3.96287358e-03j -0.83700642+7.70525460e-09j]
 [-0.83782844+7.70523486e-09j  2.62144377+3.96310522e-03j]]"
-764.8854113651855j,"[[ 1.37852166+3.93254588e-03j -0.83707847-2.65037686e-08j]
 [-0.83790049-2.65038126e-08j  2.6214783 +3.93275378e-03j]]"
-764.5158122294691j,"[[ 1.37847936+3.90754938e-03j -0.83711016-7.81097477e-08j]
 [-0.83793218-7.81098026e-08j  2.62152059+3.90763429e-03j]]"
-764.1462130937526j,"[[ 1.37844829+3.86466815e-03j -0.83714282-1.16125284e-07j]
 [-0.83796484-1.16125316e-07j  2.62155168+3.86461061e-03j]]"
-763.7766139580361j,"[[ 1.37843226+3.82424310e-03j -0.83716793-1.28845492e-07j]
 [-0.83798995-1.28845455e-07j  2.62156777+3.82415077e-03j]]"
-763.4070148223198j,"[[ 1.37842325+3.78904292e-03j -0.83716216-1.29151623e-07j]
 [-0.83798418-1.29151582e-07j  2.62157678+3.78897448e-03j]]"
-763.0374156866033j,"[[ 1.37842428+3.73324695e-03j -0.8371531 -1.35537591e-07j]
 [-0.83797512-1.35537608e-07j  2.62157571+3.73320224e-03j]]"
-762.6678165508868j,"[[ 1.37848544+3.66659881e-03j -0.83717374-1.49321441e-07j]
 [-0.83799575-1.49321487e-07j  2.62151452+3.66655046e-03j]]"
-762.2982174151704j,"[[ 1.37851209+3.59864384e-03j -0.83717955-1.65169180e-07j]
 [-0.83800157-1.65169181e-07j  2.62148791+3.59861758e-03j]]"
-761.928618279454j,"[[ 1.37848023+3.60692700e-03j -0.83712735-1.86973396e-07j]
 [-0.83794936-1.86973326e-07j  2.62151984+3.60698735e-03j]]"
-761.5590191437375j,"[[ 1.37846181+3.66205650e-03j -0.83705907-1.84666221e-07j]
 [-0.83788109-1.84666114e-07j  2.62153829+3.66227591e-03j]]"
-761.1894200080211j,"[[ 1.37843254+3.73750790e-03j -0.83705025-1.57180099e-07j]
 [-0.83787227-1.57179970e-07j  2.62156758+3.73777733e-03j]]"
-760.8198208723046j,"[[ 1.3783829 +3.82406341e-03j -0.83711393-1.51159573e-07j]
 [-0.83793595-1.51159336e-07j  2.62161732+3.82427769e-03j]]"
-760.4502217365882j,"[[ 1.37832513+3.85569711e-03j -0.83721228-1.57710416e-07j]
 [-0.83803429-1.57710096e-07j  2.62167516+3.85591823e-03j]]"
-760.0806226008717j,"[[ 1.37827667+3.83695473e-03j -0.8372572 -1.46706392e-07j]
 [-0.83807922-1.46706133e-07j  2.62172357+3.83724895e-03j]]"
-759.7110234651552j,"[[ 1.37822598+3.83987546e-03j -0.8372278 -1.45525432e-07j]
 [-0.83804982-1.45525310e-07j  2.62177413+3.84023407e-03j]]"
-759.3414243294388j,"[[ 1.37822174+3.87978611e-03j -0.83721012-1.59205045e-07j]
 [-0.83803213-1.59204998e-07j  2.6217783 +3.88019538e-03j]]"
-758.9718251937223j,"[[ 1.3782767 +3.86857076e-03j -0.83720366-1.59874371e-07j]
 [-0.83802568-1.59874348e-07j  2.62172332+3.86899213e-03j]]"
-758.6022260580058j,"[[ 1.37832019+3.87792001e-03j -0.83718679-1.32462622e-07j]
 [-0.83800881-1.32462633e-07j  2.6216798 +3.87829780e-03j]]"
-758.2326269222895j,"[[ 1.37832257+3.90280903e-03j -0.83719422-1.08227917e-07j]
 [-0.83801624-1.08228023e-07j  2.62167733+3.90313477e-03j]]"
-757.8630277865731j,"[[ 1.37833933+3.91557295e-03j -0.83719814-1.04110718e-07j]
 [-0.83802016-1.04110968e-07j  2.62166044+3.91586996e-03j]]"
-757.4934286508566j,"[[ 1.37836735+3.93878659e-03j -0.837194  -9.77365287e-08j]
 [-0.83801602-9.77369107e-08j  2.6216323 +3.93900978e-03j]]"
-757.1238295151402j,"[[ 1.37839068+3.94803492e-03j -0.83719103-1.20531197e-07j]
 [-0.83801305-1.20531637e-07j  2.62160892+3.94815136e-03j]]"
-756.7542303794237j,"[[ 1.37840235+3.94450182e-03j -0.83721171-1.81951716e-07j]
 [-0.83803373-1.81952051e-07j  2.62159734+3.94453842e-03j]]"
-756.3846312437073j,"[[ 1.3784511 +3.90839377e-03j -0.83724203-2.22505220e-07j]
 [-0.83806405-2.22505385e-07j  2.62154874+3.90844177e-03j]]"
-756.0150321079908j,"[[ 1.37850996+3.85903993e-03j -0.83724148-2.16471021e-07j]
 [-0.8380635 -2.16471108e-07j  2.62148996+3.85917602e-03j]]"
-755.6454329722743j,"[[ 1.37852784+3.85547290e-03j -0.83724632-2.07737985e-07j]
 [-0.83806834-2.07738112e-07j  2.62147204+3.85573449e-03j]]"
-755.2758338365579j,"[[ 1.37850859+3.82562219e-03j -0.83726412-2.14091782e-07j]
 [-0.83808614-2.14091975e-07j  2.62149124+3.82594858e-03j]]"
-754.9062347008414j,"[[ 1.37846005+3.76246013e-03j -0.83726462-2.19577409e-07j]
 [-0.83808664-2.19577579e-07j  2.62153979+3.76277436e-03j]]"
-754.5366355651249j,"[[ 1.37839893+3.75851652e-03j -0.83725239-2.14691569e-07j]
 [-0.83807441-2.14691650e-07j  2.621601  +3.75877991e-03j]]"
-754.1670364294087j,"[[ 1.3783182 +3.80113218e-03j -0.83723825-2.29105501e-07j]
 [-0.83806027-2.29105492e-07j  2.62168181+3.80131572e-03j]]"
-753.7974372936922j,"[[ 1.37826485+3.85062800e-03j -0.83722115-2.54827361e-07j]
 [-0.83804317-2.54827277e-07j  2.62173523+3.85076367e-03j]]"
-753.4278381579757j,"[[ 1.37829663+3.88583216e-03j -0.83724444-2.68620195e-07j]
 [-0.83806646-2.68620096e-07j  2.62170346+3.88597720e-03j]]"
-753.0582390222593j,"[[ 1.37834965+3.87223381e-03j -0.83723867-2.82691724e-07j]
 [-0.83806069-2.82691573e-07j  2.62165049+3.87234297e-03j]]"
-752.6886398865428j,"[[ 1.37834819+3.87712895e-03j -0.83717394-2.83760485e-07j]
 [-0.83799596-2.83760254e-07j  2.62165203+3.87718272e-03j]]"
-752.3190407508264j,"[[ 1.37833749+3.96062359e-03j -0.83712544-2.66550764e-07j]
 [-0.83794746-2.66550520e-07j  2.62166273+3.96062149e-03j]]"
-751.9494416151099j,"[[ 1.37831812+4.04653677e-03j -0.83714731-2.30062202e-07j]
 [-0.83796933-2.30062022e-07j  2.62168204+4.04648909e-03j]]"
-751.5798424793934j,"[[ 1.37828489+4.07487792e-03j -0.83719609-1.94371144e-07j]
 [-0.83801811-1.94371068e-07j  2.62171518+4.07485673e-03j]]"
-751.210243343677j,"[[ 1.37829515+4.08464108e-03j -0.83720558-1.79402185e-07j]
 [-0.8380276 -1.79402259e-07j  2.62170479+4.08459693e-03j]]"
-750.8406442079605j,"[[ 1.37836401+4.07841461e-03j -0.83716938-1.87253857e-07j]
 [-0.8379914 -1.87254058e-07j  2.62163581+4.07829180e-03j]]"
-750.4710450722441j,"[[ 1.37844546+4.06504684e-03j -0.83714815-1.85069179e-07j]
 [-0.83797017-1.85069458e-07j  2.62155428+4.06486775e-03j]]"
-750.1014459365277j,"[[ 1.3784947 +4.02000638e-03j -0.83716646-1.84868883e-07j]
 [-0.83798848-1.84869249e-07j  2.62150497+4.01980444e-03j]]"
-749.7318468008112j,"[[ 1.37849159+4.00184568e-03j -0.837156  -1.95292581e-07j]
 [-0.83797802-1.95293031e-07j  2.621508  +4.00160427e-03j]]"
-749.3622476650947j,"[[ 1.37846484+4.07569710e-03j -0.83711215-1.88081099e-07j]
 [-0.83793417-1.88081486e-07j  2.62153481+4.07542717e-03j]]"
-748.9926485293784j,"[[ 1.37845834+4.19032866e-03j -0.83709557-1.69550544e-07j]
 [-0.83791759-1.69550792e-07j  2.62154144+4.19007689e-03j]]"
-748.6230493936619j,"[[ 1.37847442+4.26640925e-03j -0.83712107-1.38295015e-07j]
 [-0.83794309-1.38295128e-07j  2.62152547+4.26624681e-03j]]"
-748.2534502579455j,"[[ 1.37852768+4.29121627e-03j -0.83716589-8.36657354e-08j]
 [-0.83798791-8.36658014e-08j  2.62147226+4.29109295e-03j]]"
-747.883851122229j,"[[ 1.3785813 +4.29323494e-03j -0.83724236-4.46464274e-08j]
 [-0.83806438-4.46465836e-08j  2.62141856+4.29314489e-03j]]"
-747.5142519865125j,"[[ 1.3786433 +4.25349903e-03j -0.83733309-4.15085168e-08j]
 [-0.83815511-4.15088165e-08j  2.62135642+4.25342094e-03j]]"
-747.1446528507961j,"[[ 1.37868325+4.09223422e-03j -0.83737201-5.56369253e-08j]
 [-0.83819403-5.56373518e-08j  2.62131636+4.09216218e-03j]]"
-746.7750537150796j,"[[ 1.37868855+3.91341660e-03j -0.83736179-8.96455674e-08j]
 [-0.83818381-8.96461078e-08j  2.62131096+3.91335792e-03j]]"
-746.4054545793632j,"[[ 1.37867144+3.78945208e-03j -0.83732197-1.37051909e-07j]
 [-0.83814399-1.37052491e-07j  2.62132803+3.78937098e-03j]]"
-746.0358554436468j,"[[ 1.3786799 +3.74262201e-03j -0.83724984-1.80252225e-07j]
 [-0.83807185-1.80252691e-07j  2.62131967+3.74248508e-03j]]"
-745.6662563079303j,"[[ 1.37871322+3.75355984e-03j -0.83719853-1.99538051e-07j]
 [-0.83802055-1.99538329e-07j  2.62128653+3.75338839e-03j]]"
-745.2966571722138j,"[[ 1.37873169+3.77641892e-03j -0.83719638-1.86084711e-07j]
 [-0.8380184 -1.86084827e-07j  2.62126821+3.77620395e-03j]]"
-744.9270580364974j,"[[ 1.37868707+3.76310313e-03j -0.83722668-1.54587540e-07j]
 [-0.8380487 -1.54587527e-07j  2.62131294+3.76288402e-03j]]"
-744.557458900781j,"[[ 1.37858711+3.74235679e-03j -0.83724184-1.24542238e-07j]
 [-0.83806386-1.24542142e-07j  2.62141298+3.74220013e-03j]]"
-744.1878597650646j,"[[ 1.37850914+3.77060934e-03j -0.83722613-1.03330928e-07j]
 [-0.83804815-1.03330789e-07j  2.62149099+3.77055691e-03j]]"
-743.8182606293481j,"[[ 1.37845472+3.80315488e-03j -0.83718332-8.42854922e-08j]
 [-0.83800534-8.42853020e-08j  2.62154545+3.80317101e-03j]]"
-743.4486614936316j,"[[ 1.37840403+3.79584699e-03j -0.8371342 -6.11443103e-08j]
 [-0.83795622-6.11440936e-08j  2.62159616+3.79601010e-03j]]"
-743.0790623579152j,"[[ 1.37837738+3.83670337e-03j -0.83713317-4.29449747e-08j]
 [-0.83795519-4.29447783e-08j  2.62162279+3.83698430e-03j]]"
-742.7094632221988j,"[[ 1.37836761+3.87043496e-03j -0.83717188-4.62823542e-08j]
 [-0.8379939 -4.62821352e-08j  2.62163259+3.87070761e-03j]]"
-742.3398640864823j,"[[ 1.37833133+3.90973840e-03j -0.83719426-5.23461381e-08j]
 [-0.83801628-5.23458173e-08j  2.62166896+3.90996054e-03j]]"
-741.9702649507659j,"[[ 1.37829249+3.92696176e-03j -0.83718508-3.84312236e-08j]
 [-0.83800709-3.84308091e-08j  2.62170788+3.92711198e-03j]]"
-741.6006658150494j,"[[ 1.37828578+3.90991575e-03j -0.83716257-5.90090158e-09j]
 [-0.83798459-5.90040884e-09j  2.62171467+3.90999986e-03j]]"
-741.2310666793329j,"[[ 1.37829668+3.90800809e-03j -0.83715195+3.46129136e-08j]
 [-0.83797397+3.46134276e-08j  2.62170378+3.90807444e-03j]]"
-740.8614675436165j,"[[ 1.37834923+3.90035910e-03j -0.83715783+6.85072175e-08j]
 [-0.83797985+6.85077043e-08j  2.62165121+3.90038782e-03j]]"
-740.4918684079j,"[[ 1.37842566+3.84983762e-03j -0.83717836+9.37469242e-08j]
 [-0.83800038+9.37474303e-08j  2.6215748 +3.84985344e-03j]]"
-740.1222692721836j,"[[ 1.37847431+3.75835447e-03j -0.83717747+1.18863478e-07j]
 [-0.83799949+1.18864031e-07j  2.62152618+3.75841947e-03j]]"
-739.7526701364671j,"[[ 1.37846012+3.68575804e-03j -0.83714807+1.47991678e-07j]
 [-0.83797009+1.47992138e-07j  2.62154029+3.68581713e-03j]]"
-739.3830710007506j,"[[ 1.37842919+3.70220696e-03j -0.8371167 +1.52867585e-07j]
 [-0.83793872+1.52867881e-07j  2.62157107+3.70217198e-03j]]"
-739.0134718650343j,"[[ 1.37844888+3.76331997e-03j -0.83714414+1.31025177e-07j]
 [-0.83796616+1.31025379e-07j  2.6215513 +3.76324008e-03j]]"
-738.6438727293179j,"[[ 1.37849665+3.76979662e-03j -0.83720049+1.06348538e-07j]
 [-0.83802251+1.06348688e-07j  2.62150349+3.76971247e-03j]]"
-738.2742735936014j,"[[ 1.37852677+3.74298490e-03j -0.83720751+1.11222096e-07j]
 [-0.83802953+1.11222226e-07j  2.62147334+3.74282868e-03j]]"
-737.904674457885j,"[[ 1.37851395+3.69691488e-03j -0.83718795+1.28531048e-07j]
 [-0.83800997+1.28531176e-07j  2.62148616+3.69667378e-03j]]"
-737.5350753221685j,"[[ 1.37846812+3.63904300e-03j -0.83719046+1.22285557e-07j]
 [-0.83801248+1.22285622e-07j  2.62153194+3.63872641e-03j]]"
-737.165476186452j,"[[ 1.37843253+3.58433565e-03j -0.83719683+1.10388829e-07j]
 [-0.83801885+1.10388833e-07j  2.62156747+3.58395198e-03j]]"
-736.7958770507356j,"[[ 1.37840166+3.56571568e-03j -0.83719714+1.04986396e-07j]
 [-0.83801916+1.04986415e-07j  2.62159836+3.56527598e-03j]]"
-736.4262779150191j,"[[ 1.37838126+3.59347308e-03j -0.83717361+1.04598468e-07j]
 [-0.83799563+1.04598532e-07j  2.62161879+3.59304148e-03j]]"
-736.0566787793027j,"[[ 1.37834191+3.66477789e-03j -0.83713095+1.03248178e-07j]
 [-0.83795297+1.03248222e-07j  2.62165813+3.66437732e-03j]]"
-735.6870796435862j,"[[ 1.37834078+3.74585881e-03j -0.83713574+1.18420760e-07j]
 [-0.83795776+1.18420801e-07j  2.62165926+3.74550428e-03j]]"
-735.3174805078697j,"[[ 1.37838957+3.76010645e-03j -0.83717708+1.31623178e-07j]
 [-0.8379991 +1.31623214e-07j  2.62161046+3.75977338e-03j]]"
-734.9478813721535j,"[[ 1.37841555+3.74676733e-03j -0.83720238+1.24390643e-07j]
 [-0.8380244 +1.24390717e-07j  2.62158452+3.74647035e-03j]]"
-734.578282236437j,"[[ 1.37846515+3.70974590e-03j -0.83721003+1.16726797e-07j]
 [-0.83803205+1.16726943e-07j  2.62153498+3.70952841e-03j]]"
-734.2086831007205j,"[[ 1.37847663+3.65843974e-03j -0.83720479+1.17735315e-07j]
 [-0.83802681+1.17735483e-07j  2.62152352+3.65834754e-03j]]"
-733.8390839650041j,"[[ 1.37843827+3.65549631e-03j -0.83720224+1.27410106e-07j]
 [-0.83802426+1.27410260e-07j  2.62156187+3.65550643e-03j]]"
-733.4694848292876j,"[[ 1.37842491+3.70339283e-03j -0.83717686+1.29432838e-07j]
 [-0.83799888+1.29432933e-07j  2.62157517+3.70344661e-03j]]"
-733.0998856935711j,"[[ 1.37847498+3.78904667e-03j -0.83714402+1.27355347e-07j]
 [-0.83796604+1.27355419e-07j  2.62152508+3.78909187e-03j]]"
-732.7302865578547j,"[[ 1.37850656+3.85160341e-03j -0.83715857+1.43749781e-07j]
 [-0.83798059+1.43749861e-07j  2.62149351+3.85166112e-03j]]"
-732.3606874221382j,"[[ 1.37852311+3.86800314e-03j -0.83721708+1.58314771e-07j]
 [-0.8380391 +1.58314872e-07j  2.62147698+3.86813516e-03j]]"
-731.9910882864218j,"[[ 1.3785196 +3.90366096e-03j -0.83727308+1.70628896e-07j]
 [-0.8380951 +1.70629005e-07j  2.62148049+3.90385468e-03j]]"
-731.6214891507053j,"[[ 1.37850751+3.96290184e-03j -0.8373082 +1.93687760e-07j]
 [-0.83813022+1.93687806e-07j  2.62149253+3.96308584e-03j]]"
-731.2518900149889j,"[[ 1.3784805 +3.97317565e-03j -0.83734386+1.88700618e-07j]
 [-0.83816588+1.88700538e-07j  2.62151943+3.97330057e-03j]]"
-730.8822908792725j,"[[ 1.37841157+3.89023180e-03j -0.83738363+1.59052298e-07j]
 [-0.83820565+1.59052206e-07j  2.62158834+3.89026367e-03j]]"
-730.512691743556j,"[[ 1.37832203+3.77828685e-03j -0.83736931+1.43574174e-07j]
 [-0.83819133+1.43574205e-07j  2.621678  +3.77828146e-03j]]"
-730.1430926078395j,"[[ 1.37821337+3.73347718e-03j -0.83735111+1.58008768e-07j]
 [-0.83817313+1.58008957e-07j  2.6217868 +3.73351348e-03j]]"
-729.7734934721232j,"[[ 1.37812792+3.70874659e-03j -0.83737924+1.81448860e-07j]
 [-0.83820126+1.81449171e-07j  2.62187236+3.70882421e-03j]]"
-729.4038943364067j,"[[ 1.37806669+3.66469300e-03j -0.83740678+2.02032530e-07j]
 [-0.8382288 +2.02032882e-07j  2.62193362+3.66479772e-03j]]"
-729.0342952006902j,"[[ 1.37803909+3.61772452e-03j -0.83740813+2.32625545e-07j]
 [-0.83823014+2.32625880e-07j  2.62196121+3.61783033e-03j]]"
-728.6646960649738j,"[[ 1.37808801+3.62425463e-03j -0.83739318+2.50532970e-07j]
 [-0.8382152 +2.50533229e-07j  2.62191222+3.62439717e-03j]]"
-728.2950969292573j,"[[ 1.37816723+3.65701250e-03j -0.83737044+2.34759514e-07j]
 [-0.83819246+2.34759677e-07j  2.62183292+3.65721112e-03j]]"
-727.9254977935409j,"[[ 1.37821866+3.67321486e-03j -0.83734607+2.21987246e-07j]
 [-0.83816809+2.21987381e-07j  2.62178146+3.67341954e-03j]]"
-727.5558986578244j,"[[ 1.378237  +3.67231980e-03j -0.8373464 +2.31644713e-07j]
 [-0.83816842+2.31644819e-07j  2.62176309+3.67244303e-03j]]"
-727.186299522108j,"[[ 1.37824004+3.66100783e-03j -0.83736384+2.23550445e-07j]
 [-0.83818586+2.23550440e-07j  2.62175995+3.66103462e-03j]]"
-726.8167003863916j,"[[ 1.37822952+3.69421043e-03j -0.8373689 +1.86524309e-07j]
 [-0.83819092+1.86524264e-07j  2.62177044+3.69419089e-03j]]"
-726.4471012506751j,"[[ 1.37820076+3.75805438e-03j -0.83736747+1.62933655e-07j]
 [-0.83818949+1.62933677e-07j  2.62179926+3.75803093e-03j]]"
-726.0775021149586j,"[[ 1.37821241+3.79333116e-03j -0.83734272+1.71349578e-07j]
 [-0.83816474+1.71349633e-07j  2.62178764+3.79327560e-03j]]"
-725.7079029792422j,"[[ 1.37827851+3.77347501e-03j -0.83730238+1.90796557e-07j]
 [-0.8381244 +1.90796628e-07j  2.62172156+3.77338589e-03j]]"
-725.3383038435258j,"[[ 1.37833886+3.71475252e-03j -0.83726555+1.95627425e-07j]
 [-0.83808757+1.95627466e-07j  2.62166118+3.71464154e-03j]]"
-724.9687047078093j,"[[ 1.37839913+3.68171792e-03j -0.83721712+2.05042607e-07j]
 [-0.83803914+2.05042603e-07j  2.62160086+3.68159736e-03j]]"
-724.5991055720929j,"[[ 1.37844141+3.72168802e-03j -0.83717819+2.19211413e-07j]
 [-0.83800021+2.19211344e-07j  2.62155853+3.72153661e-03j]]"
-724.2295064363764j,"[[ 1.37849415+3.78728395e-03j -0.83716432+2.09369213e-07j]
 [-0.83798634+2.09369088e-07j  2.62150574+3.78713962e-03j]]"
-723.85990730066j,"[[ 1.37850533+3.83858269e-03j -0.83715829+1.80913211e-07j]
 [-0.83798031+1.80913066e-07j  2.62149454+3.83846856e-03j]]"
-723.4903081649436j,"[[ 1.37847405+3.84567650e-03j -0.837133  +1.45426657e-07j]
 [-0.83795502+1.45426555e-07j  2.62152586+3.84559891e-03j]]"
-723.1207090292271j,"[[ 1.37843208+3.82217832e-03j -0.83711853+1.17982436e-07j]
 [-0.83794055+1.17982373e-07j  2.62156787+3.82214118e-03j]]"
-722.7511098935107j,"[[ 1.37837709+3.79845961e-03j -0.83710681+9.57329365e-08j]
 [-0.83792883+9.57328879e-08j  2.62162287+3.79849686e-03j]]"
-722.3815107577942j,"[[ 1.37835552+3.82105768e-03j -0.83708585+8.38362463e-08j]
 [-0.83790787+8.38362304e-08j  2.62164446+3.82119736e-03j]]"
-722.0119116220777j,"[[ 1.37836543+3.89768324e-03j -0.83705077+6.85134474e-08j]
 [-0.83787279+6.85134131e-08j  2.62163454+3.89791458e-03j]]"
-721.6423124863613j,"[[ 1.37835832+4.00827208e-03j -0.83703217+4.49768660e-08j]
 [-0.83785419+4.49768071e-08j  2.62164163+4.00850907e-03j]]"
-721.2727133506448j,"[[ 1.37836279+4.05239262e-03j -0.83703988+1.87996622e-08j]
 [-0.8378619 +1.87996145e-08j  2.62163717+4.05259258e-03j]]"
-720.9031142149283j,"[[ 1.37839752+4.04584439e-03j -0.8370854 -4.33149633e-09j]
 [-0.83790742-4.33146377e-09j  2.62160251+4.04604144e-03j]]"
-720.533515079212j,"[[ 1.37847983+4.06146321e-03j -0.83717788-1.87830400e-10j]
 [-0.83799991-1.87690161e-10j  2.6215203 +4.06169471e-03j]]"
-720.1639159434955j,"[[ 1.37857292+4.03854881e-03j -0.83724712+1.95697767e-08j]
 [-0.83806914+1.95699684e-08j  2.62142725+4.03876823e-03j]]"
-719.7943168077791j,"[[ 1.37858905+3.98252111e-03j -0.83727354+4.45662370e-08j]
 [-0.83809556+4.45663679e-08j  2.62141107+3.98271506e-03j]]"
-719.4247176720627j,"[[ 1.378504  +3.93450915e-03j -0.83725329+6.84928593e-08j]
 [-0.83807532+6.84928629e-08j  2.62149601+3.93467664e-03j]]"
-719.0551185363462j,"[[ 1.37840859+3.93058082e-03j -0.83721684+7.01437176e-08j]
 [-0.83803886+7.01436033e-08j  2.62159131+3.93068217e-03j]]"
-718.6855194006298j,"[[ 1.37834489+3.94950215e-03j -0.83719399+3.55970104e-08j]
 [-0.83801602+3.55968396e-08j  2.62165496+3.94956793e-03j]]"
-718.3159202649133j,"[[ 1.37831426+4.01550265e-03j -0.83719821+1.27329694e-09j]
 [-0.83802023+1.27314127e-09j  2.62168561+4.01559091e-03j]]"
-717.9463211291968j,"[[ 1.37832478+4.03202828e-03j -0.83721043-6.17206758e-09j]
 [-0.83803245-6.17206981e-09j  2.62167522+4.03218900e-03j]]"
-717.5767219934804j,"[[ 1.37836955+3.98437250e-03j -0.83720374-5.32145943e-09j]
 [-0.83802576-5.32133470e-09j  2.62163056+3.98465329e-03j]]"
-717.2071228577639j,"[[ 1.37840994+3.96175107e-03j -0.83720832-2.17717860e-08j]
 [-0.83803034-2.17716302e-08j  2.6215902 +3.96206052e-03j]]"
-716.8375237220474j,"[[ 1.37842947+3.95610890e-03j -0.83719553-3.67982010e-08j]
 [-0.83801755-3.67980324e-08j  2.62157068+3.95630507e-03j]]"
-716.467924586331j,"[[ 1.37845245+3.98469283e-03j -0.8371851 -4.17947919e-08j]
 [-0.83800712-4.17946153e-08j  2.62154771+3.98475172e-03j]]"
-716.0983254506145j,"[[ 1.37848498+3.99410858e-03j -0.83717569-4.68060035e-08j]
 [-0.83799771-4.68058306e-08j  2.62151517+3.99410267e-03j]]"
-715.7287263148983j,"[[ 1.37852602+4.01677291e-03j -0.8371482 -3.26606766e-08j]
 [-0.83797022-3.26604794e-08j  2.62147415+4.01671125e-03j]]"
-715.3591271791818j,"[[ 1.37855091+3.98858344e-03j -0.83716192-1.02216951e-09j]
 [-0.83798394-1.02192334e-09j  2.62144931+3.98847867e-03j]]"
-714.9895280434653j,"[[ 1.37853837+3.94669961e-03j -0.83716434+2.10343538e-08j]
 [-0.83798636+2.10345959e-08j  2.62146184+3.94656320e-03j]]"
-714.6199289077489j,"[[ 1.3785376 +3.94167650e-03j -0.83711533+1.66859924e-08j]
 [-0.83793735+1.66861873e-08j  2.62146257+3.94154108e-03j]]"
-714.2503297720324j,"[[ 1.37856475+4.00533345e-03j -0.83705777+1.70277825e-08j]
 [-0.83787979+1.70279598e-08j  2.6214354 +4.00530148e-03j]]"
-713.8807306363159j,"[[ 1.37861653+4.07266503e-03j -0.83702766+2.54229880e-08j]
 [-0.83784968+2.54231193e-08j  2.62138359+4.07272576e-03j]]"
-713.5111315005995j,"[[ 1.37865624+4.07441692e-03j -0.83704895+2.33453639e-08j]
 [-0.83787097+2.33455058e-08j  2.62134388+4.07450842e-03j]]"
-713.141532364883j,"[[ 1.37870121+4.01902015e-03j -0.83711701+2.38900927e-08j]
 [-0.83793903+2.38902162e-08j  2.62129889+4.01914078e-03j]]"
-712.7719332291665j,"[[ 1.37871039+3.95801092e-03j -0.83718839+3.91464615e-08j]
 [-0.83801041+3.91464825e-08j  2.62128963+3.95822515e-03j]]"
-712.4023340934501j,"[[ 1.37867102+3.86136944e-03j -0.83723911+5.64130328e-08j]
 [-0.83806113+5.64129000e-08j  2.62132886+3.86168578e-03j]]"
-712.0327349577337j,"[[ 1.37857155+3.79385495e-03j -0.83726284+4.11064207e-08j]
 [-0.83808486+4.11061531e-08j  2.62142822+3.79423035e-03j]]"
-711.6631358220174j,"[[ 1.37843975+3.77955973e-03j -0.83724355+1.55240986e-08j]
 [-0.83806557+1.55236881e-08j  2.6215599 +3.77990638e-03j]]"
-711.2935366863009j,"[[ 1.37834457+3.76825701e-03j -0.83718617+9.33571625e-09j]
 [-0.83800819+9.33521250e-09j  2.621655  +3.76844757e-03j]]"
-710.9239375505844j,"[[ 1.37830338+3.78353869e-03j -0.83712299-1.09711447e-08j]
 [-0.83794501-1.09716911e-08j  2.62169614+3.78355846e-03j]]"
-710.554338414868j,"[[ 1.37831677+3.81368814e-03j -0.83709233-3.75515224e-08j]
 [-0.83791435-3.75520427e-08j  2.62168278+3.81363824e-03j]]"
-710.1847392791515j,"[[ 1.37833974+3.83885216e-03j -0.83706965-3.78799851e-08j]
 [-0.83789167-3.78804246e-08j  2.62165988+3.83880845e-03j]]"
