iw_n,Sigma_iw_n
-1104.1774179528832j,"[[ 6.81185762e-02-3.79790789e-04j -1.42768357e-03+8.97455135e-09j]
 [-5.83762493e-04+8.97469761e-09j  3.93188123e+00-3.79685018e-04j]]"
-1103.8078188171667j,"[[ 6.80775142e-02-2.77788726e-04j -1.43220426e-03-4.05344430e-09j]
 [-5.88283022e-04-4.05332837e-09j  3.93192233e+00-2.77753231e-04j]]"
-1103.4382196814502j,"[[ 6.80632619e-02-2.49781667e-04j -1.36035791e-03-5.68949711e-09j]
 [-5.16436624e-04-5.68940826e-09j  3.93193662e+00-2.49709662e-04j]]"
-1103.0686205457337j,"[[ 6.80985958e-02-4.05668027e-04j -1.38729663e-03+2.89331826e-09j]
 [-5.43375571e-04+2.89345867e-09j  3.93190122e+00-4.05563665e-04j]]"
-1102.6990214100174j,"[[ 6.80408907e-02-3.76306755e-04j -1.35848474e-03-2.13960304e-09j]
 [-5.14563630e-04-2.13932568e-09j  3.93195875e+00-3.76230844e-04j]]"
-1102.329422274301j,"[[ 6.79328341e-02-1.51148884e-04j -1.37667939e-03+2.41842164e-09j]
 [-5.32757931e-04+2.41864532e-09j  3.93206687e+00-1.51007154e-04j]]"
-1101.9598231385844j,"[[ 6.80682734e-02-1.93623783e-04j -1.32153198e-03+3.37617750e-09j]
 [-4.77610570e-04+3.37636501e-09j  3.93193148e+00-1.93487190e-04j]]"
-1101.5902240028681j,"[[ 6.80350334e-02-9.60616788e-05j -1.29840660e-03+7.96825471e-09j]
 [-4.54485032e-04+7.96844550e-09j  3.93196472e+00-9.61061848e-05j]]"
-1101.2206248671516j,"[[ 6.80929004e-02-6.42616752e-05j -1.28827958e-03-7.75430088e-09j]
 [-4.44357957e-04-7.75413461e-09j  3.93190688e+00-6.42030894e-05j]]"
-1100.8510257314351j,"[[ 6.81243945e-02-6.24451328e-05j -1.30624505e-03-1.22829546e-08j]
 [-4.62323421e-04-1.22827434e-08j  3.93187533e+00-6.23498854e-05j]]"
-1100.4814265957189j,"[[ 6.81998674e-02-1.00545574e-04j -1.31355781e-03-1.65667114e-09j]
 [-4.69636237e-04-1.65631339e-09j  3.93179966e+00-1.00487604e-04j]]"
-1100.1118274600024j,"[[ 6.82274418e-02-2.17553039e-04j -1.28546984e-03+5.45166798e-09j]
 [-4.41548427e-04+5.45194051e-09j  3.93177220e+00-2.17491389e-04j]]"
-1099.7422283242859j,"[[ 6.82567916e-02-2.34212079e-04j -1.28947845e-03+1.23590443e-08j]
 [-4.45557063e-04+1.23593059e-08j  3.93174287e+00-2.34142704e-04j]]"
-1099.3726291885694j,"[[ 6.81956447e-02-3.61318579e-04j -1.29622243e-03+7.53109842e-09j]
 [-4.52301228e-04+7.53134220e-09j  3.93180404e+00-3.61308775e-04j]]"
-1099.0030300528529j,"[[ 6.82050477e-02-3.59703290e-04j -1.26299707e-03-1.00104430e-08j]
 [-4.19075865e-04-1.00102355e-08j  3.93179468e+00-3.59829159e-04j]]"
-1098.6334309171366j,"[[ 6.81995081e-02-3.08724976e-04j -1.27436365e-03-1.36683013e-08j]
 [-4.30442363e-04-1.36680949e-08j  3.93180022e+00-3.08704594e-04j]]"
-1098.26383178142j,"[[ 6.81987095e-02-4.26730146e-04j -1.25762997e-03-1.73847982e-09j]
 [-4.13708853e-04-1.73822542e-09j  3.93180096e+00-4.26837995e-04j]]"
-1097.8942326457036j,"[[ 6.82827440e-02-3.69176116e-04j -1.26690324e-03-4.77601177e-09j]
 [-4.22982019e-04-4.77579582e-09j  3.93171697e+00-3.69258689e-04j]]"
-1097.524633509987j,"[[ 6.82758713e-02-6.49851969e-04j -1.25804397e-03+2.25292103e-08j]
 [-4.14123187e-04+2.25294638e-08j  3.93172380e+00-6.49823335e-04j]]"
-1097.1550343742706j,"[[ 6.81346749e-02-5.99555369e-04j -1.26338924e-03+4.17493462e-09j]
 [-4.19468379e-04+4.17509640e-09j  3.93186511e+00-5.99674330e-04j]]"
-1096.785435238554j,"[[ 6.81208403e-02-6.88835836e-04j -1.25356749e-03-1.30187091e-09j]
 [-4.09646764e-04-1.30178721e-09j  3.93187905e+00-6.88982914e-04j]]"
-1096.4158361028378j,"[[ 6.79839754e-02-6.05246828e-04j -1.27062075e-03-7.17358779e-09j]
 [-4.26699878e-04-7.17345042e-09j  3.93201584e+00-6.05362356e-04j]]"
-1096.0462369671213j,"[[ 6.79928222e-02-5.97013846e-04j -1.26510376e-03-1.71477260e-08j]
 [-4.21182874e-04-1.71475120e-08j  3.93200690e+00-5.97107315e-04j]]"
-1095.6766378314048j,"[[ 6.79138787e-02-6.48994032e-04j -1.25633959e-03+1.19894321e-09j]
 [-4.12418783e-04+1.19923755e-09j  3.93208574e+00-6.49053905e-04j]]"
-1095.3070386956883j,"[[ 6.78666522e-02-6.71250190e-04j -1.25648481e-03+6.65830186e-09j]
 [-4.12564035e-04+6.65846233e-09j  3.93213314e+00-6.71300853e-04j]]"
-1094.9374395599718j,"[[ 6.77803542e-02-7.17674782e-04j -1.25352414e-03+1.90132619e-08j]
 [-4.09603427e-04+1.90135114e-08j  3.93221932e+00-7.17786938e-04j]]"
-1094.5678404242556j,"[[ 6.76616668e-02-7.25143038e-04j -1.23522063e-03+7.63296115e-09j]
 [-3.91299922e-04+7.63307841e-09j  3.93233818e+00-7.25388967e-04j]]"
-1094.198241288539j,"[[ 6.75323022e-02-6.70499733e-04j -1.28409137e-03-1.62423469e-08j]
 [-4.40170570e-04-1.62423453e-08j  3.93246769e+00-6.70700358e-04j]]"
-1093.8286421528228j,"[[ 6.74300283e-02-5.88122745e-04j -1.28563199e-03-7.74470850e-09j]
 [-4.41711057e-04-7.74453226e-09j  3.93256974e+00-5.88228383e-04j]]"
-1093.4590430171063j,"[[ 6.74369715e-02-5.42132158e-04j -1.28633059e-03-9.67601023e-09j]
 [-4.42409578e-04-9.67583938e-09j  3.93256280e+00-5.42313770e-04j]]"
-1093.0894438813898j,"[[ 6.74016243e-02-4.13154506e-04j -1.27005187e-03+6.62620868e-09j]
 [-4.26130652e-04+6.62630857e-09j  3.93259824e+00-4.13232706e-04j]]"
-1092.7198447456733j,"[[ 6.75083919e-02-4.44166519e-04j -1.29644113e-03+1.04798614e-08j]
 [-4.52519953e-04+1.04799457e-08j  3.93249150e+00-4.44215938e-04j]]"
-1092.350245609957j,"[[ 6.74739412e-02-3.95473874e-04j -1.30397169e-03+1.01848849e-08j]
 [-4.60050430e-04+1.01848327e-08j  3.93252612e+00-3.95582348e-04j]]"
-1091.9806464742405j,"[[ 6.74214478e-02-3.96623323e-04j -1.30765041e-03-5.05629851e-09j]
 [-4.63729148e-04-5.05633062e-09j  3.93257859e+00-3.96637970e-04j]]"
-1091.611047338524j,"[[ 6.73816471e-02-3.62910923e-04j -1.34742004e-03-2.99015793e-09j]
 [-5.03498714e-04-2.99016690e-09j  3.93261836e+00-3.62886694e-04j]]"
-1091.2414482028075j,"[[ 6.74006494e-02-2.30656806e-04j -1.34054379e-03-1.03995420e-08j]
 [-4.96622252e-04-1.03993795e-08j  3.93259914e+00-2.30648756e-04j]]"
-1090.871849067091j,"[[ 6.74654442e-02-3.05197848e-04j -1.37826824e-03-4.90192453e-09j]
 [-5.34346810e-04-4.90183079e-09j  3.93253443e+00-3.05170379e-04j]]"
-1090.5022499313748j,"[[ 6.73235949e-02-2.54963645e-04j -1.36553444e-03+1.19071738e-08j]
 [-5.21612919e-04+1.19072964e-08j  3.93267624e+00-2.54921692e-04j]]"
-1090.1326507956583j,"[[ 6.72985084e-02-2.98715075e-04j -1.40594550e-03+6.54435870e-10j]
 [-5.62024037e-04+6.54512874e-10j  3.93270139e+00-2.98809351e-04j]]"
-1089.7630516599418j,"[[ 6.73048164e-02-2.58831408e-04j -1.41081238e-03+1.17442823e-08j]
 [-5.66890846e-04+1.17442109e-08j  3.93269527e+00-2.58948360e-04j]]"
-1089.3934525242253j,"[[ 6.71824247e-02-2.43313542e-04j -1.43295634e-03-8.13473928e-09j]
 [-5.89034764e-04-8.13471361e-09j  3.93281754e+00-2.43288547e-04j]]"
-1089.0238533885088j,"[[ 6.71861006e-02-2.14045376e-04j -1.43467896e-03-7.49582843e-09j]
 [-5.90757334e-04-7.49576523e-09j  3.93281382e+00-2.14052199e-04j]]"
-1088.6542542527923j,"[[ 6.70914623e-02-4.10936700e-05j -1.41935274e-03-1.52720532e-10j]
 [-5.75430833e-04-1.52769187e-10j  3.93290860e+00-4.10472240e-05j]]"
-1088.284655117076j,"[[ 6.70896159e-02-2.19032457e-05j -1.40134420e-03-1.95151017e-09j]
 [-5.57422251e-04-1.95149682e-09j  3.93291036e+00-2.19256667e-05j]]"
-1087.9150559813595j,"[[ 6.71163084e-02+1.04699901e-04j -1.44642256e-03+5.60203755e-09j]
 [-6.02500403e-04+5.60211975e-09j  3.93288358e+00+1.04786480e-04j]]"
-1087.545456845643j,"[[ 6.71109793e-02+2.05909006e-04j -1.36852587e-03-1.40966058e-09j]
 [-5.24603553e-04-1.40976850e-09j  3.93288916e+00+2.05961160e-04j]]"
-1087.1758577099265j,"[[ 6.71881124e-02+3.04657595e-04j -1.40292760e-03+4.22557782e-09j]
 [-5.59005115e-04+4.22551187e-09j  3.93281197e+00+3.04783885e-04j]]"
-1086.80625857421j,"[[ 6.72197826e-02+3.16899105e-04j -1.39157460e-03+3.72014549e-09j]
 [-5.47652081e-04+3.72022507e-09j  3.93278011e+00+3.17101853e-04j]]"
-1086.4366594384937j,"[[ 6.73496340e-02+4.10016461e-04j -1.36001556e-03-8.54849919e-09j]
 [-5.16092889e-04-8.54838744e-09j  3.93265022e+00+4.10091183e-04j]]"
-1086.0670603027775j,"[[ 6.74476830e-02+4.85758665e-04j -1.33670259e-03+1.13771303e-09j]
 [-4.92779798e-04+1.13783642e-09j  3.93255216e+00+4.85887544e-04j]]"
-1085.697461167061j,"[[ 6.74963425e-02+5.11026393e-04j -1.31601070e-03-6.84727149e-09j]
 [-4.72087860e-04-6.84709282e-09j  3.93250343e+00+5.11095847e-04j]]"
-1085.3278620313445j,"[[ 6.74440532e-02+4.06650395e-04j -1.33897323e-03+8.60943625e-10j]
 [-4.95050539e-04+8.61109471e-10j  3.93255573e+00+4.06602099e-04j]]"
-1084.958262895628j,"[[ 6.75737226e-02+5.08534477e-04j -1.30157167e-03+6.61827181e-09j]
 [-4.57648811e-04+6.61833537e-09j  3.93242619e+00+5.08575520e-04j]]"
-1084.5886637599115j,"[[ 6.76137779e-02+4.58572571e-04j -1.31059508e-03+2.07862110e-09j]
 [-4.66672291e-04+2.07876789e-09j  3.93238603e+00+4.58666865e-04j]]"
-1084.2190646241952j,"[[ 6.76588892e-02+3.32262116e-04j -1.33800818e-03-4.81721305e-10j]
 [-4.94085581e-04-4.81524030e-10j  3.93234086e+00+3.32298725e-04j]]"
-1083.8494654884787j,"[[ 6.76124206e-02+6.27879803e-04j -1.30331271e-03+2.44898253e-09j]
 [-4.59389643e-04+2.44902538e-09j  3.93238752e+00+6.27828644e-04j]]"
-1083.4798663527622j,"[[ 6.75997435e-02+6.79314589e-04j -1.30011572e-03-1.09535323e-08j]
 [-4.56192565e-04-1.09534577e-08j  3.93240016e+00+6.79324791e-04j]]"
-1083.1102672170457j,"[[ 6.77659195e-02+5.72192823e-04j -1.31288835e-03+1.57380627e-09j]
 [-4.68965360e-04+1.57389663e-09j  3.93223396e+00+5.72128547e-04j]]"
-1082.7406680813292j,"[[ 6.78122875e-02+6.14242519e-04j -1.29769532e-03-2.30693012e-10j]
 [-4.53772254e-04-2.30676670e-10j  3.93218769e+00+6.14224089e-04j]]"
-1082.371068945613j,"[[ 6.79540925e-02+5.79274483e-04j -1.29484742e-03-2.28518682e-09j]
 [-4.50924404e-04-2.28518350e-09j  3.93204590e+00+5.79297245e-04j]]"
-1082.0014698098964j,"[[ 6.79029790e-02+4.70831864e-04j -1.31075102e-03+1.32399268e-08j]
 [-4.66828165e-04+1.32400080e-08j  3.93209691e+00+4.70839147e-04j]]"
-1081.63187067418j,"[[ 6.79381247e-02+4.75121712e-04j -1.32421605e-03+1.26755821e-09j]
 [-4.80293176e-04+1.26757816e-09j  3.93206185e+00+4.75037574e-04j]]"
-1081.2622715384634j,"[[ 6.80790035e-02+5.31197851e-04j -1.31231169e-03-4.27769895e-09j]
 [-4.68388727e-04-4.27758149e-09j  3.93192084e+00+5.31123393e-04j]]"
-1080.892672402747j,"[[ 6.82148513e-02+5.49765547e-04j -1.32985699e-03-7.46120147e-09j]
 [-4.85933993e-04-7.46120941e-09j  3.93178516e+00+5.49704990e-04j]]"
-1080.5230732670304j,"[[ 6.82635516e-02+4.28923525e-04j -1.30754973e-03+3.30396525e-09j]
 [-4.63626909e-04+3.30389100e-09j  3.93173654e+00+4.28829634e-04j]]"
-1080.1534741313142j,"[[ 6.82463134e-02+3.70253432e-04j -1.32076325e-03+2.35127267e-09j]
 [-4.76840517e-04+2.35128380e-09j  3.93175367e+00+3.70345295e-04j]]"
-1079.7838749955977j,"[[ 6.82107276e-02+3.92376490e-04j -1.30498566e-03+9.84443293e-10j]
 [-4.61062888e-04+9.84462847e-10j  3.93178925e+00+3.92517123e-04j]]"
-1079.4142758598812j,"[[ 6.82729986e-02+4.27940901e-04j -1.30580642e-03+4.32704539e-09j]
 [-4.61883584e-04+4.32705112e-09j  3.93172699e+00+4.27975899e-04j]]"
-1079.0446767241647j,"[[ 6.83532622e-02+2.74117142e-04j -1.30187330e-03+4.49880409e-09j]
 [-4.57950696e-04+4.49868322e-09j  3.93164689e+00+2.74211321e-04j]]"
-1078.6750775884484j,"[[ 6.84393950e-02+2.41241568e-04j -1.28010624e-03-5.31174458e-09j]
 [-4.36183683e-04-5.31172628e-09j  3.93156058e+00+2.41329378e-04j]]"
-1078.3054784527321j,"[[ 6.84074730e-02+4.09254210e-05j -1.26918702e-03-4.10001986e-09j]
 [-4.25264763e-04-4.10011591e-09j  3.93159265e+00+4.09858221e-05j]]"
-1077.9358793170156j,"[[ 6.82929561e-02-1.49401865e-05j -1.27371285e-03+4.04375298e-10j]
 [-4.29790676e-04+4.04275947e-10j  3.93170717e+00-1.47736105e-05j]]"
-1077.5662801812991j,"[[ 6.82918692e-02+1.12563161e-04j -1.29304304e-03-5.40457621e-09j]
 [-4.49120653e-04-5.40452553e-09j  3.93170806e+00+1.12776431e-04j]]"
-1077.1966810455826j,"[[ 6.83787907e-02+7.99713280e-05j -1.25020732e-03+9.14933425e-09j]
 [-4.06284977e-04+9.14932663e-09j  3.93162122e+00+8.00958892e-05j]]"
-1076.8270819098661j,"[[ 6.83483615e-02-5.79432013e-05j -1.28782178e-03+4.49842463e-09j]
 [-4.43899647e-04+4.49842561e-09j  3.93165164e+00-5.77952022e-05j]]"
-1076.4574827741496j,"[[ 6.82772163e-02-2.09498800e-04j -1.29911185e-03-1.44335328e-09j]
 [-4.55189952e-04-1.44338746e-09j  3.93172283e+00-2.09313818e-04j]]"
-1076.0878836384334j,"[[ 6.82622347e-02-1.86589493e-04j -1.31670030e-03+8.38249548e-09j]
 [-4.72778350e-04+8.38243238e-09j  3.93173784e+00-1.86367010e-04j]]"
-1075.7182845027169j,"[[ 6.82342402e-02-1.89200617e-04j -1.31733960e-03-1.62199924e-08j]
 [-4.73417652e-04-1.62200975e-08j  3.93176589e+00-1.88909042e-04j]]"
-1075.3486853670004j,"[[ 6.82210000e-02-3.16175030e-04j -1.32784612e-03+6.39070256e-11j]
 [-4.83924360e-04+6.38768037e-11j  3.93177904e+00-3.15745757e-04j]]"
-1074.9790862312839j,"[[ 6.81560148e-02-2.15872935e-04j -1.31644999e-03-3.49333448e-09j]
 [-4.72528070e-04-3.49323005e-09j  3.93184385e+00-2.15607781e-04j]]"
-1074.6094870955674j,"[[ 6.81365556e-02-3.01985772e-04j -1.33484669e-03+2.38392327e-09j]
 [-4.90924899e-04+2.38400318e-09j  3.93186334e+00-3.01728371e-04j]]"
-1074.239887959851j,"[[ 6.79782088e-02-4.09379091e-04j -1.33128094e-03+4.99035242e-09j]
 [-4.87359306e-04+4.99054412e-09j  3.93202155e+00-4.09030856e-04j]]"
-1073.8702888241346j,"[[ 6.79047748e-02-4.39534342e-04j -1.31591239e-03+6.41018168e-09j]
 [-4.71990794e-04+6.41022656e-09j  3.93209517e+00-4.39312998e-04j]]"
-1073.500689688418j,"[[ 6.79270983e-02-1.43468561e-04j -1.29862514e-03+7.20333235e-09j]
 [-4.54703072e-04+7.20342543e-09j  3.93207278e+00-1.43219831e-04j]]"
-1073.1310905527016j,"[[ 6.79508349e-02-7.72562000e-05j -1.34593565e-03-2.16905220e-08j]
 [-5.02013473e-04-2.16904551e-08j  3.93204908e+00-7.69541432e-05j]]"
-1072.761491416985j,"[[ 6.79603532e-02-6.51747090e-05j -1.31598156e-03-5.40622795e-09j]
 [-4.72059353e-04-5.40603980e-09j  3.93203941e+00-6.49605784e-05j]]"
-1072.3918922812686j,"[[ 6.79469639e-02-1.18194498e-04j -1.29980518e-03+6.50988824e-09j]
 [-4.55883054e-04+6.51005733e-09j  3.93205282e+00-1.18054800e-04j]]"
-1072.0222931455523j,"[[ 6.79836526e-02-1.23765405e-04j -1.30360227e-03+3.21857027e-09j]
 [-4.59680143e-04+3.21861826e-09j  3.93201629e+00-1.23589457e-04j]]"
-1071.6526940098358j,"[[ 6.80163703e-02-1.34673930e-04j -1.29370015e-03+1.12648607e-08j]
 [-4.49778037e-04+1.12650277e-08j  3.93198342e+00-1.34427569e-04j]]"
-1071.2830948741193j,"[[ 6.81048109e-02-1.58642568e-04j -1.24910528e-03+5.73526599e-09j]
 [-4.05183192e-04+5.73520638e-09j  3.93189526e+00-1.58450951e-04j]]"
-1070.913495738403j,"[[ 6.81441657e-02-2.33951037e-04j -1.30580411e-03-1.02655815e-08j]
 [-4.61882137e-04-1.02655208e-08j  3.93185576e+00-2.33647263e-04j]]"
-1070.5438966026866j,"[[ 6.81546184e-02-2.05138433e-04j -1.28671597e-03-1.22884374e-08j]
 [-4.42793938e-04-1.22882593e-08j  3.93184515e+00-2.04884651e-04j]]"
-1070.1742974669703j,"[[ 6.81396136e-02-3.54188234e-04j -1.26184652e-03-4.16909900e-09j]
 [-4.17924722e-04-4.16900978e-09j  3.93186027e+00-3.53975784e-04j]]"
-1069.8046983312538j,"[[ 6.80488496e-02-3.83083130e-04j -1.21493962e-03-8.25830394e-10j]
 [-3.71017850e-04-8.25720796e-10j  3.93195101e+00-3.82777147e-04j]]"
-1069.4350991955373j,"[[ 6.79148523e-02-5.11366934e-04j -1.22717697e-03+2.05656804e-08j]
 [-3.83255400e-04+2.05658472e-08j  3.93208494e+00-5.10987233e-04j]]"
-1069.0655000598208j,"[[ 6.78762217e-02-5.12518459e-04j -1.24072980e-03+1.01041671e-08j]
 [-3.96808218e-04+1.01043826e-08j  3.93212350e+00-5.12167945e-04j]]"
-1068.6959009241043j,"[[ 6.78595069e-02-5.63684008e-04j -1.24006900e-03-6.14344194e-09j]
 [-3.96147499e-04-6.14327978e-09j  3.93214029e+00-5.63366545e-04j]]"
-1068.3263017883878j,"[[ 6.78353972e-02-4.92754213e-04j -1.24195937e-03-3.06558918e-09j]
 [-3.98037746e-04-3.06540238e-09j  3.93216437e+00-4.92385043e-04j]]"
-1067.9567026526715j,"[[ 6.77423296e-02-4.68345372e-04j -1.25856440e-03-1.83122711e-08j]
 [-4.14642732e-04-1.83120425e-08j  3.93225738e+00-4.68129460e-04j]]"
-1067.587103516955j,"[[ 6.76114747e-02-4.32201927e-04j -1.24404747e-03-1.40575937e-10j]
 [-4.00125736e-04-1.40411322e-10j  3.93238832e+00-4.31995064e-04j]]"
-1067.2175043812385j,"[[ 6.75375418e-02-3.45609306e-04j -1.24549554e-03+1.03049494e-08j]
 [-4.01573658e-04+1.03051718e-08j  3.93246218e+00-3.45307977e-04j]]"
-1066.847905245522j,"[[ 6.75350730e-02-1.89734753e-04j -1.23160663e-03+1.73331154e-08j]
 [-3.87684494e-04+1.73333685e-08j  3.93246461e+00-1.89461227e-04j]]"
-1066.4783061098055j,"[[ 6.76033495e-02-1.19510023e-04j -1.22117845e-03-6.42620503e-10j]
 [-3.77256198e-04-6.42478946e-10j  3.93239647e+00-1.19139242e-04j]]"
-1066.1087069740893j,"[[ 6.75949559e-02-1.00363748e-04j -1.20871549e-03-1.49865027e-08j]
 [-3.64793192e-04-1.49863462e-08j  3.93240485e+00-1.00135290e-04j]]"
-1065.7391078383728j,"[[ 6.77123451e-02-9.01036170e-05j -1.24504610e-03-7.06785300e-10j]
 [-4.01123777e-04-7.06467499e-10j  3.93228725e+00-8.99182349e-05j]]"
-1065.3695087026563j,"[[ 6.77731908e-02-8.34308663e-05j -1.22999785e-03-4.46479652e-09j]
 [-3.86075511e-04-4.46460634e-09j  3.93222657e+00-8.32923891e-05j]]"
-1064.9999095669398j,"[[ 6.77702135e-02-1.64981492e-04j -1.19818729e-03-2.03883180e-09j]
 [-3.54265069e-04-2.03860651e-09j  3.93222950e+00-1.64772511e-04j]]"
-1064.6303104312233j,"[[ 6.77609325e-02-2.95053294e-04j -1.22340244e-03+1.39312199e-08j]
 [-3.79480414e-04+1.39314248e-08j  3.93223881e+00-2.94770962e-04j]]"
-1064.2607112955068j,"[[ 6.76784113e-02-4.75686479e-04j -1.23569313e-03+5.90018078e-09j]
 [-3.91771382e-04+5.90029975e-09j  3.93232144e+00-4.75523898e-04j]]"
-1063.8911121597905j,"[[ 6.76138099e-02-2.76582554e-04j -1.20691229e-03-5.65687607e-09j]
 [-3.62990211e-04-5.65673932e-09j  3.93238602e+00-2.76350156e-04j]]"
-1063.521513024074j,"[[ 6.75591680e-02-1.17428216e-04j -1.21602678e-03-6.00559851e-09j]
 [-3.72104437e-04-6.00538880e-09j  3.93244057e+00-1.17205012e-04j]]"
-1063.1519138883577j,"[[ 6.75433236e-02-1.73920119e-04j -1.23107043e-03-9.12668736e-09j]
 [-3.87148173e-04-9.12650708e-09j  3.93245645e+00-1.73712922e-04j]]"
-1062.7823147526412j,"[[ 6.76025354e-02-1.51976195e-04j -1.22780053e-03+5.79775584e-09j]
 [-3.83878227e-04+5.79791425e-09j  3.93239726e+00-1.51751044e-04j]]"
-1062.4127156169247j,"[[ 6.76552180e-02-1.58470986e-04j -1.26714314e-03+4.31403610e-09j]
 [-4.23220844e-04+4.31424791e-09j  3.93234451e+00-1.58223637e-04j]]"
-1062.0431164812085j,"[[ 6.76156548e-02-4.73278240e-05j -1.32069374e-03-2.36816050e-09j]
 [-4.76771265e-04-2.36805324e-09j  3.93238421e+00-4.69616656e-05j]]"
-1061.673517345492j,"[[ 6.75764413e-02-1.38959380e-04j -1.32303616e-03+3.79864720e-09j]
 [-4.79113820e-04+3.79883754e-09j  3.93242332e+00-1.38558673e-04j]]"
-1061.3039182097755j,"[[ 6.75540042e-02-1.59305561e-04j -1.35636279e-03-5.83868260e-09j]
 [-5.12440468e-04-5.83836925e-09j  3.93244560e+00-1.58958720e-04j]]"
-1060.934319074059j,"[[ 6.75154683e-02-1.10954856e-04j -1.39401791e-03+2.82257166e-09j]
 [-5.50095504e-04+2.82282058e-09j  3.93248422e+00-1.10716767e-04j]]"
-1060.5647199383425j,"[[ 6.75167034e-02-1.21645718e-04j -1.43447038e-03-5.93077762e-10j]
 [-5.90547986e-04-5.92914529e-10j  3.93248309e+00-1.21389696e-04j]]"
-1060.195120802626j,"[[ 6.74857454e-02-5.37474282e-05j -1.46676433e-03+2.46775044e-09j]
 [-6.22841822e-04+2.46798681e-09j  3.93251396e+00-5.33554231e-05j]]"
-1059.8255216669097j,"[[ 6.74698266e-02+2.94326870e-05j -1.46277418e-03-1.35067267e-09j]
 [-6.18851534e-04-1.35035508e-09j  3.93252977e+00+2.97669064e-05j]]"
-1059.4559225311932j,"[[ 6.74917036e-02-1.77378061e-05j -1.45691079e-03-1.13088634e-08j]
 [-6.12988205e-04-1.13085995e-08j  3.93250796e+00-1.73901298e-05j]]"
-1059.0863233954767j,"[[ 6.74620527e-02+3.47182287e-05j -1.45372466e-03+7.16218925e-09j]
 [-6.09801984e-04+7.16268817e-09j  3.93253732e+00+3.50990503e-05j]]"
-1058.7167242597602j,"[[ 6.73807567e-02+9.72030237e-05j -1.41643736e-03+4.79366518e-09j]
 [-5.72514579e-04+4.79416742e-09j  3.93261861e+00+9.75473764e-05j]]"
-1058.3471251240437j,"[[ 6.74325675e-02+2.57144964e-04j -1.43187821e-03+2.72971829e-09j]
 [-5.87955158e-04+2.73005523e-09j  3.93256701e+00+2.57424919e-04j]]"
-1057.9775259883274j,"[[ 6.75842571e-02+2.29066352e-04j -1.46783897e-03+4.39509027e-10j]
 [-6.23915962e-04+4.39900419e-10j  3.93241525e+00+2.29355104e-04j]]"
-1057.607926852611j,"[[ 6.76746681e-02+1.54053775e-04j -1.43427007e-03+1.19106300e-09j]
 [-5.90347174e-04+1.19139004e-09j  3.93232492e+00+1.54323193e-04j]]"
-1057.2383277168944j,"[[ 6.75880800e-02+4.16142200e-05j -1.47100198e-03-1.23933164e-08j]
 [-6.27079251e-04-1.23928909e-08j  3.93241139e+00+4.18959101e-05j]]"
-1056.868728581178j,"[[ 6.75891187e-02+2.34425030e-05j -1.47370817e-03-2.97711134e-09j]
 [-6.29785461e-04-2.97670384e-09j  3.93241037e+00+2.37983543e-05j]]"
