iw_n,Sigma_iw_n
-377.54551713434984j,"[[ 1.1817425 +7.27354014e-03j -0.68144189+4.53230419e-08j]
 [-0.68169538+4.53231827e-08j  2.81825753+7.27347025e-03j]]"
-377.1759179986334j,"[[ 1.1817874 +7.34803865e-03j -0.68151662+3.34160857e-08j]
 [-0.6817701 +3.34162396e-08j  2.81821264+7.34798145e-03j]]"
-376.80631886291695j,"[[ 1.18182138+7.30818339e-03j -0.68159141+2.64083362e-08j]
 [-0.68184489+2.64084344e-08j  2.81817866+7.30814584e-03j]]"
-376.4367197272005j,"[[ 1.18181516+7.19608276e-03j -0.68160203-3.76329223e-09j]
 [-0.68185552-3.76329405e-09j  2.81818484+7.19612503e-03j]]"
-376.06712059148407j,"[[ 1.18175706+7.13045492e-03j -0.68157576-3.53098053e-08j]
 [-0.68182924-3.53098130e-08j  2.81824294+7.13058340e-03j]]"
-375.69752145576757j,"[[ 1.18171461+7.12117580e-03j -0.68156892-6.55677774e-08j]
 [-0.6818224 -6.55676963e-08j  2.81828542+7.12129588e-03j]]"
-375.32792232005113j,"[[ 1.18168142+7.13853183e-03j -0.68157092-8.42426214e-08j]
 [-0.68182441-8.42423403e-08j  2.81831867+7.13855332e-03j]]"
-374.95832318433474j,"[[ 1.1816234 +7.30272034e-03j -0.6815335 -7.21380901e-08j]
 [-0.68178699-7.21376978e-08j  2.81837673+7.30264680e-03j]]"
-374.5887240486183j,"[[ 1.1816066 +7.45257762e-03j -0.68155947-6.76838539e-08j]
 [-0.68181296-6.76834370e-08j  2.81839352+7.45247745e-03j]]"
-374.2191249129018j,"[[ 1.18162075+7.45649022e-03j -0.68161851-8.35382972e-08j]
 [-0.681872  -8.35378510e-08j  2.81837938+7.45638437e-03j]]"
-373.84952577718536j,"[[ 1.18161111+7.44511122e-03j -0.68166687-8.50077859e-08j]
 [-0.68192036-8.50072188e-08j  2.81838908+7.44499164e-03j]]"
-373.4799266414689j,"[[ 1.18163029+7.45845781e-03j -0.68167701-8.93491486e-08j]
 [-0.68193049-8.93484616e-08j  2.81836994+7.45829847e-03j]]"
-373.11032750575254j,"[[ 1.18174834+7.46763933e-03j -0.68164838-9.96409592e-08j]
 [-0.68190187-9.96401482e-08j  2.81825195+7.46746484e-03j]]"
-372.74072837003604j,"[[ 1.18183243+7.43216562e-03j -0.68162556-7.54696938e-08j]
 [-0.68187904-7.54688653e-08j  2.81816793+7.43206863e-03j]]"
-372.3711292343196j,"[[ 1.18188305+7.38524936e-03j -0.68160558-4.58146658e-08j]
 [-0.68185906-4.58138862e-08j  2.81811735+7.38528525e-03j]]"
-372.00153009860315j,"[[ 1.18186799+7.31157472e-03j -0.68158897-3.08646370e-08j]
 [-0.68184246-3.08638856e-08j  2.81813238+7.31169641e-03j]]"
-371.63193096288666j,"[[ 1.18177465+7.32305523e-03j -0.6815695 -1.63958519e-08j]
 [-0.68182299-1.63951839e-08j  2.81822566+7.32318221e-03j]]"
-371.26233182717027j,"[[ 1.18173077+7.39291702e-03j -0.68158153-1.08910971e-08j]
 [-0.68183502-1.08905345e-08j  2.8182695 +7.39301281e-03j]]"
-370.89273269145383j,"[[ 1.18168551+7.42573393e-03j -0.6816368 -1.90826437e-09j]
 [-0.68189029-1.90782892e-09j  2.81831474+7.42584804e-03j]]"
-370.5231335557374j,"[[ 1.18169493+7.42225781e-03j -0.68167776+6.04066859e-09j]
 [-0.68193125+6.04094511e-09j  2.81830529+7.42243441e-03j]]"
-370.1535344200209j,"[[ 1.18171586+7.42183926e-03j -0.68168885+1.77276549e-08j]
 [-0.68194233+1.77277933e-08j  2.81828433+7.42200641e-03j]]"
-369.78393528430445j,"[[ 1.18175653+7.39327275e-03j -0.68167543+2.16956988e-08j]
 [-0.68192892+2.16956991e-08j  2.81824359+7.39333884e-03j]]"
-369.41433614858806j,"[[ 1.18175631+7.31722079e-03j -0.68162934+8.73279323e-09j]
 [-0.68188283+8.73270357e-09j  2.81824374+7.31721912e-03j]]"
-369.0447370128716j,"[[ 1.18173985+7.24905129e-03j -0.6816153 +4.80181436e-09j]
 [-0.68186879+4.80174945e-09j  2.8182602 +7.24908388e-03j]]"
-368.6751378771551j,"[[ 1.18169657+7.18724952e-03j -0.68161842+1.43540805e-08j]
 [-0.68187191+1.43540865e-08j  2.81830347+7.18734774e-03j]]"
-368.3055387414387j,"[[ 1.18161895+7.14986749e-03j -0.6815903 +2.40457576e-08j]
 [-0.68184379+2.40459050e-08j  2.81838108+7.14997527e-03j]]"
-367.93593960572224j,"[[ 1.18156067+7.19056502e-03j -0.68157834+4.99100999e-08j]
 [-0.68183183+4.99103421e-08j  2.81843935+7.19065946e-03j]]"
-367.5663404700058j,"[[ 1.1815037 +7.24459500e-03j -0.68159894+5.20285024e-08j]
 [-0.68185243+5.20287098e-08j  2.81849628+7.24465706e-03j]]"
-367.19674133428936j,"[[ 1.18143887+7.26500446e-03j -0.68160654+7.35366952e-09j]
 [-0.68186003+7.35386181e-09j  2.81856117+7.26507133e-03j]]"
-366.8271421985729j,"[[ 1.18143059+7.30340413e-03j -0.68161491-1.42957976e-08j]
 [-0.68186839-1.42954930e-08j  2.81856962+7.30351298e-03j]]"
-366.4575430628565j,"[[ 1.18145619+7.34364457e-03j -0.68162856+1.71701613e-08j]
 [-0.68188205+1.71705252e-08j  2.81854414+7.34377194e-03j]]"
-366.08794392714j,"[[ 1.18150936+7.35634722e-03j -0.6816117 +3.15529269e-08j]
 [-0.68186519+3.15532367e-08j  2.81849094+7.35645012e-03j]]"
-365.71834479142353j,"[[ 1.18167024+7.36582946e-03j -0.68158325+3.17048882e-08j]
 [-0.68183674+3.17051589e-08j  2.81833005+7.36590941e-03j]]"
-365.34874565570715j,"[[ 1.18183024+7.29146351e-03j -0.68151615+4.23063117e-08j]
 [-0.68176964+4.23065919e-08j  2.8181701 +7.29152040e-03j]]"
-364.9791465199907j,"[[ 1.18183368+7.18852463e-03j -0.68139913+7.24941199e-08j]
 [-0.68165262+7.24945099e-08j  2.81816675+7.18854500e-03j]]"
-364.6095473842742j,"[[ 1.18179248+7.16784015e-03j -0.68133091+1.12861376e-07j]
 [-0.6815844 +1.12861845e-07j  2.818208  +7.16784534e-03j]]"
-364.23994824855777j,"[[ 1.18175127+7.31839292e-03j -0.68135365+1.30202250e-07j]
 [-0.68160713+1.30202728e-07j  2.81824913+7.31846653e-03j]]"
-363.8703491128413j,"[[ 1.18170939+7.44594410e-03j -0.68139948+1.17550668e-07j]
 [-0.68165297+1.17551158e-07j  2.81829093+7.44609906e-03j]]"
-363.5007499771249j,"[[ 1.1816744 +7.53914411e-03j -0.68142107+1.05373968e-07j]
 [-0.68167456+1.05374409e-07j  2.81832583+7.53932837e-03j]]"
-363.13115084140844j,"[[ 1.18168694+7.65996658e-03j -0.68146742+1.03373395e-07j]
 [-0.6817209 +1.03373781e-07j  2.81831322+7.66008307e-03j]]"
-362.761551705692j,"[[ 1.18164996+7.68495252e-03j -0.68151747+1.06729570e-07j]
 [-0.68177095+1.06729978e-07j  2.81835016+7.68501880e-03j]]"
-362.39195256997556j,"[[ 1.1816003 +7.66233211e-03j -0.68150284+1.10274048e-07j]
 [-0.68175632+1.10274406e-07j  2.81839973+7.66245316e-03j]]"
-362.02235343425906j,"[[ 1.18156221+7.67203886e-03j -0.68148143+8.32952982e-08j]
 [-0.68173492+8.32955017e-08j  2.81843768+7.67227630e-03j]]"
-361.6527542985427j,"[[ 1.18148639+7.67814173e-03j -0.68147704+5.26606078e-08j]
 [-0.68173053+5.26607251e-08j  2.81851346+7.67835689e-03j]]"
-361.28315516282623j,"[[ 1.18140523+7.72180767e-03j -0.68145202+2.90418334e-08j]
 [-0.68170551+2.90418938e-08j  2.81859463+7.72196651e-03j]]"
-360.9135560271098j,"[[ 1.18135783+7.73276789e-03j -0.68140007+1.10540916e-08j]
 [-0.68165356+1.10542623e-08j  2.81864213+7.73291450e-03j]]"
-360.5439568913933j,"[[ 1.18136883+7.72294273e-03j -0.68134263+1.92066181e-08j]
 [-0.68159612+1.92068968e-08j  2.81863121+7.72312606e-03j]]"
-360.17435775567685j,"[[ 1.18137417+7.74374517e-03j -0.68132016+9.80168514e-09j]
 [-0.68157364+9.80197645e-09j  2.8186259 +7.74398505e-03j]]"
-359.80475861996047j,"[[ 1.18131695+7.80454444e-03j -0.6812851 -1.90052298e-08j]
 [-0.68153858-1.90048904e-08j  2.81868315+7.80477380e-03j]]"
-359.43515948424397j,"[[ 1.18124215+7.87154393e-03j -0.68126344-2.87748896e-08j]
 [-0.68151693-2.87743538e-08j  2.81875807+7.87173604e-03j]]"
-359.0655603485275j,"[[ 1.18129353+7.90789212e-03j -0.68128102-1.30846382e-08j]
 [-0.68153451-1.30839871e-08j  2.81870676+7.90807436e-03j]]"
-358.6959612128111j,"[[ 1.18141405+7.90387483e-03j -0.68129562+1.62783831e-09j]
 [-0.68154911+1.62848570e-09j  2.81858624+7.90409645e-03j]]"
-358.32636207709464j,"[[ 1.18149752+7.88689902e-03j -0.68129921+8.10739207e-09j]
 [-0.6815527 +8.10795812e-09j  2.81850274+7.88716212e-03j]]"
-357.9567629413782j,"[[ 1.18156805+7.86720457e-03j -0.68128975+1.20917420e-08j]
 [-0.68154323+1.20922395e-08j  2.81843218+7.86747831e-03j]]"
-357.58716380566176j,"[[ 1.18165627+7.86753435e-03j -0.68125441-8.50713108e-09j]
 [-0.6815079 -8.50666957e-09j  2.8183439 +7.86778903e-03j]]"
-357.2175646699453j,"[[ 1.18172829+7.91220625e-03j -0.68120128-3.37430217e-08j]
 [-0.68145476-3.37426213e-08j  2.81827184+7.91245073e-03j]]"
-356.8479655342289j,"[[ 1.18170644+7.94652094e-03j -0.68116263-3.08529176e-08j]
 [-0.68141611-3.08526426e-08j  2.81829363+7.94672957e-03j]]"
-356.4783663985124j,"[[ 1.18176139+8.06770171e-03j -0.68114989-1.75386373e-08j]
 [-0.68140338-1.75384969e-08j  2.81823861+8.06786228e-03j]]"
-356.10876726279594j,"[[ 1.181814  +8.23106467e-03j -0.68120748-1.83148979e-08j]
 [-0.68146097-1.83147611e-08j  2.81818599+8.23113129e-03j]]"
-355.73916812707955j,"[[ 1.18190237+8.34225064e-03j -0.68131952-7.91709585e-09j]
 [-0.68157301-7.91691002e-09j  2.81809765+8.34223984e-03j]]"
-355.36956899136305j,"[[ 1.18190761+8.35911178e-03j -0.68138463+7.71998256e-09j]
 [-0.68163812+7.72020862e-09j  2.81809245+8.35907141e-03j]]"
-354.9999698556466j,"[[ 1.18190452+8.31013945e-03j -0.6814536 +1.46251946e-08j]
 [-0.68170709+1.46254811e-08j  2.81809564+8.31017400e-03j]]"
-354.63037071993017j,"[[ 1.18195515+8.24552853e-03j -0.68153354+4.99748230e-08j]
 [-0.68178703+4.99751501e-08j  2.81804508+8.24566059e-03j]]"
-354.2607715842137j,"[[ 1.18200343+8.17727654e-03j -0.68155498+8.72370947e-08j]
 [-0.68180847+8.72373607e-08j  2.81799677+8.17744739e-03j]]"
-353.8911724484973j,"[[ 1.18207877+8.12186686e-03j -0.68156836+9.10398446e-08j]
 [-0.68182185+9.10399977e-08j  2.81792133+8.12207366e-03j]]"
-353.52157331278084j,"[[ 1.18215156+8.09470270e-03j -0.68159382+8.44206210e-08j]
 [-0.68184731+8.44206638e-08j  2.81784846+8.09496225e-03j]]"
-353.1519741770644j,"[[ 1.18215871+8.12050301e-03j -0.68161204+7.88639287e-08j]
 [-0.68186553+7.88637648e-08j  2.8178412 +8.12077538e-03j]]"
-352.7823750413479j,"[[ 1.18213695+8.17467173e-03j -0.68165757+7.48817708e-08j]
 [-0.68191106+7.48814193e-08j  2.81786287+8.17496095e-03j]]"
-352.41277590563146j,"[[ 1.18210107+8.18506412e-03j -0.68174673+6.87119400e-08j]
 [-0.68200022+6.87114754e-08j  2.81789866+8.18532868e-03j]]"
-352.0431767699151j,"[[ 1.182079  +8.12507089e-03j -0.68181398+5.83050342e-08j]
 [-0.68206747+5.83045338e-08j  2.81792067+8.12524707e-03j]]"
-351.67357763419864j,"[[ 1.18208629+7.99703474e-03j -0.68184425+5.19667041e-08j]
 [-0.68209774+5.19663032e-08j  2.81791341+7.99713827e-03j]]"
-351.30397849848214j,"[[ 1.1820878 +7.82617049e-03j -0.68185283+4.88969699e-08j]
 [-0.68210632+4.88966691e-08j  2.81791195+7.82624181e-03j]]"
-350.9343793627657j,"[[ 1.18211658+7.72384833e-03j -0.68181365+2.62434375e-08j]
 [-0.68206714+2.62431737e-08j  2.81788318+7.72389630e-03j]]"
-350.56478022704925j,"[[ 1.18209689+7.69644597e-03j -0.68177568+1.23211233e-08j]
 [-0.68202917+1.23208738e-08j  2.81790287+7.69644114e-03j]]"
-350.19518109133287j,"[[ 1.18196312+7.65441797e-03j -0.68176404+8.12826067e-09j]
 [-0.68201753+8.12801080e-09j  2.81803661+7.65428237e-03j]]"
-349.82558195561637j,"[[ 1.18185658+7.69051027e-03j -0.68172252-2.66237874e-09j]
 [-0.681976  -2.66250261e-09j  2.81814321+7.69024514e-03j]]"
-349.45598281989993j,"[[ 1.18179467+7.76101747e-03j -0.68172926-4.20326776e-09j]
 [-0.68198275-4.20324430e-09j  2.81820523+7.76069780e-03j]]"
-349.0863836841835j,"[[ 1.181709  +7.74639223e-03j -0.68177153-9.11661683e-09j]
 [-0.68202502-9.11660175e-09j  2.81829094+7.74615322e-03j]]"
-348.716784548467j,"[[ 1.18158407+7.70761095e-03j -0.68176149-2.29255125e-08j]
 [-0.68201497-2.29255920e-08j  2.81841582+7.70747867e-03j]]"
-348.3471854127506j,"[[ 1.1814782 +7.71338770e-03j -0.68172234-2.69315350e-08j]
 [-0.68197583-2.69317008e-08j  2.8185216 +7.71325251e-03j]]"
-347.97758627703416j,"[[ 1.18143051+7.77004150e-03j -0.68167668-3.22365157e-08j]
 [-0.68193017-3.22367825e-08j  2.81856923+7.76989508e-03j]]"
-347.6079871413177j,"[[ 1.18139573+7.83864176e-03j -0.6816418 -5.92305110e-08j]
 [-0.68189528-5.92309295e-08j  2.818604  +7.83851519e-03j]]"
-347.2383880056012j,"[[ 1.18142918+7.93488559e-03j -0.68160201-7.39864537e-08j]
 [-0.6818555 -7.39869760e-08j  2.81857057+7.93481055e-03j]]"
-346.8687888698848j,"[[ 1.18150271+8.09693262e-03j -0.68156911-6.81674811e-08j]
 [-0.6818226 -6.81680837e-08j  2.81849701+8.09695380e-03j]]"
-346.49918973416834j,"[[ 1.18159258+8.19272211e-03j -0.68155171-7.09113559e-08j]
 [-0.68180521-7.09118567e-08j  2.81840712+8.19276824e-03j]]"
-346.12959059845195j,"[[ 1.18167477+8.22591514e-03j -0.68155536-8.26602070e-08j]
 [-0.68180885-8.26605636e-08j  2.81832493+8.22592853e-03j]]"
-345.75999146273546j,"[[ 1.18167727+8.21411173e-03j -0.68160318-1.19697867e-07j]
 [-0.68185667-1.19698111e-07j  2.81832247+8.21408761e-03j]]"
-345.390392327019j,"[[ 1.18169828+8.16193584e-03j -0.68167171-1.60746952e-07j]
 [-0.6819252 -1.60747104e-07j  2.81830155+8.16192495e-03j]]"
-345.0207931913026j,"[[ 1.18172216+8.11019629e-03j -0.68176166-1.63154573e-07j]
 [-0.68201515-1.63154613e-07j  2.8182778 +8.11022729e-03j]]"
-344.6511940555861j,"[[ 1.18177465+8.03167095e-03j -0.68184544-1.41847699e-07j]
 [-0.68209893-1.41847715e-07j  2.81822538+8.03176425e-03j]]"
-344.2815949198697j,"[[ 1.18175749+7.95794271e-03j -0.68185076-1.22793764e-07j]
 [-0.68210424-1.22793785e-07j  2.81824256+7.95805907e-03j]]"
-343.91199578415325j,"[[ 1.1817841 +8.00176283e-03j -0.68184823-1.19309979e-07j]
 [-0.68210172-1.19310156e-07j  2.81821588+8.00186076e-03j]]"
-343.5423966484368j,"[[ 1.18178473+8.05000573e-03j -0.68186186-1.25968216e-07j]
 [-0.68211535-1.25968613e-07j  2.81821517+8.05009920e-03j]]"
-343.1727975127203j,"[[ 1.18176777+7.99993374e-03j -0.68182095-1.10146571e-07j]
 [-0.68207444-1.10147134e-07j  2.81823206+8.00000594e-03j]]"
-342.80319837700387j,"[[ 1.1818053 +7.91399385e-03j -0.68180396-1.04172248e-07j]
 [-0.68205745-1.04172808e-07j  2.8181945 +7.91400570e-03j]]"
-342.4335992412875j,"[[ 1.18179739+7.80163132e-03j -0.68184308-1.17574691e-07j]
 [-0.68209657-1.17575138e-07j  2.81820243+7.80160884e-03j]]"
-342.06400010557104j,"[[ 1.18175393+7.74075173e-03j -0.68185944-1.23433470e-07j]
 [-0.68211293-1.23433810e-07j  2.81824591+7.74074488e-03j]]"
-341.69440096985454j,"[[ 1.18170286+7.78297677e-03j -0.68181409-1.29704332e-07j]
 [-0.68206758-1.29704621e-07j  2.81829698+7.78301910e-03j]]"
-341.3248018341381j,"[[ 1.18163188+7.82400929e-03j -0.68177266-1.32758681e-07j]
 [-0.68202615-1.32758995e-07j  2.81836795+7.82409410e-03j]]"
-340.95520269842166j,"[[ 1.18156895+7.84225561e-03j -0.6817259 -1.21142709e-07j]
 [-0.68197939-1.21143092e-07j  2.81843085+7.84228111e-03j]]"
-340.5856035627052j,"[[ 1.18150089+7.90839253e-03j -0.68169678-1.28911297e-07j]
 [-0.68195027-1.28911775e-07j  2.81849885+7.90837819e-03j]]"
-340.2160044269888j,"[[ 1.18159352+7.98274433e-03j -0.68171934-1.56646329e-07j]
 [-0.68197283-1.56646914e-07j  2.81840614+7.98273898e-03j]]"
-339.84640529127233j,"[[ 1.18166306+8.01329423e-03j -0.68171973-1.87768574e-07j]
 [-0.68197322-1.87769300e-07j  2.81833655+8.01326162e-03j]]"
-339.4768061555559j,"[[ 1.18165289+8.04515873e-03j -0.68169901-2.09912808e-07j]
 [-0.6819525 -2.09913553e-07j  2.81834676+8.04509356e-03j]]"
-339.1072070198394j,"[[ 1.18162711+8.00917412e-03j -0.68165788-2.09555566e-07j]
 [-0.68191137-2.09556241e-07j  2.81837263+8.00910723e-03j]]"
-338.737607884123j,"[[ 1.18160167+7.95766992e-03j -0.68161775-1.96757656e-07j]
 [-0.68187124-1.96758284e-07j  2.81839812+7.95761113e-03j]]"
-338.36800874840657j,"[[ 1.18163261+7.88407861e-03j -0.68158197-1.80143490e-07j]
 [-0.68183546-1.80144096e-07j  2.8183672 +7.88409868e-03j]]"
-337.9984096126901j,"[[ 1.18165851+7.81071606e-03j -0.68150858-1.61418746e-07j]
 [-0.68176206-1.61419288e-07j  2.81834136+7.81084444e-03j]]"
-337.6288104769736j,"[[ 1.18157121+7.87372287e-03j -0.68145684-1.28370647e-07j]
 [-0.68171033-1.28371098e-07j  2.81842871+7.87389274e-03j]]"
-337.2592113412572j,"[[ 1.18150021+8.01271939e-03j -0.68145652-7.92435289e-08j]
 [-0.68171001-7.92438713e-08j  2.81849969+8.01283858e-03j]]"
-336.88961220554074j,"[[ 1.18151874+8.09004971e-03j -0.68152144-4.95595157e-08j]
 [-0.68177493-4.95597638e-08j  2.81848109+8.09012648e-03j]]"
-336.5200130698243j,"[[ 1.18156403+8.08703133e-03j -0.68157445-5.08786841e-08j]
 [-0.68182794-5.08789102e-08j  2.81843574+8.08712796e-03j]]"
-336.15041393410786j,"[[ 1.18160683+8.01082227e-03j -0.68157057-5.77850401e-08j]
 [-0.68182406-5.77852189e-08j  2.81839295+8.01093189e-03j]]"
-335.7808147983914j,"[[ 1.18156675+7.94775968e-03j -0.68154107-5.58804247e-08j]
 [-0.68179456-5.58805710e-08j  2.81843304+7.94777275e-03j]]"
-335.411215662675j,"[[ 1.18149832+7.95665929e-03j -0.68151265-6.94865795e-08j]
 [-0.68176614-6.94866998e-08j  2.81850146+7.95656080e-03j]]"
-335.0416165269585j,"[[ 1.18151367+7.94859116e-03j -0.6814897 -8.65259057e-08j]
 [-0.68174319-8.65259761e-08j  2.81848615+7.94841656e-03j]]"
-334.6720173912421j,"[[ 1.18148003+7.88240831e-03j -0.68146725-8.65637910e-08j]
 [-0.68172074-8.65639177e-08j  2.81851981+7.88224888e-03j]]"
-334.30241825552565j,"[[ 1.18142077+7.93196327e-03j -0.68147598-8.04939752e-08j]
 [-0.68172947-8.04941553e-08j  2.81857912+7.93180349e-03j]]"
-333.9328191198092j,"[[ 1.18138648+8.05795806e-03j -0.68148739-6.95594056e-08j]
 [-0.68174088-6.95596425e-08j  2.81861347+8.05774773e-03j]]"
-333.5632199840927j,"[[ 1.1813828 +8.16525890e-03j -0.68151399-5.60769413e-08j]
 [-0.68176748-5.60771705e-08j  2.81861717+8.16497837e-03j]]"
-333.19362084837627j,"[[ 1.1814402 +8.15704700e-03j -0.68155326-5.34653791e-08j]
 [-0.68180675-5.34654485e-08j  2.81855983+8.15676891e-03j]]"
-332.8240217126599j,"[[ 1.18150964+8.07981280e-03j -0.68160124-5.74402175e-08j]
 [-0.68185473-5.74401426e-08j  2.81849049+8.07959767e-03j]]"
-332.4544225769434j,"[[ 1.18162624+7.94054654e-03j -0.68161929-3.65178001e-08j]
 [-0.68187278-3.65175714e-08j  2.81837401+7.94043918e-03j]]"
-332.08482344122694j,"[[ 1.18169941+7.85046606e-03j -0.6815324 +2.03785463e-08j]
 [-0.68178588+2.03789390e-08j  2.81830093+7.85039984e-03j]]"
-331.7152243055105j,"[[ 1.18164465+7.83987598e-03j -0.68140434+5.84800689e-08j]
 [-0.68165783+5.84805335e-08j  2.81835568+7.83980189e-03j]]"
-331.34562516979406j,"[[ 1.18161337+7.90472552e-03j -0.68135571+7.10771377e-08j]
 [-0.6816092 +7.10776214e-08j  2.81838694+7.90472077e-03j]]"
-330.9760260340776j,"[[ 1.18164682+7.94757868e-03j -0.68133989+8.66621891e-08j]
 [-0.68159338+8.66625815e-08j  2.81835349+7.94768368e-03j]]"
-330.6064268983612j,"[[ 1.18168122+7.97890631e-03j -0.68132228+1.05586583e-07j]
 [-0.68157577+1.05586778e-07j  2.8183191 +7.97904765e-03j]]"
-330.23682776264474j,"[[ 1.18173425+7.99810642e-03j -0.68133037+1.06870967e-07j]
 [-0.68158386+1.06870935e-07j  2.81826597+7.99818687e-03j]]"
-329.8672286269283j,"[[ 1.18175942+8.06755630e-03j -0.68135393+9.75823915e-08j]
 [-0.68160743+9.75822451e-08j  2.81824069+8.06752618e-03j]]"
-329.4976294912118j,"[[ 1.18175493+8.20737213e-03j -0.68136526+7.52901195e-08j]
 [-0.68161875+7.52900090e-08j  2.81824518+8.20728884e-03j]]"
-329.1280303554954j,"[[ 1.18173034+8.39410119e-03j -0.68135884+5.52714396e-08j]
 [-0.68161233+5.52714653e-08j  2.8182699 +8.39401938e-03j]]"
-328.75843121977897j,"[[ 1.18170669+8.47048688e-03j -0.68133395+7.61557051e-08j]
 [-0.68158744+7.61558025e-08j  2.81829365+8.47041764e-03j]]"
-328.38883208406247j,"[[ 1.18172036+8.51515622e-03j -0.68130678+1.02704388e-07j]
 [-0.68156027+1.02704538e-07j  2.81828001+8.51505602e-03j]]"
-328.01923294834603j,"[[ 1.18171543+8.54699479e-03j -0.68129743+1.04998159e-07j]
 [-0.68155092+1.04998372e-07j  2.8182849 +8.54684017e-03j]]"
-327.6496338126296j,"[[ 1.18174692+8.47689430e-03j -0.68131366+1.10488404e-07j]
 [-0.68156715+1.10488676e-07j  2.81825343+8.47671691e-03j]]"
-327.28003467691315j,"[[ 1.181814  +8.36018275e-03j -0.68130528+1.28269058e-07j]
 [-0.68155877+1.28269318e-07j  2.81818639+8.36005227e-03j]]"
-326.9104355411967j,"[[ 1.18189093+8.28067577e-03j -0.68126861+1.40913627e-07j]
 [-0.6815221 +1.40913888e-07j  2.81810947+8.28065367e-03j]]"
-326.54083640548026j,"[[ 1.18190967+8.23691733e-03j -0.68123138+1.38861351e-07j]
 [-0.68148487+1.38861545e-07j  2.81809064+8.23696091e-03j]]"
-326.1712372697638j,"[[ 1.18185343+8.21188344e-03j -0.68119952+1.29440628e-07j]
 [-0.68145301+1.29440679e-07j  2.81814674+8.21194025e-03j]]"
-325.8016381340474j,"[[ 1.18173388+8.24620098e-03j -0.68113871+1.10469438e-07j]
 [-0.6813922 +1.10469389e-07j  2.81826621+8.24623771e-03j]]"
-325.4320389983309j,"[[ 1.18162872+8.36181254e-03j -0.68109395+9.49791769e-08j]
 [-0.68134744+9.49790658e-08j  2.81837138+8.36183635e-03j]]"
-325.0624398626145j,"[[ 1.18160688+8.42273493e-03j -0.68111855+9.39806369e-08j]
 [-0.68137204+9.39805341e-08j  2.81839326+8.42278722e-03j]]"
-324.69284072689805j,"[[ 1.181581  +8.40761621e-03j -0.68111564+1.05002730e-07j]
 [-0.68136913+1.05002730e-07j  2.81841915+8.40769482e-03j]]"
-324.32324159118156j,"[[ 1.18148382+8.38354970e-03j -0.68112942+8.30428400e-08j]
 [-0.68138291+8.30428999e-08j  2.81851625+8.38361039e-03j]]"
-323.9536424554651j,"[[ 1.18143561+8.41905202e-03j -0.68113783+4.08558428e-08j]
 [-0.68139132+4.08559641e-08j  2.81856446+8.41909503e-03j]]"
-323.5840433197487j,"[[ 1.18141096+8.47191072e-03j -0.68111684+2.41112428e-08j]
 [-0.68137033+2.41114596e-08j  2.81858919+8.47190698e-03j]]"
-323.2144441840323j,"[[ 1.18136108+8.51102008e-03j -0.68111441+2.56554693e-08j]
 [-0.6813679 +2.56557290e-08j  2.81863913+8.51097412e-03j]]"
-322.8448450483158j,"[[ 1.18131579+8.53403258e-03j -0.68109128+4.71225310e-08j]
 [-0.68134477+4.71228053e-08j  2.81868443+8.53396475e-03j]]"
-322.47524591259935j,"[[ 1.18130736+8.59828496e-03j -0.68103769+6.23379414e-08j]
 [-0.68129118+6.23381768e-08j  2.81869279+8.59819396e-03j]]"
-322.1056467768829j,"[[ 1.18132492+8.73646565e-03j -0.68099404+4.03757883e-08j]
 [-0.68124754+4.03759179e-08j  2.8186752 +8.73637130e-03j]]"
-321.73604764116646j,"[[ 1.18134031+8.90346498e-03j -0.68101272+1.78612604e-08j]
 [-0.68126621+1.78612764e-08j  2.81865988+8.90335678e-03j]]"
-321.36644850545j,"[[ 1.18142304+9.00510500e-03j -0.68105516+1.96460225e-08j]
 [-0.68130865+1.96458938e-08j  2.81857718+9.00497684e-03j]]"
-320.9968493697336j,"[[ 1.18151329+8.95519742e-03j -0.68112132+2.49994374e-08j]
 [-0.68137481+2.49992161e-08j  2.81848692+8.95506288e-03j]]"
-320.62725023401714j,"[[ 1.18152807+8.80390570e-03j -0.6811801 +2.16156314e-08j]
 [-0.6814336 +2.16153770e-08j  2.81847209+8.80376431e-03j]]"
-320.25765109830064j,"[[ 1.18155875+8.67261882e-03j -0.68121639-1.33428751e-09j]
 [-0.68146988-1.33455089e-09j  2.81844137+8.67249863e-03j]]"
-319.8880519625842j,"[[ 1.18162572+8.63054652e-03j -0.68122911-3.72695455e-08j]
 [-0.6814826 -3.72697814e-08j  2.81837444+8.63041138e-03j]]"
-319.5184528268678j,"[[ 1.18176936+8.60481354e-03j -0.68125391-5.52660979e-08j]
 [-0.6815074 -5.52663061e-08j  2.81823086+8.60461053e-03j]]"
-319.1488536911514j,"[[ 1.18186059+8.53958838e-03j -0.68129014-5.09305284e-08j]
 [-0.68154363-5.09306755e-08j  2.81813964+8.53935914e-03j]]"
-318.7792545554349j,"[[ 1.18189763+8.46205623e-03j -0.68125737-4.47824447e-08j]
 [-0.68151086-4.47825237e-08j  2.81810257+8.46186398e-03j]]"
-318.40965541971843j,"[[ 1.18187541+8.42572077e-03j -0.68122543-7.04262065e-08j]
 [-0.68147892-7.04262526e-08j  2.81812473+8.42559300e-03j]]"
-318.040056284002j,"[[ 1.18182419+8.41724830e-03j -0.68124528-1.16192269e-07j]
 [-0.68149877-1.16192305e-07j  2.81817591+8.41718397e-03j]]"
