iw_n,Sigma_iw_n
-1094.198241288539j,"[[ 0.13596395+1.07402800e-04j -0.00865748-5.60081966e-09j]
 [-0.0089279 -5.60080992e-09j  3.86403609+1.07119854e-04j]]"
-1093.8286421528228j,"[[ 0.13587186+2.49252518e-05j -0.00864427-2.67388423e-09j]
 [-0.0089147 -2.67386526e-09j  3.86412821+2.47742174e-05j]]"
-1093.4590430171063j,"[[ 0.13586921+2.43025717e-05j -0.00863782-7.80425462e-10j]
 [-0.00890825-7.80416495e-10j  3.86413083+2.41589176e-05j]]"
-1093.0894438813898j,"[[ 0.13575071+6.10028887e-05j -0.00865801+6.41805788e-09j]
 [-0.00892844+6.41805585e-09j  3.86424928+6.08384677e-05j]]"
-1092.7198447456733j,"[[ 0.13573854+1.32765043e-04j -0.00866581-3.60770577e-09j]
 [-0.00893624-3.60769063e-09j  3.86426152+1.32595884e-04j]]"
-1092.350245609957j,"[[ 0.13580943+3.97219309e-05j -0.00866254+8.78247043e-09j]
 [-0.00893297+8.78250626e-09j  3.86419071+3.95623808e-05j]]"
-1091.9806464742405j,"[[ 0.13581772+5.80969778e-05j -0.00864759+9.02752604e-09j]
 [-0.00891801+9.02757487e-09j  3.86418247+5.78725847e-05j]]"
-1091.611047338524j,"[[ 0.13571553+3.12641989e-05j -0.00865036-1.21046976e-09j]
 [-0.00892079-1.21045048e-09j  3.86428454+3.10319909e-05j]]"
-1091.2414482028075j,"[[ 0.1356637 +9.10138856e-05j -0.00863818-6.59290346e-09j]
 [-0.00890861-6.59287923e-09j  3.8643364 +9.07940892e-05j]]"
-1090.871849067091j,"[[ 0.13571797+1.75361965e-04j -0.00863676-4.74972338e-09j]
 [-0.00890719-4.74969337e-09j  3.86428215+1.75171840e-04j]]"
-1090.5022499313748j,"[[ 0.13571662+1.44490628e-04j -0.00863623+8.07757334e-09j]
 [-0.00890666+8.07762080e-09j  3.86428357+1.44212171e-04j]]"
-1090.1326507956583j,"[[ 0.13565183+9.97731948e-05j -0.00863881+8.14598575e-09j]
 [-0.00890924+8.14603711e-09j  3.86434837+9.95482263e-05j]]"
-1089.7630516599418j,"[[ 0.13563242+1.63023196e-04j -0.0086368 +1.83931568e-09j]
 [-0.00890722+1.83935974e-09j  3.86436776+1.62785038e-04j]]"
-1089.3934525242253j,"[[ 0.13574699+2.93495002e-04j -0.00864108-2.15106122e-09j]
 [-0.00891151-2.15102751e-09j  3.86425314+2.93234892e-04j]]"
-1089.0238533885088j,"[[ 0.13584072+2.07904224e-04j -0.00863771+4.07525075e-10j]
 [-0.00890814+4.07592786e-10j  3.86415955+2.07592167e-04j]]"
-1088.6542542527923j,"[[ 0.13587816+2.04939778e-04j -0.00863614-6.86470381e-09j]
 [-0.00890657-6.86462957e-09j  3.86412214+2.04581609e-04j]]"
-1088.284655117076j,"[[ 0.13581421+2.07456198e-04j -0.00863426-1.51378332e-09j]
 [-0.00890469-1.51367555e-09j  3.86418622+2.07211878e-04j]]"
-1087.9150559813595j,"[[ 0.13584846+1.33914655e-04j -0.00863646-1.02760265e-09j]
 [-0.00890689-1.02752783e-09j  3.86415184+1.33688771e-04j]]"
-1087.545456845643j,"[[ 0.13573489+7.26546338e-05j -0.00863047+5.57147352e-09j]
 [-0.0089009 +5.57152899e-09j  3.86426533+7.24329683e-05j]]"
-1087.1758577099265j,"[[ 0.13570886+7.95416758e-05j -0.00863878+1.93671749e-10j]
 [-0.00890921+1.93739098e-10j  3.86429141+7.92534859e-05j]]"
-1086.80625857421j,"[[ 0.13569189+7.76833360e-05j -0.00862452+3.21001221e-10j]
 [-0.00889495+3.21112924e-10j  3.86430855+7.74255826e-05j]]"
-1086.4366594384937j,"[[ 0.13564457-7.78038261e-06j -0.00862357-2.58707023e-09j]
 [-0.008894  -2.58695436e-09j  3.86435589-7.90580806e-06j]]"
-1086.0670603027775j,"[[ 0.13558446+6.53367064e-05j -0.00862659-8.75242863e-09j]
 [-0.00889701-8.75237087e-09j  3.86441577+6.51643549e-05j]]"
-1085.697461167061j,"[[ 0.13562006+1.02042906e-04j -0.00861914-1.03931808e-08j]
 [-0.00888957-1.03930835e-08j  3.86438033+1.01832394e-04j]]"
-1085.3278620313445j,"[[ 0.13558441+1.83587377e-04j -0.00862121-6.06535956e-09j]
 [-0.00889164-6.06526530e-09j  3.86441596+1.83436865e-04j]]"
-1084.958262895628j,"[[ 0.13563242+1.27134629e-04j -0.00861896+4.46248873e-09j]
 [-0.00888938+4.46256588e-09j  3.86436789+1.27120133e-04j]]"
-1084.5886637599115j,"[[ 0.13567825+1.57891350e-04j -0.00861893+3.26938189e-09j]
 [-0.00888935+3.26947183e-09j  3.86432212+1.57870615e-04j]]"
-1084.2190646241952j,"[[ 0.13565575+9.00463040e-05j -0.00861077-6.98571225e-10j]
 [-0.0088812 -6.98467774e-10j  3.86434466+8.99557837e-05j]]"
-1083.8494654884787j,"[[ 0.13559694+1.03348984e-04j -0.00860778-5.05988984e-09j]
 [-0.00887821-5.05979989e-09j  3.86440342+1.03242033e-04j]]"
-1083.4798663527622j,"[[ 0.13566069+8.54219560e-06j -0.00862378-1.67334752e-09j]
 [-0.00889421-1.67330043e-09j  3.8643395 +8.44574122e-06j]]"
-1083.1102672170457j,"[[ 0.13558658-1.35006908e-05j -0.00861669-6.22978018e-09j]
 [-0.00888712-6.22971612e-09j  3.86441367-1.35728300e-05j]]"
-1082.7406680813292j,"[[ 0.13550705+1.65828678e-05j -0.00860941+1.79556949e-09j]
 [-0.00887984+1.79569556e-09j  3.86449345+1.65567704e-05j]]"
-1082.371068945613j,"[[ 0.13543347+1.36640873e-04j -0.00859743+9.44417473e-09j]
 [-0.00886786+9.44426689e-09j  3.8645669 +1.36641628e-04j]]"
-1082.0014698098964j,"[[ 0.13541723+2.04218678e-04j -0.00858751+3.52631329e-09j]
 [-0.00885794+3.52639661e-09j  3.8645831 +2.04211092e-04j]]"
-1081.63187067418j,"[[ 0.13537221+2.72445665e-04j -0.00859633-3.92049204e-09j]
 [-0.00886676-3.92041185e-09j  3.86462811+2.72405099e-04j]]"
-1081.2622715384634j,"[[ 0.13533173+2.13741693e-04j -0.00860263+3.33176311e-09j]
 [-0.00887306+3.33186419e-09j  3.86466868+2.13750710e-04j]]"
-1080.892672402747j,"[[ 0.13537116+3.30977541e-04j -0.00860313+7.71552629e-09j]
 [-0.00887355+7.71566980e-09j  3.86462941+3.30988084e-04j]]"
-1080.5230732670304j,"[[ 0.13529747+4.06722976e-04j -0.00859059+2.23127559e-09j]
 [-0.00886102+2.23136200e-09j  3.86470288+4.06713888e-04j]]"
-1080.1534741313142j,"[[ 0.13532754+5.32129748e-04j -0.00857158-9.29014347e-10j]
 [-0.00884201-9.28920463e-10j  3.86467283+5.32198748e-04j]]"
-1079.7838749955977j,"[[ 0.13538423+5.38172008e-04j -0.00857934+2.93235688e-09j]
 [-0.00884977+2.93244834e-09j  3.86461614+5.38167324e-04j]]"
-1079.4142758598812j,"[[ 0.13544031+6.22762346e-04j -0.00857135+5.37604972e-09j]
 [-0.00884177+5.37611240e-09j  3.86455994+6.22772630e-04j]]"
-1079.0446767241647j,"[[ 0.13553658+5.94609590e-04j -0.00856436+2.56501927e-09j]
 [-0.00883479+2.56507303e-09j  3.86446364+5.94610898e-04j]]"
-1078.6750775884484j,"[[ 0.13556641+6.30274870e-04j -0.00857109-2.98967639e-09j]
 [-0.00884152-2.98961617e-09j  3.86443383+6.30284713e-04j]]"
-1078.3054784527321j,"[[ 0.13559824+7.06976614e-04j -0.00857443-6.59477484e-09j]
 [-0.00884486-6.59469765e-09j  3.86440207+7.06933160e-04j]]"
-1077.9358793170156j,"[[ 0.13565708+7.95914794e-04j -0.00857259+7.91060381e-09j]
 [-0.00884302+7.91066958e-09j  3.86434318+7.95855398e-04j]]"
-1077.5662801812991j,"[[ 0.13578165+8.11063065e-04j -0.00856657+4.24079773e-09j]
 [-0.008837  +4.24084757e-09j  3.86421855+8.11132373e-04j]]"
-1077.1966810455826j,"[[ 0.13581992+7.45595226e-04j -0.00856509+2.89522338e-09j]
 [-0.00883552+2.89528344e-09j  3.86418032+7.45630460e-04j]]"
-1076.8270819098661j,"[[ 0.13574321+7.18723882e-04j -0.00857171+2.68678570e-09j]
 [-0.00884214+2.68687946e-09j  3.86425716+7.18745037e-04j]]"
-1076.4574827741496j,"[[ 0.13584992+7.94385915e-04j -0.00857445-1.58827754e-09j]
 [-0.00884488-1.58820776e-09j  3.86415036+7.94431001e-04j]]"
-1076.0878836384334j,"[[ 0.13592518+8.63793447e-04j -0.0085723 -1.25714943e-08j]
 [-0.00884273-1.25713937e-08j  3.86407522+8.63808235e-04j]]"
-1075.7182845027169j,"[[ 0.13594247+7.49009741e-04j -0.00856308-7.57034191e-09j]
 [-0.00883351-7.57024710e-09j  3.86405791+7.49021602e-04j]]"
-1075.3486853670004j,"[[ 0.13593398+7.17611386e-04j -0.00857126+8.74585573e-10j]
 [-0.00884169+8.74712930e-10j  3.86406653+7.17674504e-04j]]"
-1074.9790862312839j,"[[ 0.13595107+7.53503235e-04j -0.00857582+4.60650478e-10j]
 [-0.00884625+4.60733751e-10j  3.86404926+7.53536905e-04j]]"
-1074.6094870955674j,"[[ 0.13606368+6.91047982e-04j -0.00859611-8.04454178e-09j]
 [-0.00886654-8.04446537e-09j  3.86393662+6.91042393e-04j]]"
-1074.239887959851j,"[[ 0.13615224+6.45343743e-04j -0.00859724-6.27666087e-09j]
 [-0.00886767-6.27656812e-09j  3.86384813+6.45344126e-04j]]"
-1073.8702888241346j,"[[ 0.13621546+5.96002702e-04j -0.00858665+3.44133835e-09j]
 [-0.00885707+3.44141814e-09j  3.86378486+5.96005197e-04j]]"
-1073.500689688418j,"[[ 0.13617527+4.21881917e-04j -0.00859042+6.39377095e-09j]
 [-0.00886085+6.39382712e-09j  3.86382495+4.21849614e-04j]]"
-1073.1310905527016j,"[[ 0.13613403+4.88401514e-04j -0.00859616+6.58435838e-09j]
 [-0.00886659+6.58442935e-09j  3.86386625+4.88401300e-04j]]"
-1072.761491416985j,"[[ 0.13611695+3.38016027e-04j -0.00859767-3.40357125e-09j]
 [-0.0088681 -3.40348380e-09j  3.8638834 +3.37972394e-04j]]"
-1072.3918922812686j,"[[ 0.13610847+2.82292940e-04j -0.00859875-5.41420290e-10j]
 [-0.00886918-5.41374921e-10j  3.86389171+2.82314041e-04j]]"
-1072.0222931455523j,"[[ 0.13613705+3.23924014e-04j -0.00860255+1.52748698e-10j]
 [-0.00887298+1.52773451e-10j  3.86386305+3.24038449e-04j]]"
-1071.6526940098358j,"[[ 0.13610669+2.87816711e-04j -0.00859831+2.66899788e-09j]
 [-0.00886874+2.66905831e-09j  3.86389355+2.87796983e-04j]]"
-1071.2830948741193j,"[[ 0.13604242+3.31618116e-04j -0.00859314+6.72474103e-10j]
 [-0.00886357+6.72589296e-10j  3.86395804+3.31571645e-04j]]"
-1070.913495738403j,"[[ 0.13604744+3.19810574e-04j -0.00861575+2.90212741e-09j]
 [-0.00888618+2.90221519e-09j  3.86395291+3.19886499e-04j]]"
-1070.5438966026866j,"[[ 0.13609541+2.49235229e-04j -0.00861475-8.91501794e-09j]
 [-0.00888518-8.91490954e-09j  3.86390502+2.49244536e-04j]]"
-1070.1742974669703j,"[[ 0.13596438+2.90088010e-04j -0.00861635-3.15280361e-09j]
 [-0.00888678-3.15270331e-09j  3.86403602+2.90091191e-04j]]"
-1069.8046983312538j,"[[ 0.13594739+3.39198888e-04j -0.0086089 +7.41416152e-09j]
 [-0.00887933+7.41428942e-09j  3.86405311+3.39230215e-04j]]"
-1069.4350991955373j,"[[ 0.13595966+3.56137536e-04j -0.00860821+1.15539943e-08j]
 [-0.00887864+1.15541113e-08j  3.8640408 +3.56227840e-04j]]"
-1069.0655000598208j,"[[ 0.13598745+3.14884224e-04j -0.00861523+4.71275782e-09j]
 [-0.00888566+4.71283779e-09j  3.86401287+3.15057336e-04j]]"
-1068.6959009241043j,"[[ 0.1359759 +2.85478009e-04j -0.00861302+3.96021442e-10j]
 [-0.00888345+3.96089186e-10j  3.86402436+2.85586111e-04j]]"
-1068.3263017883878j,"[[ 0.13593889+4.18621527e-04j -0.00860129+6.42747524e-09j]
 [-0.00887172+6.42753932e-09j  3.86406136+4.18673332e-04j]]"
-1067.9567026526715j,"[[ 0.13603941+3.95394199e-04j -0.00860953-1.27102462e-09j]
 [-0.00887996-1.27097942e-09j  3.86396076+3.95432916e-04j]]"
-1067.587103516955j,"[[ 0.13600447+3.02357655e-04j -0.00859442-1.13589500e-09j]
 [-0.00886485-1.13580558e-09j  3.86399588+3.02437021e-04j]]"
-1067.2175043812385j,"[[ 0.13606035+2.59867918e-04j -0.0085813 -1.68483281e-09j]
 [-0.00885173-1.68474168e-09j  3.86394001+2.59914041e-04j]]"
-1066.847905245522j,"[[ 0.13610668+3.51708074e-04j -0.0085947 -1.65611791e-09j]
 [-0.00886513-1.65603087e-09j  3.86389367+3.51751724e-04j]]"
-1066.4783061098055j,"[[ 0.13606053+2.84346457e-04j -0.00859006-7.07755938e-09j]
 [-0.00886049-7.07750365e-09j  3.86393969+2.84441608e-04j]]"
-1066.1087069740893j,"[[ 0.13597265+2.55045676e-04j -0.00858879-5.68849443e-09j]
 [-0.00885922-5.68841872e-09j  3.86402765+2.55087572e-04j]]"
-1065.7391078383728j,"[[ 0.13593367+1.43338601e-04j -0.0085834 +9.73983369e-10j]
 [-0.00885383+9.74089850e-10j  3.86406675+1.43387246e-04j]]"
-1065.3695087026563j,"[[ 0.13592178+1.69406610e-04j -0.0085711 +4.63467295e-09j]
 [-0.00884153+4.63481518e-09j  3.86407878+1.69538653e-04j]]"
-1064.9999095669398j,"[[ 0.1359153 +2.30024883e-04j -0.00856059-2.83861880e-09j]
 [-0.00883101-2.83849480e-09j  3.86408519+2.30219944e-04j]]"
-1064.6303104312233j,"[[ 0.13593898+2.53845103e-04j -0.0085688 -2.61041923e-09j]
 [-0.00883923-2.61032775e-09j  3.86406138+2.53973447e-04j]]"
-1064.2607112955068j,"[[ 0.13585395+1.69278119e-04j -0.0085634 -5.59370474e-09j]
 [-0.00883383-5.59362787e-09j  3.86414635+1.69420984e-04j]]"
-1063.8911121597905j,"[[ 0.13582812+1.13632571e-04j -0.00855947-6.47955612e-09j]
 [-0.0088299 -6.47944167e-09j  3.86417233+1.13846887e-04j]]"
-1063.521513024074j,"[[ 0.13580687+1.79032886e-04j -0.00856046-3.20441457e-09j]
 [-0.00883089-3.20430559e-09j  3.86419356+1.79293800e-04j]]"
-1063.1519138883577j,"[[ 0.13573237+3.34184194e-04j -0.00856047+8.09320099e-10j]
 [-0.0088309 +8.09416029e-10j  3.864268  +3.34457958e-04j]]"
-1062.7823147526412j,"[[ 0.13575664+2.69018805e-04j -0.00856603+2.04954816e-09j]
 [-0.00883646+2.04961584e-09j  3.86424362+2.69299070e-04j]]"
-1062.4127156169247j,"[[ 0.13576544+2.46376750e-04j -0.0085703 +9.22453406e-10j]
 [-0.00884073+9.22493448e-10j  3.86423472+2.46575857e-04j]]"
-1062.0431164812085j,"[[ 0.13579857+2.64095694e-04j -0.00856965-6.86227479e-09j]
 [-0.00884008-6.86221344e-09j  3.86420167+2.64331571e-04j]]"
-1061.673517345492j,"[[ 0.13582754+2.86525524e-04j -0.00856774-7.90037683e-10j]
 [-0.00883817-7.89924441e-10j  3.8641729 +2.86768867e-04j]]"
-1061.3039182097755j,"[[ 0.13580245+3.76358813e-04j -0.0085602 +8.39342278e-10j]
 [-0.00883063+8.39457152e-10j  3.864198  +3.76598044e-04j]]"
-1060.934319074059j,"[[ 0.13581368+3.68499152e-04j -0.00856393+2.03562710e-09j]
 [-0.00883436+2.03567110e-09j  3.86418649+3.68790823e-04j]]"
-1060.5647199383425j,"[[ 0.13584497+4.16972176e-04j -0.00857266-1.07649553e-09j]
 [-0.00884309-1.07641689e-09j  3.86415534+4.17155707e-04j]]"
-1060.195120802626j,"[[ 0.13586218+2.59424944e-04j -0.00857796+2.01797362e-09j]
 [-0.00884839+2.01807154e-09j  3.8641382 +2.59628313e-04j]]"
-1059.8255216669097j,"[[ 0.13588519+2.71087661e-04j -0.00854986+9.80339552e-09j]
 [-0.00882029+9.80351454e-09j  3.86411527+2.71434726e-04j]]"
-1059.4559225311932j,"[[ 0.1358713 +3.38653585e-04j -0.00855139+4.97912205e-09j]
 [-0.00882182+4.97922442e-09j  3.8641291 +3.39048255e-04j]]"
-1059.0863233954767j,"[[ 0.13584976+3.34767890e-04j -0.00855549+2.19942730e-09j]
 [-0.00882592+2.19951981e-09j  3.8641506 +3.35151303e-04j]]"
-1058.7167242597602j,"[[ 0.13580997+3.69212313e-04j -0.00856621+2.73875558e-09j]
 [-0.00883664+2.73875426e-09j  3.86419002+3.69567791e-04j]]"
-1058.3471251240437j,"[[ 0.13583087+3.15411525e-04j -0.00856393-2.46019698e-09j]
 [-0.00883436-2.46018214e-09j  3.86416919+3.15691896e-04j]]"
-1057.9775259883274j,"[[ 0.13582569+3.95214675e-04j -0.00856179-4.41109276e-09j]
 [-0.00883222-4.41106631e-09j  3.86417441+3.95502274e-04j]]"
-1057.607926852611j,"[[ 0.13575184+2.98499368e-04j -0.00856697+2.13944839e-09j]
 [-0.0088374 +2.13949366e-09j  3.86424834+2.98819957e-04j]]"
-1057.2383277168944j,"[[ 0.13567604+3.61708790e-04j -0.00857246+7.10429072e-09j]
 [-0.00884289+7.10432568e-09j  3.8643241 +3.61980198e-04j]]"
-1056.868728581178j,"[[ 0.13566438+4.48459425e-04j -0.00858286+8.69648325e-09j]
 [-0.00885329+8.69651024e-09j  3.86433573+4.48742412e-04j]]"
-1056.4991294454614j,"[[ 0.13574135+4.50526996e-04j -0.00857497-6.09587993e-09j]
 [-0.0088454 -6.09588339e-09j  3.86425863+4.50863945e-04j]]"
-1056.129530309745j,"[[ 0.13569884+4.86636672e-04j -0.00857021+1.05470702e-10j]
 [-0.00884064+1.05502898e-10j  3.86430129+4.86866385e-04j]]"
-1055.7599311740287j,"[[ 0.13579586+4.87134183e-04j -0.00856255-4.57088006e-09j]
 [-0.00883298-4.57083021e-09j  3.86420434+4.87306254e-04j]]"
-1055.3903320383124j,"[[ 0.13576486+5.54626703e-04j -0.00856961-1.43612801e-10j]
 [-0.00884004-1.43569676e-10j  3.86423531+5.54919999e-04j]]"
-1055.020732902596j,"[[ 0.13588043+6.55921523e-04j -0.00857162-2.15462027e-09j]
 [-0.00884205-2.15459871e-09j  3.86411965+6.56245244e-04j]]"
-1054.6511337668794j,"[[ 0.13596152+5.10948595e-04j -0.00856538+1.76921596e-09j]
 [-0.00883581+1.76920152e-09j  3.86403843+5.11220221e-04j]]"
-1054.281534631163j,"[[ 0.13600859+6.11347109e-04j -0.00856075-1.94178900e-09j]
 [-0.00883118-1.94178697e-09j  3.86399142+6.11517588e-04j]]"
-1053.9119354954466j,"[[ 0.13597865+5.74013291e-04j -0.00855495-5.72176875e-09j]
 [-0.00882538-5.72174619e-09j  3.86402144+5.74230793e-04j]]"
-1053.5423363597301j,"[[ 0.13602692+5.88136451e-04j -0.00858029-1.06278865e-08j]
 [-0.00885072-1.06278299e-08j  3.8639733 +5.88341730e-04j]]"
-1053.1727372240136j,"[[ 0.1361048 +6.26756667e-04j -0.00857839-7.51930365e-09j]
 [-0.00884881-7.51928981e-09j  3.86389525+6.26957254e-04j]]"
-1052.8031380882971j,"[[ 0.13607622+5.10891501e-04j -0.0085671 +2.16328074e-09j]
 [-0.00883753+2.16331306e-09j  3.86392391+5.11174936e-04j]]"
-1052.4335389525806j,"[[ 0.13610361+5.03422087e-04j -0.00856338+2.68510662e-09j]
 [-0.0088338 +2.68512646e-09j  3.86389647+5.03655422e-04j]]"
-1052.0639398168641j,"[[ 0.13604195+4.45711695e-04j -0.00855474+4.45514235e-09j]
 [-0.00882517+4.45518848e-09j  3.86395823+4.45998235e-04j]]"
-1051.6943406811479j,"[[ 0.13606104+4.66566101e-04j -0.00855954-2.03543417e-09j]
 [-0.00882997-2.03539692e-09j  3.8639391 +4.66817011e-04j]]"
-1051.3247415454314j,"[[ 0.13607834+6.21239397e-04j -0.00856387+1.12210029e-09j]
 [-0.0088343 +1.12216907e-09j  3.86392193+6.21511302e-04j]]"
-1050.9551424097149j,"[[ 0.1361368 +5.95929387e-04j -0.00856109-7.48431209e-09j]
 [-0.00883152-7.48427865e-09j  3.86386333+5.96100688e-04j]]"
-1050.5855432739984j,"[[ 0.13630428+4.99066748e-04j -0.00853816+4.35501410e-09j]
 [-0.00880859+4.35507580e-09j  3.86369596+4.99343643e-04j]]"
-1050.2159441382819j,"[[ 0.13641302+4.01989011e-04j -0.00853676+2.92598607e-09j]
 [-0.00880719+2.92600120e-09j  3.86358704+4.02279897e-04j]]"
-1049.8463450025656j,"[[ 0.13649241+3.03129304e-04j -0.00854509+7.56589526e-09j]
 [-0.00881552+7.56592308e-09j  3.8635077 +3.03436259e-04j]]"
