iw_n,Sigma_iw_n
-1103.0686205457337j,"[[ 3.48006604e-02-2.37682727e-04j  1.49219772e-04-1.27387330e-08j]
 [-2.98480892e-04-1.27386690e-08j  3.96519950e+00-2.37309382e-04j]]"
-1102.6990214100174j,"[[ 3.48408399e-02-2.55827952e-04j  1.83141181e-04-2.94113313e-10j]
 [-2.64559472e-04-2.94130449e-10j  3.96515912e+00-2.55470063e-04j]]"
-1102.329422274301j,"[[ 3.48556879e-02-2.70016435e-04j  1.48640007e-04-1.77724682e-09j]
 [-2.99060637e-04-1.77719836e-09j  3.96514443e+00-2.69710288e-04j]]"
-1101.9598231385844j,"[[ 3.48391663e-02-4.38659497e-04j  1.37006478e-04+5.22951506e-09j]
 [-3.10694034e-04+5.22952164e-09j  3.96516085e+00-4.38255421e-04j]]"
-1101.5902240028681j,"[[ 3.47308473e-02-4.80627632e-04j  1.61294741e-04+1.13117210e-08j]
 [-2.86405740e-04+1.13117047e-08j  3.96526911e+00-4.80205811e-04j]]"
-1101.2206248671516j,"[[ 3.46491944e-02-4.73292161e-04j  1.46523208e-04+1.71983296e-08j]
 [-3.01177284e-04+1.71982802e-08j  3.96535069e+00-4.72923857e-04j]]"
-1100.8510257314351j,"[[ 3.46172880e-02-3.37037890e-04j  1.86348305e-04+1.57323327e-08j]
 [-2.61352302e-04+1.57322166e-08j  3.96538243e+00-3.36689524e-04j]]"
-1100.4814265957189j,"[[ 3.46613649e-02-2.31337936e-04j  1.95156532e-04-3.70871625e-09j]
 [-2.52544164e-04-3.70888408e-09j  3.96533822e+00-2.31167131e-04j]]"
-1100.1118274600024j,"[[ 3.46940098e-02-2.95698595e-04j  2.04401813e-04+3.88356622e-09j]
 [-2.43298835e-04+3.88342360e-09j  3.96530564e+00-2.95437396e-04j]]"
-1099.7422283242859j,"[[ 3.46357145e-02-3.00472772e-04j  2.40799785e-04+8.33075716e-10j]
 [-2.06900863e-04+8.32916036e-10j  3.96536389e+00-3.00320669e-04j]]"
-1099.3726291885694j,"[[ 3.46496739e-02-2.55163865e-04j  2.43167736e-04+5.22320534e-09j]
 [-2.04532952e-04+5.22300905e-09j  3.96534984e+00-2.55160733e-04j]]"
-1099.0030300528529j,"[[ 3.46621501e-02-2.94462307e-04j  2.69848332e-04+1.09458422e-08j]
 [-1.77852328e-04+1.09456784e-08j  3.96533745e+00-2.94498160e-04j]]"
-1098.6334309171366j,"[[ 3.46769771e-02-1.62962170e-04j  2.95290384e-04-6.99965273e-09j]
 [-1.52410388e-04-6.99985875e-09j  3.96532252e+00-1.63151117e-04j]]"
-1098.26383178142j,"[[ 3.47426968e-02-1.73654259e-04j  2.96180185e-04-8.96635581e-09j]
 [-1.51520582e-04-8.96649378e-09j  3.96525696e+00-1.73850518e-04j]]"
-1097.8942326457036j,"[[ 3.47680234e-02-1.90550040e-04j  3.12063067e-04-1.01748068e-08j]
 [-1.35637689e-04-1.01749288e-08j  3.96523168e+00-1.90765224e-04j]]"
-1097.524633509987j,"[[ 3.48392710e-02-2.22870738e-04j  3.02851254e-04-4.90493638e-09j]
 [-1.44849480e-04-4.90504307e-09j  3.96516047e+00-2.23222143e-04j]]"
-1097.1550343742706j,"[[ 3.48855637e-02-2.40279374e-04j  2.77804961e-04-9.17243580e-09j]
 [-1.69895762e-04-9.17250589e-09j  3.96511426e+00-2.40679494e-04j]]"
-1096.785435238554j,"[[ 3.48762328e-02-2.89913709e-04j  2.95249991e-04-8.20518306e-09j]
 [-1.52450696e-04-8.20525266e-09j  3.96512360e+00-2.90278822e-04j]]"
-1096.4158361028378j,"[[ 3.48281869e-02-3.28071074e-04j  3.12457011e-04-1.25916201e-08j]
 [-1.35243649e-04-1.25916133e-08j  3.96517183e+00-3.28494703e-04j]]"
-1096.0462369671213j,"[[ 3.48907594e-02-3.01678885e-04j  3.22947242e-04-2.21347872e-09j]
 [-1.24753443e-04-2.21348477e-09j  3.96510922e+00-3.02075749e-04j]]"
-1095.6766378314048j,"[[ 3.48826566e-02-3.51995108e-04j  3.19724018e-04+1.32808809e-08j]
 [-1.27976630e-04+1.32808888e-08j  3.96511736e+00-3.52426126e-04j]]"
-1095.3070386956883j,"[[ 3.48678501e-02-3.79449524e-04j  3.00863501e-04+6.83395346e-09j]
 [-1.46837129e-04+6.83404062e-09j  3.96513236e+00-3.79924170e-04j]]"
-1094.9374395599718j,"[[ 3.48809342e-02-4.51592498e-04j  3.04817420e-04+4.66928087e-09j]
 [-1.42883155e-04+4.66941148e-09j  3.96511938e+00-4.51946202e-04j]]"
-1094.5678404242556j,"[[ 3.47970200e-02-4.91449172e-04j  2.82223177e-04-5.26861170e-09j]
 [-1.65477369e-04-5.26843391e-09j  3.96520341e+00-4.91832561e-04j]]"
-1094.198241288539j,"[[ 3.47951614e-02-4.62027897e-04j  2.74398622e-04+4.85403530e-09j]
 [-1.73301952e-04+4.85421117e-09j  3.96520527e+00-4.62192452e-04j]]"
-1093.8286421528228j,"[[ 3.47696261e-02-4.92765167e-04j  2.56338498e-04+1.00790342e-08j]
 [-1.91362055e-04+1.00791944e-08j  3.96523076e+00-4.92903344e-04j]]"
-1093.4590430171063j,"[[ 3.47560526e-02-4.60694549e-04j  2.72013437e-04+1.35553110e-08j]
 [-1.75687146e-04+1.35554608e-08j  3.96524431e+00-4.60859526e-04j]]"
-1093.0894438813898j,"[[ 3.47445076e-02-5.83939583e-04j  2.70330924e-04+1.56084164e-08j]
 [-1.77369562e-04+1.56086004e-08j  3.96525594e+00-5.83994688e-04j]]"
-1092.7198447456733j,"[[ 3.46443138e-02-5.23365614e-04j  2.54118450e-04-1.73101454e-10j]
 [-1.93582090e-04-1.72932088e-10j  3.96535610e+00-5.23384857e-04j]]"
-1092.350245609957j,"[[ 3.46214505e-02-4.39855472e-04j  2.40142700e-04+1.51022403e-09j]
 [-2.07557913e-04+1.51046245e-09j  3.96537913e+00-4.39668827e-04j]]"
-1091.9806464742405j,"[[ 3.46214020e-02-5.27610865e-04j  2.56480703e-04-4.33948887e-11j]
 [-1.91219842e-04-4.31723930e-11j  3.96537914e+00-5.27367193e-04j]]"
-1091.611047338524j,"[[ 3.45607303e-02-5.03772869e-04j  2.21386213e-04-7.12722221e-09j]
 [-2.26314355e-04-7.12710108e-09j  3.96543957e+00-5.03525232e-04j]]"
-1091.2414482028075j,"[[ 3.45597568e-02-4.18999108e-04j  2.02786271e-04-9.23060632e-09j]
 [-2.44914371e-04-9.23046962e-09j  3.96544058e+00-4.18685998e-04j]]"
-1090.871849067091j,"[[ 3.45187852e-02-3.71597301e-04j  1.96164433e-04-1.02802219e-08j]
 [-2.51536252e-04-1.02801314e-08j  3.96548144e+00-3.71170183e-04j]]"
-1090.5022499313748j,"[[ 3.44948209e-02-3.19913206e-04j  1.74255744e-04-9.22402871e-09j]
 [-2.73444988e-04-9.22395643e-09j  3.96550536e+00-3.19498717e-04j]]"
-1090.1326507956583j,"[[ 3.45312834e-02-2.45300591e-04j  1.64519576e-04-1.74561356e-09j]
 [-2.83181221e-04-1.74554966e-09j  3.96546887e+00-2.44892178e-04j]]"
-1089.7630516599418j,"[[ 3.45142675e-02-3.16861290e-04j  1.52080286e-04+1.78618821e-09j]
 [-2.95620457e-04+1.78622267e-09j  3.96548582e+00-3.16416396e-04j]]"
-1089.3934525242253j,"[[ 3.44691449e-02-2.50412497e-04j  1.67672908e-04-1.68250846e-08j]
 [-2.80027893e-04-1.68250511e-08j  3.96553094e+00-2.50015775e-04j]]"
-1089.0238533885088j,"[[ 3.45268458e-02-2.11811161e-04j  1.17856626e-04-9.34034102e-09j]
 [-3.29844211e-04-9.34034966e-09j  3.96547314e+00-2.11309732e-04j]]"
-1088.6542542527923j,"[[ 3.45391752e-02-2.19103182e-04j  9.46835628e-05-4.18869234e-09j]
 [-3.53017272e-04-4.18876469e-09j  3.96546065e+00-2.18714611e-04j]]"
-1088.284655117076j,"[[ 3.45323590e-02-1.75855077e-04j  5.37655954e-05+3.86645520e-09j]
 [-3.93935279e-04+3.86634666e-09j  3.96546738e+00-1.75497221e-04j]]"
-1087.9150559813595j,"[[ 3.45663216e-02-1.29550769e-04j  5.21059294e-05+1.46285196e-08j]
 [-3.95594987e-04+1.46283542e-08j  3.96543328e+00-1.29228687e-04j]]"
-1087.545456845643j,"[[ 3.46676307e-02-1.55538163e-04j  6.84396351e-05+8.13679403e-09j]
 [-3.79261263e-04+8.13667631e-09j  3.96533208e+00-1.55425622e-04j]]"
-1087.1758577099265j,"[[ 3.46395927e-02-1.36074279e-04j  2.70279091e-05+8.66948839e-09j]
 [-4.20673010e-04+8.66940991e-09j  3.96536022e+00-1.35917173e-04j]]"
-1086.80625857421j,"[[ 3.46547475e-02-1.12255474e-04j  1.71503203e-05+3.73162405e-09j]
 [-4.30550622e-04+3.73149981e-09j  3.96534495e+00-1.12188980e-04j]]"
-1086.4366594384937j,"[[ 3.46803777e-02-1.29660907e-04j -3.60881434e-05+8.39067842e-09j]
 [-4.83789075e-04+8.39055867e-09j  3.96531933e+00-1.29631095e-04j]]"
-1086.0670603027775j,"[[ 3.46758438e-02-1.51332897e-04j -4.91418612e-05+2.65624349e-09j]
 [-4.96842779e-04+2.65610312e-09j  3.96532382e+00-1.51388302e-04j]]"
-1085.697461167061j,"[[ 3.46649042e-02-1.07298847e-04j -4.86004902e-05+7.53726603e-11j]
 [-4.96301449e-04+7.52350232e-11j  3.96533476e+00-1.07501415e-04j]]"
-1085.3278620313445j,"[[ 3.46186263e-02-6.29104477e-05j -4.20571954e-05-1.26468251e-09j]
 [-4.89758195e-04-1.26473052e-09j  3.96538126e+00-6.31521907e-05j]]"
-1084.958262895628j,"[[ 3.46835683e-02-8.58218407e-05j -5.01319711e-05-8.21494199e-09j]
 [-4.97832956e-04-8.21498096e-09j  3.96531634e+00-8.60227290e-05j]]"
-1084.5886637599115j,"[[ 3.47264042e-02-1.95334292e-06j -4.93624473e-05-7.36728203e-09j]
 [-4.97063505e-04-7.36729545e-09j  3.96527356e+00-2.12759733e-06j]]"
-1084.2190646241952j,"[[ 3.48075387e-02+1.77126733e-05j -4.72769078e-05-5.39406387e-09j]
 [-4.94977986e-04-5.39400817e-09j  3.96519260e+00+1.74782974e-05j]]"
-1083.8494654884787j,"[[ 3.49092416e-02-2.22037499e-05j -6.90492284e-05+4.38610838e-10j]
 [-5.16750277e-04+4.38631242e-10j  3.96509081e+00-2.23837962e-05j]]"
-1083.4798663527622j,"[[ 3.49158492e-02-9.90121300e-05j -6.23925471e-05-9.22795469e-09j]
 [-5.10093536e-04-9.22787853e-09j  3.96508433e+00-9.92735672e-05j]]"
-1083.1102672170457j,"[[ 3.49045104e-02-1.46101411e-04j -3.82743398e-05-7.41804393e-10j]
 [-4.85975294e-04-7.41691506e-10j  3.96509576e+00-1.46196662e-04j]]"
-1082.7406680813292j,"[[ 3.49636702e-02-1.27367789e-04j -4.65602025e-05-5.50723221e-09j]
 [-4.94261176e-04-5.50708725e-09j  3.96503668e+00-1.27394226e-04j]]"
-1082.371068945613j,"[[ 3.49712894e-02-2.23657587e-04j -5.94977858e-05-4.71078466e-09j]
 [-5.07198684e-04-4.71065539e-09j  3.96502902e+00-2.23686405e-04j]]"
-1082.0014698098964j,"[[ 3.49728097e-02-3.11203307e-04j -6.01920613e-05+1.08868851e-08j]
 [-5.07892891e-04+1.08870587e-08j  3.96502761e+00-3.11077388e-04j]]"
-1081.63187067418j,"[[ 3.48837188e-02-3.45724561e-04j -2.80053824e-05+5.93684492e-09j]
 [-4.75706188e-04+5.93697535e-09j  3.96511660e+00-3.45629946e-04j]]"
-1081.2622715384634j,"[[ 3.48900086e-02-3.38629584e-04j -6.12206236e-05+1.67242355e-08j]
 [-5.08921440e-04+1.67243829e-08j  3.96511035e+00-3.38367098e-04j]]"
-1080.892672402747j,"[[ 3.48404972e-02-3.67387306e-04j -6.70206052e-05+1.34196978e-08j]
 [-5.14721402e-04+1.34197978e-08j  3.96515975e+00-3.67050645e-04j]]"
-1080.5230732670304j,"[[ 3.48167526e-02-3.30025908e-04j -8.37386557e-05+1.56605802e-09j]
 [-5.31439487e-04+1.56610338e-09j  3.96518336e+00-3.29697577e-04j]]"
-1080.1534741313142j,"[[ 3.48662658e-02-2.27398538e-04j -8.86006761e-05-4.18283828e-09j]
 [-5.36301597e-04-4.18274452e-09j  3.96513396e+00-2.26974691e-04j]]"
-1079.7838749955977j,"[[ 3.49627131e-02-2.53288074e-04j -6.48998981e-05-3.26851389e-09j]
 [-5.12600801e-04-3.26846449e-09j  3.96503741e+00-2.52867318e-04j]]"
-1079.4142758598812j,"[[ 3.50005634e-02-3.02428751e-04j -6.75257042e-05-6.87216366e-09j]
 [-5.15226571e-04-6.87212915e-09j  3.96499952e+00-3.01957624e-04j]]"
-1079.0446767241647j,"[[ 3.50492249e-02-4.13581177e-04j -6.40004128e-05-1.25309899e-08j]
 [-5.11701191e-04-1.25310546e-08j  3.96495062e+00-4.12990852e-04j]]"
-1078.6750775884484j,"[[ 3.49588108e-02-5.35870330e-04j -4.21773787e-05+4.33638492e-09j]
 [-4.89878060e-04+4.33628243e-09j  3.96504094e+00-5.35365751e-04j]]"
-1078.3054784527321j,"[[ 3.49227972e-02-5.37834596e-04j -4.36878625e-05-7.37216612e-10j]
 [-4.91388546e-04-7.37277161e-10j  3.96507706e+00-5.37490696e-04j]]"
-1077.9358793170156j,"[[ 3.49059769e-02-5.80855909e-04j -4.56821221e-05-3.56682126e-09j]
 [-4.93382774e-04-3.56691874e-09j  3.96509379e+00-5.80483678e-04j]]"
-1077.5662801812991j,"[[ 3.49571325e-02-6.68626239e-04j -2.82639117e-05-1.74533320e-08j]
 [-4.75964495e-04-1.74534201e-08j  3.96504266e+00-6.68263968e-04j]]"
-1077.1966810455826j,"[[ 3.48351315e-02-6.99329220e-04j -1.86089399e-05-1.63121923e-08j]
 [-4.66309502e-04-1.63123186e-08j  3.96516457e+00-6.98853757e-04j]]"
-1076.8270819098661j,"[[ 3.47450968e-02-7.46802238e-04j -2.59421216e-06-5.58665359e-09j]
 [-4.50294739e-04-5.58683804e-09j  3.96525446e+00-7.46455462e-04j]]"
-1076.4574827741496j,"[[ 3.46450070e-02-7.86449024e-04j  6.18615970e-06+1.05406552e-08j]
 [-4.41514338e-04+1.05404370e-08j  3.96535447e+00-7.86345878e-04j]]"
-1076.0878836384334j,"[[ 3.46011319e-02-6.75497967e-04j  7.18550394e-07+2.85452682e-08j]
 [-4.46982044e-04+2.85450640e-08j  3.96539838e+00-6.75410264e-04j]]"
-1075.7182845027169j,"[[ 3.45579436e-02-6.59500974e-04j  8.73273601e-07+1.39659118e-08j]
 [-4.46827339e-04+1.39657356e-08j  3.96544163e+00-6.59536701e-04j]]"
-1075.3486853670004j,"[[ 3.44458423e-02-6.85923053e-04j -4.36320649e-06+1.15466756e-08j]
 [-4.52063801e-04+1.15465492e-08j  3.96555385e+00-6.85893716e-04j]]"
-1074.9790862312839j,"[[ 3.44449883e-02-5.88919176e-04j  5.28889772e-06-8.75514587e-10j]
 [-4.42411782e-04-8.75650785e-10j  3.96555468e+00-5.88907237e-04j]]"
-1074.6094870955674j,"[[ 3.43716675e-02-5.18564447e-04j  3.01019616e-05-3.62127500e-09j]
 [-4.17598781e-04-3.62146073e-09j  3.96562789e+00-5.18684103e-04j]]"
-1074.239887959851j,"[[ 3.43944255e-02-4.30685978e-04j  3.36811158e-05+1.04704912e-08j]
 [-4.14019704e-04+1.04703619e-08j  3.96560526e+00-4.30856548e-04j]]"
-1073.8702888241346j,"[[ 3.44670198e-02-4.42060113e-04j  1.34036469e-05+7.38672482e-09j]
 [-4.34297167e-04+7.38658728e-09j  3.96553265e+00-4.42286202e-04j]]"
-1073.500689688418j,"[[ 3.44528851e-02-4.56756050e-04j  1.31473611e-05-3.28897578e-09j]
 [-4.34553445e-04-3.28908588e-09j  3.96554685e+00-4.56984531e-04j]]"
-1073.1310905527016j,"[[ 3.44155482e-02-4.54152069e-04j  5.20825610e-06-4.46584542e-09j]
 [-4.42492557e-04-4.46592074e-09j  3.96558427e+00-4.54391061e-04j]]"
-1072.761491416985j,"[[ 3.43775802e-02-4.68914904e-04j  7.35877080e-05-1.50813332e-09j]
 [-3.74113097e-04-1.50820071e-09j  3.96562226e+00-4.69200653e-04j]]"
-1072.3918922812686j,"[[ 3.43362878e-02-3.96576278e-04j  7.63986219e-05-1.95858454e-08j]
 [-3.71302247e-04-1.95858061e-08j  3.96566380e+00-3.96939400e-04j]]"
-1072.0222931455523j,"[[ 3.43364882e-02-3.03164369e-04j  8.69084112e-05-1.71799407e-08j]
 [-3.60792540e-04-1.71799128e-08j  3.96566358e+00-3.03330399e-04j]]"
-1071.6526940098358j,"[[ 3.43227661e-02-3.06601085e-04j  1.29584437e-04-1.25805138e-08j]
 [-3.18116516e-04-1.25804725e-08j  3.96567733e+00-3.06762866e-04j]]"
-1071.2830948741193j,"[[ 3.43644940e-02-2.25012076e-04j  1.05381162e-04-1.04449982e-08j]
 [-3.42319863e-04-1.04449728e-08j  3.96563557e+00-2.25121533e-04j]]"
-1070.913495738403j,"[[ 3.44086873e-02-1.67154800e-04j  1.16459137e-04+8.57719744e-09j]
 [-3.31241940e-04+8.57722500e-09j  3.96559138e+00-1.67243294e-04j]]"
-1070.5438966026866j,"[[ 3.44652063e-02-1.45057071e-04j  1.01299393e-04+5.95849484e-09j]
 [-3.46401707e-04+5.95855977e-09j  3.96553495e+00-1.45294953e-04j]]"
-1070.1742974669703j,"[[ 3.44394987e-02-1.62054054e-04j  1.25886588e-04+4.65938971e-09j]
 [-3.21814503e-04+4.65948349e-09j  3.96556073e+00-1.62098429e-04j]]"
-1069.8046983312538j,"[[ 3.44477255e-02-2.54373633e-04j  1.25431110e-04-5.40946020e-09j]
 [-3.22269907e-04-5.40935647e-09j  3.96555252e+00-2.54366396e-04j]]"
-1069.4350991955373j,"[[ 3.43792681e-02-2.14263207e-04j  1.52823439e-04+4.38934184e-09j]
 [-2.94877617e-04+4.38945022e-09j  3.96562099e+00-2.14120108e-04j]]"
-1069.0655000598208j,"[[ 3.44206379e-02-7.80856544e-05j  1.73787361e-04+1.10329511e-08j]
 [-2.73913813e-04+1.10330101e-08j  3.96557950e+00-7.79361364e-05j]]"
-1068.6959009241043j,"[[ 3.44708225e-02-1.28246432e-04j  1.59321220e-04+2.02500790e-08j]
 [-2.88379916e-04+2.02500965e-08j  3.96552922e+00-1.28219815e-04j]]"
-1068.3263017883878j,"[[ 3.45248187e-02-1.26941946e-04j  1.59978343e-04+1.77386220e-08j]
 [-2.87722799e-04+1.77387165e-08j  3.96547541e+00-1.26776730e-04j]]"
-1067.9567026526715j,"[[ 3.44905760e-02-1.30226417e-04j  1.68853368e-04-7.71221485e-09j]
 [-2.78847775e-04-7.71214328e-09j  3.96550960e+00-1.29919864e-04j]]"
-1067.587103516955j,"[[ 3.44902339e-02-1.11810863e-04j  1.87449054e-04-7.34075145e-09j]
 [-2.60252109e-04-7.34066914e-09j  3.96550996e+00-1.11421034e-04j]]"
-1067.2175043812385j,"[[ 3.44512131e-02-7.53356019e-05j  1.91333091e-04+3.14850704e-09j]
 [-2.56368107e-04+3.14854775e-09j  3.96554889e+00-7.49527214e-05j]]"
-1066.847905245522j,"[[ 3.45052968e-02-3.20463664e-06j  1.81856371e-04+4.47143437e-09j]
 [-2.65844891e-04+4.47139971e-09j  3.96549462e+00-2.80139102e-06j]]"
-1066.4783061098055j,"[[ 3.45707255e-02+6.35843339e-05j  1.91280284e-04-3.70696485e-09j]
 [-2.56421039e-04-3.70697099e-09j  3.96542926e+00+6.39967591e-05j]]"
-1066.1087069740893j,"[[ 3.46646480e-02+4.87385687e-05j  1.85284403e-04-1.69775699e-09j]
 [-2.62416912e-04-1.69778233e-09j  3.96533529e+00+4.92881761e-05j]]"
-1065.7391078383728j,"[[ 3.46890754e-02-6.60670216e-05j  2.21634397e-04-1.39530432e-08j]
 [-2.26066825e-04-1.39531447e-08j  3.96531069e+00-6.55066478e-05j]]"
-1065.3695087026563j,"[[ 3.46835507e-02-6.46490607e-05j  1.96300308e-04-1.92665095e-08j]
 [-2.51400919e-04-1.92666850e-08j  3.96531603e+00-6.41800571e-05j]]"
-1064.9999095669398j,"[[ 3.46836461e-02-1.07247435e-04j  1.74676393e-04-4.96583976e-09j]
 [-2.73024803e-04-4.96604963e-09j  3.96531586e+00-1.06802247e-04j]]"
-1064.6303104312233j,"[[ 3.47407996e-02-1.50230635e-04j  1.59817827e-04-9.18176366e-09j]
 [-2.87883337e-04-9.18196851e-09j  3.96525871e+00-1.50010430e-04j]]"
-1064.2607112955068j,"[[ 3.47017664e-02-2.12354558e-04j  1.73656254e-04+1.44411549e-09j]
 [-2.74044862e-04+1.44388945e-09j  3.96529770e+00-2.12072988e-04j]]"
-1063.8911121597905j,"[[ 3.46453520e-02-2.32067928e-04j  2.11978184e-04+4.67916272e-09j]
 [-2.35722920e-04+4.67891878e-09j  3.96535407e+00-2.31834596e-04j]]"
-1063.521513024074j,"[[ 3.45830122e-02-2.28560502e-04j  1.70651512e-04+1.65353584e-09j]
 [-2.77049600e-04+1.65325650e-09j  3.96541632e+00-2.28489109e-04j]]"
-1063.1519138883577j,"[[ 3.45099009e-02-2.45793425e-04j  1.72390191e-04+2.09689033e-09j]
 [-2.75310911e-04+2.09663969e-09j  3.96548950e+00-2.45806292e-04j]]"
-1062.7823147526412j,"[[ 3.44953304e-02-1.36963681e-04j  1.74960893e-04-3.77780602e-09j]
 [-2.72740305e-04-3.77807860e-09j  3.96550402e+00-1.37135117e-04j]]"
-1062.4127156169247j,"[[ 3.45389129e-02-1.14861883e-04j  2.17362142e-04-5.17399951e-09j]
 [-2.30339079e-04-5.17423983e-09j  3.96546052e+00-1.14980547e-04j]]"
-1062.0431164812085j,"[[ 3.45424061e-02-1.05352522e-04j  2.04474434e-04+4.31552821e-10j]
 [-2.43226800e-04+4.31280681e-10j  3.96545695e+00-1.05538785e-04j]]"
-1061.673517345492j,"[[ 3.45991202e-02-5.23020713e-05j  2.00668215e-04+2.56659210e-08j]
 [-2.47033067e-04+2.56656496e-08j  3.96540023e+00-5.27020884e-05j]]"
-1061.3039182097755j,"[[ 3.45534226e-02-9.93351086e-05j  2.16190922e-04+2.13935514e-08j]
 [-2.31510324e-04+2.13933773e-08j  3.96544616e+00-9.98615913e-05j]]"
-1060.934319074059j,"[[ 3.46060080e-02-3.93704931e-06j  1.92604931e-04+7.26603228e-09j]
 [-2.55096401e-04+7.26588286e-09j  3.96539364e+00-4.42349983e-06j]]"
-1060.5647199383425j,"[[ 3.46114622e-02-6.86686235e-06j  1.74466745e-04-2.02115955e-09j]
 [-2.73234589e-04-2.02121032e-09j  3.96538842e+00-7.32553826e-06j]]"
-1060.195120802626j,"[[ 3.45800176e-02+1.31024058e-06j  1.84465191e-04-1.24485853e-08j]
 [-2.63236154e-04-1.24486465e-08j  3.96541984e+00+9.48696197e-07j]]"
-1059.8255216669097j,"[[ 3.46346866e-02-2.43333693e-05j  1.89409381e-04-1.18270967e-08j]
 [-2.58291947e-04-1.18271999e-08j  3.96536507e+00-2.47686096e-05j]]"
-1059.4559225311932j,"[[ 3.46286837e-02+9.89472715e-05j  1.54589428e-04-1.25319717e-09j]
 [-2.93112008e-04-1.25323999e-09j  3.96537121e+00+9.83744178e-05j]]"
-1059.0863233954767j,"[[ 3.47369585e-02+8.85882653e-05j  1.71415812e-04+1.46148495e-08j]
 [-2.76285620e-04+1.46148470e-08j  3.96526303e+00+8.81320602e-05j]]"
-1058.7167242597602j,"[[ 3.47559427e-02+3.50101059e-05j  1.66074232e-04-1.69993905e-09j]
 [-2.81627159e-04-1.69987197e-09j  3.96524421e+00+3.45216117e-05j]]"
-1058.3471251240437j,"[[ 3.47546080e-02+8.95728954e-06j  1.63198520e-04-2.67186100e-09j]
 [-2.84502853e-04-2.67173944e-09j  3.96524568e+00+8.61610511e-06j]]"
-1057.9775259883274j,"[[ 3.47843368e-02+1.63764032e-05j  1.48621604e-04-1.25756176e-08j]
 [-2.99079780e-04-1.25755054e-08j  3.96521593e+00+1.61404134e-05j]]"
-1057.607926852611j,"[[ 3.47926038e-02+3.94692297e-05j  1.59825256e-04-2.31765842e-08j]
 [-2.87876152e-04-2.31764917e-08j  3.96520761e+00+3.92347436e-05j]]"
-1057.2383277168944j,"[[ 3.48879418e-02+2.35531866e-06j  1.75641952e-04-2.97096728e-09j]
 [-2.72059429e-04-2.97080838e-09j  3.96511243e+00+2.24479072e-06j]]"
-1056.868728581178j,"[[ 3.50164183e-02-3.85454096e-05j  1.34995394e-04+4.15006245e-09j]
 [-3.12705956e-04+4.15020925e-09j  3.96498393e+00-3.86100651e-05j]]"
