iw_n,Sigma_iw_n
-651.04887756452j,"[[ 1.02941955+4.14907678e-03j -0.55375075-9.61799324e-08j]
 [-0.55421462-9.61799574e-08j  2.97058042+4.14921106e-03j]]"
-650.6792784288036j,"[[ 1.02940738+4.20264268e-03j -0.5537994 -9.68517172e-08j]
 [-0.55426327-9.68516709e-08j  2.97059269+4.20278491e-03j]]"
-650.3096792930872j,"[[ 1.02936711+4.22507084e-03j -0.55380239-1.01043563e-07j]
 [-0.55426626-1.01043470e-07j  2.97063302+4.22519919e-03j]]"
-649.9400801573707j,"[[ 1.02941942+4.23956194e-03j -0.55380442-1.07176487e-07j]
 [-0.5542683 -1.07176401e-07j  2.9705807 +4.23968539e-03j]]"
-649.5704810216544j,"[[ 1.0294684 +4.24994230e-03j -0.55384135-1.07745409e-07j]
 [-0.55430523-1.07745352e-07j  2.97053168+4.25005634e-03j]]"
-649.2008818859379j,"[[ 1.02945522+4.27977172e-03j -0.55384649-9.98235253e-08j]
 [-0.55431037-9.98234832e-08j  2.97054484+4.27983082e-03j]]"
-648.8312827502214j,"[[ 1.02942656+4.27824410e-03j -0.55384   -8.74980940e-08j]
 [-0.55430387-8.74980898e-08j  2.97057344+4.27817238e-03j]]"
-648.461683614505j,"[[ 1.0294291 +4.24443567e-03j -0.5538353 -7.96553338e-08j]
 [-0.55429918-7.96553539e-08j  2.97057087+4.24431858e-03j]]"
-648.0920844787885j,"[[ 1.02941213+4.21622545e-03j -0.55384312-6.08108393e-08j]
 [-0.554307  -6.08108555e-08j  2.97058785+4.21611086e-03j]]"
-647.722485343072j,"[[ 1.02945212+4.17659307e-03j -0.55382569-5.46766238e-08j]
 [-0.55428957-5.46766566e-08j  2.97054784+4.17645243e-03j]]"
-647.3528862073556j,"[[ 1.02952974+4.18137221e-03j -0.55378727-4.78711543e-08j]
 [-0.55425115-4.78712277e-08j  2.97047015+4.18124677e-03j]]"
-646.9832870716391j,"[[ 1.02956247+4.21167092e-03j -0.55379183-5.48582958e-08j]
 [-0.55425571-5.48584144e-08j  2.97043736+4.21162285e-03j]]"
-646.6136879359227j,"[[ 1.02957968+4.17923803e-03j -0.55382705-8.31021557e-08j]
 [-0.55429092-8.31023035e-08j  2.97042012+4.17928988e-03j]]"
-646.2440888002063j,"[[ 1.02963248+4.08491682e-03j -0.55383875-1.06734701e-07j]
 [-0.55430262-1.06734876e-07j  2.97036728+4.08499584e-03j]]"
-645.8744896644898j,"[[ 1.02960392+4.03471876e-03j -0.55383102-1.19412223e-07j]
 [-0.5542949 -1.19412427e-07j  2.97039579+4.03478678e-03j]]"
-645.5048905287734j,"[[ 1.02954888+4.03596983e-03j -0.55381088-1.22042374e-07j]
 [-0.55427475-1.22042624e-07j  2.97045077+4.03598519e-03j]]"
-645.135291393057j,"[[ 1.02940618+4.04304815e-03j -0.55380117-1.31103806e-07j]
 [-0.55426504-1.31104054e-07j  2.97059347+4.04296628e-03j]]"
-644.7656922573404j,"[[ 1.02926366+4.09879711e-03j -0.55383167-1.28491578e-07j]
 [-0.55429554-1.28491808e-07j  2.97073602+4.09867086e-03j]]"
-644.3960931216241j,"[[ 1.02920021+4.06528250e-03j -0.55384262-1.30798325e-07j]
 [-0.5543065 -1.30798505e-07j  2.97079954+4.06511252e-03j]]"
-644.0264939859076j,"[[ 1.02921146+4.06476701e-03j -0.55383575-1.30963520e-07j]
 [-0.55429962-1.30963668e-07j  2.97078834+4.06452387e-03j]]"
-643.6568948501911j,"[[ 1.0292264 +4.06297351e-03j -0.5538363 -1.24687526e-07j]
 [-0.55430018-1.24687667e-07j  2.9707734 +4.06267952e-03j]]"
-643.2872957144747j,"[[ 1.02924428+4.13182913e-03j -0.553867  -1.08995506e-07j]
 [-0.55433087-1.08995574e-07j  2.97075563+4.13145902e-03j]]"
-642.9176965787583j,"[[ 1.02927972+4.15278357e-03j -0.55390744-1.07226697e-07j]
 [-0.55437132-1.07226625e-07j  2.97072038+4.15234466e-03j]]"
-642.5480974430418j,"[[ 1.02929533+4.14745910e-03j -0.55392048-1.07320370e-07j]
 [-0.55438435-1.07320161e-07j  2.97070496+4.14698698e-03j]]"
-642.1784983073254j,"[[ 1.02933991+4.16545439e-03j -0.55393036-8.74581497e-08j]
 [-0.55439423-8.74578043e-08j  2.97066057+4.16500276e-03j]]"
-641.8088991716089j,"[[ 1.02936942+4.15162679e-03j -0.55394944-6.63049583e-08j]
 [-0.55441331-6.63045475e-08j  2.97063114+4.15122508e-03j]]"
-641.4393000358925j,"[[ 1.02936602+4.14063717e-03j -0.55395818-4.76762254e-08j]
 [-0.55442205-4.76757831e-08j  2.97063459+4.14028701e-03j]]"
-641.069700900176j,"[[ 1.02931911+4.09343355e-03j -0.55394049-5.17747583e-08j]
 [-0.55440437-5.17743073e-08j  2.97068151+4.09314097e-03j]]"
-640.7001017644595j,"[[ 1.02924593+4.02595317e-03j -0.55389871-4.88938641e-08j]
 [-0.55436258-4.88933964e-08j  2.97075471+4.02568440e-03j]]"
-640.3305026287431j,"[[ 1.02916114+4.11160842e-03j -0.55388895-2.45594235e-08j]
 [-0.55435282-2.45589701e-08j  2.97083949+4.11137582e-03j]]"
-639.9609034930266j,"[[ 1.02911551+4.19290123e-03j -0.55395011-3.21072486e-08j]
 [-0.55441399-3.21068050e-08j  2.97088511+4.19266775e-03j]]"
-639.5913043573102j,"[[ 1.02910136+4.19457957e-03j -0.55400538-4.75388349e-08j]
 [-0.55446925-4.75383389e-08j  2.97089933+4.19431881e-03j]]"
-639.2217052215938j,"[[ 1.02912208+4.18241181e-03j -0.5540264 -3.46578182e-08j]
 [-0.55449027-3.46573393e-08j  2.97087858+4.18217451e-03j]]"
-638.8521060858774j,"[[ 1.02913943+4.16950275e-03j -0.55402411-2.45773316e-08j]
 [-0.55448798-2.45769413e-08j  2.9708611 +4.16928017e-03j]]"
-638.4825069501609j,"[[ 1.02911142+4.16002721e-03j -0.55400482-3.28385165e-08j]
 [-0.55446869-3.28381845e-08j  2.97088904+4.15976871e-03j]]"
-638.1129078144445j,"[[ 1.02907879+4.15243808e-03j -0.55398348-5.39412082e-08j]
 [-0.55444736-5.39408739e-08j  2.97092167+4.15208878e-03j]]"
-637.743308678728j,"[[ 1.02915797+4.20199198e-03j -0.55397708-6.23230835e-08j]
 [-0.55444095-6.23227215e-08j  2.97084252+4.20158976e-03j]]"
-637.3737095430116j,"[[ 1.0292568 +4.28195953e-03j -0.55399428-4.95076880e-08j]
 [-0.55445816-4.95072873e-08j  2.97074375+4.28156295e-03j]]"
-637.0041104072951j,"[[ 1.02936684+4.35273725e-03j -0.55400886-3.00131655e-08j]
 [-0.55447273-3.00127174e-08j  2.97063377+4.35241147e-03j]]"
-636.6345112715786j,"[[ 1.02944319+4.33785341e-03j -0.55402563-2.00684950e-08j]
 [-0.55448951-2.00680280e-08j  2.97055745+4.33761858e-03j]]"
-636.2649121358622j,"[[ 1.02947438+4.30387265e-03j -0.5540274 -4.13871720e-08j]
 [-0.55449128-4.13867169e-08j  2.97052624+4.30374124e-03j]]"
-635.8953130001457j,"[[ 1.02946654+4.26008067e-03j -0.55402194-4.40638534e-08j]
 [-0.55448581-4.40633663e-08j  2.97053413+4.26005505e-03j]]"
-635.5257138644292j,"[[ 1.02941357+4.18981036e-03j -0.55401986-1.40378920e-08j]
 [-0.55448374-1.40373787e-08j  2.97058714+4.18987220e-03j]]"
-635.156114728713j,"[[ 1.02933999+4.10616339e-03j -0.55402068-2.64879469e-09j]
 [-0.55448455-2.64827501e-09j  2.97066072+4.10621667e-03j]]"
-634.7865155929965j,"[[ 1.02925492+4.07568941e-03j -0.55402701-1.85226874e-10j]
 [-0.55449089-1.84708031e-10j  2.97074579+4.07572202e-03j]]"
-634.41691645728j,"[[ 1.02916446+4.07850582e-03j -0.554028  +1.30659248e-08j]
 [-0.55449187+1.30664437e-08j  2.97083625+4.07853036e-03j]]"
-634.0473173215636j,"[[ 1.02913776+4.14873424e-03j -0.55403564+2.46296522e-08j]
 [-0.55449951+2.46301639e-08j  2.97086294+4.14876696e-03j]]"
-633.6777181858471j,"[[ 1.0291389 +4.17783730e-03j -0.55405089+2.43173728e-08j]
 [-0.55451476+2.43178874e-08j  2.9708618 +4.17790343e-03j]]"
-633.3081190501307j,"[[ 1.02919162+4.15549015e-03j -0.55401742+1.87008767e-08j]
 [-0.55448129+1.87013785e-08j  2.97080906+4.15556609e-03j]]"
-632.9385199144142j,"[[ 1.02925297+4.17087280e-03j -0.55397084+6.71797166e-09j]
 [-0.55443471+6.71847868e-09j  2.97074772+4.17098571e-03j]]"
-632.5689207786977j,"[[ 1.02934762+4.16480806e-03j -0.55393667+5.59367554e-09j]
 [-0.55440055+5.59416956e-09j  2.97065306+4.16496732e-03j]]"
-632.1993216429813j,"[[ 1.02943725+4.11278080e-03j -0.55390495+4.83304437e-09j]
 [-0.55436882+4.83347858e-09j  2.97056335+4.11299144e-03j]]"
-631.8297225072648j,"[[ 1.02951667+4.07224208e-03j -0.5538727 -1.15633826e-09j]
 [-0.55433657-1.15594692e-09j  2.97048387+4.07248535e-03j]]"
-631.4601233715484j,"[[ 1.02950148+4.08584439e-03j -0.55385498-8.87994489e-09j]
 [-0.55431885-8.87960949e-09j  2.97049898+4.08607708e-03j]]"
-631.090524235832j,"[[ 1.02947986+4.11095989e-03j -0.55387497-2.48681248e-09j]
 [-0.55433884-2.48650840e-09j  2.97052055+4.11124387e-03j]]"
-630.7209251001156j,"[[ 1.02946947+4.10886884e-03j -0.55387358+1.29446071e-08j]
 [-0.55433746+1.29448995e-08j  2.97053093+4.10914388e-03j]]"
-630.351325964399j,"[[ 1.02951531+4.11669492e-03j -0.55384115+2.95484866e-08j]
 [-0.55430503+2.95487526e-08j  2.97048506+4.11694885e-03j]]"
-629.9817268286827j,"[[ 1.02953156+4.12371523e-03j -0.55378817+4.24001624e-08j]
 [-0.55425204+4.24003170e-08j  2.97046865+4.12391309e-03j]]"
-629.6121276929662j,"[[ 1.02950787+4.16658949e-03j -0.55377088+1.63975349e-08j]
 [-0.55423476+1.63976199e-08j  2.97049224+4.16673974e-03j]]"
-629.2425285572498j,"[[ 1.029415  +4.19137978e-03j -0.55380282-3.23943331e-09j]
 [-0.5542667 -3.23933250e-09j  2.97058514+4.19152469e-03j]]"
-628.8729294215333j,"[[ 1.02935373+4.20915615e-03j -0.55380789-4.02735126e-09j]
 [-0.55427177-4.02725226e-09j  2.9706464 +4.20927285e-03j]]"
-628.5033302858168j,"[[ 1.02933814+4.22262740e-03j -0.55382105-9.51768850e-09j]
 [-0.55428492-9.51761209e-09j  2.97066196+4.22272046e-03j]]"
-628.1337311501004j,"[[ 1.02935795+4.22472546e-03j -0.55381174-2.27068093e-08j]
 [-0.55427561-2.27067057e-08j  2.97064219+4.22480861e-03j]]"
-627.7641320143839j,"[[ 1.02941076+4.23392363e-03j -0.55376117-2.46238665e-08j]
 [-0.55422505-2.46237254e-08j  2.97058944+4.23403835e-03j]]"
-627.3945328786675j,"[[ 1.0294756 +4.35171663e-03j -0.55372364-1.47504236e-08j]
 [-0.55418752-1.47502673e-08j  2.97052461+4.35181495e-03j]]"
-627.0249337429511j,"[[ 1.02955071+4.46255919e-03j -0.55372544+8.18705760e-10j]
 [-0.55418931+8.18835734e-10j  2.97044947+4.46267045e-03j]]"
-626.6553346072346j,"[[ 1.02961822+4.53694109e-03j -0.55376155+2.17756865e-08j]
 [-0.55422543+2.17757833e-08j  2.97038191+4.53705383e-03j]]"
-626.2857354715181j,"[[ 1.02966591+4.51379175e-03j -0.55379361+3.38134677e-08j]
 [-0.55425749+3.38135034e-08j  2.97033414+4.51388167e-03j]]"
-625.9161363358018j,"[[ 1.02966109+4.41439601e-03j -0.55382043+2.03040510e-08j]
 [-0.5542843 +2.03040337e-08j  2.97033889+4.41444478e-03j]]"
-625.5465372000853j,"[[ 1.02958538+4.30708477e-03j -0.55380422-6.69110228e-09j]
 [-0.55426809-6.69118121e-09j  2.97041451+4.30709882e-03j]]"
-625.1769380643689j,"[[ 1.02950357+4.26462204e-03j -0.55377886-3.61329750e-08j]
 [-0.55424273-3.61331106e-08j  2.97049625+4.26460045e-03j]]"
-624.8073389286524j,"[[ 1.02947229+4.23758543e-03j -0.55375261-8.35741641e-08j]
 [-0.55421648-8.35743074e-08j  2.97052752+4.23748167e-03j]]"
-624.4377397929359j,"[[ 1.02946536+4.28060026e-03j -0.55376602-1.13544216e-07j]
 [-0.5542299 -1.13544308e-07j  2.97053451+4.28041091e-03j]]"
-624.0681406572195j,"[[ 1.02947176+4.24490554e-03j -0.55377785-1.10867342e-07j]
 [-0.55424173-1.10867397e-07j  2.97052817+4.24466435e-03j]]"
-623.6985415215031j,"[[ 1.02948089+4.17852732e-03j -0.55372828-8.63795214e-08j]
 [-0.55419216-8.63795560e-08j  2.97051906+4.17823840e-03j]]"
-623.3289423857866j,"[[ 1.02946362+4.16636841e-03j -0.55368838-7.19969999e-08j]
 [-0.55415225-7.19969662e-08j  2.97053642+4.16600097e-03j]]"
-622.9593432500702j,"[[ 1.02947592+4.14146700e-03j -0.55368084-5.93091712e-08j]
 [-0.55414472-5.93090404e-08j  2.97052425+4.14109328e-03j]]"
-622.5897441143537j,"[[ 1.02949545+4.22346105e-03j -0.55367666-3.59435392e-08j]
 [-0.55414054-3.59433725e-08j  2.97050477+4.22308970e-03j]]"
-622.2201449786372j,"[[ 1.02949754+4.24845034e-03j -0.55369368-1.99857259e-08j]
 [-0.55415755-1.99855679e-08j  2.97050267+4.24807928e-03j]]"
-621.8505458429208j,"[[ 1.02952896+4.20229208e-03j -0.55369015-2.03383279e-08j]
 [-0.55415402-2.03381939e-08j  2.97047122+4.20187234e-03j]]"
-621.4809467072043j,"[[ 1.02953665+4.08610302e-03j -0.55366695-3.72098574e-08j]
 [-0.55413083-3.72097024e-08j  2.97046355+4.08557459e-03j]]"
-621.111347571488j,"[[ 1.02953878+4.04105881e-03j -0.55364555-3.36667319e-08j]
 [-0.55410943-3.36665109e-08j  2.97046151+4.04045069e-03j]]"
-620.7417484357715j,"[[ 1.02953246+4.03655115e-03j -0.55366072+7.62761213e-11j]
 [-0.55412459+7.64827934e-11j  2.97046782+4.03599200e-03j]]"
-620.372149300055j,"[[ 1.02945267+4.10425370e-03j -0.55366299+2.35940087e-08j]
 [-0.55412686+2.35941369e-08j  2.9705475 +4.10374806e-03j]]"
-620.0025501643386j,"[[ 1.02941657+4.17029797e-03j -0.55368523-1.94162314e-09j]
 [-0.5541491 -1.94152308e-09j  2.97058356+4.16987288e-03j]]"
-619.6329510286222j,"[[ 1.0293918 +4.18288045e-03j -0.55369404-3.02174130e-08j]
 [-0.55415791-3.02172987e-08j  2.97060835+4.18252167e-03j]]"
-619.2633518929057j,"[[ 1.02936805+4.24539514e-03j -0.55366263-3.51326771e-08j]
 [-0.5541265 -3.51325930e-08j  2.97063206+4.24507204e-03j]]"
-618.8937527571893j,"[[ 1.0294429 +4.28900773e-03j -0.55365065-4.81898435e-08j]
 [-0.55411452-4.81897199e-08j  2.97055727+4.28872433e-03j]]"
-618.5241536214728j,"[[ 1.02950404+4.22037823e-03j -0.55367164-6.53919691e-08j]
 [-0.55413552-6.53917744e-08j  2.97049622+4.22012113e-03j]]"
-618.1545544857563j,"[[ 1.02947458+4.14447267e-03j -0.55369659-9.12601406e-08j]
 [-0.55416047-9.12598503e-08j  2.9705258 +4.14426002e-03j]]"
-617.7849553500399j,"[[ 1.02943924+4.05147635e-03j -0.55367163-9.73442448e-08j]
 [-0.55413551-9.73438600e-08j  2.97056127+4.05131268e-03j]]"
-617.4153562143234j,"[[ 1.02937982+4.04703625e-03j -0.55365348-8.92884011e-08j]
 [-0.55411735-8.92879406e-08j  2.97062079+4.04695614e-03j]]"
-617.045757078607j,"[[ 1.0292941 +4.00428828e-03j -0.55366877-5.46741044e-08j]
 [-0.55413265-5.46735868e-08j  2.97070659+4.00427754e-03j]]"
-616.6761579428905j,"[[ 1.02929528+4.03225532e-03j -0.55364821-2.89922560e-08j]
 [-0.55411209-2.89917281e-08j  2.97070543+4.03230008e-03j]]"
-616.306558807174j,"[[ 1.02930088+4.04396391e-03j -0.55365834-1.16351978e-09j]
 [-0.55412222-1.16298960e-09j  2.97069982+4.04405213e-03j]]"
-615.9369596714578j,"[[ 1.02928632+4.02960510e-03j -0.55370857+3.41246091e-08j]
 [-0.55417245+3.41251245e-08j  2.97071437+4.02972734e-03j]]"
-615.5673605357413j,"[[ 1.02920998+3.99772000e-03j -0.55371189+4.87916098e-08j]
 [-0.55417577+4.87921095e-08j  2.97079069+3.99784995e-03j]]"
-615.1977614000248j,"[[ 1.02923038+4.03565805e-03j -0.55368736+5.85478322e-08j]
 [-0.55415124+5.85483064e-08j  2.97077025+4.03578574e-03j]]"
-614.8281622643084j,"[[ 1.02922004+4.18177989e-03j -0.55369815+6.73732644e-08j]
 [-0.55416203+6.73737301e-08j  2.97078057+4.18188657e-03j]]"
-614.4585631285919j,"[[ 1.02922428+4.28512577e-03j -0.55371343+7.19466885e-08j]
 [-0.5541773 +7.19471561e-08j  2.97077634+4.28521758e-03j]]"
-614.0889639928754j,"[[ 1.02925966+4.29539974e-03j -0.55370926+6.23969276e-08j]
 [-0.55417314+6.23974308e-08j  2.97074101+4.29549583e-03j]]"
-613.719364857159j,"[[ 1.0292844 +4.28261351e-03j -0.55369665+6.81126707e-08j]
 [-0.55416053+6.81131838e-08j  2.97071628+4.28268645e-03j]]"
-613.3497657214425j,"[[ 1.02926377+4.27588846e-03j -0.55370398+7.44422073e-08j]
 [-0.55416786+7.44427298e-08j  2.97073692+4.27591496e-03j]]"
-612.980166585726j,"[[ 1.02928964+4.27684680e-03j -0.55368822+7.66389262e-08j]
 [-0.5541521 +7.66394386e-08j  2.97071104+4.27684031e-03j]]"
-612.6105674500096j,"[[ 1.02939289+4.30073131e-03j -0.55366703+8.91643926e-08j]
 [-0.5541309 +8.91648649e-08j  2.97060773+4.30072719e-03j]]"
-612.2409683142932j,"[[ 1.02944098+4.29959660e-03j -0.55370597+9.08883082e-08j]
 [-0.55416984+9.08887585e-08j  2.97055962+4.29960355e-03j]]"
-611.8713691785769j,"[[ 1.02945283+4.26009446e-03j -0.55376991+6.63123587e-08j]
 [-0.55423378+6.63127997e-08j  2.97054775+4.26016228e-03j]]"
-611.5017700428604j,"[[ 1.02942928+4.24738397e-03j -0.55383918+5.83768590e-08j]
 [-0.55430306+5.83772723e-08j  2.97057127+4.24748789e-03j]]"
-611.1321709071439j,"[[ 1.02939659+4.23490807e-03j -0.55387457+6.09160811e-08j]
 [-0.55433845+6.09164731e-08j  2.97060393+4.23500870e-03j]]"
-610.7625717714275j,"[[ 1.02943937+4.24031803e-03j -0.55383855+5.14789939e-08j]
 [-0.55430243+5.14794104e-08j  2.97056118+4.24044670e-03j]]"
-610.392972635711j,"[[ 1.02947487+4.27355377e-03j -0.55383638+6.44361387e-08j]
 [-0.55430025+6.44365696e-08j  2.9705257 +4.27370365e-03j]]"
-610.0233734999945j,"[[ 1.02952966+4.29191902e-03j -0.55384537+9.16828803e-08j]
 [-0.55430924+9.16832392e-08j  2.97047081+4.29208454e-03j]]"
-609.6537743642781j,"[[ 1.0295783 +4.28585046e-03j -0.55386253+1.23405300e-07j]
 [-0.55432641+1.23405610e-07j  2.97042211+4.28607170e-03j]]"
-609.2841752285616j,"[[ 1.02962229+4.21238374e-03j -0.55389138+1.41511324e-07j]
 [-0.55435526+1.41511603e-07j  2.97037807+4.21262787e-03j]]"
-608.9145760928451j,"[[ 1.0296374 +4.12583443e-03j -0.55391431+1.65739281e-07j]
 [-0.55437819+1.65739509e-07j  2.9703629 +4.12607229e-03j]]"
-608.5449769571287j,"[[ 1.0296218 +4.00869488e-03j -0.55392494+1.68291071e-07j]
 [-0.55438881+1.68291222e-07j  2.9703784 +4.00889807e-03j]]"
-608.1753778214123j,"[[ 1.02958587+3.95503303e-03j -0.55391746+1.37716454e-07j]
 [-0.55438134+1.37716552e-07j  2.97041426+3.95520150e-03j]]"
-607.8057786856959j,"[[ 1.02955648+3.96794727e-03j -0.55392204+1.08374641e-07j]
 [-0.55438592+1.08374703e-07j  2.9704436 +3.96811311e-03j]]"
-607.4361795499794j,"[[ 1.02956042+3.93492895e-03j -0.55391527+8.17165810e-08j]
 [-0.55437915+8.17166595e-08j  2.97043968+3.93506477e-03j]]"
-607.066580414263j,"[[ 1.02951094+3.91502067e-03j -0.55392956+8.10499533e-08j]
 [-0.55439344+8.10500744e-08j  2.97048922+3.91513991e-03j]]"
-606.6969812785466j,"[[ 1.02946013+3.84020722e-03j -0.55394161+9.81410223e-08j]
 [-0.55440549+9.81411763e-08j  2.97054007+3.84035640e-03j]]"
-606.3273821428301j,"[[ 1.02939655+3.82010072e-03j -0.55390482+1.02100289e-07j]
 [-0.55436869+1.02100435e-07j  2.97060364+3.82020723e-03j]]"
-605.9577830071136j,"[[ 1.02929282+3.87104980e-03j -0.55386495+8.43652412e-08j]
 [-0.55432883+8.43654091e-08j  2.9707074 +3.87116955e-03j]]"
-605.5881838713972j,"[[ 1.02924825+3.95102891e-03j -0.55386409+8.82875353e-08j]
 [-0.55432797+8.82877625e-08j  2.97075205+3.95115338e-03j]]"
-605.2185847356807j,"[[ 1.02926953+4.03244858e-03j -0.5538476 +9.16329130e-08j]
 [-0.55431148+9.16331448e-08j  2.97073078+4.03256618e-03j]]"
-604.8489855999642j,"[[ 1.02930321+4.10752748e-03j -0.55381159+7.59976669e-08j]
 [-0.55427547+7.59978864e-08j  2.97069708+4.10765866e-03j]]"
-604.4793864642479j,"[[ 1.02927002+4.18984300e-03j -0.55380005+5.40275749e-08j]
 [-0.55426392+5.40277714e-08j  2.97073024+4.18997712e-03j]]"
-604.1097873285314j,"[[ 1.02923669+4.26204948e-03j -0.55381118+3.84772062e-08j]
 [-0.55427505+3.84774088e-08j  2.97076358+4.26214109e-03j]]"
-603.740188192815j,"[[ 1.02924512+4.27687617e-03j -0.55379431+3.25791665e-08j]
 [-0.55425819+3.25793267e-08j  2.97075509+4.27690024e-03j]]"
-603.3705890570985j,"[[ 1.02930656+4.27696991e-03j -0.55377424+1.12447759e-08j]
 [-0.55423812+1.12448777e-08j  2.97069358+4.27694791e-03j]]"
-603.000989921382j,"[[ 1.02939917+4.25250126e-03j -0.55376132-3.82493580e-09j]
 [-0.5542252 -3.82487428e-09j  2.97060091+4.25244524e-03j]]"
-602.6313907856656j,"[[ 1.02947647+4.27950425e-03j -0.55376714-8.44616061e-09j]
 [-0.55423101-8.44607845e-09j  2.97052364+4.27941055e-03j]]"
-602.2617916499491j,"[[ 1.0294591 +4.28094051e-03j -0.55379631+1.91918626e-09j]
 [-0.55426018+1.91930991e-09j  2.97054106+4.28075677e-03j]]"
-601.8921925142326j,"[[ 1.0294194 +4.23693425e-03j -0.55380474-7.45333862e-11j]
 [-0.55426861-7.44025347e-11j  2.97058077+4.23673643e-03j]]"
-601.5225933785163j,"[[ 1.02935826+4.25029647e-03j -0.55379637-8.37922031e-10j]
 [-0.55426025-8.37756010e-10j  2.97064196+4.25013241e-03j]]"
-601.1529942427998j,"[[ 1.0293111 +4.29030643e-03j -0.55375384+4.06513403e-09j]
 [-0.55421772+4.06532856e-09j  2.97068915+4.29017415e-03j]]"
-600.7833951070834j,"[[ 1.02928505+4.33871640e-03j -0.5537096 +3.88067388e-09j]
 [-0.55417348+3.88088058e-09j  2.97071522+4.33853423e-03j]]"
-600.413795971367j,"[[ 1.02925927+4.36432017e-03j -0.55371062-7.28960731e-09j]
 [-0.5541745 -7.28941432e-09j  2.97074098+4.36410730e-03j]]"
-600.0441968356505j,"[[ 1.02925059+4.35611674e-03j -0.55372778-3.05890817e-08j]
 [-0.55419166-3.05888963e-08j  2.97074965+4.35589293e-03j]]"
-599.6745976999341j,"[[ 1.02920391+4.33200881e-03j -0.55369608-9.75657556e-09j]
 [-0.55415996-9.75639579e-09j  2.97079632+4.33175850e-03j]]"
-599.3049985642176j,"[[ 1.02918979+4.28912814e-03j -0.55364129+8.25510547e-09j]
 [-0.55410517+8.25522871e-09j  2.97081037+4.28886446e-03j]]"
-598.9353994285011j,"[[ 1.02921556+4.25196268e-03j -0.55362591-2.27437272e-09j]
 [-0.55408978-2.27427585e-09j  2.97078456+4.25169324e-03j]]"
-598.5658002927847j,"[[ 1.02923571+4.30042725e-03j -0.55362759-1.85099952e-08j]
 [-0.55409146-1.85099019e-08j  2.97076441+4.30015131e-03j]]"
-598.1962011570682j,"[[ 1.02924725+4.34686101e-03j -0.55357772-2.44016200e-08j]
 [-0.5540416 -2.44014831e-08j  2.97075293+4.34654437e-03j]]"
-597.8266020213517j,"[[ 1.02929783+4.38429437e-03j -0.55350672-3.95552230e-08j]
 [-0.5539706 -3.95550392e-08j  2.97070241+4.38398097e-03j]]"
-597.4570028856353j,"[[ 1.02932213+4.37346858e-03j -0.55347026-6.07596184e-08j]
 [-0.55393414-6.07593714e-08j  2.97067818+4.37315424e-03j]]"
-597.0874037499188j,"[[ 1.0293018 +4.30944801e-03j -0.55347982-7.92459634e-08j]
 [-0.55394369-7.92456112e-08j  2.97069866+4.30915390e-03j]]"
-596.7178046142025j,"[[ 1.02925002+4.29089549e-03j -0.55351552-8.00403206e-08j]
 [-0.5539794 -8.00398860e-08j  2.97075054+4.29069240e-03j]]"
-596.3482054784861j,"[[ 1.02917335+4.27427109e-03j -0.55356564-7.60331036e-08j]
 [-0.55402952-7.60326335e-08j  2.97082725+4.27409509e-03j]]"
-595.9786063427696j,"[[ 1.02915326+4.24005888e-03j -0.55354453-7.52335286e-08j]
 [-0.5540084 -7.52330300e-08j  2.97084738+4.23987397e-03j]]"
-595.6090072070532j,"[[ 1.02918093+4.22354828e-03j -0.55347211-5.68334808e-08j]
 [-0.55393599-5.68329922e-08j  2.9708197 +4.22335662e-03j]]"
-595.2394080713367j,"[[ 1.02925224+4.25321626e-03j -0.55339932-5.37269451e-08j]
 [-0.5538632 -5.37265013e-08j  2.97074833+4.25300998e-03j]]"
-594.8698089356202j,"[[ 1.02934463+4.27778326e-03j -0.55334395-5.37896268e-08j]
 [-0.55380782-5.37891783e-08j  2.97065594+4.27759917e-03j]]"
-594.5002097999038j,"[[ 1.02940187+4.30268161e-03j -0.55332398-6.23986194e-08j]
 [-0.55378786-6.23981422e-08j  2.97059875+4.30248899e-03j]]"
-594.1306106641873j,"[[ 1.02944013+4.32721925e-03j -0.55336357-8.11376415e-08j]
 [-0.55382744-8.11371517e-08j  2.9705605 +4.32702832e-03j]]"
-593.7610115284708j,"[[ 1.02945949+4.28884496e-03j -0.55337791-8.42456749e-08j]
 [-0.55384178-8.42451398e-08j  2.9705412 +4.28869568e-03j]]"
-593.3914123927544j,"[[ 1.02941788+4.26246510e-03j -0.55336531-7.98307011e-08j]
 [-0.55382919-7.98301346e-08j  2.97058285+4.26242465e-03j]]"
-593.021813257038j,"[[ 1.02934821+4.21766022e-03j -0.55334936-8.20157443e-08j]
 [-0.55381324-8.20152118e-08j  2.97065247+4.21771198e-03j]]"
-592.6522141213215j,"[[ 1.02922252+4.14515528e-03j -0.55331069-8.17494799e-08j]
 [-0.55377457-8.17490196e-08j  2.97077807+4.14524757e-03j]]"
-592.2826149856052j,"[[ 1.02914116+4.10363622e-03j -0.55327353-9.04816203e-08j]
 [-0.55373741-9.04812337e-08j  2.97085934+4.10372889e-03j]]"
-591.9130158498887j,"[[ 1.02910228+4.10087951e-03j -0.5532464 -9.93630648e-08j]
 [-0.55371028-9.93626963e-08j  2.97089819+4.10097751e-03j]]"
-591.5434167141723j,"[[ 1.02913657+4.17629116e-03j -0.55320154-1.13407071e-07j]
 [-0.55366542-1.13406731e-07j  2.97086387+4.17643372e-03j]]"
